,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2017-02-02,2059,229648,95729799,413.5,420.0,413.5,415.0,-1.5,204
1,2017-02-03,2059,256840,105874580,415.0,416.0,408.5,415.5,0.5,230
2,2017-02-06,2059,366200,152037600,411.5,418.0,411.5,415.5,0.0,278
3,2017-02-07,2059,265775,109846575,416.5,417.5,410.0,411.0,-4.5,217
4,2017-02-08,2059,463120,193478300,416.5,428.0,412.5,414.5,3.5,428
5,2017-02-09,2059,334713,138093330,417.0,418.0,407.5,410.0,-4.5,247
6,2017-02-10,2059,284065,116557150,412.0,415.0,406.0,410.0,0.0,218
7,2017-02-13,2059,426012,172746724,410.0,411.0,400.5,406.0,-4.0,279
8,2017-02-14,2059,430183,177190945,410.0,415.0,409.0,415.0,9.0,336
9,2017-02-15,2059,370001,152051912,414.0,417.0,408.0,412.5,-2.5,327
10,2017-02-16,2059,190001,78210912,415.0,416.5,410.0,412.5,0.0,154
11,2017-02-17,2059,327425,136082475,412.5,417.5,412.5,417.5,5.0,246
12,2017-02-18,2059,247567,103610153,418.0,421.0,417.5,420.0,2.5,177
13,2017-02-20,2059,373000,156908000,420.5,425.0,416.0,417.0,-3.0,251
14,2017-02-21,2059,285200,118849400,417.0,422.0,415.0,416.0,-1.0,241
15,2017-02-22,2059,352080,145722659,419.0,419.0,411.5,415.0,-1.0,255
16,2017-02-23,2059,227106,94271490,417.0,418.5,413.0,417.0,2.0,197
17,2017-02-24,2059,331921,139054241,417.0,424.0,416.0,424.0,7.0,246
18,2017-03-01,2059,391139,162856614,425.0,425.0,414.0,416.0,-8.0,316
19,2017-03-02,2059,397030,164976495,419.5,419.5,413.5,417.0,1.0,188
20,2017-03-03,2059,455200,189331300,417.0,417.5,413.5,417.0,0.0,331
21,2017-03-06,2059,185000,76838000,416.5,419.0,413.0,415.0,-2.0,121
22,2017-03-07,2059,317000,132629500,416.5,420.5,416.5,420.0,5.0,212
23,2017-03-08,2059,378928,160479904,420.0,425.0,420.0,421.0,1.0,278
24,2017-03-09,2059,295160,125929000,421.0,429.5,421.0,427.0,6.0,259
25,2017-03-10,2059,254050,107355500,428.5,428.5,420.0,423.0,-4.0,215
26,2017-03-13,2059,424014,179350352,421.0,429.5,416.5,422.5,-0.5,379
27,2017-03-14,2059,288400,120872000,425.0,425.0,416.5,423.0,0.5,243
28,2017-03-15,2059,250035,104794630,425.0,426.5,415.5,418.0,-5.0,220
29,2017-03-16,2059,306000,127657000,421.5,422.0,415.0,415.0,-3.0,271
30,2017-03-17,2059,366285,153977981,419.5,424.5,415.0,424.5,9.5,316
31,2017-03-20,2059,207003,87817770,424.5,428.0,421.0,424.5,0.0,173
32,2017-03-21,2059,177140,74946000,426.5,427.5,419.0,425.5,1.0,153
33,2017-03-22,2059,176168,75145568,426.5,430.0,423.5,427.5,2.0,154
34,2017-03-23,2059,236250,101247875,429.5,430.5,427.5,430.0,2.5,209
35,2017-03-24,2059,310005,133540650,431.0,432.0,430.0,431.0,1.0,269
36,2017-03-27,2059,249011,106975702,428.0,431.0,428.0,431.0,0.0,158
37,2017-03-28,2059,316118,136331563,431.0,440.5,427.5,432.0,1.0,240
38,2017-03-29,2059,242686,104758480,432.5,437.0,429.0,433.5,1.5,159
39,2017-03-30,2059,285345,123371350,433.0,437.0,429.0,433.5,0.0,227
40,2017-03-31,2059,329929,142436399,435.0,435.0,429.0,435.0,1.5,267
41,2017-04-05,2059,344382,148325921,435.0,439.0,421.0,429.5,-5.5,244
42,2017-04-06,2059,264108,111558264,429.5,430.0,417.0,417.0,-12.5,246
43,2017-04-07,2059,402237,169568629,423.0,426.5,418.0,423.5,6.5,319
44,2017-04-10,2059,186381,80336830,432.0,434.5,428.0,434.0,10.5,162
45,2017-04-11,2059,411200,175746500,434.0,434.0,424.0,427.5,-6.5,381
46,2017-04-12,2059,279001,120001429,430.5,432.0,429.0,429.5,2.0,220
47,2017-04-13,2059,238250,101998250,432.0,433.0,425.0,427.0,-2.5,198
48,2017-04-14,2059,262000,112557500,429.0,439.0,427.0,430.0,3.0,226
49,2017-04-17,2059,246350,105400323,430.0,432.0,426.5,429.5,-0.5,228
50,2017-04-18,2059,196000,84399500,431.0,434.0,428.5,431.0,1.5,166
51,2017-04-19,2059,256141,109725989,431.0,432.0,426.5,430.0,-1.0,237
52,2017-04-20,2059,306270,131877140,429.5,434.0,429.0,432.5,2.5,283
53,2017-04-21,2059,401415,172893157,433.5,435.0,428.0,430.5,-2.0,346
54,2017-04-24,2059,245000,105656500,433.0,434.0,427.5,433.0,2.5,230
55,2017-04-25,2059,422247,187033521,434.0,451.0,432.5,451.0,18.0,385
56,2017-04-26,2059,361838,167729398,452.0,466.5,452.0,462.5,11.5,351
57,2017-04-27,2059,268205,124407516,467.0,467.0,461.5,464.0,1.5,245
58,2017-04-28,2059,256107,119789593,470.0,475.0,464.5,464.5,0.5,225
59,2017-05-02,2059,168465,77582269,464.5,467.0,456.5,461.0,-3.5,138
60,2017-05-03,2059,191111,88703837,465.0,468.0,460.0,464.0,3.0,168
61,2017-05-04,2059,210510,98848924,462.0,473.0,462.0,470.5,6.5,195
62,2017-05-05,2059,168110,78829314,467.5,477.0,464.0,466.5,-4.0,138
63,2017-05-08,2059,323117,142783916,458.0,458.0,427.5,446.0,-20.5,307
64,2017-05-09,2059,293100,130312400,445.0,451.5,441.5,447.0,1.0,262
65,2017-05-10,2059,172520,75760560,447.0,450.5,431.0,431.0,-16.0,165
66,2017-05-11,2059,276162,118560850,435.0,439.0,423.0,428.0,-3.0,268
67,2017-05-12,2059,255051,110177430,435.0,435.0,429.0,432.0,4.0,241
68,2017-05-15,2059,237060,102416180,429.0,437.0,427.5,430.0,-2.0,212
69,2017-05-16,2059,269167,114832307,435.0,436.0,420.5,424.0,-6.0,266
70,2017-05-17,2059,253200,107745399,428.5,434.5,420.5,431.0,7.0,239
71,2017-05-18,2059,231125,99411750,434.0,434.0,427.5,432.0,1.0,204
72,2017-05-19,2059,162297,69890522,433.0,435.0,428.0,430.0,-2.0,122
73,2017-05-22,2059,295173,126395852,433.0,433.5,423.5,427.0,-3.0,283
74,2017-05-23,2059,228793,98384800,431.5,432.0,426.0,431.5,4.5,217
75,2017-05-24,2059,225220,98124520,431.5,445.0,431.5,445.0,13.5,206
76,2017-05-25,2059,210262,92522732,446.0,453.5,436.0,436.0,-9.0,203
77,2017-05-26,2059,235090,103266510,438.5,446.0,434.0,439.0,3.0,223
78,2017-05-31,2059,338177,150048442,444.0,447.5,439.5,446.0,7.0,297
79,2017-06-01,2059,183050,81065550,448.5,448.5,440.0,440.5,-5.5,145
80,2017-06-02,2059,185264,81593368,443.0,444.0,436.5,439.0,-1.5,156
81,2017-06-03,2059,172150,75129750,442.0,443.0,433.5,436.0,-3.0,138
82,2017-06-05,2059,175054,76923044,439.5,443.5,436.0,438.0,2.0,171
83,2017-06-06,2059,173000,76487000,443.0,444.0,440.0,444.0,6.0,145
84,2017-06-07,2059,151111,67148506,448.0,448.0,441.5,444.0,0.0,126
85,2017-06-08,2059,273150,119207250,441.5,444.0,433.0,433.0,-11.0,186
86,2017-06-09,2059,299115,130132967,437.5,437.5,434.0,436.0,3.0,139
87,2017-06-12,2059,174151,75482081,435.5,438.0,430.5,433.0,-3.0,168
88,2017-06-13,2059,275100,119044550,435.0,438.0,429.0,433.5,0.5,264
89,2017-06-14,2059,816569,355482751,435.0,441.5,430.5,434.0,0.5,206
90,2017-06-15,2059,219056,93941912,434.0,437.5,424.5,427.0,-7.0,207
91,2017-06-16,2059,233112,99715936,430.0,430.0,425.0,428.0,1.0,218
92,2017-06-19,2059,187877,80409662,428.0,431.5,425.5,428.5,0.5,184
93,2017-06-20,2059,306170,130896505,429.0,431.5,422.0,426.5,-2.0,286
94,2017-06-21,2059,255189,108779674,428.0,429.5,421.0,429.5,3.0,237
95,2017-06-22,2059,179030,76722370,430.5,432.0,426.0,429.0,-0.5,163
96,2017-06-23,2059,153050,65023724,425.0,428.0,423.5,423.5,-5.5,144
97,2017-06-26,2059,179204,75689187,426.0,426.0,419.0,422.5,-1.0,174
98,2017-06-27,2059,255135,108020105,424.0,426.0,421.0,423.0,0.5,254
99,2017-06-28,2059,176222,73329518,423.0,423.0,412.0,413.0,-10.0,165
100,2017-06-29,2059,317655,133152945,416.5,426.0,415.0,421.5,8.5,304
101,2017-06-30,2059,173071,73617317,421.5,432.0,421.5,427.0,5.5,157
102,2017-07-03,2059,167085,71678837,429.5,431.0,426.0,430.0,3.0,156
103,2017-07-04,2059,190080,81969900,432.0,434.5,429.0,431.0,1.0,169
104,2017-07-05,2059,193012,82976160,435.0,435.0,427.5,431.0,0.0,184
105,2017-07-06,2059,230206,98820286,434.5,434.5,426.0,431.0,0.0,213
