stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2,avg_monthly_return,annualized_return
1314,2010-01-04,2010-12-31,7.15,16.28,201001-201101,1.27692308,44.365992290237614,winner,4.0,2011-01-10,16.22,2011-10-07,19.89,0.22626387176325535,0.022922330133819502,0.31253807629259023
1319,2010-01-04,2010-12-31,31.61,24.17,201001-201101,-0.23536855,6.320664766217867,loser,133.0,2011-01-10,23.33,2011-10-07,17.76,-0.2387483926275181,-0.02985540329850389,-0.30491545821497446
1704,2010-01-04,2010-12-31,24.92,41.81,201001-201101,0.67776886,29.292829095319597,winner,12.0,2011-01-10,43.49,2011-10-07,34.99,-0.195447229248103,-0.023873598417577413,-0.25170522442087906
2103,2010-01-04,2010-12-31,15.92,28.91,201001-201101,0.81595477,32.76922749683341,winner,8.0,2011-01-10,32.33,2011-10-07,34.73,0.07423445716053198,0.0079882118646466,0.10018428767810694
2227,2010-01-04,2010-12-31,31.56,59.7,201001-201101,0.89163498,34.67314491555019,winner,6.0,2011-01-10,57.78,2011-10-07,40.28,-0.3028729664243683,-0.039294639822347044,-0.3818660945956711
2384,2010-01-04,2010-12-31,25.94,44.35,201001-201101,0.70971473,30.09650416901537,winner,11.0,2011-01-10,44.26,2011-10-07,23.5,-0.46904654315408945,-0.06792530598894209,-0.5700592560811568
2393,2010-01-04,2010-12-31,52.35,39.26,201001-201101,-0.25004776,5.951373988457053,loser,136.0,2011-01-10,39.54,2011-10-07,25.54,-0.3540718259989884,-0.04740267273779042,-0.441642564455896
2409,2010-01-04,2010-12-31,27.18,20.64,201001-201101,-0.2406181,6.188599729857308,loser,134.0,2011-01-10,19.76,2011-10-07,8.55,-0.5673076923076923,-0.08888024359566227,-0.6727304751270914
2451,2010-01-04,2010-12-31,45.41,32.14,201001-201101,-0.29222638,4.8902695158949925,loser,139.0,2011-01-10,33.32,2011-10-07,26.19,-0.21398559423769506,-0.02639865026489263,-0.27460591892940023
2458,2010-01-04,2010-12-31,40.07,28.5,201001-201101,-0.2887447,4.977859537096014,loser,138.0,2011-01-10,29.2,2011-10-07,22.04,-0.24520547945205481,-0.03077319744062268,-0.31276545015650814
2498,2010-01-04,2010-12-31,264.76,717.19,201001-201101,1.70883064,55.23166413178593,winner,1.0,2011-01-10,709.22,2011-10-07,599.68,-0.1544513691097263,-0.018468396019081346,-0.2004392729515202
2603,2010-01-04,2010-12-31,15.7,26.2,201001-201101,0.66878981,29.066939530550563,winner,13.0,2011-01-10,26.07,2011-10-07,13.99,-0.46336785577291906,-0.06682289316348644,-0.5639172466394228
2609,2010-01-04,2010-12-31,13.05,30.09,201001-201101,1.30574713,45.09113048518929,winner,3.0,2011-01-10,31.75,2011-10-07,13.42,-0.5773228346456692,-0.09124791417255818,-0.6827913305429218
2610,2010-01-04,2010-12-31,9.18,20.87,201001-201101,1.27342048,44.27787597619994,winner,5.0,2011-01-10,19.69,2011-10-07,12.25,-0.377856780091417,-0.051365466728059306,-0.46888671666525295
2618,2010-01-04,2010-12-31,8.13,21.36,201001-201101,1.62730627,53.18072283428014,winner,2.0,2011-01-10,20.14,2011-10-07,13.06,-0.3515392254220457,-0.04698839297072277,-0.43872166251888933
2801,2010-01-04,2010-12-31,6.58,11.42,201001-201101,0.73556231,30.746762113512027,winner,10.0,2011-01-10,10.8,2011-10-07,8.55,-0.20833333333333331,-0.025623213498108588,-0.2676424794769481
2834,2010-01-04,2010-12-31,3.67,6.09,201001-201101,0.65940054,28.830729896591635,winner,14.0,2011-01-10,5.95,2011-10-07,4.54,-0.2369747899159664,-0.029604519393891193,-0.3027553624346543
2912,2010-01-04,2010-12-31,47.57,87.13,201001-201101,0.83161657,33.16323768560612,winner,7.0,2011-01-10,82.6,2011-10-07,114.88,0.3907990314769976,0.037333168044729526,0.5524555445999846
3008,2010-01-04,2010-12-31,290.98,515.53,201001-201101,0.77170252,31.655955882069,winner,9.0,2011-01-10,558.19,2011-10-07,428.23,-0.23282394883462623,-0.029019384804950255,-0.297693454470047
3041,2010-01-04,2010-12-31,172.56,101.66,201001-201101,-0.41087158,1.9054645989010208,loser,144.0,2011-01-10,104.78,2011-10-07,81.42,-0.22294330979194502,-0.027637776146578696,-0.2856074143289251
3059,2010-01-04,2010-12-31,47.56,35.11,201001-201101,-0.2617746,5.656357167778244,loser,137.0,2011-01-10,35.11,2011-10-07,23.29,-0.33665622329820566,-0.044582516449706344,-0.42148022037877275
3376,2010-01-04,2010-12-31,75.73,42.07,201001-201101,-0.44447379,1.0601203150204768,loser,145.0,2011-01-10,42.02,2011-10-07,33.23,-0.20918610185625905,-0.025739889417075057,-0.2686941330212259
3443,2010-01-04,2010-12-31,113.16,85.64,201001-201101,-0.24319548,6.123759546714948,loser,135.0,2011-01-10,82.13,2011-10-07,91.15,0.10982588579081956,0.011645412985280101,0.14905231013975162
3474,2010-01-04,2010-12-31,25.82,13.95,201001-201101,-0.45972115,0.6765363596714417,loser,146.0,2011-01-10,16.15,2011-10-07,6.35,-0.6068111455108359,-0.09852084541546213,-0.7119497444654532
3504,2010-01-04,2010-12-31,226.39,149.97,201001-201101,-0.33755908,3.7498165868206383,loser,143.0,2011-01-10,151.22,2011-10-07,71.71,-0.5257902393863246,-0.07955737783020111,-0.6302053261731977
3532,2010-01-04,2010-12-31,128.6,85.98,201001-201101,-0.33141524,3.904379635652148,loser,142.0,2011-01-10,84.05,2011-10-07,46.38,-0.4481856038072575,-0.06392566881927964,-0.547390114317628
6116,2010-01-04,2010-12-31,11.72,8.09,201001-201101,-0.30972696,4.450000400631617,loser,140.0,2011-01-10,7.78,2011-10-07,2.63,-0.6619537275064268,-0.11353005290337348,-0.7645123140849455
8078,2010-01-04,2010-12-31,40.14,27.58,201001-201101,-0.31290483,4.370053449540736,loser,141.0,2011-01-10,25.33,2011-10-07,37.95,0.49822345045400734,0.04594418565578229,0.7143603771196669
1314,2010-02-01,2011-01-28,6.51,18.61,201002-201102,1.858678955453149,59.185222533734624,winner,2.0,2011-02-08,19.91,2011-11-04,21.86,0.09794073329984929,0.010435896353328866,0.132674691617382
1319,2010-02-01,2011-01-28,25.89,21.64,201002-201102,-0.164156044804944,3.861235773827324,loser,136.0,2011-02-08,20.69,2011-11-04,17.61,-0.1488641855969068,-0.017749867326089408,-0.19338711778767237
1704,2010-02-01,2011-01-28,24.27,52.35,201002-201102,1.1569839307787393,39.99405456915681,winner,5.0,2011-02-08,51.71,2011-11-04,37.2,-0.2806033649197447,-0.03593214976970893,-0.35539866174749857
1710,2010-02-01,2011-01-28,13.03,24.32,201002-201102,0.8664620107444361,32.04835911926104,winner,11.0,2011-02-08,26.0,2011-11-04,25.64,-0.013846153846153824,-0.0015480123652333866,-0.0184188030614868
2103,2010-02-01,2011-01-28,15.38,32.46,201002-201102,1.1105331599479842,38.72363862811352,winner,6.0,2011-02-08,33.92,2011-11-04,38.71,0.1412146226415094,0.0147852533694397,0.19258617448412574
2201,2010-02-01,2011-01-28,38.88,75.4,201002-201102,0.9393004115226338,34.04046955820029,winner,10.0,2011-02-08,76.51,2011-11-04,82.02,0.07201672983923657,0.007756781237947319,0.09715693012648274
2384,2010-02-01,2011-01-28,21.07,44.26,201002-201102,1.1006169909824393,38.45243410550599,winner,8.0,2011-02-08,43.99,2011-11-04,21.95,-0.5010229597635827,-0.0743359532489728,-0.6042319326364085
2409,2010-02-01,2011-01-28,23.37,19.72,201002-201102,-0.1561831407787763,4.079292529185738,loser,135.0,2011-02-08,19.21,2011-11-04,10.39,-0.459135866736075,-0.06600805362827333,-0.5593258485407764
2454,2010-02-01,2011-01-28,240.05,199.35,201002-201102,-0.1695480108310769,3.7137669703897793,loser,137.0,2011-02-08,185.5,2011-11-04,172.95,-0.06765498652291112,-0.007753380346742111,-0.08917375409393635
2498,2010-02-01,2011-01-28,227.82,780.15,201002-201102,2.424414011061364,74.65792234468852,winner,1.0,2011-02-08,788.91,2011-11-04,558.65,-0.2918710626053669,-0.03762171342493548,-0.36882499907918165
2609,2010-02-01,2011-01-28,11.93,31.21,201002-201102,1.6160938809723389,52.55058676412657,winner,4.0,2011-02-08,30.31,2011-11-04,14.4,-0.5249092708677005,-0.07936753867244839,-0.6292890557210018
2610,2010-02-01,2011-01-28,8.57,18.04,201002-201102,1.1050175029171527,38.57278690935892,winner,7.0,2011-02-08,17.15,2011-11-04,12.46,-0.27346938775510193,-0.034874548436590325,-0.34686159110240933
2612,2010-02-01,2011-01-28,53.05,45.36,201002-201102,-0.1449575871819038,4.386308365122313,loser,134.0,2011-02-08,45.76,2011-11-04,32.4,-0.291958041958042,-0.037634848448168556,-0.36892836644859484
2618,2010-02-01,2011-01-28,7.26,19.56,201002-201102,1.6942148760330578,54.68717471908017,winner,3.0,2011-02-08,18.49,2011-11-04,14.1,-0.23742563547863704,-0.029668244305909086,-0.3033046124223936
2801,2010-02-01,2011-01-28,6.19,10.89,201002-201102,0.7592891760904685,29.11721125764043,winner,14.0,2011-02-08,10.74,2011-11-04,9.26,-0.13780260707635014,-0.016339596653163646,-0.1793796665843942
2889,2010-02-01,2011-01-28,4.15,7.43,201002-201102,0.7903614457831323,29.96702937768377,winner,12.0,2011-02-08,7.45,2011-11-04,5.35,-0.2818791946308725,-0.03612227158970849,-0.3569224541755355
2903,2010-02-01,2011-01-28,13.16,23.37,201002-201102,0.7758358662613982,29.56975873077591,winner,13.0,2011-02-08,22.97,2011-11-04,22.89,-0.003482803656943766,-0.0003875785094292761,-0.004641040581926825
3008,2010-02-01,2011-01-28,285.03,566.01,201002-201102,0.9857909693716452,35.311973663365194,winner,9.0,2011-02-08,550.37,2011-11-04,477.97,-0.13154786779802674,-0.015549265573274185,-0.1714325890809142
3041,2010-02-01,2011-01-28,141.91,101.55,201002-201102,-0.2844056091889225,0.5724429128104681,loser,144.0,2011-02-08,101.66,2011-11-04,87.13,-0.1429274050757427,-0.016990959226691582,-0.18587677391009982
3059,2010-02-01,2011-01-28,42.64,35.03,201002-201102,-0.1784709193245778,3.469727851385352,loser,138.0,2011-02-08,34.67,2011-11-04,23.64,-0.3181424862993943,-0.041655809475383054,-0.39985226128167806
3311,2010-02-01,2011-01-28,123.31,97.15,201002-201102,-0.2121482442624279,2.548662179329551,loser,141.0,2011-02-08,97.03,2011-11-04,96.14,-0.00917242090075235,-0.0010233367635956725,-0.01221115998899136
3443,2010-02-01,2011-01-28,101.08,87.4,201002-201102,-0.1353383458646616,4.649391997355077,loser,133.0,2011-02-08,84.94,2011-11-04,82.5,-0.02872615964210028,-0.003233298434297427,-0.03811698530700458
3474,2010-02-01,2011-01-28,23.0,18.4,201002-201102,-0.2,2.880913353866737,loser,139.0,2011-02-08,17.7,2011-11-04,4.61,-0.7395480225988701,-0.13884594486072555,-0.8336701438058522
3481,2010-02-01,2011-01-28,37.96,27.24,201002-201102,-0.2824025289778715,0.6272266114616575,loser,143.0,2011-02-08,26.06,2011-11-04,10.12,-0.6116653875671527,-0.099764295832385,-0.7166815863098461
3504,2010-02-01,2011-01-28,202.53,143.31,201002-201102,-0.2924011257591468,0.3537677105259171,loser,145.0,2011-02-08,144.56,2011-11-04,76.17,-0.47309075816270063,-0.06871682396968026,-0.5744201197265383
3532,2010-02-01,2011-01-28,132.46,93.41,201002-201102,-0.2948059791635211,0.2879956243764555,loser,146.0,2011-02-08,91.92,2011-11-04,49.36,-0.4630113141862489,-0.0667540236734383,-0.5635308892359066
6116,2010-02-01,2011-01-28,9.91,7.8,201002-201102,-0.2129162462159435,2.527657534906027,loser,142.0,2011-02-08,7.54,2011-11-04,2.63,-0.6511936339522546,-0.11043836430528109,-0.7544654923927465
6286,2010-02-01,2011-01-28,225.68,180.04,201002-201102,-0.2022332506203474,2.8198345571601893,loser,140.0,2011-02-08,180.84,2011-11-04,126.04,-0.303030303030303,-0.0393187338344706,-0.38205209882450375
1314,2010-03-01,2011-02-25,6.84,19.04,201003-201103,1.783625730994152,53.49422245303453,winner,2.0,2011-03-08,18.81,2011-12-02,17.77,-0.05528973950026578,-0.0062997396994785015,-0.07303178453511172
1319,2010-03-01,2011-02-25,27.96,20.94,201003-201103,-0.2510729613733905,4.370610578834644,loser,139.0,2011-03-08,23.27,2011-12-02,19.26,-0.17232488182208844,-0.020795676923373585,-0.22289470883140217
1704,2010-03-01,2011-02-25,24.82,56.77,201003-201103,1.2872683319903304,41.51069471449768,winner,4.0,2011-03-08,62.46,2011-12-02,33.26,-0.46749919948767216,-0.06762388277879716,-0.568387825193067
2103,2010-03-01,2011-02-25,15.68,29.34,201003-201103,0.8711734693877551,31.464940711700496,winner,11.0,2011-03-08,29.04,2011-12-02,35.86,0.23484848484848486,0.02371554258292785,0.32480379729513476
2201,2010-03-01,2011-02-25,40.24,72.31,201003-201103,0.7969681908548707,29.673406999441227,winner,13.0,2011-03-08,72.43,2011-12-02,73.03,0.008283860278889884,0.0009170577321810924,0.011060368472130877
2227,2010-03-01,2011-02-25,26.7,51.17,201003-201103,0.9164794007490638,32.55875917049275,winner,8.0,2011-03-08,55.22,2011-12-02,52.85,-0.042919232162260006,-0.004862306549609285,-0.05681232045888007
2328,2010-03-01,2011-02-25,32.07,25.48,201003-201103,-0.2054879950109136,5.471165763387873,loser,133.0,2011-03-08,25.81,2011-12-02,17.57,-0.31925610228593565,-0.041829844349311474,-0.40115879451880876
2379,2010-03-01,2011-02-25,39.97,28.6,201003-201103,-0.2844633475106329,3.5644684335192696,loser,140.0,2011-03-08,28.16,2011-12-02,24.29,-0.13742897727272732,-0.016292242959885406,-0.178905482275043
2384,2010-03-01,2011-02-25,20.27,50.54,201003-201103,1.493339911198816,46.48586883404368,winner,3.0,2011-03-08,50.99,2011-12-02,22.9,-0.5508923318297706,-0.08510285050242727,-0.6560721903645718
2385,2010-03-01,2011-02-25,26.32,20.16,201003-201103,-0.2340425531914893,4.781774730423824,loser,137.0,2011-03-08,20.48,2011-12-02,19.25,-0.06005859375000002,-0.006858344515962345,-0.07926558717703591
2408,2010-03-01,2011-02-25,157.43,98.19,201003-201103,-0.3762942260052087,1.347400889240589,loser,145.0,2011-03-08,99.43,2011-12-02,13.13,-0.8679472996077643,-0.20144422626378033,-0.9327545275930085
2409,2010-03-01,2011-02-25,23.33,18.32,201003-201103,-0.2147449635662237,5.24767531138704,loser,134.0,2011-03-08,18.43,2011-12-02,10.25,-0.4438415626695605,-0.06310973661731945,-0.5426331255698897
2451,2010-03-01,2011-02-25,41.44,31.73,201003-201103,-0.2343146718146717,4.77520498637322,loser,138.0,2011-03-08,32.14,2011-12-02,30.8,-0.0416925948973242,-0.004720674683133086,-0.05520020124943237
2454,2010-03-01,2011-02-25,246.23,168.14,201003-201103,-0.3171425090362669,2.775497342526132,loser,142.0,2011-03-08,171.66,2011-12-02,155.71,-0.09291622975649533,-0.010777114419924572,-0.12192853892728328
2474,2010-03-01,2011-02-25,35.68,67.64,201003-201103,0.8957399103139013,32.058046862362175,winner,10.0,2011-03-08,74.19,2011-12-02,81.6,0.0998786898503841,0.01063390809512521,0.1353411619973377
2498,2010-03-01,2011-02-25,235.42,848.68,201003-201103,2.6049613456800613,73.32368030133192,winner,1.0,2011-03-08,876.57,2011-12-02,420.73,-0.5200269231208003,-0.07832108361006407,-0.6242008129728802
2609,2010-03-01,2011-02-25,12.25,26.74,201003-201103,1.1828571428571428,38.98990146410527,winner,5.0,2011-03-08,26.47,2011-12-02,13.48,-0.4907442387608613,-0.07223640314499058,-0.5933245700128784
2610,2010-03-01,2011-02-25,8.53,15.61,201003-201103,0.8300117233294256,30.47117507700548,winner,12.0,2011-03-08,14.56,2011-12-02,10.89,-0.25206043956043955,-0.03175521353219757,-0.3210746788821516
2612,2010-03-01,2011-02-25,53.81,42.15,201003-201103,-0.2166883478907267,5.200756296971099,loser,135.0,2011-03-08,42.56,2011-12-02,30.2,-0.2904135338345865,-0.03740182055664343,-0.36709222393347285
2618,2010-03-01,2011-02-25,7.14,15.56,201003-201103,1.1792717086834736,38.9033385359388,winner,6.0,2011-03-08,14.4,2011-12-02,12.56,-0.12777777777777777,-0.015075328305325764,-0.16663319704615087
2889,2010-03-01,2011-02-25,4.09,7.01,201003-201103,0.7139364303178484,27.66877604688179,winner,14.0,2011-03-08,7.45,2011-12-02,4.84,-0.3503355704697987,-0.04679200450844834,-0.43733212719389947
2903,2010-03-01,2011-02-25,10.56,20.15,201003-201103,0.9081439393939392,32.35751661308731,winner,9.0,2011-03-08,19.36,2011-12-02,19.12,-0.012396694214875952,-0.0013850592771369463,-0.016494680378895565
3008,2010-03-01,2011-02-25,295.88,576.68,201003-201103,0.9490333919156412,33.34470828080662,winner,7.0,2011-03-08,600.85,2011-12-02,375.6,-0.3748855787634185,-0.05086314946601467,-0.46550207430881974
3474,2010-03-01,2011-02-25,23.55,15.6,201003-201103,-0.3375796178343949,2.2820854166247786,loser,144.0,2011-03-08,15.6,2011-12-02,4.12,-0.735897435897436,-0.1375130888369448,-0.8305544542616871
3481,2010-03-01,2011-02-25,35.07,23.43,201003-201103,-0.3319076133447391,2.419024290249532,loser,143.0,2011-03-08,24.98,2011-12-02,9.79,-0.6080864691753403,-0.09884620177141779,-0.7131948071378522
3504,2010-03-01,2011-02-25,191.62,112.9,201003-201103,-0.4108130675294854,0.5140145113231268,loser,146.0,2011-03-08,114.98,2011-12-02,57.58,-0.499217255174813,-0.07396434995870849,-0.6023211676473856
3532,2010-03-01,2011-02-25,125.48,86.28,201003-201103,-0.3124003825310806,2.8899862261986677,loser,141.0,2011-03-08,85.24,2011-12-02,46.53,-0.45412951665884554,-0.06505140219970063,-0.5538788476598495
8131,2010-03-01,2011-02-25,19.71,15.36,201003-201103,-0.2207001522070016,5.1038995393159325,loser,136.0,2011-03-08,15.49,2011-12-02,10.77,-0.30471271788250487,-0.03957667603411241,-0.3840401837975389
1314,2010-04-01,2011-03-31,7.77,21.09,201004-201104,1.7142857142857144,54.45510449713531,winner,2.0,2011-04-08,21.26,2012-01-09,18.75,-0.11806208842897467,-0.013862312039175428,-0.1542331040087742
1704,2010-04-01,2011-03-31,24.27,59.44,201004-201104,1.4491141326740833,47.96917466268229,winner,3.0,2011-04-08,61.27,2012-01-09,33.03,-0.460910723029215,-0.06634909720995674,-0.5612529011126499
