combination,remark,count,mean_avg_monthly_return
201001-201101,loser,14,-0.04422962111986328
201001-201101,winner,14,-0.030142143924037784
201001-201101,winner - loser,-,0.0140874771958255
201002-201102,loser,14,-0.051134838580372995
201002-201102,winner,14,-0.023483495827761294
201002-201102,winner - loser,-,0.0276513427526117
201003-201103,loser,14,-0.0584415285778727
201003-201103,winner,14,-0.030360750926018285
201003-201103,winner - loser,-,0.028080777651854415
201004-201104,loser,14,-0.06550776243863914
201004-201104,winner,14,-0.031221198710843372
201004-201104,winner - loser,-,0.03428656372779576
201005-201105,loser,14,-0.0393449158298469
201005-201105,winner,14,-0.019089810774930098
201005-201105,winner - loser,-,0.020255105054916803
201006-201106,loser,14,-0.02471249446827195
201006-201106,winner,14,-0.01653090776032557
201006-201106,winner - loser,-,0.00818158670794638
201007-201107,loser,14,-0.019398042964708158
201007-201107,winner,14,-0.027725842990068004
201007-201107,winner - loser,-,-0.008327800025359846
201008-201108,loser,14,0.0016055052047102003
201008-201108,winner,14,-0.019070132549458527
201008-201108,winner - loser,-,-0.020675637754168728
201009-201109,loser,14,-0.01702482101297486
201009-201109,winner,13,-0.015567050965162883
201009-201109,winner - loser,-,0.0014577700478119772
201010-201110,loser,14,-0.013902347226949678
201010-201110,winner,13,-0.00032429725467351635
201010-201110,winner - loser,-,0.013578049972276162
201011-201111,loser,14,-0.02695028121053315
201011-201111,winner,14,-0.0074312283358671715
201011-201111,winner - loser,-,0.019519052874665977
201012-201112,loser,14,-0.0029214666994315758
201012-201112,winner,14,0.009221669337532323
201012-201112,winner - loser,-,0.0121431360369639
201101-201201,loser,14,-0.012460607669078408
201101-201201,winner,14,0.01920932070569405
201101-201201,winner - loser,-,0.031669928374772456
201102-201202,loser,14,-0.060167311240421024
201102-201202,winner,14,0.004174433846860496
201102-201202,winner - loser,-,0.06434174508728152
201103-201203,loser,14,-0.039439780501694124
201103-201203,winner,14,0.005901849426752045
201103-201203,winner - loser,-,0.04534162992844617
201104-201204,loser,14,-0.025197074024954667
201104-201204,winner,14,0.0033394670985195346
201104-201204,winner - loser,-,0.0285365411234742
201105-201205,loser,14,-0.0029499032943201553
