stock_id,year_month,mean_market_value,rank
1101,2012-01,132058816658.65587,29.0
1102,2012-01,114884988864.72064,34.0
1103,2012-01,10300747769.821863,255.0
1104,2012-01,8501062181.0,293.0
1108,2012-01,2475243541.242915,613.0
1109,2012-01,4439853561.481781,455.0
1110,2012-01,6956270745.230769,338.0
1201,2012-01,16690651508.619432,168.0
1203,2012-01,4936566801.619433,435.0
1210,2012-01,15023752189.303644,193.0
1213,2012-01,1190481888.2469635,733.0
1215,2012-01,3339119831.453441,531.0
1216,2012-01,222136800824.93118,17.0
1217,2012-01,4965125342.238867,432.0
1218,2012-01,5444315169.012146,413.0
1219,2012-01,4626978413.295547,446.0
1220,2012-01,1838728620.3076923,673.0
1225,2012-01,2404865603.991903,620.0
1227,2012-01,44004766207.54656,78.0
1229,2012-01,15876776251.323887,179.0
1231,2012-01,4401869283.153846,459.0
1232,2012-01,8065326403.11336,308.0
1233,2012-01,4244232763.777328,470.0
1234,2012-01,19544927429.275303,149.0
1235,2012-01,1397015511.0614755,715.0
1236,2012-01,2317052317.4615383,630.0
1301,2012-01,497758404885.5466,5.0
1303,2012-01,456251929051.09314,6.0
1304,2012-01,27169378684.582996,117.0
1305,2012-01,4947722807.518219,434.0
1307,2012-01,8253414602.37247,302.0
1308,2012-01,12966189235.74089,211.0
1309,2012-01,3506212799.0242915,517.0
1310,2012-01,4439274341.890688,456.0
1312,2012-01,13038335829.821863,210.0
1312A,2012-01,382184357.54189944,827.0
1313,2012-01,17714796003.7166,159.0
1314,2012-01,52085386758.0162,70.0
1315,2012-01,6397635627.530364,365.0
1316,2012-01,1189951146.7530365,734.0
1319,2012-01,16372028261.477734,174.0
1321,2012-01,5251272872.05668,422.0
1323,2012-01,1700369495.1983805,685.0
1324,2012-01,887092102.5627531,776.0
1325,2012-01,1727627531.2874494,682.0
1326,2012-01,446660593020.35626,7.0
1337,2012-01,12947491852.631578,212.0
1338,2012-12,5444812500.0,412.0
1339,2012-04,1811425789.471591,675.0
1402,2012-01,163199015039.7733,25.0
1409,2012-01,16941580420.477734,163.0
1410,2012-01,1678663967.611336,690.0
1413,2012-01,777424454.699187,791.0
1414,2012-01,2205949797.5708504,641.0
1416,2012-01,5597066826.805668,403.0
1417,2012-01,3789347397.94332,501.0
1418,2012-01,905549107.2032521,771.0
1419,2012-01,11897669282.720648,228.0
1423,2012-01,1271938259.1093118,724.0
1432,2012-01,962080075.7449393,763.0
1434,2012-01,46343623652.88259,74.0
1435,2012-01,646519654.2267207,810.0
1436,2012-01,4015335353.909871,488.0
1437,2012-01,2902330218.959514,578.0
1438,2012-01,243560192.71,833.0
1439,2012-01,1553421862.3481781,699.0
1440,2012-01,20246424543.967613,145.0
1441,2012-01,878543588.3765182,779.0
1442,2012-01,5354946683.676113,415.0
1443,2012-01,678819173.1174089,805.0
1444,2012-01,10003961521.781376,258.0
1445,2012-01,1011758469.6720648,755.0
1446,2012-01,2037175020.4251013,651.0
1447,2012-01,6867868660.846154,343.0
1449,2012-01,389051704.5740741,825.0
1451,2012-01,9399628007.322176,274.0
1452,2012-01,1228640640.8987854,728.0
1453,2012-01,689635666.0080972,802.0
1454,2012-01,1025931975.2307693,753.0
1455,2012-01,6078562891.319839,380.0
1456,2012-01,314752857.14285713,830.0
1457,2012-01,2249467445.91498,636.0
1459,2012-01,3346501361.5384617,530.0
1460,2012-01,3734088034.8785424,507.0
1463,2012-01,1942087862.2753036,663.0
1464,2012-01,1997940246.1336033,656.0
