stock_id,year_month,mean_market_value,rank
1101,2013-01,147019252334.36624,30.0
1102,2013-01,121578397984.14403,38.0
1103,2013-01,11027608715.0,262.0
1104,2013-01,12505781314.572016,233.0
1108,2013-01,3060719068.329218,593.0
1109,2013-01,4503235495.596707,489.0
1110,2013-01,8668989856.773663,317.0
1201,2013-01,25276801272.584362,134.0
1203,2013-01,5346419753.08642,446.0
1210,2013-01,14736307690.473251,209.0
1213,2013-01,1119551998.2098765,780.0
1215,2013-01,3567006825.979424,558.0
1216,2013-01,279863622754.8889,14.0
1217,2013-01,4967778507.526749,465.0
1218,2013-01,5168593747.654321,454.0
1219,2013-01,4674345266.572017,476.0
1220,2013-01,1838382406.5473251,706.0
1225,2013-01,2450046696.5349793,650.0
1227,2013-01,55166423999.00823,74.0
1229,2013-01,16436063280.345678,191.0
1231,2013-01,5087883417.016461,458.0
1232,2013-01,9083415173.93004,303.0
1233,2013-01,4255267832.3333335,503.0
1234,2013-01,18964654512.711864,171.0
1235,2013-01,1414918490.1493776,742.0
1236,2013-01,2713734656.016461,627.0
1301,2013-01,465947741545.28394,7.0
1303,2013-01,480842484775.0823,6.0
1304,2013-01,24688909908.753086,138.0
1305,2013-01,7366663072.349794,352.0
1307,2013-01,9599128477.736626,291.0
1308,2013-01,11454415374.769547,253.0
1309,2013-01,3603496224.3497944,553.0
1310,2013-01,7758036061.686695,339.0
1312,2013-01,17292527549.115227,182.0
1312A,2013-01,436495575.2212389,844.0
1313,2013-01,17251206394.193417,185.0
1314,2013-01,36060086290.11523,103.0
1315,2013-01,6458403292.18107,388.0
1316,2013-01,1091599823.2057614,786.0
1319,2013-01,21477631821.596706,161.0
1321,2013-01,7496569142.946502,348.0
1323,2013-01,2749519532.5226336,619.0
1324,2013-01,1047239223.7777778,794.0
1325,2013-01,1902325251.36214,701.0
1326,2013-01,440864035233.4074,9.0
1337,2013-01,15322467046.156378,201.0
1338,2013-01,5916953004.115227,417.0
1339,2013-01,2467147004.6049385,647.0
1402,2013-01,166015938501.44034,24.0
1409,2013-01,17176021019.01646,186.0
1410,2013-01,2044574074.074074,687.0
1413,2013-01,719332515.7489712,828.0
1414,2013-01,2044651028.8065844,686.0
1416,2013-01,6440265985.676596,389.0
1417,2013-01,3446514228.152263,566.0
1418,2013-01,768763473.6625514,824.0
1419,2013-01,11689818174.222221,249.0
1423,2013-01,1288885802.4691358,755.0
1432,2013-01,2564958658.831276,638.0
1434,2013-01,50492796231.320984,82.0
1435,2013-01,876875530.654321,810.0
1436,2013-01,3241310924.369748,581.0
1437,2013-01,3288871657.004115,576.0
1438,2013-01,475281745.76824033,842.0
1439,2013-01,1379640329.218107,745.0
1440,2013-01,25991831834.893005,130.0
1441,2013-01,866189934.218107,812.0
1442,2013-01,6788714385.218107,377.0
1443,2013-01,899290256.9176955,807.0
1444,2013-01,9780998480.798353,289.0
1445,2013-01,1072113018.3621399,791.0
1446,2013-01,3856302172.3621397,542.0
1447,2013-01,9523896600.090534,294.0
