stock_id,year_month,mean_market_value,rank
1101,2017-01,132125737901.24583,39.0
1102,2017-01,93249601133.66116,49.0
1103,2017-01,8687723138.210743,353.0
1104,2017-01,15645027294.834711,225.0
1108,2017-01,3719158001.8884296,606.0
1109,2017-01,4113619924.3702126,569.0
1110,2017-01,8744251002.421942,351.0
1201,2017-01,9584350622.35124,333.0
1203,2017-01,5834925619.834711,468.0
1210,2017-01,23247240268.123966,167.0
1213,2017-01,934074464.3966942,888.0
1215,2017-01,16442022907.876034,218.0
1216,2017-01,339994355940.3652,16.0
1217,2017-01,3770827662.4793386,602.0
1218,2017-01,6043214302.871901,456.0
1219,2017-01,5480051011.917012,494.0
1220,2017-01,1878965283.0826447,794.0
1225,2017-01,12283906529.303738,272.0
1227,2017-01,68138542439.235535,66.0
1229,2017-01,25931623633.595043,155.0
1231,2017-01,5272363937.661157,505.0
1232,2017-01,14451287673.01653,241.0
1233,2017-01,3261665757.553719,640.0
1234,2017-01,12983176366.42562,256.0
1235,2017-01,1904584311.6652892,789.0
1236,2017-01,1887868236.8801653,793.0
1256,2017-01,3990475398.3471074,581.0
1262,2017-01,16929049090.90909,215.0
1301,2017-01,585600803366.9338,8.0
1303,2017-01,586972559158.2107,7.0
1304,2017-01,17823284316.29752,208.0
1305,2017-01,14027887275.3719,244.0
1307,2017-01,14312246827.322313,242.0
1308,2017-01,9590002818.14876,332.0
1309,2017-01,3557947122.7190084,616.0
1310,2017-01,11543442911.475206,287.0
1312,2017-01,21242196667.96694,185.0
1312A,2017-01,561931818.1818181,916.0
1313,2017-01,17436905702.400826,211.0
1314,2017-01,29588706139.47934,142.0
1315,2017-01,5081481818.181818,514.0
1316,2017-01,2901226179.713675,676.0
1319,2017-01,33870860975.433884,124.0
1321,2017-01,6222815131.938017,443.0
1323,2017-01,3040423283.933884,666.0
1324,2017-01,970015230.2635983,884.0
1325,2017-01,1742390418.4730291,805.0
1326,2017-01,549818025740.7893,9.0
1337,2017-01,3804419722.710744,597.0
1338,2017-01,8898334148.76033,348.0
1339,2017-01,3200072805.1487603,644.0
1340,2017-01,6058914434.68595,454.0
1402,2017-01,135323782443.24794,38.0
1409,2017-01,15367331229.400826,230.0
1410,2017-01,1771305000.0,804.0
1413,2017-01,944993257.0705395,887.0
1414,2017-01,1439263636.3636363,838.0
1416,2017-01,4931741195.635193,522.0
1417,2017-01,1914943398.3140495,786.0
1418,2017-01,731961674.768116,909.0
1419,2017-01,12356876283.700441,269.0
1423,2017-01,1272793884.2975206,861.0
1432,2017-01,2523319790.099585,711.0
1434,2017-01,51972948265.10744,82.0
1435,2017-01,763828824.7024794,905.0
1436,2017-01,2946645000.0,675.0
1437,2017-01,3496925164.9710746,622.0
1438,2017-01,507007039.05982906,922.0
