stock_id,year_month,mean_market_value,rank
1101,2022-01,261181494609.3539,32.0
1101B,2022-01,10110833333.333334,422.0
1102,2022-01,150862427201.7819,58.0
1103,2022-01,14342527070.374485,337.0
1104,2022-01,13999206095.234568,343.0
1108,2022-01,4458264561.242799,669.0
1109,2022-01,6310370769.436214,579.0
1110,2022-01,10833648016.925926,398.0
1201,2022-01,10353359974.522635,411.0
1203,2022-01,7963717842.323651,485.0
1210,2022-01,42006226295.329216,144.0
1213,2022-01,431868865.0921659,1008.0
1215,2022-01,22070977637.563786,235.0
1216,2022-01,377706713985.6502,19.0
1217,2022-01,5198759685.325103,625.0
1218,2022-01,16344927400.106997,302.0
1219,2022-01,6643623546.44856,554.0
1220,2022-01,2891580805.3415637,796.0
1225,2022-01,11854249853.153526,370.0
1227,2022-01,40973607162.13169,150.0
1229,2022-01,81016620347.46913,86.0
1231,2022-01,16206715683.855967,304.0
1232,2022-01,24507432811.934155,220.0
1233,2022-01,3033879601.7983537,780.0
1234,2022-01,13769542478.19753,345.0
1235,2022-01,6426632911.890757,573.0
1236,2022-01,2702989575.81893,823.0
1256,2022-01,9148306935.189873,452.0
1301,2022-01,615072020351.0042,10.0
1303,2022-01,617843638909.0165,9.0
1304,2022-01,29610239813.271606,186.0
1305,2022-01,16319747629.979424,303.0
1307,2022-01,8119909971.864198,476.0
1308,2022-01,18147795101.23457,285.0
1309,2022-01,10324297325.415638,412.0
1310,2022-01,7932926739.399177,487.0
1312,2022-01,20205134639.08642,257.0
1312A,2022-01,633462427.7456647,999.0
1313,2022-01,21445502542.76132,241.0
1314,2022-01,40886816999.22634,151.0
1315,2022-01,7421122800.0,514.0
1316,2022-01,3523361501.6244726,737.0
1319,2022-01,24783254258.514404,217.0
1321,2022-01,7684663653.674897,500.0
1323,2022-01,3122716593.131687,772.0
1324,2022-01,813976892.325,994.0
1325,2022-01,2740070853.711934,813.0
1326,2022-01,437275853449.3292,16.0
1337,2022-01,1828349820.5020576,902.0
1338,2022-01,4469241283.950617,668.0
1339,2022-01,2867817288.654321,798.0
1340,2022-01,1578126104.9670782,925.0
1341,2022-01,3493199008.264463,740.0
1342,2022-01,5193272808.119342,626.0
1402,2022-01,166138488089.7284,50.0
1409,2022-01,30092089569.90535,180.0
1410,2022-01,2391477385.892116,851.0
1413,2022-01,1350656838.3703704,943.0
1414,2022-01,3849637860.0823045,711.0
1416,2022-01,1997386018.3127573,887.0
1417,2022-01,2289111833.4650207,860.0
1418,2022-01,891765054.0524018,989.0
1419,2022-01,12250450862.222221,362.0
1423,2022-01,2714041157.0247936,822.0
1432,2022-01,1098796296.2962964,976.0
1434,2022-01,45666890660.049385,133.0
1435,2022-01,6868889531.255173,543.0
1436,2022-01,5695848283.160494,594.0
1437,2022-01,5218858653.3539095,622.0
1438,2022-01,2230127320.139918,869.0
1439,2022-01,1950780165.289256,891.0
1440,2022-01,32768476747.08642,171.0
1441,2022-01,861833934.1563786,991.0
1442,2022-01,9413741760.320988,445.0
1443,2022-01,2413839816.3744855,848.0
1444,2022-01,10219819531.234568,418.0
1445,2022-01,2045058417.6818182,881.0
1446,2022-01,4423932272.827161,672.0
1447,2022-01,7836177200.209877,491.0
1449,2022-01,1456115582.690678,935.0
1451,2022-01,4491612993.827161,665.0
1452,2022-01,2722014409.259259,816.0
1453,2022-01,1729929044.0370371,908.0
1454,2022-01,1786631293.4979424,905.0
1455,2022-01,6656016471.658436,553.0
1456,2022-01,1689852592.5925925,913.0
1457,2022-01,5551868261.390946,605.0
1459,2022-01,3565317396.0493827,732.0
1460,2022-01,5521329424.053498,607.0
1463,2022-01,2412102644.7736626,849.0
1464,2022-01,5635073732.831276,599.0
1465,2022-01,1340558158.855372,950.0
1466,2022-01,1447675425.8024693,937.0
1467,2022-01,3010922020.127572,784.0
1468,2022-01,2010874464.1728394,885.0
1470,2022-01,1750010219.4915254,907.0
1471,2022-01,1194576151.1893003,966.0
1472,2022-01,580878730.3266332,1000.0
1473,2022-01,2865981606.4485598,799.0
1474,2022-01,1682967581.6954732,914.0
1475,2022-01,3169709226.1193414,765.0
1476,2022-01,130795205236.6502,66.0
1477,2022-01,47047574419.44856,129.0
1503,2022-01,29794465750.98354,183.0
1504,2022-01,62683904031.51852,109.0
1506,2022-01,3769039494.3909464,716.0
1507,2022-01,26522669619.04762,206.0
1512,2022-01,984793274.2757201,984.0
1513,2022-01,25844883850.93827,212.0
1514,2022-01,6582131764.172839,561.0
1515,2022-01,6596561725.0,559.0
1516,2022-01,851566834.6707819,992.0
1517,2022-01,5295024215.44033,615.0
1519,2022-01,10281946688.683128,415.0
1521,2022-01,2801060370.3703704,807.0
1522,2022-01,7803454252.390946,492.0
1522A,2022-01,1327878947.368421,951.0
1524,2022-01,3140639032.9423866,769.0
1525,2022-01,4331887137.692946,683.0
1526,2022-01,2868098765.432099,797.0
1527,2022-01,5848080182.683127,590.0
1528,2022-01,1974537981.6872427,889.0
1529,2022-01,2825212117.9341564,803.0
1530,2022-01,3002776099.6431537,787.0
1531,2022-01,2658954789.8106995,828.0
1532,2022-01,11739653377.27572,374.0
1533,2022-01,5677632938.263374,595.0
1535,2022-01,5207524524.753086,623.0
1536,2022-01,21757735234.20576,238.0
1537,2022-01,11314524135.74074,389.0
1538,2022-01,228735354.63157895,1011.0
1539,2022-01,1803741228.3950617,904.0
1540,2022-01,1296332194.835391,954.0
1541,2022-01,3126480669.456067,771.0
1558,2022-01,8086084674.209877,480.0
1560,2022-01,18273345008.230453,282.0
1568,2022-01,2453269203.2427983,846.0
1582,2022-01,8119055043.670782,477.0
1583,2022-01,6584526975.657277,560.0
1587,2022-01,1658198260.090535,917.0
1589,2022-01,6464228337.230453,569.0
1590,2022-01,175419751332.22223,48.0
1597,2022-01,6439865144.259259,571.0
1598,2022-01,5670688183.576132,596.0
1603,2022-01,5246532113.580247,620.0
1604,2022-01,10982645349.794239,394.0
1605,2022-01,131426876061.18108,65.0
1608,2022-01,10867429264.502058,396.0
1609,2022-01,14997321771.045267,321.0
1611,2022-01,5597605740.8559675,603.0
1612,2022-01,6692507556.152264,549.0
1614,2022-01,9754973355.674896,433.0
1615,2022-01,4383056944.090535,675.0
1616,2022-01,1719245022.7613168,909.0
1617,2022-01,2466547184.3471074,845.0
1618,2022-01,2600505965.8106995,836.0
1626,2022-01,2719495913.016461,818.0
1701,2022-01,6729947050.444445,547.0
1702,2022-01,13625255555.781893,346.0
1707,2022-01,21074522570.658436,245.0
1708,2022-01,11650715521.469135,380.0
1709,2022-01,11712810659.057613,377.0
1710,2022-01,17124867597.98354,295.0
1711,2022-01,11793804204.358025,371.0
1712,2022-01,14673201231.090534,329.0
1713,2022-01,3652316759.526749,725.0
1714,2022-01,9716618855.600822,435.0
1717,2022-01,41908582940.894066,146.0
1718,2022-01,14371850161.1893,336.0
1720,2022-01,8177956652.497942,475.0
1721,2022-01,3379530101.271605,750.0
1722,2022-01,62991818930.04115,107.0
1723,2022-01,27043670053.333332,202.0
1725,2022-01,4225189933.2633743,691.0
1726,2022-01,11655261410.788382,379.0
1727,2022-01,3800510493.8271604,713.0
1730,2022-01,3708782460.888889,720.0
1731,2022-01,2506300162.707819,842.0
1732,2022-01,1449609598.0781894,936.0
1733,2022-01,2596360481.3497944,837.0
1734,2022-01,4955944175.218107,637.0
1735,2022-01,1582447277.4468086,924.0
1736,2022-01,18550850353.674896,278.0
1737,2022-01,6600987654.320988,558.0
1752,2022-01,3855723237.3580246,710.0
1760,2022-01,10726977977.454546,401.0
1762,2022-01,4500203555.555555,663.0
1773,2022-01,34636522633.74486,165.0
1776,2022-01,1349696769.7916667,946.0
1783,2022-01,3293675547.053498,756.0
1786,2022-01,2989995826.1193414,788.0
1789,2022-01,19488467751.44856,263.0
