date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-01-02,2883B,1014163,7176531,6.46,6.46,6.44,6.45,0.01,148
2024-01-03,2883B,1081070,7653096,6.45,6.49,6.44,6.47,0.02,143
2024-01-04,2883B,913935,6471854,6.46,6.47,6.44,6.45,-0.02,127
2024-01-05,2883B,771696,5463073,6.46,6.47,6.44,6.45,0.0,111
2024-01-08,2883B,1053830,7467337,6.45,6.47,6.44,6.45,0.0,187
2024-01-09,2883B,741954,5248231,6.45,6.47,6.44,6.44,-0.01,144
2024-01-10,2883B,955447,6748203,6.44,6.47,6.42,6.44,0.0,163
2024-01-11,2883B,1603556,11333597,6.44,6.47,6.43,6.47,0.03,439
2024-01-12,2883B,516385,3658078,6.47,6.47,6.44,6.46,-0.01,130
2024-01-15,2883B,695038,4921267,6.45,6.46,6.44,6.46,0.0,142
2024-01-16,2883B,747132,5284751,6.46,6.46,6.43,6.44,-0.02,183
2024-01-17,2883B,1472466,10380078,6.43,6.45,6.41,6.42,-0.02,300
2024-01-18,2883B,804544,5681838,6.44,6.45,6.41,6.44,0.02,204
2024-01-19,2883B,800060,5652680,6.44,6.46,6.42,6.44,0.0,213
2024-01-22,2883B,380730,2692454,6.44,6.46,6.44,6.45,0.01,158
2024-01-23,2883B,524778,3717671,6.45,6.47,6.44,6.47,0.02,165
2024-01-24,2883B,751377,5335049,6.47,6.49,6.45,6.49,0.02,182
2024-01-25,2883B,1640331,11668491,6.48,6.49,6.47,6.48,-0.01,274
2024-01-26,2883B,1620740,11534794,6.48,6.49,6.47,6.48,0.0,203
2024-01-29,2883B,1136138,8104854,6.48,6.52,6.48,6.52,0.04,257
2024-01-30,2883B,2091693,14994362,6.53,6.55,6.51,6.53,0.01,281
2024-01-31,2883B,860859,6164181,6.53,6.53,6.51,6.53,0.0,166
2024-02-01,2883B,916820,6561477,6.53,6.54,6.51,6.54,0.01,206
2024-02-02,2883B,587367,4211764,6.55,6.55,6.52,6.54,0.0,120
2024-02-05,2883B,510840,3663512,6.53,6.54,6.52,6.54,0.0,140
2024-02-15,2883B,1316545,9440246,6.54,6.55,6.52,6.54,0.0,337
2024-02-16,2883B,869263,6232920,6.53,6.54,6.52,6.54,0.0,207
2024-02-19,2883B,579663,4157982,6.54,6.54,6.53,6.54,0.0,183
2024-02-20,2883B,858497,6159218,6.54,6.55,6.53,6.55,0.01,237
2024-02-21,2883B,1260981,9072331,6.55,6.57,6.54,6.56,0.01,287
