date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-01-02,2881C,6203,340198,51.23,51.23,51.23,51.23,-0.1,31
2024-01-03,2881C,15608,854939,51.14,51.23,51.05,51.14,-0.09,49
2024-01-04,2881C,11038,605367,51.14,51.23,51.14,51.14,0.0,40
2024-01-05,2881C,10805,592760,51.14,51.23,51.14,51.23,0.09,35
2024-01-08,2881C,3735,204651,51.23,51.23,51.14,51.14,-0.09,28
2024-01-09,2881C,18880,1033828,51.14,51.14,51.05,51.05,-0.09,35
2024-01-10,2881C,22961,1255642,51.05,51.05,50.95,51.05,0.0,47
2024-01-11,2881C,30084,1646890,51.05,51.14,51.05,51.14,0.09,58
2024-01-12,2881C,10211,558633,51.05,51.14,51.05,51.05,-0.09,31
2024-01-15,2881C,7925,433333,50.95,51.14,50.95,51.14,0.09,45
2024-01-16,2881C,8222,450337,51.05,51.14,51.05,51.14,0.0,21
2024-01-17,2881C,8278,452717,51.05,51.05,51.05,51.05,-0.09,31
2024-01-18,2881C,10179,556794,51.05,51.14,51.05,51.05,0.0,47
2024-01-19,2881C,10560,577801,51.14,51.14,51.05,51.05,0.0,44
2024-01-22,2881C,6512,356108,51.05,51.14,51.05,51.05,0.0,37
2024-01-23,2881C,20622,1128336,51.14,51.14,51.05,51.14,0.09,48
2024-01-24,2881C,3203,175256,51.14,51.14,51.14,51.14,0.0,27
2024-01-25,2881C,11729,642439,51.14,51.14,51.14,51.14,0.0,41
2024-01-26,2881C,3780,207004,51.14,51.14,51.14,51.14,0.0,35
2024-01-29,2881C,10726,587792,51.14,51.23,51.14,51.23,0.09,40
2024-01-30,2881C,11135,610055,51.14,51.14,51.14,51.14,-0.09,27
2024-01-31,2881C,4700,256865,51.05,51.05,51.05,51.05,-0.09,32
2024-02-01,2881C,6511,356218,51.05,51.14,51.05,51.14,0.09,37
2024-02-02,2881C,17795,974057,51.14,51.14,51.05,51.14,0.0,42
2024-02-05,2881C,85880,4692364,51.05,51.23,50.86,51.23,0.09,73
2024-02-15,2881C,11944,654271,51.14,51.23,51.14,51.23,0.0,45
2024-02-16,2881C,10419,571142,51.14,51.33,51.14,51.33,0.1,47
2024-02-19,2881C,6111,334928,51.33,51.33,51.23,51.23,-0.1,35
2024-02-20,2881C,17602,964402,51.14,51.23,51.14,51.23,0.0,69
2024-02-21,2881C,14000,766872,51.14,51.14,51.14,51.14,-0.09,38
2024-02-22,2881C,46274,2534826,51.14,51.14,51.05,51.05,-0.09,79
2024-02-23,2881C,21545,1178999,51.05,51.14,51.05,51.05,0.0,56
2024-02-26,2881C,23379,1278030,51.05,51.14,50.95,51.05,0.0,80
2024-02-27,2881C,41123,2245469,51.05,51.05,50.86,51.05,0.0,57
2024-02-29,2881C,21693,1185679,51.05,51.14,50.95,50.95,-0.1,63
2024-03-01,2881C,13466,735834,51.05,51.05,50.95,51.05,0.1,51
2024-03-04,2881C,15318,838259,51.14,51.14,51.14,51.14,0.09,72
2024-03-05,2881C,44850,2456034,51.14,51.14,51.05,51.05,-0.09,80
2024-03-06,2881C,11229,614018,51.05,51.14,51.05,51.05,0.0,63
2024-03-07,2881C,31782,1738073,51.05,51.14,50.95,50.95,-0.1,65
2024-03-08,2881C,19660,1072886,50.95,50.95,50.95,50.95,0.0,76
2024-03-11,2881C,25302,1382627,50.95,51.05,50.95,50.95,0.0,62
