date,stock_id,close
2016-06-01,1101,14.99
2016-06-02,1101,15.04
2016-06-03,1101,15.39
2016-06-04,1101,15.34
2016-06-06,1101,15.02
2016-06-07,1101,15.69
2016-06-08,1101,15.84
2016-06-13,1101,15.79
2016-06-14,1101,15.69
2016-06-15,1101,16.14
2016-06-16,1101,15.37
2016-06-17,1101,15.99
2016-06-20,1101,16.14
2016-06-21,1101,16.29
2016-06-22,1101,16.42
2016-06-23,1101,16.02
2016-06-24,1101,15.79
2016-06-27,1101,15.79
2016-06-28,1101,15.97
2016-06-29,1101,15.79
2016-06-30,1101,16.07
2016-06-01,1102,15.5
2016-06-02,1102,15.47
2016-06-03,1102,16.03
2016-06-04,1102,15.87
2016-06-06,1102,15.41
2016-06-07,1102,16.0
2016-06-08,1102,16.15
2016-06-13,1102,15.63
2016-06-14,1102,15.84
2016-06-15,1102,15.87
2016-06-16,1102,15.63
2016-06-17,1102,16.43
2016-06-20,1102,17.46
2016-06-21,1102,17.37
2016-06-22,1102,17.68
2016-06-23,1102,17.4
2016-06-24,1102,17.02
2016-06-27,1102,17.4
2016-06-28,1102,17.12
2016-06-29,1102,17.3
2016-06-30,1102,17.33
2016-06-01,1104,10.99
2016-06-02,1104,10.99
2016-06-03,1104,11.04
2016-06-04,1104,10.99
2016-06-06,1104,10.93
2016-06-07,1104,10.99
2016-06-08,1104,11.01
2016-06-13,1104,11.07
2016-06-14,1104,11.29
2016-06-15,1104,11.26
2016-06-16,1104,11.18
2016-06-17,1104,11.45
2016-06-20,1104,11.37
2016-06-21,1104,11.59
2016-06-22,1104,11.67
2016-06-23,1104,11.78
2016-06-24,1104,11.53
2016-06-27,1104,11.75
2016-06-28,1104,11.67
2016-06-29,1104,11.7
2016-06-30,1104,11.97
2016-06-01,1110,14.33
2016-06-02,1110,14.33
2016-06-03,1110,14.37
2016-06-04,1110,14.33
2016-06-06,1110,14.24
2016-06-07,1110,14.19
2016-06-08,1110,14.01
2016-06-13,1110,13.78
2016-06-14,1110,14.1
2016-06-15,1110,13.96
2016-06-16,1110,13.78
2016-06-17,1110,13.87
2016-06-20,1110,13.87
2016-06-21,1110,13.87
2016-06-22,1110,13.87
2016-06-23,1110,13.78
2016-06-24,1110,13.73
2016-06-27,1110,14.05
2016-06-28,1110,14.05
2016-06-29,1110,14.01
2016-06-30,1110,13.96
2016-06-01,1201,17.48
2016-06-02,1201,17.56
2016-06-03,1201,17.3
2016-06-04,1201,17.39
2016-06-06,1201,17.39
2016-06-07,1201,17.35
2016-06-08,1201,17.3
2016-06-13,1201,16.92
2016-06-14,1201,17.17
2016-06-15,1201,17.13
2016-06-16,1201,17.65
2016-06-17,1201,17.52
2016-06-20,1201,17.73
2016-06-21,1201,18.47
2016-06-22,1201,19.11
2016-06-23,1201,19.02
2016-06-24,1201,18.94
2016-06-27,1201,18.59
2016-06-28,1201,18.59
2016-06-29,1201,18.25
2016-06-30,1201,18.16
2016-06-01,1203,15.74
2016-06-02,1203,15.71
2016-06-03,1203,15.71
2016-06-04,1203,15.71
2016-06-06,1203,15.67
2016-06-07,1203,15.78
2016-06-08,1203,15.67
2016-06-13,1203,15.6
2016-06-14,1203,15.63
2016-06-15,1203,15.67
2016-06-16,1203,15.67
2016-06-17,1203,15.56
2016-06-20,1203,15.67
2016-06-21,1203,15.67
2016-06-22,1203,15.67
2016-06-23,1203,15.71
2016-06-24,1203,15.63
2016-06-27,1203,15.71
2016-06-28,1203,15.78
2016-06-29,1203,15.67
2016-06-30,1203,15.74
2016-06-01,1210,14.9
2016-06-02,1210,15.08
2016-06-03,1210,15.13
2016-06-04,1210,15.05
2016-06-06,1210,15.19
2016-06-07,1210,15.13
2016-06-08,1210,14.96
2016-06-13,1210,14.76
2016-06-14,1210,15.13
2016-06-15,1210,15.63
2016-06-16,1210,15.6
2016-06-17,1210,16.12
2016-06-20,1210,16.58
2016-06-21,1210,17.16
2016-06-22,1210,16.96
2016-06-23,1210,17.3
2016-06-24,1210,16.7
