date,stock_id,close
2022-12-01,1101,31.36
2022-12-02,1101,30.99
2022-12-05,1101,31.04
2022-12-06,1101,30.67
2022-12-07,1101,30.71
2022-12-08,1101,30.58
2022-12-09,1101,31.04
2022-12-12,1101,31.17
2022-12-13,1101,31.04
2022-12-14,1101,30.85
2022-12-15,1101,30.9
2022-12-16,1101,31.87
2022-12-19,1101,31.17
2022-12-20,1101,31.04
2022-12-21,1101,31.36
2022-12-22,1101,31.73
2022-12-23,1101,31.36
2022-12-26,1101,31.68
2022-12-27,1101,31.59
2022-12-28,1101,31.59
2022-12-29,1101,31.04
2022-12-30,1101,30.99
2022-12-01,1101B,43.0
2022-12-02,1101B,43.0
2022-12-05,1101B,43.0
2022-12-06,1101B,43.0
2022-12-07,1101B,42.96
2022-12-08,1101B,42.96
2022-12-09,1101B,42.96
2022-12-12,1101B,42.96
2022-12-13,1101B,42.83
2022-12-14,1101B,42.74
2022-12-15,1101B,42.43
2022-12-16,1101B,42.56
2022-12-19,1101B,42.65
2022-12-20,1101B,42.65
2022-12-21,1101B,42.74
2022-12-22,1101B,42.69
2022-12-23,1101B,42.6
2022-12-26,1101B,42.6
2022-12-27,1101B,42.51
2022-12-28,1101B,42.43
2022-12-29,1101B,42.34
2022-12-30,1101B,41.94
2022-12-01,1102,34.84
2022-12-02,1102,34.88
2022-12-05,1102,35.18
2022-12-06,1102,35.22
2022-12-07,1102,34.92
2022-12-08,1102,35.01
2022-12-09,1102,35.31
2022-12-12,1102,35.22
2022-12-13,1102,35.14
2022-12-14,1102,35.18
2022-12-15,1102,34.97
2022-12-16,1102,35.78
2022-12-19,1102,35.27
2022-12-20,1102,34.92
2022-12-21,1102,34.63
2022-12-22,1102,35.39
2022-12-23,1102,35.48
2022-12-26,1102,35.44
2022-12-27,1102,35.48
2022-12-28,1102,35.14
2022-12-29,1102,34.84
2022-12-30,1102,35.01
2022-12-01,1103,16.79
2022-12-02,1103,16.98
2022-12-05,1103,17.31
2022-12-06,1103,16.98
2022-12-07,1103,16.89
2022-12-08,1103,16.65
2022-12-09,1103,16.7
2022-12-12,1103,16.6
2022-12-13,1103,16.46
2022-12-14,1103,16.65
2022-12-15,1103,16.65
2022-12-16,1103,16.32
2022-12-19,1103,16.46
2022-12-20,1103,16.56
2022-12-21,1103,16.42
2022-12-22,1103,16.56
2022-12-23,1103,16.46
2022-12-26,1103,16.51
2022-12-27,1103,16.6
2022-12-28,1103,16.51
2022-12-29,1103,16.37
2022-12-30,1103,16.37
2022-12-01,1104,18.12
2022-12-02,1104,18.04
2022-12-05,1104,18.33
2022-12-06,1104,18.12
2022-12-07,1104,18.2
2022-12-08,1104,18.12
2022-12-09,1104,18.2
2022-12-12,1104,18.29
2022-12-13,1104,18.45
2022-12-14,1104,18.41
2022-12-15,1104,18.41
2022-12-16,1104,18.2
2022-12-19,1104,18.16
2022-12-20,1104,17.96
2022-12-21,1104,18.0
2022-12-22,1104,18.08
2022-12-23,1104,18.04
2022-12-26,1104,18.08
2022-12-27,1104,18.08
2022-12-28,1104,18.04
2022-12-29,1104,17.92
2022-12-30,1104,18.0
2022-12-01,1109,13.55
2022-12-02,1109,14.02
2022-12-05,1109,14.06
2022-12-06,1109,13.98
2022-12-07,1109,13.72
2022-12-08,1109,13.64
2022-12-09,1109,13.64
2022-12-12,1109,13.68
2022-12-13,1109,14.06
2022-12-14,1109,13.72
2022-12-15,1109,13.76
2022-12-16,1109,13.47
2022-12-19,1109,13.38
2022-12-20,1109,13.34
2022-12-21,1109,13.47
2022-12-22,1109,13.47
2022-12-23,1109,13.34
2022-12-26,1109,13.3
2022-12-27,1109,13.3
2022-12-28,1109,13.3
2022-12-29,1109,13.3
2022-12-30,1109,13.3
2022-12-01,1110,17.51
2022-12-02,1110,17.37
2022-12-05,1110,17.22
2022-12-06,1110,17.27
2022-12-07,1110,17.17
2022-12-08,1110,17.27
2022-12-09,1110,17.17
2022-12-12,1110,17.27
2022-12-13,1110,17.27
2022-12-14,1110,17.37
2022-12-15,1110,17.32
2022-12-16,1110,16.83
2022-12-19,1110,16.93
2022-12-20,1110,16.79
2022-12-21,1110,16.93
2022-12-22,1110,17.03
2022-12-23,1110,17.17
2022-12-26,1110,17.32
2022-12-27,1110,17.56
2022-12-28,1110,17.42
2022-12-29,1110,18.0
2022-12-30,1110,18.14
2022-12-01,1201,19.02
2022-12-02,1201,18.92
2022-12-05,1201,18.97
2022-12-06,1201,18.72
2022-12-07,1201,18.82
2022-12-08,1201,18.62
2022-12-09,1201,18.72
2022-12-12,1201,18.77
2022-12-13,1201,19.02
2022-12-14,1201,19.02
2022-12-15,1201,18.82
2022-12-16,1201,18.92
2022-12-19,1201,18.92
2022-12-20,1201,18.72
2022-12-21,1201,18.77
2022-12-22,1201,18.82
2022-12-23,1201,18.82
2022-12-26,1201,18.82
2022-12-27,1201,18.87
2022-12-28,1201,18.82
2022-12-29,1201,18.82
2022-12-30,1201,18.82
2022-12-01,1203,32.58
2022-12-02,1203,32.77
2022-12-05,1203,32.62
2022-12-06,1203,32.34
2022-12-07,1203,32.96
2022-12-08,1203,33.29
2022-12-09,1203,33.24
2022-12-12,1203,32.53
2022-12-13,1203,33.19
2022-12-14,1203,33.72
2022-12-15,1203,33.34
2022-12-16,1203,32.86
2022-12-19,1203,33.62
2022-12-20,1203,32.96
2022-12-21,1203,33.15
2022-12-22,1203,33.34
2022-12-23,1203,33.0
2022-12-26,1203,32.86
2022-12-27,1203,33.29
2022-12-28,1203,33.43
2022-12-29,1203,33.15
2022-12-30,1203,33.24
2022-12-01,1210,41.79
2022-12-02,1210,41.79
2022-12-05,1210,41.89
2022-12-06,1210,41.47
2022-12-07,1210,41.79
2022-12-08,1210,41.33
2022-12-09,1210,41.56
2022-12-12,1210,41.56
2022-12-13,1210,41.61
2022-12-14,1210,42.03
2022-12-15,1210,41.84
2022-12-16,1210,41.42
2022-12-19,1210,41.37
2022-12-20,1210,41.47
2022-12-21,1210,41.19
2022-12-22,1210,41.65
2022-12-23,1210,42.45
2022-12-26,1210,42.03
2022-12-27,1210,42.35
2022-12-28,1210,43.01
2022-12-29,1210,42.4
2022-12-30,1210,42.54
2022-12-01,1215,70.12
2022-12-02,1215,69.86
2022-12-05,1215,69.68
2022-12-06,1215,68.8
2022-12-07,1215,69.59
2022-12-08,1215,68.8
2022-12-09,1215,68.8
2022-12-12,1215,68.53
2022-12-13,1215,68.53
2022-12-14,1215,68.18
2022-12-15,1215,68.09
2022-12-16,1215,68.45
2022-12-19,1215,68.62
2022-12-20,1215,68.36
2022-12-21,1215,67.92
2022-12-22,1215,68.53
2022-12-23,1215,69.06
2022-12-26,1215,68.8
2022-12-27,1215,68.89
2022-12-28,1215,68.89
2022-12-29,1215,68.53
2022-12-30,1215,69.06
2022-12-01,1216,63.54
2022-12-02,1216,62.68
2022-12-05,1216,63.06
2022-12-06,1216,62.29
2022-12-07,1216,62.87
2022-12-08,1216,62.68
2022-12-09,1216,63.64
2022-12-12,1216,63.45
2022-12-13,1216,63.06
2022-12-14,1216,63.64
2022-12-15,1216,63.16
2022-12-16,1216,62.97
2022-12-19,1216,62.97
2022-12-20,1216,63.25
2022-12-21,1216,63.06
2022-12-22,1216,63.54
2022-12-23,1216,63.54
2022-12-26,1216,63.45
2022-12-27,1216,63.83
2022-12-28,1216,63.83
2022-12-29,1216,63.93
2022-12-30,1216,64.22
2022-12-01,1218,41.48
2022-12-02,1218,42.39
2022-12-05,1218,38.17
2022-12-06,1218,35.96
2022-12-07,1218,35.28
2022-12-08,1218,36.88
2022-12-09,1218,36.06
2022-12-12,1218,35.83
2022-12-13,1218,35.41
2022-12-14,1218,35.73
2022-12-15,1218,35.09
2022-12-16,1218,33.53
2022-12-19,1218,31.23
2022-12-20,1218,30.73
2022-12-21,1218,30.13
2022-12-22,1218,29.58
2022-12-23,1218,29.95
2022-12-26,1218,29.49
2022-12-27,1218,29.63
2022-12-28,1218,29.9
2022-12-29,1218,29.53
2022-12-30,1218,29.9
2022-12-01,1219,16.91
2022-12-02,1219,16.78
2022-12-05,1219,16.61
2022-12-06,1219,16.52
2022-12-07,1219,16.52
