year_month,stock_id,mean_close
201301,1101,16.568181818181817
201302,1101,16.43307692307692
201303,1101,15.912857142857144
201304,1101,16.277
201305,1101,16.59090909090909
201306,1101,15.660000000000002
201307,1101,15.980434782608697
201308,1101,16.994285714285713
201309,1101,18.1295
201310,1101,19.171818181818182
201311,1101,18.99285714285714
201312,1101,20.345909090909092
201301,1102,18.93227272727273
201302,1102,18.912307692307692
201303,1102,18.606190476190477
201304,1102,18.782
201305,1102,19.25409090909091
201306,1102,18.62421052631579
201307,1102,18.945217391304347
201308,1102,19.343333333333334
201309,1102,20.7295
201310,1102,21.42818181818182
201311,1102,20.86095238095238
201312,1102,20.92772727272727
201301,1103,8.956818181818182
201302,1103,8.958461538461538
201303,1103,8.642857142857142
201304,1103,8.3935
201305,1103,8.772727272727273
201306,1103,9.146842105263158
201307,1103,9.08
201308,1103,8.935238095238095
201309,1103,9.099
201310,1103,9.752272727272727
201311,1103,9.556190476190476
201312,1103,10.230454545454545
201301,1104,7.881818181818182
201302,1104,8.04076923076923
201303,1104,8.381428571428572
201304,1104,8.1965
201305,1104,8.505
201306,1104,8.195263157894738
201307,1104,8.262608695652174
201308,1104,9.14
201309,1104,11.4605
201310,1104,13.19090909090909
201311,1104,12.629047619047618
201312,1104,14.476363636363637
201301,1108,4.155
201302,1108,4.212307692307692
201303,1108,4.57952380952381
201304,1108,4.3085
201305,1108,4.3559090909090905
201306,1108,4.471578947368421
201307,1108,4.621304347826087
201308,1108,4.7628571428571425
201309,1108,4.7535
201310,1108,4.901818181818182
201311,1108,4.927142857142857
201312,1108,5.1045454545454545
201301,1109,6.158181818181817
201302,1109,6.113076923076923
201303,1109,6.1
201304,1109,6.0855
201305,1109,6.158181818181817
201306,1109,6.16421052631579
201307,1109,6.224347826086956
201308,1109,6.275714285714285
201309,1109,6.346
201310,1109,6.57590909090909
201311,1109,6.682857142857143
201312,1109,7.1054545454545455
201301,1110,12.17590909090909
201302,1110,11.946153846153846
201303,1110,12.162380952380952
201304,1110,12.5015
201305,1110,12.837272727272728
201306,1110,13.657894736842104
201307,1110,13.705217391304348
201308,1110,13.35142857142857
201309,1110,13.964000000000002
201310,1110,14.69181818181818
201311,1110,14.991904761904761
201312,1110,15.351363636363637
201301,1201,34.14681818181818
201302,1201,36.40384615384615
201303,1201,37.72952380952381
201304,1201,37.0115
201305,1201,40.60818181818182
201306,1201,42.36631578947369
201307,1201,47.01652173913044
201308,1201,47.35476190476191
201309,1201,48.9825
201310,1201,48.97318181818182
201311,1201,41.172380952380955
201312,1201,43.001363636363635
201301,1203,13.37590909090909
201302,1203,13.58
201303,1203,13.27142857142857
201304,1203,13.224
201305,1203,13.792272727272728
201306,1203,14.04736842105263
201307,1203,14.821304347826086
201308,1203,15.128571428571428
201309,1203,14.876
201310,1203,15.817272727272728
201311,1203,16.555714285714288
201312,1203,16.631363636363634
201301,1210,10.529545454545454
201302,1210,10.527692307692307
201303,1210,10.470952380952381
201304,1210,9.7585
201305,1210,10.068636363636363
201306,1210,10.047894736842105
201307,1210,10.293478260869565
201308,1210,10.450476190476191
201309,1210,10.405
201310,1210,10.93
201311,1210,10.548095238095238
201312,1210,10.663636363636364
201301,1213,18.328636363636363
201302,1213,19.42
201303,1213,21.505714285714287
201304,1213,20.913
201305,1213,21.63681818181818
201306,1213,20.646315789473682
201307,1213,19.963043478260868
201308,1213,18.754285714285714
201309,1213,17.32
201310,1213,17.619545454545456
201311,1213,16.85142857142857
201312,1213,17.87409090909091
201301,1215,6.7286363636363635
201302,1215,6.857692307692308
201303,1215,6.827619047619048
201304,1215,6.6825
201305,1215,6.88909090909091
201306,1215,6.8999999999999995
201307,1215,7.093913043478261
201308,1215,6.9504761904761905
201309,1215,6.875
201310,1215,7.088636363636363
201311,1215,7.045714285714286
201312,1215,7.254999999999999
201301,1216,30.441363636363636
201302,1216,30.586153846153845
201303,1216,33.61523809523809
201304,1216,33.304500000000004
201305,1216,34.34772727272727
201306,1216,33.352631578947374
201307,1216,35.46565217391304
201308,1216,34.07714285714286
201309,1216,34.945
201310,1216,34.820454545454545
201311,1216,33.10285714285714
201312,1216,33.01272727272727
201301,1217,9.096363636363636
201302,1217,9.225384615384616
201303,1217,9.26095238095238
201304,1217,9.102
201305,1217,9.211363636363636
201306,1217,8.720526315789474
201307,1217,8.842173913043478
201308,1217,8.890476190476189
201309,1217,8.631
201310,1217,8.522727272727273
201311,1217,7.944285714285714
201312,1217,8.014090909090909
201301,1218,11.877727272727272
201302,1218,11.676923076923078
201303,1218,11.562857142857142
201304,1218,10.878499999999999
201305,1218,11.107727272727272
201306,1218,10.812631578947368
201307,1218,10.976521739130435
201308,1218,10.814761904761905
201309,1218,10.375499999999999
201310,1218,10.551363636363636
201311,1218,10.414285714285715
201312,1218,10.112272727272726
201301,1219,10.315454545454545
201302,1219,10.266923076923076
201303,1219,10.33952380952381
201304,1219,10.130500000000001
201305,1219,10.18590909090909
201306,1219,10.125263157894736
