year_month,stock_id,mean_close
202401,1101,30.94818181818182
202402,1101,30.146153846153844
202403,1101,29.622857142857146
202404,1101,30.1385
202405,1101,31.15818181818182
202406,1101,31.438947368421054
202407,1101,33.02761904761905
202408,1101,32.16727272727273
202409,1101,30.933
202410,1101,31.301052631578948
202411,1101,31.620952380952378
202412,1101,31.46409090909091
202401,1101B,45.166000000000004
202402,1101B,45.434615384615384
202403,1101B,45.44857142857143
202404,1101B,44.84
202405,1101B,44.504000000000005
202406,1101B,44.58428571428572
202407,1101B,44.999
202408,1101B,45.00421052631579
202409,1101B,44.96052631578947
202410,1101B,44.78055555555555
202411,1101B,44.64523809523809
202412,1101B,44.5
202401,1102,36.24590909090909
202402,1102,36.03
202403,1102,36.68380952380952
202404,1102,37.952999999999996
202405,1102,39.79363636363637
202406,1102,38.345
202407,1102,39.86523809523809
202408,1102,41.191818181818185
202409,1102,42.7305
202410,1102,44.22210526315789
202411,1102,42.64857142857143
202412,1102,39.58681818181818
202401,1103,17.864545454545453
202402,1103,17.496153846153845
202403,1103,16.86857142857143
202404,1103,17.261000000000003
202405,1103,17.847727272727273
202406,1103,17.832105263157896
202407,1103,18.076666666666668
202408,1103,17.827272727272728
202409,1103,17.7775
202410,1103,17.71315789473684
202411,1103,17.90952380952381
202412,1103,17.513636363636365
202401,1104,25.41818181818182
202402,1104,25.59307692307692
202403,1104,27.597142857142856
202404,1104,29.121
202405,1104,29.74227272727273
202406,1104,30.01421052631579
202407,1104,31.423809523809524
202408,1104,29.079090909090908
202409,1104,28.32
202410,1104,28.776842105263157
202411,1104,28.03142857142857
202412,1104,27.042727272727276
202401,1108,14.456818181818182
202402,1108,14.516923076923076
202403,1108,14.892380952380952
202404,1108,15.5415
202405,1108,15.911363636363637
202406,1108,15.795789473684211
202407,1108,15.567142857142859
202408,1108,15.017272727272728
202409,1108,14.780000000000001
202410,1108,14.657894736842104
202411,1108,14.504761904761907
202412,1108,14.504545454545456
202401,1109,15.94681818181818
202402,1109,15.75076923076923
202403,1109,16.41809523809524
202404,1109,17.3235
202405,1109,17.712727272727275
202406,1109,17.301052631578944
202407,1109,17.45809523809524
202408,1109,17.025909090909092
202409,1109,17.375999999999998
202410,1109,17.511052631578945
202411,1109,17.41190476190476
202412,1109,17.19681818181818
202401,1110,18.095454545454547
202402,1110,17.74846153846154
202403,1110,17.430476190476192
202404,1110,18.2895
202405,1110,19.67681818181818
202406,1110,21.61157894736842
202407,1110,21.81047619047619
202408,1110,22.478181818181817
202409,1110,21.6565
202410,1110,21.703157894736844
202411,1110,20.950952380952383
202412,1110,20.50227272727273
202401,1201,18.772727272727273
202402,1201,18.746153846153845
202403,1201,18.89047619047619
202404,1201,18.77
202405,1201,18.849999999999998
202406,1201,18.83157894736842
202407,1201,18.514285714285716
202408,1201,18.168181818181818
202409,1201,18.1125
202410,1201,18.11578947368421
202411,1201,18.08809523809524
202412,1201,18.022727272727273
202401,1203,55.46727272727273
202402,1203,53.73384615384615
202403,1203,50.80631578947368
202404,1203,47.89555555555555
202405,1203,49.4755
202406,1203,49.59947368421052
202407,1203,51.44199999999999
202408,1203,51.75545454545455
202409,1203,49.57105263157895
202410,1203,48.444736842105264
