year_month,stock_id,mean_close
201001,1101,11.899
201002,1101,10.442857142857141
201003,1101,10.546086956521739
201004,1101,10.369523809523809
201005,1101,9.431428571428572
201006,1101,9.757619047619048
201007,1101,10.430454545454545
201008,1101,11.237272727272726
201009,1101,12.25952380952381
201010,1101,12.66
201011,1101,12.396818181818183
201012,1101,12.586521739130434
201001,1102,13.565000000000001
201002,1102,11.885714285714286
201003,1102,12.122608695652174
201004,1102,12.461904761904762
201005,1102,11.16952380952381
201006,1102,11.431428571428572
201007,1102,12.012727272727274
201008,1102,13.05181818181818
201009,1102,13.546666666666667
201010,1102,13.823333333333334
201011,1102,13.492727272727272
201012,1102,13.931739130434783
201001,1103,9.895999999999999
201002,1103,8.470714285714285
201003,1103,8.77695652173913
201004,1103,8.918571428571429
201007,1103,8.299999999999999
201008,1103,8.99409090909091
201009,1103,9.07857142857143
201010,1103,9.377619047619048
201011,1103,9.40318181818182
201012,1103,9.76391304347826
201010,1104,8.430952380952382
201001,1110,10.0875
201002,1110,9.002857142857144
201003,1110,9.735217391304348
201004,1110,10.362380952380953
201005,1110,9.538571428571428
201006,1110,9.35
201007,1110,9.945454545454545
201008,1110,10.739545454545453
201009,1110,10.854285714285714
201010,1110,11.072380952380952
201011,1110,10.886818181818182
201012,1110,11.216956521739132
201001,1201,31.8955
201002,1201,25.700714285714287
201003,1201,29.11304347826087
201004,1201,29.95380952380952
201005,1201,26.54714285714286
201006,1201,29.02
201007,1201,29.939090909090908
201008,1201,30.138181818181817
201009,1201,28.087142857142858
201010,1201,29.60142857142857
201011,1201,28.075454545454544
201012,1201,29.2
201001,1203,14.719
201002,1203,13.254285714285714
201003,1203,14.28608695652174
201004,1203,14.496666666666666
201005,1203,13.119047619047619
201006,1203,13.486666666666668
201007,1203,14.37409090909091
201008,1203,14.84909090909091
201009,1203,14.844761904761905
201010,1203,15.28
201011,1203,15.060909090909092
201012,1203,15.350434782608696
201001,1210,10.53
201002,1210,9.463571428571429
201003,1210,9.72391304347826
201004,1210,9.812380952380952
201005,1210,8.456666666666667
201006,1210,8.535714285714286
201007,1210,9.162727272727272
201008,1210,10.13090909090909
