year_month,stock_id,mean_close
201201,1101,14.354666666666667
201202,1101,14.858
201203,1101,14.235652173913044
201204,1101,14.005
201205,1101,13.573636363636364
201206,1101,13.846666666666668
201207,1101,14.558636363636365
201208,1101,14.705
201209,1101,14.879
201210,1101,15.565
201211,1101,15.738636363636363
201212,1101,16.294761904761906
201201,1102,16.175333333333334
201202,1102,17.027
201203,1102,16.83086956521739
201204,1102,16.921
201205,1102,16.15681818181818
201206,1102,17.056666666666665
201207,1102,17.48590909090909
201208,1102,18.099999999999998
201209,1102,18.537
201210,1102,18.750454545454545
201211,1102,18.60590909090909
201212,1102,19.100952380952382
201203,1110,10.35086956521739
201204,1110,10.5945
201205,1110,10.522727272727273
201206,1110,10.379523809523809
201207,1110,10.44818181818182
201208,1110,10.953181818181818
201209,1110,12.141
201210,1110,11.622272727272728
201211,1110,11.128636363636362
201212,1110,11.86
201201,1201,26.534
201202,1201,28.5265
201203,1201,28.52521739130435
201204,1201,26.93
201205,1201,26.845454545454547
201206,1201,24.91142857142857
201207,1201,25.705
201208,1201,26.78318181818182
201209,1201,29.214999999999996
201210,1201,28.270454545454548
201211,1201,28.05636363636364
201212,1201,29.520952380952384
201201,1203,12.454
201202,1203,13.434000000000001
201203,1203,13.990869565217393
201204,1203,13.746
201205,1203,13.09681818181818
201206,1203,12.357142857142858
201207,1203,12.697272727272725
201208,1203,13.174090909090909
201209,1203,14.328999999999999
201210,1203,13.733181818181817
201211,1203,12.719999999999999
201212,1203,12.962857142857144
201202,1210,10.827
201203,1210,10.994782608695653
201204,1210,10.3605
201205,1210,10.324545454545454
201207,1210,10.451818181818181
201208,1210,10.834090909090909
201209,1210,10.609
201210,1210,10.268636363636363
201212,1210,10.335238095238095
201201,1213,16.18466666666667
201202,1213,20.8855
201203,1213,22.696521739130436
201204,1213,22.296
201205,1213,23.10636363636364
201206,1213,22.363333333333333
201207,1213,23.706363636363633
201208,1213,22.195454545454545
201209,1213,19.6545
201210,1213,17.399545454545457
201211,1213,15.941818181818183
201212,1213,17.61047619047619
201201,1216,23.578666666666667
201202,1216,23.078
201203,1216,22.53608695652174
201204,1216,22.0125
201205,1216,24.28136363636364
201206,1216,24.44285714285714
201207,1216,25.896818181818183
201208,1216,28.48045454545455
201209,1216,28.504
201210,1216,29.483636363636364
201211,1216,29.580454545454543
201212,1216,30.63095238095238
201201,1218,10.166666666666666
201202,1218,11.385
201203,1218,12.133478260869564
201204,1218,11.0
201205,1218,10.866818181818182
201206,1218,10.50904761904762
201207,1218,11.322727272727272
201208,1218,11.732727272727272
201209,1218,11.7985
201210,1218,12.339090909090908
201211,1218,11.613181818181818
201212,1218,11.905714285714286
201202,1219,10.125499999999999
201203,1219,10.394782608695653
201208,1219,10.385909090909092
201209,1219,10.434000000000001
201210,1219,10.12409090909091
