year_month,stock_id,mean_close
201401,1101,19.77777777777778
201402,1101,20.36176470588235
201403,1101,20.972380952380952
201404,1101,21.45714285714286
201405,1101,20.103809523809524
201406,1101,20.103
201407,1101,20.576363636363638
201408,1101,21.725238095238097
201409,1101,21.906190476190474
201410,1101,21.387272727272727
201411,1101,21.429499999999997
201412,1101,20.56
201401,1102,20.572777777777777
201402,1102,20.44470588235294
201403,1102,20.801904761904762
201404,1102,21.44142857142857
201405,1102,21.547619047619047
201406,1102,21.812
201407,1102,22.541363636363638
201408,1102,23.30952380952381
201409,1102,23.16761904761905
201410,1102,22.524545454545457
201411,1102,22.924
201412,1102,22.313333333333333
201401,1103,10.001111111111111
201402,1103,10.047647058823529
201403,1103,9.912857142857142
201404,1103,10.414761904761905
201405,1103,10.129999999999999
201406,1103,10.2795
201407,1103,10.362727272727271
201408,1103,10.393809523809525
201409,1103,10.373809523809523
201410,1103,9.906818181818181
201411,1103,9.7215
201412,1103,9.62875
201401,1104,14.23111111111111
201402,1104,14.561176470588235
201403,1104,14.620952380952382
201404,1104,14.800952380952381
201405,1104,14.151428571428571
201406,1104,14.041999999999998
201407,1104,14.22318181818182
201408,1104,15.102380952380951
201409,1104,14.375714285714285
201410,1104,13.694545454545453
201411,1104,13.84
201412,1104,13.422083333333333
201401,1108,5.046111111111111
201402,1108,5.263529411764706
201403,1108,5.6033333333333335
201404,1108,5.55
201405,1108,5.442380952380953
201406,1108,5.569999999999999
201407,1108,5.549545454545455
201408,1108,5.71047619047619
201409,1108,6.536190476190476
201410,1108,6.251363636363636
201411,1108,6.5525
201412,1108,6.593333333333334
201401,1109,7.187222222222222
201402,1109,7.2435294117647056
201403,1109,7.259047619047619
201404,1109,8.11
201405,1109,8.712380952380952
201406,1109,8.855
201407,1109,9.334090909090909
201408,1109,8.92142857142857
201409,1109,9.123333333333333
201410,1109,8.874090909090908
201411,1109,8.7955
201412,1109,8.816666666666666
201401,1110,15.448333333333332
201402,1110,15.09235294117647
201403,1110,15.13190476190476
201404,1110,14.82095238095238
201405,1110,14.296190476190478
201406,1110,13.955000000000002
201407,1110,14.181363636363637
201408,1110,14.47095238095238
201409,1110,14.741904761904761
201410,1110,13.97272727272727
201411,1110,14.272499999999999
201412,1110,15.025416666666667
201401,1201,42.211666666666666
201402,1201,42.097647058823526
201403,1201,40.62809523809524
201404,1201,38.53047619047619
201405,1201,37.268095238095235
201406,1201,38.368
201407,1201,40.48409090909091
201408,1201,38.81619047619048
201409,1201,33.52761904761905
201410,1201,24.48136363636364
201411,1201,23.547
201412,1201,21.892083333333332
201401,1203,16.57888888888889
201402,1203,16.29941176470588
201403,1203,15.873333333333331
201404,1203,15.597142857142858
201405,1203,15.144285714285713
201406,1203,14.618
201407,1203,15.94818181818182
201408,1203,16.277142857142856
201409,1203,16.417142857142856
201410,1203,15.656363636363636
201411,1203,15.5755
201412,1203,16.043333333333333
201401,1210,10.817777777777778
201402,1210,10.621176470588235
201403,1210,11.306666666666667
201404,1210,12.380952380952381
201405,1210,12.28761904761905
201406,1210,14.358500000000001
201407,1210,14.444090909090908
201408,1210,14.63
201409,1210,16.693333333333335
201410,1210,15.245454545454544
201411,1210,14.8305
201412,1210,14.80375
201401,1213,18.673333333333332
201402,1213,19.89764705882353
201403,1213,19.495238095238093
201404,1213,19.643333333333334
201405,1213,18.709999999999997
201406,1213,19.1065
201407,1213,20.89636363636364
201408,1213,17.972857142857144
201409,1213,16.93285714285714
201410,1213,16.634545454545453
201411,1213,17.644
201412,1213,18.199583333333333
201401,1215,7.3516666666666675
201402,1215,7.314117647058824
201403,1215,8.756190476190476
201404,1215,10.019047619047619
201405,1215,11.613809523809524
201406,1215,12.213
201407,1215,12.784090909090908
201408,1215,13.10904761904762
201409,1215,13.184285714285714
201410,1215,12.141363636363637
201411,1215,12.7095
201412,1215,12.465416666666668
201401,1216,32.34111111111111
201402,1216,30.58588235294118
201403,1216,31.833809523809524
201404,1216,32.01380952380952
201405,1216,32.28190476190476
201406,1216,33.0235
201407,1216,35.126363636363635
201408,1216,35.76047619047619
201409,1216,36.29714285714286
201410,1216,34.268181818181816
201411,1216,34.141
201412,1216,33.26916666666667
201401,1217,8.044444444444444
201402,1217,7.945882352941176
201403,1217,8.527619047619048
201404,1217,8.602857142857143
201405,1217,8.341904761904763
201406,1217,8.102500000000001
201407,1217,8.545454545454545
201408,1217,8.033809523809524
201409,1217,7.689047619047619
201410,1217,7.087272727272727
201411,1217,7.1129999999999995
201412,1217,7.070833333333333
201401,1218,9.916666666666666
201402,1218,9.683529411764706
201403,1218,10.394285714285715
201404,1218,10.211428571428572
201405,1218,9.693809523809524
201406,1218,9.869
201407,1218,10.335909090909091
201408,1218,9.876190476190477
201409,1218,9.57952380952381
201410,1218,8.756818181818183
201411,1218,8.798
201412,1218,9.06
201401,1219,10.211111111111112
201402,1219,10.049411764705882
201403,1219,10.376190476190477
201404,1219,10.83095238095238
201405,1219,10.60142857142857
201406,1219,10.626000000000001
201407,1219,11.794090909090908
201408,1219,11.694761904761904
201409,1219,11.746666666666666
201410,1219,10.774545454545454
201411,1219,10.708
201412,1219,10.54125
201401,1220,6.1883333333333335
201402,1220,6.201764705882353
201403,1220,6.348571428571428
201404,1220,6.3447619047619055
201405,1220,6.274761904761905
201406,1220,6.307
201407,1220,6.626818181818181
201408,1220,6.482857142857142
201409,1220,6.458571428571428
201410,1220,6.420909090909091
201411,1220,6.461
201412,1220,6.579166666666667
201401,1225,8.205
201402,1225,8.537058823529412
201403,1225,9.14857142857143
201404,1225,10.753333333333334
201405,1225,10.11
201406,1225,11.0435
201407,1225,15.065454545454545
201408,1225,15.63952380952381
201409,1225,18.687142857142856
201410,1225,14.972272727272726
201411,1225,17.812
201412,1225,16.886666666666667
201401,1227,46.36611111111111
201402,1227,44.86470588235294
201403,1227,43.15380952380953
201404,1227,42.674285714285716
201405,1227,42.31904761904762
201406,1227,41.982
201407,1227,42.46818181818182
201408,1227,43.135714285714286
201409,1227,42.42761904761905
201410,1227,39.20590909090909
201411,1227,39.6
201412,1227,39.45125
201401,1229,6.184444444444444
201402,1229,6.053529411764706
201403,1229,6.113809523809524
201404,1229,6.107142857142857
201405,1229,6.331428571428572
201406,1229,6.666499999999999
201407,1229,6.7268181818181825
201408,1229,6.758095238095238
201409,1229,6.781428571428571
201410,1229,6.52909090909091
201411,1229,6.587999999999999
201412,1229,6.725416666666667
201401,1231,13.44111111111111
201402,1231,13.070588235294117
201403,1231,12.99952380952381
201404,1231,13.837142857142856
201405,1231,14.033333333333333
201406,1231,14.200999999999999
201407,1231,15.07818181818182
201408,1231,14.288095238095238
201409,1231,14.470476190476191
201410,1231,13.075454545454544
201411,1231,12.641
201412,1231,12.31
201401,1232,34.964444444444446
201402,1232,34.582941176470584
201403,1232,35.90904761904762
201404,1232,39.36952380952381
201405,1232,44.21666666666666
201406,1232,45.577
201407,1232,45.22636363636364
201408,1232,42.967619047619046
201409,1232,42.75952380952381
201410,1232,42.18
201411,1232,42.6375
201412,1232,42.03916666666667
201401,1233,29.48833333333333
201402,1233,29.843529411764706
201403,1233,30.08
201404,1233,30.213809523809523
201405,1233,30.32095238095238
201406,1233,31.861
201407,1233,32.61363636363637
201408,1233,32.150952380952376
201409,1233,32.08714285714285
201410,1233,30.88681818181818
201411,1233,30.353
201412,1233,30.783749999999998
201401,1234,19.373333333333335
201402,1234,18.70235294117647
201403,1234,19.02190476190476
201404,1234,18.710476190476193
201405,1234,18.544285714285714
201406,1234,18.933500000000002
201407,1234,19.71
201408,1234,20.179523809523808
201409,1234,20.785238095238096
201410,1234,21.567272727272726
201411,1234,23.7025
201412,1234,23.75916666666667
201401,1235,8.269444444444444
201402,1235,8.346470588235293
201403,1235,10.423809523809524
201404,1235,11.608095238095238
201405,1235,10.491428571428571
201406,1235,12.863
201407,1235,16.23318181818182
201408,1235,13.590952380952382
201409,1235,10.615714285714287
201410,1235,8.164545454545454
201411,1235,8.811499999999999
201412,1235,9.152916666666666
201401,1236,21.807777777777776
201402,1236,22.045882352941174
201403,1236,22.231428571428573
201404,1236,21.70952380952381
201405,1236,21.104285714285716
201406,1236,21.436
201407,1236,21.962727272727275
201408,1236,21.879523809523807
201409,1236,21.74904761904762
201410,1236,21.287272727272725
201411,1236,20.8005
201412,1236,21.00875
201401,1256,85.69055555555556
201402,1256,90.79117647058824
201403,1256,116.33476190476189
201404,1256,131.16142857142856
201405,1256,132.78714285714284
201406,1256,147.2175
201407,1256,157.14136363636365
201408,1256,132.4547619047619
201409,1256,126.88571428571429
201410,1256,113.50272727272727
201411,1256,116.633
201412,1256,119.08666666666666
201401,1258,23.026666666666667
201402,1258,20.384117647058826
201403,1258,22.320476190476192
201404,1258,22.19142857142857
201405,1258,21.939047619047617
201406,1258,22.572499999999998
201407,1258,21.6435
201408,1258,23.055238095238096
201409,1258,23.185714285714283
201410,1258,23.0855
201411,1258,22.008235294117647
201412,1258,21.638947368421054
201401,1259,47.49444444444444
201402,1259,46.67176470588235
201403,1259,46.58761904761905
201404,1259,47.353809523809524
201405,1259,46.7185
201406,1259,46.803
201407,1259,46.42272727272728
201408,1259,46.03619047619048
201409,1259,45.68952380952381
201410,1259,45.39545454545455
201411,1259,45.578421052631576
201412,1259,46.59227272727273
201401,1262,128.05857142857144
201402,1262,132.81823529411764
201403,1262,186.35619047619048
201404,1262,178.98
201405,1262,167.82380952380953
201406,1262,165.55599999999998
201407,1262,155.49363636363637
201408,1262,147.44285714285715
201409,1262,144.20857142857145
201410,1262,128.82136363636366
201411,1262,109.1815
201412,1262,125.48833333333334
201402,1264,151.54000000000002
201403,1264,139.9875
201404,1264,132.38277777777776
201405,1264,138.0795238095238
201406,1264,143.4445
201407,1264,138.58954545454546
201408,1264,124.00444444444445
201409,1264,118.96352941176471
201410,1264,111.28071428571427
201411,1264,119.5855
201412,1264,127.63565217391304
201401,1301,49.57222222222222
201402,1301,47.96941176470588
201403,1301,46.888571428571424
201404,1301,48.33809523809524
201405,1301,48.504285714285714
201406,1301,48.924
201407,1301,49.682272727272725
201408,1301,49.12904761904762
201409,1301,48.27571428571429
201410,1301,44.37863636363637
201411,1301,44.7825
201412,1301,44.54708333333334
201401,1303,39.92333333333333
201402,1303,38.27823529411765
201403,1303,38.40714285714286
201404,1303,39.318571428571424
201405,1303,39.40809523809524
201406,1303,41.480000000000004
201407,1303,44.07818181818182
201408,1303,43.21380952380952
201409,1303,42.114285714285714
201410,1303,38.514545454545456
201411,1303,38.6785
201412,1303,38.85916666666667
201401,1304,14.745555555555557
201402,1304,14.041176470588235
201403,1304,13.569047619047618
201404,1304,13.567619047619049
201405,1304,13.174285714285716
201406,1304,13.201500000000001
201407,1304,13.129090909090907
201408,1304,10.889047619047618
201409,1304,10.582857142857144
201410,1304,9.836818181818181
201411,1304,9.494499999999999
201412,1304,10.317083333333334
201401,1305,8.786111111111111
201402,1305,7.861764705882353
201403,1305,8.004285714285714
201404,1305,8.333809523809524
201405,1305,8.234285714285713
201406,1305,8.6265
201407,1305,8.249545454545455
201408,1305,6.774761904761905
201409,1305,6.409999999999999
201410,1305,5.635909090909091
201411,1305,5.588
201412,1305,6.420416666666667
201401,1307,17.925555555555555
201402,1307,17.40941176470588
201403,1307,17.583809523809524
201404,1307,18.02904761904762
201405,1307,17.715714285714284
201406,1307,18.0265
201407,1307,18.018181818181816
201408,1307,18.536190476190477
201409,1307,18.963333333333335
201410,1307,18.577272727272728
201411,1307,18.7555
201412,1307,19.077916666666667
201401,1308,15.157222222222222
201402,1308,14.088823529411764
201403,1308,13.273809523809524
201404,1308,13.676190476190476
201405,1308,13.445238095238096
201406,1308,13.9415
201407,1308,14.02727272727273
201408,1308,12.015238095238095
201409,1308,12.006666666666666
201410,1308,11.375909090909092
201411,1308,11.440999999999999
201412,1308,11.875416666666666
201401,1309,8.348333333333334
201402,1309,7.864705882352941
201403,1309,7.724285714285715
201404,1309,7.588571428571429
201405,1309,6.961904761904761
201406,1309,7.3765
201407,1309,7.711363636363637
201408,1309,6.4314285714285715
201409,1309,6.274285714285714
201410,1309,5.834090909090909
201411,1309,5.6899999999999995
201412,1309,6.152916666666666
201401,1310,13.541666666666666
201402,1310,12.09235294117647
201403,1310,10.68047619047619
201404,1310,11.082857142857144
201405,1310,10.605714285714285
201406,1310,10.969
201407,1310,10.811363636363636
201408,1310,9.611904761904762
201409,1310,9.161428571428571
201410,1310,8.379090909090909
201411,1310,8.129999999999999
201412,1310,8.457916666666668
201401,1312,15.791666666666666
201402,1312,14.217647058823529
201403,1312,12.694761904761904
201404,1312,13.623333333333331
201405,1312,13.456666666666665
201406,1312,13.128
201407,1312,12.77
201408,1312,11.19047619047619
201409,1312,10.777619047619046
201410,1312,9.913636363636364
201411,1312,10.6555
201412,1312,11.838333333333333
201401,1312A,15.250588235294117
201402,1312A,15.053125
201403,1312A,14.741666666666667
201404,1312A,15.015333333333333
201405,1312A,15.0775
201406,1312A,15.118500000000001
201407,1312A,15.141052631578948
201408,1312A,14.59388888888889
201409,1312A,14.179375
201410,1312A,13.987058823529411
201411,1312A,14.018333333333333
201412,1312A,14.310714285714285
201401,1313,8.786111111111111
201402,1313,8.531764705882352
201403,1313,8.388571428571428
201404,1313,8.43
201405,1313,7.956190476190476
201406,1313,7.8825
201407,1313,7.892727272727272
201408,1313,7.478571428571428
201409,1313,7.413333333333334
201410,1313,6.6468181818181815
201411,1313,6.475
201412,1313,6.891666666666667
201401,1314,11.306111111111111
201402,1314,10.911764705882353
201403,1314,10.49904761904762
201404,1314,10.518571428571429
201405,1314,9.35952380952381
201406,1314,9.9685
201407,1314,9.93090909090909
201408,1314,8.819523809523808
201409,1314,8.620476190476191
201410,1314,7.671818181818182
201411,1314,7.600499999999999
201412,1314,8.115833333333333
201401,1315,42.70444444444444
201402,1315,41.43
201403,1315,41.52095238095238
201404,1315,41.62047619047619
201405,1315,41.074285714285715
201406,1315,41.282
201407,1315,41.53727272727273
201408,1315,41.42809523809524
201409,1315,40.96238095238095
201410,1315,41.25416666666667
201411,1315,38.9375
201412,1315,38.768750000000004
201401,1316,12.075555555555555
201402,1316,13.526470588235293
201403,1316,13.964761904761904
201404,1316,13.624285714285715
201405,1316,12.846666666666666
201406,1316,12.663499999999999
201407,1316,12.026363636363635
201408,1316,12.774761904761904
201409,1316,12.863333333333333
201410,1316,12.284999999999998
201411,1316,12.358
201412,1316,12.8725
201401,1319,27.852777777777778
201402,1319,28.23470588235294
201403,1319,28.975238095238097
201404,1319,29.13285714285714
201405,1319,27.79952380952381
201406,1319,27.558999999999997
201407,1319,25.310000000000002
201408,1319,25.388571428571428
201409,1319,23.742857142857144
201410,1319,20.89818181818182
201411,1319,22.3125
201412,1319,24.00208333333333
201401,1321,34.07277777777777
201402,1321,34.95529411764706
201403,1321,40.3947619047619
201404,1321,41.687619047619044
201405,1321,40.761428571428574
201406,1321,42.807
201407,1321,40.16090909090909
201408,1321,37.51190476190476
201409,1321,37.87571428571429
201410,1321,34.21545454545455
201411,1321,33.917500000000004
201412,1321,34.25833333333333
201401,1323,21.75722222222222
201402,1323,22.587058823529414
201403,1323,22.193809523809524
201404,1323,21.773809523809526
201405,1323,20.83238095238095
201406,1323,19.821
201407,1323,19.18409090909091
201408,1323,19.531904761904762
201409,1323,20.121428571428574
201410,1323,18.56863636363636
201411,1323,19.4975
201412,1323,20.33875
201401,1324,11.290555555555555
201402,1324,11.00294117647059
201403,1324,11.399523809523808
201404,1324,11.922380952380953
201405,1324,11.824285714285715
201406,1324,11.956
201407,1324,12.286818181818182
201408,1324,12.076666666666666
201409,1324,11.552380952380952
201410,1324,10.539545454545454
201411,1324,10.2265
201412,1324,10.589166666666667
201401,1325,14.273888888888889
201402,1325,14.233529411764707
201403,1325,13.72
201404,1325,13.196190476190477
201405,1325,12.874285714285715
201406,1325,12.787
201407,1325,13.081363636363637
201408,1325,13.575238095238095
201409,1325,13.375238095238094
201410,1325,15.108636363636363
201411,1325,14.543000000000001
201412,1325,14.5575
201401,1326,51.75333333333334
201402,1326,49.111176470588234
201403,1326,46.58952380952381
201404,1326,46.69047619047619
201405,1326,45.83238095238095
201406,1326,46.924
201407,1326,47.63409090909091
201408,1326,48.21714285714285
201409,1326,47.42761904761905
201410,1326,45.04363636363637
201411,1326,45.71
201412,1326,43.55125
201401,1336,9.142777777777777
201402,1336,10.311176470588235
201403,1336,10.315714285714286
201404,1336,11.266666666666666
201405,1336,10.733333333333334
201406,1336,11.0305
201407,1336,11.72272727272727
201408,1336,12.415714285714287
201409,1336,11.879523809523809
201410,1336,9.940454545454545
201411,1336,9.261
201412,1336,9.635
201401,1337,67.1888888888889
201402,1337,64.57411764705883
201403,1337,63.910000000000004
201404,1337,60.728095238095236
201405,1337,48.75380952380952
201406,1337,44.7185
201407,1337,40.039545454545454
201408,1337,39.49333333333333
201409,1337,40.76857142857143
201410,1337,34.059999999999995
201411,1337,32.54
201412,1337,32.680416666666666
201401,1338,64.94611111111111
201402,1338,71.38294117647058
201403,1338,70.15904761904761
201404,1338,74.14904761904761
201405,1338,67.89761904761905
201406,1338,75.216
201407,1338,80.21181818181819
201408,1338,70.70285714285714
201409,1338,67.3352380952381
201410,1338,62.29727272727273
201411,1338,59.8525
201412,1338,60.85458333333333
201401,1339,29.73833333333333
201402,1339,30.31705882352941
201403,1339,30.936666666666664
201404,1339,31.12809523809524
201405,1339,41.429047619047616
201406,1339,45.039
201407,1339,56.85590909090909
201408,1339,58.857619047619046
201409,1339,59.62619047619048
201410,1339,58.60090909090909
201411,1339,64.26050000000001
201412,1339,66.98
201401,1340,77.42222222222222
201402,1340,65.40176470588236
201403,1340,76.57714285714286
201404,1340,69.96761904761905
201405,1340,62.44428571428571
201406,1340,60.504
201407,1340,57.36818181818182
201408,1340,59.74476190476191
201409,1340,59.63285714285714
201410,1340,53.468636363636364
201411,1340,53.7275
201412,1340,55.682500000000005
201401,1402,19.86388888888889
201402,1402,18.99235294117647
201403,1402,18.990000000000002
201404,1402,19.23
201405,1402,18.834285714285713
201406,1402,19.017500000000002
201407,1402,20.076363636363638
201408,1402,20.11904761904762
201409,1402,20.23333333333333
201410,1402,19.765
201411,1402,19.875999999999998
201412,1402,19.475833333333334
201401,1409,6.071666666666667
201402,1409,5.923529411764706
201403,1409,5.963809523809523
201404,1409,5.924761904761905
201405,1409,5.856190476190476
201406,1409,6.1345
201407,1409,6.428636363636364
201408,1409,6.653333333333333
201409,1409,6.6571428571428575
201410,1409,6.699090909090909
201411,1409,6.571
201412,1409,6.59625
201401,1410,19.279444444444444
201402,1410,19.215294117647062
