combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201004,loser,14,-0.003113082655488072,0.017750756539678347
201001-201004,winner,14,0.007891043172019893,0.03427362288515293
201002-201005,loser,14,-0.004890238741505543,0.022267138304964646
201002-201005,winner,14,0.02423414282546386,0.031272075404301505
201003-201006,loser,14,0.0023878424836947507,0.019426146028244138
201003-201006,winner,14,0.031117938984663824,0.03544964543234087
201004-201007,loser,14,-0.005161064578689507,0.026855882446497236
201004-201007,winner,14,0.026229393509152,0.026117767208746655
201005-201008,loser,14,-0.023762659836628303,0.04361622968106867
201005-201008,winner,14,0.015335625617634577,0.0235502244931306
201006-201009,loser,14,-0.008511077881170651,0.029369467895869573
201006-201009,winner,14,-0.005839155038422592,0.0356777590912895
201007-201010,loser,14,-0.02797479171983062,0.03887076882365627
201007-201010,winner,14,-0.0194439076826537,0.03308839862301792
201008-201011,loser,14,-0.03654181535740551,0.03859528198081947
201008-201011,winner,14,-0.014489329236799643,0.02481366165928041
201009-201012,loser,13,-0.045878149712963445,0.0483431525783338
201009-201012,winner,14,-0.01732161615432583,0.030523611192760973
201010-201101,loser,14,-0.05282796440646791,0.04417140780203425
201010-201101,winner,14,-0.02529502408359834,0.024100767933887084
201011-201102,loser,14,-0.02169282624721442,0.03905504665078731
201011-201102,winner,14,-0.01395170255593082,0.03177513611901884
201012-201103,loser,14,-0.008398280553734493,0.026022663685090937
201012-201103,winner,14,-0.0016366426414196288,0.03105136032920492
201101-201104,loser,14,-0.014685261337196758,0.02063232895149987
201101-201104,winner,14,-0.010530130082866565,0.03513828544929571
201102-201105,loser,14,-0.03777428958640278,0.03646363007035455
201102-201105,winner,14,-0.019319778845384928,0.0310489023460507
201103-201106,loser,14,-0.05197000524564318,0.03303833734519769
201103-201106,winner,14,-0.008188404015147924,0.01704549235683339
201104-201107,loser,14,-0.04070822787529755,0.02772892974607552
201104-201107,winner,14,0.0004403298870967138,0.03207438094913588
201105-201108,loser,14,-0.03414557826529447,0.033301847186958854
201105-201108,winner,14,-0.018593884401940652,0.03752648994439753
201106-201109,loser,14,-0.031352738616860894,0.024385691907060053
201106-201109,winner,14,-0.005183092976916115,0.024043190951824327
201107-201110,loser,14,-0.010030786310751485,0.025676115785120246
201107-201110,winner,14,0.015602562991243601,0.021308793143035375
201108-201111,loser,14,-0.0238179459869381,0.034284084741188194
201108-201111,winner,14,0.006825371406452536,0.016784075793451765
201109-201112,loser,14,6.542327363377929e-05,0.03147674382786825
201109-201112,winner,14,0.013055680397590572,0.013567255904978974
201110-201201,loser,14,0.00655234661658385,0.03187005485869101
201110-201201,winner,14,0.013360593072432978,0.021052695818485127
201111-201202,loser,14,0.0020917993412353925,0.024686700294916424
201111-201202,winner,14,-0.009043291107553563,0.022819047590477332
201112-201203,loser,13,-0.004447830946662223,0.015218161452898464
201112-201203,winner,14,-0.01854388153936234,0.020586706326985938
201201-201204,loser,14,0.0022056169709057144,0.015437473121606345
201201-201204,winner,14,0.005328702322187245,0.029332894062279676
201202-201205,loser,14,-0.007400463424157121,0.02023838101318148
201202-201205,winner,14,0.0171466106170508,0.022165327400151827
201203-201206,loser,14,-0.0002435998001948639,0.019818415972544155
201203-201206,winner,14,0.02667753750063445,0.021225632569135025
201204-201207,loser,14,0.008672085996243294,0.03125954553457158
201204-201207,winner,14,0.018379133851343304,0.023188007339199762
201205-201208,loser,14,0.0013225990485104722,0.028469506983944678
201205-201208,winner,14,0.02841881141578519,0.018337471782559837
201206-201209,loser,14,0.005369650434564507,0.03155700157841523
201206-201209,winner,14,0.009175445235898593,0.013999950284048138
201207-201210,loser,14,0.007973315489070694,0.03691025388698839
201207-201210,winner,14,0.0086940101982624,0.027479735194528
201208-201211,loser,14,0.02622602740467652,0.04381249477090227
201208-201211,winner,14,0.005257644512735664,0.018083258295017376
201209-201212,loser,14,0.001810632129410664,0.036492049559843365
201209-201212,winner,14,0.004620743330187372,0.03126682103363887
201210-201301,loser,14,0.009037606122919473,0.04817121859209815
201210-201301,winner,14,0.009527682578118707,0.04351157450691338
201211-201302,loser,14,-0.003487608940469889,0.02609110363917425
201211-201302,winner,14,0.0007448373209987997,0.04034135129351808
201212-201303,loser,13,0.008080382850204083,0.016065058333518175
201212-201303,winner,13,0.012232733893550625,0.040930997924052616
201301-201304,loser,14,0.010946679009971743,0.019867770339642585
