combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201004,loser,14,-0.0023866672786538494,0.01808881748473161
201001-201004,winner,14,0.010306230893582843,0.03474413018622679
201002-201005,loser,14,-0.002061596977536657,0.02444746811411075
201002-201005,winner,14,0.0282366074652284,0.030021752170015265
201003-201006,loser,14,0.0046299917524624,0.0195212294112367
201003-201006,winner,14,0.03245165994484835,0.03803674556888693
201004-201007,loser,14,-0.010313444015623657,0.02819784013082691
201004-201007,winner,14,0.021581049380658156,0.02818065709135967
201005-201008,loser,14,-0.03989984636139487,0.04543030457741798
201005-201008,winner,14,0.0009925188635670282,0.027807150065903865
201006-201009,loser,14,-0.014904359273963764,0.027712207495520943
201006-201009,winner,14,-0.011106509899588793,0.03613666744802501
201007-201010,loser,14,-0.02684033801991511,0.03708002636301406
201007-201010,winner,14,-0.02183288649387135,0.034482107959032254
201008-201011,loser,14,-0.034277492263960804,0.03805357846670306
201008-201011,winner,14,-0.01598738447597209,0.023020257398365843
201009-201012,loser,13,-0.04698521805166615,0.0515385918603419
201009-201012,winner,14,-0.018756593077120288,0.028400836200849693
201010-201101,loser,14,-0.05090591536490443,0.044507762220245065
201010-201101,winner,14,-0.021445277634245113,0.023311742317047864
201011-201102,loser,14,-0.01809015390254565,0.03879301778246573
201011-201102,winner,14,-0.009221174767368985,0.028992410657993888
201012-201103,loser,14,-0.006410878023206157,0.028427368821541888
201012-201103,winner,14,-0.0023567126792047215,0.032175295832487474
201101-201104,loser,14,-0.02127507198137025,0.02105875324937133
201101-201104,winner,14,-0.017906602727872423,0.0341770196952245
201102-201105,loser,14,-0.03825398812703636,0.035326842802559946
201102-201105,winner,14,-0.020984532618381763,0.029947415351857465
201103-201106,loser,14,-0.05368158108355952,0.03342322501153468
201103-201106,winner,14,-0.009502786367363214,0.016417290545543348
201104-201107,loser,14,-0.03996189939986132,0.02812760544037803
201104-201107,winner,14,-0.0031208099430169362,0.028766943219497174
201105-201108,loser,14,-0.022564621482123393,0.03781448106621717
