stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2
1314,2010-01-04,2010-09-30,7.15,12.56,201001-201010,0.75664336,37.77899550070502,winner,6.0,2010-10-01,12.48,2010-12-31,16.28,0.3044871794871795
1605,2010-01-04,2010-09-30,8.14,11.88,201001-201010,0.45945946,27.90628078964323,winner,12.0,2010-10-01,11.91,2010-12-31,11.82,-0.00755667506297228
1704,2010-01-04,2010-09-30,24.92,40.58,201001-201010,0.62841091,33.518998927705965,winner,9.0,2010-10-01,41.14,2010-12-31,41.81,0.01628585318424895
2201,2010-01-04,2010-09-30,47.56,69.83,201001-201010,0.46825063,28.19833131252299,winner,11.0,2010-10-01,70.57,2010-12-31,76.39,0.08247130508714763
2227,2010-01-04,2010-09-30,31.56,60.13,201001-201010,0.90525982,42.7161671003372,winner,4.0,2010-10-01,64.18,2010-12-31,59.7,-0.0698036771579932
2371,2010-01-04,2010-09-30,20.07,15.57,201001-201010,-0.22421525,5.1939960158115905,loser,134.0,2010-10-01,16.66,2010-12-31,19.92,0.1956782713085235
2384,2010-01-04,2010-09-30,25.94,43.33,201001-201010,0.67039322,34.91368877981893,winner,7.0,2010-10-01,45.5,2010-12-31,44.35,-0.025274725274725244
2408,2010-01-04,2010-09-30,196.09,130.83,201001-201010,-0.33280636,1.5865023084218919,loser,146.0,2010-10-01,128.67,2010-12-31,100.67,-0.21761094272169107
2451,2010-01-04,2010-09-30,45.41,32.75,201001-201010,-0.27879322,3.380867083460648,loser,139.0,2010-10-01,32.95,2010-12-31,32.14,-0.024582701062215544
2489,2010-01-04,2010-09-30,18.24,13.98,201001-201010,-0.23355263,4.883799908657824,loser,137.0,2010-10-01,14.03,2010-12-31,13.98,-0.0035637918745544503
2498,2010-01-04,2010-09-30,264.76,564.99,201001-201010,1.13397039,50.31413660344395,winner,1.0,2010-10-01,563.4,2010-12-31,717.19,0.2729676961306356
2609,2010-01-04,2010-09-30,13.05,21.36,201001-201010,0.63678161,33.797081061468546,winner,8.0,2010-10-01,21.31,2010-12-31,30.09,0.41201313937118733
2610,2010-01-04,2010-09-30,9.18,18.2,201001-201010,0.98257081,45.284507270513814,winner,2.0,2010-10-01,18.28,2010-12-31,20.87,0.14168490153172864
2618,2010-01-04,2010-09-30,8.13,15.79,201001-201010,0.94218942,43.94300141132654,winner,3.0,2010-10-01,15.76,2010-12-31,21.36,0.35532994923857864
2801,2010-01-04,2010-09-30,6.58,9.22,201001-201010,0.40121581,25.971374692169803,winner,14.0,2010-10-01,9.33,2010-12-31,11.42,0.2240085744908896
2912,2010-01-04,2010-09-30,47.57,87.13,201001-201010,0.83161657,40.26967253032381,winner,5.0,2010-10-01,85.51,2010-12-31,87.13,0.018945152613729276
2915,2010-01-04,2010-09-30,37.16,60.0,201001-201010,0.6146394,33.06149705976986,winner,10.0,2010-10-01,59.35,2010-12-31,56.8,-0.04296545914069089
3008,2010-01-04,2010-09-30,290.98,423.09,201001-201010,0.45401746,27.725492686863777,winner,13.0,2010-10-01,433.75,2010-12-31,515.53,0.1885417867435158
3041,2010-01-04,2010-09-30,172.56,115.37,201001-201010,-0.33142096,1.6325265343665185,loser,145.0,2010-10-01,114.91,2010-12-31,101.66,-0.11530763205987295
3059,2010-01-04,2010-09-30,47.56,36.82,201001-201010,-0.22582002,5.140684122445662,loser,135.0,2010-10-01,37.53,2010-12-31,35.11,-0.06448174793498539
3443,2010-01-04,2010-09-30,113.16,77.92,201001-201010,-0.31141746,2.2970606787892973,loser,141.0,2010-10-01,77.22,2010-12-31,85.64,0.10903910903910906
3474,2010-01-04,2010-09-30,25.82,17.5,201001-201010,-0.32223083,1.937830864942872,loser,144.0,2010-10-01,17.4,2010-12-31,13.95,-0.1982758620689655
3504,2010-01-04,2010-09-30,226.39,154.97,201001-201010,-0.3154733,2.1623220498335796,loser,143.0,2010-10-01,152.47,2010-12-31,149.97,-0.016396668197022367
3532,2010-01-04,2010-09-30,128.6,91.47,201001-201010,-0.28872473,3.050933446813249,loser,140.0,2010-10-01,91.63,2010-12-31,85.98,-0.061661028047582576
