date,stock_id,market_value
2025-01-02,2887E,25750000000
2025-01-03,2887E,25750000000
2025-01-06,2887E,25700000000
2025-01-07,2887E,25600000000
2025-01-08,2887E,25650000000
2025-01-09,2887E,25700000000
2025-01-10,2887E,25650000000
2025-01-13,2887E,25700000000
2025-01-14,2887E,25650000000
2025-01-15,2887E,25600000000
2025-01-16,2887E,25650000000
2025-01-17,2887E,25600000000
2025-01-20,2887E,25700000000
2025-01-21,2887E,25700000000
2025-01-22,2887E,25700000000
2025-02-03,2887E,25750000000
2025-02-04,2887E,25700000000
2025-02-05,2887E,25750000000
2025-02-06,2887E,25750000000
2025-02-07,2887E,25750000000
2025-02-10,2887E,25750000000
2025-02-11,2887E,25800000000
2025-02-12,2887E,25850000000
2025-02-13,2887E,25800000000
2025-02-14,2887E,25750000000
2025-02-17,2887E,25750000000
2025-02-18,2887E,25800000000
2025-02-19,2887E,25800000000
2025-02-20,2887E,25750000000
2025-02-21,2887E,25750000000
2025-02-24,2887E,25750000000
2025-02-25,2887E,25750000000
2025-02-26,2887E,25800000000
2025-02-27,2887E,25800000000
2025-03-03,2887E,25950000000
2025-03-04,2887E,25900000000
2025-03-05,2887E,25950000000
2025-03-06,2887E,25900000000
2025-03-07,2887E,25850000000
2025-03-10,2887E,25900000000
2025-03-11,2887E,25850000000
2025-03-12,2887E,25950000000
2025-03-13,2887E,25900000000
2025-03-14,2887E,25900000000
2025-03-17,2887E,25950000000
2025-03-18,2887E,25900000000
2025-03-19,2887E,25900000000
2025-03-20,2887E,25900000000
2025-03-21,2887E,25900000000
2025-03-24,2887E,25900000000
2025-03-25,2887E,25900000000
2025-03-26,2887E,25900000000
2025-03-27,2887E,25900000000
2025-03-28,2887E,25850000000
2025-03-31,2887E,25700000000
2025-04-01,2887E,25750000000
2025-04-02,2887E,25750000000
2025-04-07,2887E,25000000000
2025-04-08,2887E,25150000000
2025-04-09,2887E,25000000000
2025-04-10,2887E,25400000000
2025-04-11,2887E,25350000000
2025-04-14,2887E,25300000000
2025-04-15,2887E,25500000000
2025-04-16,2887E,25400000000
2025-04-17,2887E,25400000000
2025-04-18,2887E,25500000000
2025-04-21,2887E,25500000000
2025-04-22,2887E,25500000000
2025-04-23,2887E,25500000000
2025-04-24,2887E,25450000000
