date,stock_id,market_value
2025-01-02,2888B,7858800000
2025-01-03,2888B,7914300000
2025-01-06,2888B,7947600000
2025-01-07,2888B,7936500000
2025-01-08,2888B,7925400000
2025-01-09,2888B,8069700000
2025-01-10,2888B,8158500000
2025-01-13,2888B,8158500000
2025-01-14,2888B,8191800000
2025-01-15,2888B,8302800000
2025-01-16,2888B,8347200000
2025-01-17,2888B,8325000000
2025-01-20,2888B,8325000000
2025-01-21,2888B,8269500000
2025-01-22,2888B,8325000000
2025-02-03,2888B,8302800000
2025-02-04,2888B,8325000000
2025-02-05,2888B,8325000000
2025-02-06,2888B,8325000000
2025-02-07,2888B,8358300000
2025-02-10,2888B,8336100000
2025-02-11,2888B,8336100000
2025-02-12,2888B,8325000000
2025-02-13,2888B,8313900000
2025-02-14,2888B,8291700000
2025-02-17,2888B,8313900000
2025-02-18,2888B,8302800000
2025-02-19,2888B,8347200000
2025-02-20,2888B,8380500000
2025-02-21,2888B,8391600000
2025-02-24,2888B,8436000000
2025-02-25,2888B,8447100000
2025-02-26,2888B,8469300000
2025-02-27,2888B,8436000000
2025-03-03,2888B,8436000000
2025-03-04,2888B,8424900000
2025-03-05,2888B,8436000000
2025-03-06,2888B,8447100000
2025-03-07,2888B,8436000000
2025-03-10,2888B,8402700000
2025-03-11,2888B,8413800000
2025-03-12,2888B,8458200000
2025-03-13,2888B,8424900000
2025-03-14,2888B,8447100000
2025-03-17,2888B,8424900000
2025-03-18,2888B,8458200000
2025-03-19,2888B,8436000000
2025-03-20,2888B,8436000000
2025-03-21,2888B,8524800000
2025-03-24,2888B,8547000000
2025-03-25,2888B,8535900000
2025-03-26,2888B,8580300000
2025-03-27,2888B,8547000000
2025-03-28,2888B,8558100000
2025-03-31,2888B,8480400000
2025-04-01,2888B,8580300000
2025-04-02,2888B,8713500000
2025-04-07,2888B,8336100000
2025-04-08,2888B,8402700000
2025-04-09,2888B,8169600000
2025-04-10,2888B,8447100000
2025-04-11,2888B,8402700000
2025-04-14,2888B,8391600000
2025-04-15,2888B,8436000000
2025-04-16,2888B,8469300000
2025-04-17,2888B,8491500000
2025-04-18,2888B,8480400000
2025-04-21,2888B,8491500000
2025-04-22,2888B,8436000000
2025-04-23,2888B,8535900000
2025-04-24,2888B,8469300000
2025-04-25,2888B,8580300000
2025-04-28,2888B,8613600000
2025-04-29,2888B,8624700000
2025-04-30,2888B,8635800000
2025-05-02,2888B,8635800000
2025-05-05,2888B,8480400000
2025-05-06,2888B,8491500000
2025-05-07,2888B,8413800000
2025-05-08,2888B,8424900000
2025-05-09,2888B,8436000000
2025-05-12,2888B,8424900000
2025-05-13,2888B,8447100000
2025-05-14,2888B,8480400000
2025-05-15,2888B,8447100000
2025-05-16,2888B,8469300000
2025-05-19,2888B,8458200000
2025-05-20,2888B,8458200000
2025-05-21,2888B,8458200000
2025-05-22,2888B,8447100000
2025-05-23,2888B,8458200000
2025-05-26,2888B,8469300000
2025-05-27,2888B,8447100000
2025-05-28,2888B,8436000000
2025-05-29,2888B,8413800000
2025-06-02,2888B,8402700000
2025-06-03,2888B,8391600000
2025-06-04,2888B,8380500000
2025-06-05,2888B,8380500000
2025-06-06,2888B,8391600000
2025-06-09,2888B,8402700000
2025-06-10,2888B,8424900000
2025-06-11,2888B,8391600000
2025-06-12,2888B,8380500000
2025-06-13,2888B,8391600000
2025-06-16,2888B,8336100000
2025-06-17,2888B,8302800000
2025-06-18,2888B,8258400000
2025-06-19,2888B,8202900000
2025-06-20,2888B,8103000000
2025-06-23,2888B,8225100000
2025-06-24,2888B,8347200000
2025-06-25,2888B,8413800000
2025-06-26,2888B,8413800000
2025-06-27,2888B,8413800000
2025-06-30,2888B,8402700000
2025-07-01,2888B,8424900000
2025-07-02,2888B,8424900000
2025-07-03,2888B,8391600000
2025-07-04,2888B,8380500000
2025-07-07,2888B,8302800000
2025-07-08,2888B,7892100000
2025-07-09,2888B,7947600000
2025-07-10,2888B,8014200000
2025-07-11,2888B,8169600000
