date,stock_id,market_value
2025-01-02,6592B,4845000000
2025-01-03,6592B,4850000000
2025-01-06,6592B,4855000000
2025-01-07,6592B,4860000000
2025-01-08,6592B,4870000000
2025-01-09,6592B,4865000000
2025-01-10,6592B,4855000000
2025-01-13,6592B,4865000000
2025-01-14,6592B,4865000000
2025-01-15,6592B,4860000000
2025-01-16,6592B,4870000000
2025-01-17,6592B,4865000000
2025-01-20,6592B,4880000000
2025-01-21,6592B,4890000000
2025-01-22,6592B,4895000000
2025-02-03,6592B,4885000000
2025-02-04,6592B,4885000000
2025-02-05,6592B,4905000000
2025-02-06,6592B,4910000000
2025-02-07,6592B,4910000000
2025-02-10,6592B,4920000000
2025-02-11,6592B,4920000000
2025-02-12,6592B,4920000000
2025-02-13,6592B,4920000000
2025-02-14,6592B,4920000000
2025-02-17,6592B,4925000000
2025-02-18,6592B,4925000000
2025-02-19,6592B,4925000000
2025-02-20,6592B,4925000000
2025-02-21,6592B,4925000000
2025-02-24,6592B,4925000000
2025-02-25,6592B,4920000000
2025-02-26,6592B,4920000000
2025-02-27,6592B,4925000000
2025-03-03,6592B,4920000000
2025-03-04,6592B,4915000000
2025-03-05,6592B,4920000000
2025-03-06,6592B,4915000000
2025-03-07,6592B,4900000000
2025-03-10,6592B,4900000000
2025-03-11,6592B,4885000000
2025-03-12,6592B,4885000000
2025-03-13,6592B,4880000000
2025-03-14,6592B,4875000000
2025-03-17,6592B,4875000000
2025-03-18,6592B,4885000000
2025-03-19,6592B,4880000000
2025-03-20,6592B,4880000000
2025-03-21,6592B,4875000000
2025-03-24,6592B,4875000000
2025-03-25,6592B,4875000000
2025-03-26,6592B,4885000000
2025-03-27,6592B,0
2025-03-28,6592B,4885000000
2025-03-31,6592B,4855000000
2025-04-01,6592B,4860000000
2025-04-02,6592B,4865000000
2025-04-07,6592B,4730000000
2025-04-08,6592B,4750000000
2025-04-09,6592B,4700000000
2025-04-10,6592B,4785000000
2025-04-11,6592B,4780000000
2025-04-14,6592B,4785000000
2025-04-15,6592B,4800000000
2025-04-16,6592B,4800000000
2025-04-17,6592B,4830000000
2025-04-18,6592B,4850000000
2025-04-21,6592B,4850000000
2025-04-22,6592B,4855000000
2025-04-23,6592B,4855000000
2025-04-24,6592B,4850000000
2025-04-25,6592B,4855000000
2025-04-28,6592B,4860000000
2025-04-29,6592B,4860000000
