date,stock_id,market_value
2025-01-02,2887F,13950000000
2025-01-03,2887F,14055000000
2025-01-06,2887F,14100000000
2025-01-07,2887F,14100000000
2025-01-08,2887F,14100000000
2025-01-09,2887F,14115000000
2025-01-10,2887F,14130000000
2025-01-13,2887F,14100000000
2025-01-14,2887F,14100000000
2025-01-15,2887F,14100000000
2025-01-16,2887F,14100000000
2025-01-17,2887F,0
2025-01-20,2887F,14115000000
2025-01-21,2887F,14130000000
2025-01-22,2887F,14085000000
2025-02-03,2887F,14085000000
2025-02-04,2887F,0
2025-02-05,2887F,14160000000
2025-02-06,2887F,14130000000
2025-02-07,2887F,14145000000
2025-02-10,2887F,14130000000
2025-02-11,2887F,14175000000
2025-02-12,2887F,14175000000
2025-02-13,2887F,14145000000
2025-02-14,2887F,14145000000
2025-02-17,2887F,14130000000
2025-02-18,2887F,14115000000
2025-02-19,2887F,14175000000
2025-02-20,2887F,14160000000
2025-02-21,2887F,14130000000
2025-02-24,2887F,14145000000
2025-02-25,2887F,0
2025-02-26,2887F,14175000000
2025-02-27,2887F,14160000000
2025-03-03,2887F,14145000000
2025-03-04,2887F,14145000000
2025-03-05,2887F,14175000000
2025-03-06,2887F,14160000000
2025-03-07,2887F,14205000000
2025-03-10,2887F,14190000000
2025-03-11,2887F,14145000000
2025-03-12,2887F,0
2025-03-13,2887F,0
2025-03-14,2887F,14160000000
2025-03-17,2887F,14160000000
2025-03-18,2887F,14235000000
2025-03-19,2887F,14250000000
2025-03-20,2887F,14250000000
2025-03-21,2887F,14280000000
2025-03-24,2887F,14235000000
2025-03-25,2887F,14235000000
2025-03-26,2887F,14220000000
2025-03-27,2887F,14175000000
2025-03-28,2887F,14190000000
2025-03-31,2887F,14160000000
2025-04-01,2887F,14205000000
2025-04-02,2887F,14205000000
2025-04-07,2887F,13800000000
2025-04-08,2887F,13800000000
2025-04-09,2887F,13500000000
2025-04-10,2887F,13860000000
2025-04-11,2887F,13860000000
2025-04-14,2887F,0
2025-04-15,2887F,13875000000
2025-04-16,2887F,13935000000
2025-04-17,2887F,13920000000
2025-04-18,2887F,13935000000
2025-04-21,2887F,13980000000
2025-04-22,2887F,14040000000
2025-04-23,2887F,14085000000
2025-04-24,2887F,0
2025-04-25,2887F,0
2025-04-28,2887F,14055000000
2025-04-29,2887F,0
2025-04-30,2887F,14025000000
2025-05-02,2887F,13995000000
2025-05-05,2887F,13980000000
2025-05-06,2887F,13875000000
2025-05-07,2887F,13875000000
2025-05-08,2887F,13860000000
2025-05-09,2887F,13860000000
2025-05-12,2887F,13800000000
2025-05-13,2887F,13785000000
2025-05-14,2887F,13815000000
2025-05-15,2887F,13830000000
2025-05-16,2887F,13860000000
2025-05-19,2887F,13800000000
2025-05-20,2887F,13770000000
2025-05-21,2887F,13800000000
2025-05-22,2887F,13830000000
2025-05-23,2887F,13785000000
2025-05-26,2887F,13770000000
2025-05-27,2887F,13800000000
2025-05-28,2887F,13785000000
2025-05-29,2887F,13770000000
2025-06-02,2887F,13770000000
2025-06-03,2887F,13755000000
2025-06-04,2887F,13710000000
2025-06-05,2887F,13770000000
2025-06-06,2887F,13740000000
2025-06-09,2887F,13755000000
2025-06-10,2887F,13755000000
2025-06-11,2887F,13755000000
2025-06-12,2887F,13740000000
2025-06-13,2887F,13740000000
2025-06-16,2887F,13710000000
2025-06-17,2887F,13725000000
2025-06-18,2887F,13725000000
2025-06-19,2887F,13650000000
2025-06-20,2887F,13680000000
2025-06-23,2887F,13650000000
2025-06-24,2887F,13650000000
2025-06-25,2887F,13680000000
2025-06-26,2887F,13695000000
2025-06-27,2887F,13710000000
2025-06-30,2887F,13680000000
2025-07-01,2887F,13740000000
2025-07-02,2887F,13710000000
2025-07-03,2887F,13740000000
2025-07-04,2887F,13740000000
2025-07-07,2887F,13740000000
2025-07-08,2887F,13230000000
