stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2
1314,2010-01-04,2010-06-30,7.15,9.18,201001-201007,0.28391608,23.573777411039902,winner,6.0,2010-07-01,9.29,2011-03-31,21.09,1.2701829924650163
1802,2010-01-04,2010-06-30,17.97,20.45,201001-201007,0.13800779,19.280054216372587,winner,13.0,2010-07-01,19.59,2011-03-31,26.65,0.36038795303726384
2337,2010-01-04,2010-06-30,25.17,29.86,201001-201007,0.18633294,20.702144883330426,winner,10.0,2010-07-01,28.87,2011-03-31,28.28,-0.02043643921025285
2362,2010-01-04,2010-06-30,28.41,36.69,201001-201007,0.29144667,23.795384209067144,winner,5.0,2010-07-01,35.19,2011-03-31,32.98,-0.06280193236714979
2392,2010-01-04,2010-06-30,36.03,25.39,201001-201007,-0.29530946,6.528590081096554,loser,139.0,2010-07-01,25.39,2011-03-31,29.31,0.15439149271366673
2393,2010-01-04,2010-06-30,52.35,36.89,201001-201007,-0.29531996,6.528281091843484,loser,140.0,2010-07-01,36.58,2011-03-31,38.7,0.05795516675779127
2448,2010-01-04,2010-06-30,97.93,70.01,201001-201007,-0.2851016,6.828982370320948,loser,134.0,2010-07-01,68.51,2011-03-31,91.87,0.34097212085826883
2451,2010-01-04,2010-06-30,45.41,32.39,201001-201007,-0.28672099,6.781327693508464,loser,136.0,2010-07-01,32.39,2011-03-31,32.71,0.009879592466810753
2498,2010-01-04,2010-06-30,264.76,311.48,201001-201007,0.1764617,20.41165849528402,winner,11.0,2010-07-01,317.28,2011-03-31,916.41,1.8883320726172468
2609,2010-01-04,2010-06-30,13.05,17.52,201001-201007,0.34252874,25.29860427141329,winner,4.0,2010-07-01,18.69,2011-03-31,24.5,0.3108614232209737
2610,2010-01-04,2010-06-30,9.18,13.35,201001-201007,0.45424837,28.586239035898913,winner,2.0,2010-07-01,13.91,2011-03-31,13.71,-0.014378145219266664
2615,2010-01-04,2010-06-30,6.8,7.78,201001-201007,0.14411765,19.45985241425545,winner,12.0,2010-07-01,7.76,2011-03-31,8.05,0.037371134020618674
2618,2010-01-04,2010-06-30,8.13,11.03,201001-201007,0.35670357,25.715734760376364,winner,3.0,2010-07-01,11.44,2011-03-31,13.5,0.18006993006993013
2855,2010-01-04,2010-06-30,8.97,6.39,201001-201007,-0.28762542,6.754712536350819,loser,137.0,2010-07-01,6.35,2011-03-31,7.76,0.22204724409448823
2912,2010-01-04,2010-06-30,47.57,59.52,201001-201007,0.25120875,22.61128089040603,winner,7.0,2010-07-01,57.58,2011-03-31,84.54,0.4682181312955889
2915,2010-01-04,2010-06-30,37.16,58.17,201001-201007,0.5653929,31.856950017580605,winner,1.0,2010-07-01,55.77,2011-03-31,51.64,-0.07405415097722794
3008,2010-01-04,2010-06-30,290.98,360.93,201001-201007,0.24039453,22.29304491322999,winner,8.0,2010-07-01,365.82,2011-03-31,566.01,0.5472363457438084
3041,2010-01-04,2010-06-30,172.56,115.34,201001-201007,-0.33159481,5.460801205484199,loser,143.0,2010-07-01,116.03,2011-03-31,83.71,-0.2785486512108938
3044,2010-01-04,2010-06-30,46.08,52.17,201001-201007,0.13216146,19.108011060190858,winner,14.0,2010-07-01,51.51,2011-03-31,57.55,0.1172587847019996
3059,2010-01-04,2010-06-30,47.56,31.16,201001-201007,-0.34482759,5.071392938031199,loser,145.0,2010-07-01,31.31,2011-03-31,31.97,0.02107952730756947
3376,2010-01-04,2010-06-30,75.73,47.33,201001-201007,-0.37501651,4.183007048333252,loser,146.0,2010-07-01,47.42,2011-03-31,41.85,-0.11746098692534795
3443,2010-01-04,2010-06-30,113.16,80.73,201001-201007,-0.28658537,6.785318657556227,loser,135.0,2010-07-01,80.73,2011-03-31,65.63,-0.1870432305214915
3474,2010-01-04,2010-06-30,25.82,18.05,201001-201007,-0.30092951,6.363205790456249,loser,141.0,2010-07-01,17.7,2011-03-31,15.0,-0.1525423728813559
3481,2010-01-04,2010-06-30,37.59,24.76,201001-201007,-0.34131418,5.174783979139117,loser,144.0,2010-07-01,24.21,2011-03-31,22.35,-0.07682775712515487
3532,2010-01-04,2010-06-30,128.6,90.88,201001-201007,-0.2933126,6.587352774419212,loser,138.0,2010-07-01,88.8,2011-03-31,111.37,0.25416666666666676
6005,2010-01-04,2010-06-30,7.83,5.43,201001-201007,-0.30651341,6.198885305672945,loser,142.0,2010-07-01,5.4,2011-03-31,5.67,0.04999999999999992
8078,2010-01-04,2010-06-30,40.14,24.76,201001-201007,-0.38315894,3.9433952993918124,loser,147.0,2010-07-01,24.76,2011-03-31,25.71,0.03836833602584811
9945,2010-01-04,2010-06-30,14.61,17.37,201001-201007,0.1889117,20.778031466782814,winner,9.0,2010-07-01,16.86,2011-03-31,16.36,-0.02965599051008304
1314,2010-02-01,2010-07-30,6.51,9.72,201002-201008,0.4930875576036868,27.401950878272896,winner,7.0,2010-08-02,10.08,2011-04-29,20.08,0.9920634920634919
2006,2010-02-01,2010-07-30,25.19,19.92,201002-201008,-0.2092100039698292,7.149680496776657,loser,142.0,2010-08-02,20.38,2011-04-29,23.96,0.17566241413150158
2105,2010-02-01,2010-07-30,20.85,28.04,201002-201008,0.3448441247002397,23.127030602720254,winner,13.0,2010-08-02,28.48,2011-04-29,31.7,0.11306179775280895
2325,2010-02-01,2010-07-30,26.07,21.56,201002-201008,-0.1729957805907173,8.19399601723273,loser,138.0,2010-08-02,22.32,2011-04-29,26.39,0.18234767025089607
2332,2010-02-01,2010-07-30,21.33,16.96,201002-201008,-0.204875761837787,7.274667750555984,loser,141.0,2010-08-02,17.17,2011-04-29,18.75,0.0920209668025625
2371,2010-02-01,2010-07-30,17.39,14.76,201002-201008,-0.1512363427257044,8.821476508556461,loser,134.0,2010-08-02,14.86,2011-04-29,15.28,0.028263795423956926
2408,2010-02-01,2010-07-30,164.54,133.92,201002-201008,-0.1860945666707184,7.8162641669794075,loser,139.0,2010-08-02,136.09,2011-04-29,89.83,-0.33992211036813874
2498,2010-02-01,2010-07-30,227.82,468.57,201002-201008,1.0567553331577562,43.656531301819726,winner,1.0,2010-08-02,485.3,2011-04-29,1035.95,1.1346589738306203
2609,2010-02-01,2010-07-30,11.93,22.1,201002-201008,0.8524727577535626,37.765601049912476,winner,2.0,2010-08-02,22.9,2011-04-29,25.83,0.1279475982532751
2610,2010-02-01,2010-07-30,8.57,13.91,201002-201008,0.6231038506417735,31.151252121335162,winner,4.0,2010-08-02,14.88,2011-04-29,14.8,-0.00537634408602151
2615,2010-02-01,2010-07-30,6.1,8.44,201002-201008,0.3836065573770492,24.244829254130085,winner,10.0,2010-08-02,8.72,2011-04-29,8.56,-0.018348623853211024
2618,2010-02-01,2010-07-30,7.26,11.09,201002-201008,0.5275482093663912,28.39569836538819,winner,5.0,2010-08-02,11.67,2011-04-29,15.3,0.31105398457583555
