combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201010,loser,14,0.00023292079189356378,0.025471483177610957
201001-201010,winner,14,0.026134025468948198,0.05566061947924596
201002-201011,loser,14,0.038598858669953655,0.04349418455647905
201002-201011,winner,14,0.015401567359848793,0.0521126467397294
201003-201012,loser,14,-0.011312730587442171,0.04525719638246413
201003-201012,winner,14,-0.0019952614935558363,0.0629987784367484
201004-201101,loser,14,-0.023449228474090734,0.05225125175018732
201004-201101,winner,14,0.00501911242628285,0.07157209228340597
201005-201102,loser,14,-0.04094022595191792,0.03449888508821628
201005-201102,winner,14,-0.012203362558104457,0.04107227034049725
201006-201103,loser,14,-0.014934524649791905,0.03875192620322276
201006-201103,winner,14,0.010772570030145907,0.07107251845629521
201007-201104,loser,14,-0.038611763814358845,0.07479890459823427
201007-201104,winner,14,0.003891770598772164,0.06254447323961759
201008-201105,loser,14,-0.09149548394966886,0.0694338300369052
201008-201105,winner,14,-0.014672483162577913,0.0505935000719523
201009-201106,loser,14,-0.1090270312826557,0.08495225538200947
201009-201106,winner,14,-0.03453853832969121,0.055965637260092675
201010-201107,loser,14,-0.09981900434665832,0.06515483843043729
201010-201107,winner,14,-0.0637077391171235,0.03254032377339967
201011-201108,loser,14,0.011275969001337713,0.0826278192445227
201011-201108,winner,14,-0.025642868520654265,0.05566486829393663
201012-201109,loser,14,-0.07863439599613666,0.07559848522079825
201012-201109,winner,14,-0.06137115929998541,0.05831755937070817
201101-201110,loser,14,-0.0333552784900563,0.051561279134861394
201101-201110,winner,14,0.00047682828081797174,0.035268187833737565
201102-201111,loser,14,0.051570633122624054,0.04800663093069144
201102-201111,winner,14,0.0021783220250437786,0.030968813036544723
201103-201112,loser,14,0.16776462968431374,0.10381129632239511
201103-201112,winner,14,0.0250551163535821,0.05702231836353322
201104-201201,loser,14,0.05489479037124074,0.0537639759053429
201104-201201,winner,14,0.03085812186020962,0.06151340664281688
201105-201202,loser,14,-0.05093093333204844,0.06416655077422305
201105-201202,winner,14,0.006661389018017113,0.05195613884571124
201106-201203,loser,14,-0.09282820324982897,0.05831209998791187
201106-201203,winner,14,-0.007733366785070543,0.053422012927233364
201107-201204,loser,14,-0.03539548101100329,0.06718463998309984
201107-201204,winner,14,0.01323171118345058,0.05022915182286603
201108-201205,loser,14,-0.03440762319068562,0.08427349535907847
201108-201205,winner,14,0.003995185321324557,0.04073452932074698
201109-201206,loser,14,0.015554146153395771,0.07630818411429573
201109-201206,winner,14,0.021639507778587,0.047987716786364806
201110-201207,loser,14,0.016983260945838855,0.03989893841215582
201110-201207,winner,14,0.02628394802084885,0.04022450363722403
201111-201208,loser,14,-0.016466748427503407,0.06709088322356567
201111-201208,winner,14,-0.01121368735581237,0.060018864564498516
201112-201209,loser,14,0.002924312562683722,0.057753365061870454
201112-201209,winner,14,0.007667924462885229,0.033334818415737766
201201-201210,loser,14,0.00589226770941362,0.06709838349838716
201201-201210,winner,14,0.00039156575742505667,0.03695952864149544
201202-201211,loser,14,0.040178734038976836,0.025307671757205413
201202-201211,winner,14,0.02924866517311838,0.04752132154820228
201203-201212,loser,14,0.010417518200755472,0.03279992186006924
201203-201212,winner,14,0.02623296190366952,0.04095074051953548
201204-201301,loser,14,-0.012120368471888613,0.0394242303338053
201204-201301,winner,14,0.025915443456236534,0.04115845454241541
201205-201302,loser,14,0.031773694732759906,0.0826744186218909
201205-201302,winner,14,0.018557354133004487,0.040054380578902586
201206-201303,loser,14,0.024060324156620277,0.07967566055941434
201206-201303,winner,14,0.016492004147999135,0.0472499358892039
201207-201304,loser,14,-0.02985599097740314,0.03942770840767093
201207-201304,winner,14,-0.007989553487858379,0.06853450053310033
201208-201305,loser,14,-0.007988498623385158,0.03181099294771152
201208-201305,winner,14,-0.032646787289147085,0.07713734229387881
201209-201306,loser,14,0.02515583021981046,0.03967923674963218
201209-201306,winner,14,0.0016462079242512636,0.09979742498367138
201210-201307,loser,14,0.020841530059235436,0.04313211561189771
201210-201307,winner,14,0.03297988224691547,0.06312229190005308
201211-201308,loser,14,-0.005037235525254501,0.057255227219048556
201211-201308,winner,14,0.022957162042089956,0.044557360156466615
201212-201309,loser,14,-0.02810858258559402,0.07880100313794654
201212-201309,winner,14,0.008218937308418635,0.03622828326131891
201301-201310,loser,14,-0.023833709374105234,0.048193794168962314
201301-201310,winner,14,0.006518154668783071,0.032464464514937584
201302-201311,loser,14,0.013992205355644242,0.04659808130935887
201302-201311,winner,14,0.014038336143942324,0.0405296211597987
201303-201312,loser,14,0.012618893366727457,0.036045913622881315
201303-201312,winner,13,0.022414329282950084,0.036567212055461346
201304-201401,loser,14,0.021926487088596635,0.030699073817214904
201304-201401,winner,14,0.0310256156528155,0.045274032557043854
201305-201402,loser,14,0.029505018858277405,0.038684281446357625
201305-201402,winner,12,0.026105248955106086,0.09049213122752331
