1101,1102,1216,1227,1229,1301,1303,1314,1319,1326,1402,1434,1476,1477,1504,1536,1590,1605,1722,1723,1802,2002,2049,2059,2103,2105,2201,2204,2227,2231,2301,2303,2308,2313,2317,2324,2327,2330,2337,2344,2345,2347,2352,2353,2354,2356,2357,2360,2371,2376,2377,2379,2382,2383,2385,2395,2408,2409,2412,2439,2441,2448,2449,2451,2454,2474,2492,2498,2542,2603,2606,2610,2615,2618,2633,2723,2801,2809,2812,2823,2834,2845,2867,2880,2881,2882,2883,2884,2885,2886,2887,2888,2890,2891,2892,2912,2915,3008,3034,3044,3045,3231,3406,3443,3481,3532,3682,3702,3706,4904,4938,4958,5522,5871,5880,6176,6239,6269,6285,6409,6415,6456,6505,8454,8464,9904,9910,9914,9917,9921,9933,9941,9945
46.0,48.5,81.7,61.8,37.95,114.5,78.7,10.6,45.15,104.0,33.85,39.7,402.0,212.5,22.85,98.2,335.5,14.8,47.8,135.0,12.15,25.0,260.0,307.0,27.7,40.75,22.85,27.75,278.0,253.0,45.3,14.1,156.5,26.35,77.8,20.35,269.0,241.0,23.15,15.3,129.0,39.1,20.2,19.75,63.4,25.0,226.5,139.5,18.9,52.5,86.7,237.5,61.1,95.6,76.9,267.0,64.6,9.5,113.5,174.0,42.85,25.0,27.1,71.8,315.0,224.0,165.5,36.95,49.75,12.65,33.55,9.94,18.35,15.05,46.05,172.5,21.0,33.95,12.5,24.55,13.7,12.3,10.6,20.95,46.0,43.25,9.56,26.3,18.8,30.95,14.35,9.45,12.95,21.45,22.75,302.0,76.1,3875.0,171.5,110.5,122.5,24.3,403.5,226.0,7.37,122.5,7.36,40.5,30.95,78.7,54.4,103.0,40.95,129.5,20.85,105.5,76.4,86.2,73.8,648.0,608.0,103.5,111.5,262.5,235.5,39.1,244.0,183.5,88.8,249.0,46.7,116.5,44.7
46.0,48.5,81.7,61.8,37.95,114.5,78.7,10.6,45.15,104.0,33.85,39.7,402.0,212.5,22.85,98.2,335.5,14.8,47.8,135.0,12.15,25.0,260.0,307.0,27.7,40.75,22.85,27.75,278.0,253.0,45.3,14.1,156.5,26.35,77.8,20.35,269.0,241.0,23.15,15.3,129.0,39.1,20.2,19.75,63.4,25.0,226.5,139.5,18.9,52.5,86.7,237.5,61.1,95.6,76.9,267.0,64.6,9.5,113.5,174.0,42.85,25.0,27.1,71.8,315.0,224.0,165.5,36.95,49.75,12.65,33.55,9.94,18.35,15.05,46.05,172.5,21.0,33.95,12.5,24.55,13.7,12.3,10.6,20.95,46.0,43.25,9.56,26.3,18.8,30.95,14.35,9.45,12.95,21.45,22.75,302.0,76.1,3875.0,171.5,110.5,122.5,24.3,405.0,226.0,7.37,122.5,7.36,40.5,30.95,78.7,54.4,103.0,40.95,129.5,20.85,105.5,76.4,86.2,73.8,648.0,608.0,103.5,111.5,262.5,235.5,39.1,244.0,183.5,88.8,249.0,46.7,116.5,44.7
46.0,48.45,81.7,61.7,37.95,114.5,78.8,10.55,45.15,104.0,33.85,39.7,401.0,213.0,22.85,98.2,335.0,14.8,47.85,135.0,12.15,25.0,260.0,307.5,27.7,40.75,22.85,27.75,278.0,253.0,45.3,14.1,156.5,26.4,77.9,20.35,269.0,241.0,23.15,15.3,129.0,39.05,20.2,19.7,63.6,25.05,226.5,140.0,18.9,52.6,87.0,237.0,61.1,95.7,76.9,267.0,64.6,9.49,114.0,173.5,42.85,25.0,27.1,71.8,315.0,224.0,165.5,36.9,49.75,12.65,33.5,9.95,18.35,15.05,46.2,172.5,21.0,33.95,12.5,24.65,13.7,12.3,10.6,20.95,46.0,43.25,9.56,26.35,18.8,30.9,14.35,9.47,12.95,21.45,22.75,301.5,76.1,3880.0,171.5,110.5,122.5,24.3,404.0,226.0,7.37,122.5,7.36,40.5,30.95,78.7,54.4,102.5,40.95,129.5,20.85,105.5,76.4,86.1,73.7,648.0,615.0,103.5,111.5,262.5,235.5,39.05,243.0,183.5,88.8,248.5,46.7,116.5,44.8
46.0,48.25,81.8,61.7,37.95,114.5,78.8,10.55,45.05,104.0,33.85,39.7,400.5,212.5,22.85,98.0,337.0,14.8,47.85,135.0,12.2,25.0,261.0,307.5,27.7,40.75,22.85,27.8,278.0,254.0,45.3,14.1,157.0,26.45,78.1,20.35,269.0,241.0,23.2,15.3,129.0,39.0,20.2,19.7,63.6,25.05,226.5,140.5,18.9,52.5,86.7,235.5,60.8,95.4,76.9,267.0,64.5,9.49,113.5,174.5,42.85,25.0,27.15,71.8,315.5,224.0,166.0,36.85,49.75,12.65,33.45,9.94,18.35,15.05,46.2,172.5,21.0,33.95,12.55,24.65,13.7,12.3,10.6,20.95,45.95,43.35,9.56,26.3,18.8,30.9,14.4,9.49,12.95,21.45,22.75,301.5,76.1,3885.0,171.0,110.5,122.5,24.3,405.0,225.0,7.37,122.5,7.38,40.5,31.0,78.7,54.5,102.5,40.95,129.5,20.85,105.5,76.5,86.0,73.7,648.0,616.0,103.5,111.5,262.5,235.5,39.0,243.0,184.0,88.8,248.5,46.7,116.5,44.75
46.0,48.3,82.0,61.7,37.95,114.0,78.8,10.55,45.0,104.0,33.9,39.65,400.5,213.0,22.85,98.0,337.0,14.8,47.8,135.0,12.15,25.0,261.0,308.0,27.7,40.7,22.8,27.8,278.0,254.0,45.3,14.1,156.5,26.45,78.2,20.35,269.5,241.0,23.15,15.3,129.0,39.15,20.2,19.7,63.6,25.05,226.5,140.5,18.85,52.3,86.7,235.5,60.8,95.3,76.9,267.0,64.6,9.49,114.0,175.0,42.85,25.0,27.15,71.7,315.5,224.0,165.5,36.9,49.8,12.65,33.45,9.94,18.35,15.0,46.15,172.5,21.0,33.95,12.5,24.65,13.7,12.3,10.6,20.95,45.95,43.4,9.56,26.3,18.8,30.95,14.35,9.5,12.95,21.45,22.8,301.5,76.4,3870.0,171.5,110.5,122.5,24.3,405.0,224.5,7.37,123.0,7.38,40.5,31.0,78.7,54.5,102.5,40.85,129.5,20.85,105.0,76.5,86.0,73.8,648.0,611.0,103.5,111.5,262.5,235.5,39.0,243.5,184.0,88.8,249.0,46.7,116.5,44.8
46.0,48.3,82.0,61.7,37.8,114.5,78.7,10.55,45.05,103.5,33.9,39.7,400.5,213.0,22.85,98.0,336.5,14.8,47.8,135.0,12.15,25.0,261.0,308.0,27.7,40.65,22.8,27.8,278.0,254.0,45.3,14.1,156.5,26.45,78.0,20.35,269.0,241.0,23.15,15.3,128.5,39.15,20.2,19.7,63.7,25.05,225.0,140.5,18.85,52.3,86.4,235.0,60.8,95.0,76.7,267.0,64.5,9.49,113.5,175.5,42.85,25.0,27.15,71.7,315.5,224.0,165.5,36.9,49.8,12.65,33.4,9.93,18.35,15.0,46.1,172.5,21.0,33.95,12.5,24.6,13.65,12.3,10.6,20.95,45.95,43.4,9.56,26.3,18.8,30.95,14.35,9.49,12.95,21.45,22.75,301.5,76.4,3865.0,171.0,110.5,122.0,24.25,404.5,224.5,7.38,123.0,7.38,40.55,30.95,78.7,54.4,101.0,40.95,129.5,20.85,105.0,76.6,86.2,73.7,648.0,611.0,103.5,111.0,262.5,235.5,38.95,243.5,184.0,88.8,249.0,46.7,116.5,44.8
46.0,48.4,81.7,61.7,37.8,114.5,78.7,10.55,45.1,103.5,33.9,39.65,400.5,213.0,22.85,98.0,335.0,14.8,47.8,135.0,12.15,24.95,261.0,308.5,27.7,40.65,22.8,27.8,278.0,253.0,45.45,14.1,157.0,26.45,78.0,20.35,269.5,241.0,23.15,15.35,128.5,39.15,20.2,19.65,63.7,25.0,225.0,140.5,18.8,52.0,86.5,234.5,60.8,95.3,76.6,267.0,64.5,9.49,114.0,175.0,42.85,25.0,27.1,71.7,315.0,223.5,165.5,36.85,49.8,12.65,33.5,9.93,18.35,15.0,46.1,172.5,21.05,33.95,12.5,24.55,13.7,12.3,10.6,20.95,45.95,43.4,9.56,26.3,18.8,30.95,14.35,9.48,12.95,21.45,22.75,302.0,76.4,3865.0,171.0,110.0,122.0,24.3,403.5,224.5,7.38,123.0,7.38,40.5,30.95,78.7,54.4,100.5,40.95,129.5,20.85,104.5,76.6,86.1,73.7,648.0,617.0,103.5,111.0,262.5,235.5,38.95,243.0,183.5,88.8,249.0,46.7,116.5,44.7
46.0,48.4,81.8,61.7,37.8,114.5,78.7,10.55,45.1,103.5,33.85,39.7,400.5,213.0,22.85,98.0,334.5,14.8,47.75,135.0,12.15,24.95,260.5,309.0,27.7,40.65,22.8,27.8,278.0,253.0,45.45,14.05,157.0,26.45,78.0,20.35,269.0,241.0,23.15,15.3,128.5,39.15,20.2,19.7,63.8,25.0,225.0,140.5,18.8,52.1,86.7,234.5,60.8,95.2,76.6,267.0,64.4,9.51,114.0,175.0,42.8,25.0,27.05,71.6,314.5,223.5,165.5,36.8,49.8,12.6,33.5,9.93,18.35,15.05,46.1,172.5,21.0,33.95,12.5,24.55,13.65,12.3,10.6,20.95,45.95,43.4,9.56,26.3,18.8,30.95,14.35,9.48,12.95,21.45,22.75,302.0,76.4,3870.0,171.0,110.0,122.0,24.3,402.5,225.0,7.38,122.5,7.38,40.45,30.95,78.7,54.4,101.0,41.0,129.0,20.9,105.0,76.6,85.9,73.7,664.0,621.0,103.0,111.0,262.5,235.5,38.95,242.5,183.5,88.8,249.0,46.7,116.5,44.7
45.95,48.2,81.7,61.7,37.9,114.5,78.7,10.6,45.1,103.5,33.75,39.7,400.0,212.5,22.75,97.7,335.0,14.75,47.7,135.0,12.15,24.95,261.0,309.0,27.7,40.6,22.8,27.8,278.0,253.0,45.35,14.1,157.0,26.4,78.0,20.35,269.0,240.5,23.15,15.3,128.0,39.05,20.2,19.7,63.5,25.0,225.0,140.5,18.8,52.3,87.0,234.0,60.8,95.4,76.6,267.0,64.4,9.49,113.5,174.5,42.8,25.0,27.05,71.6,314.5,223.5,165.5,36.8,49.75,12.6,33.5,9.92,18.35,15.0,46.1,172.5,21.0,33.95,12.55,24.5,13.65,12.3,10.6,20.95,45.95,43.4,9.56,26.3,18.8,30.9,14.35,9.47,12.95,21.45,22.7,303.0,76.4,3845.0,170.5,110.0,122.5,24.25,402.0,225.0,7.38,122.5,7.38,40.45,30.95,78.5,54.3,101.0,41.0,129.5,20.85,104.5,76.6,85.8,73.6,664.0,625.0,103.0,111.0,262.5,235.5,38.9,242.5,183.5,88.8,249.0,46.7,116.0,44.65
