date,stock_id,market_value
2019-05-06,2891C,10199592000.0
2019-05-07,2891C,10249590000.0
2019-05-08,2891C,10232924000.0
2019-05-09,2891C,10216258000.0
2019-05-10,2891C,10216258000.0
2019-05-13,2891C,10182926000.0
2019-05-14,2891C,10182926000.0
2019-05-15,2891C,10182926000.0
2019-05-16,2891C,10182926000.0
2019-05-17,2891C,10182926000.0
2019-05-20,2891C,10182926000.0
2019-05-21,2891C,10166260000.0
2019-05-22,2891C,10199592000.0
2019-05-23,2891C,10199592000.0
2019-05-24,2891C,10199592000.0
2019-05-27,2891C,10182926000.0
2019-05-28,2891C,10182926000.0
2019-05-29,2891C,10182926000.0
2019-05-30,2891C,10182926000.0
2019-05-31,2891C,10182926000.0
2019-06-03,2891C,10199592000.0
2019-06-04,2891C,10199592000.0
2019-06-05,2891C,10182926000.0
2019-06-06,2891C,10182926000.0
2019-06-10,2891C,10199592000.0
2019-06-11,2891C,10182926000.0
2019-06-12,2891C,10199592000.0
2019-06-13,2891C,10182926000.0
2019-06-14,2891C,10182926000.0
2019-06-17,2891C,10199592000.0
2019-06-18,2891C,10199592000.0
2019-06-19,2891C,10199592000.0
2019-06-20,2891C,10199592000.0
2019-06-21,2891C,10182926000.0
2019-06-24,2891C,10182926000.0
2019-06-25,2891C,10166260000.0
2019-06-26,2891C,10166260000.0
2019-06-27,2891C,10166260000.0
2019-06-28,2891C,10182926000.0
2019-07-01,2891C,10166260000.0
2019-07-02,2891C,10166260000.0
2019-07-03,2891C,10182926000.0
2019-07-04,2891C,10166260000.0
2019-07-05,2891C,10166260000.0
2019-07-08,2891C,10182926000.0
2019-07-09,2891C,10182926000.0
2019-07-10,2891C,10166260000.0
2019-07-11,2891C,10182926000.0
2019-07-12,2891C,10166260000.0
2019-07-15,2891C,10182926000.0
2019-07-16,2891C,10166260000.0
2019-07-17,2891C,10182926000.0
2019-07-18,2891C,10166260000.0
2019-07-19,2891C,10166260000.0
2019-07-22,2891C,10182926000.0
2019-07-23,2891C,10166260000.0
2019-07-24,2891C,10166260000.0
2019-07-25,2891C,10182926000.0
2019-07-26,2891C,10182926000.0
2019-07-29,2891C,10182926000.0
2019-07-30,2891C,10182926000.0
2019-07-31,2891C,10182926000.0
2019-08-01,2891C,10199592000.0
2019-08-02,2891C,10182926000.0
2019-08-05,2891C,10182926000.0
2019-08-06,2891C,10182926000.0
2019-08-07,2891C,10199592000.0
2019-08-08,2891C,10199592000.0
2019-08-12,2891C,10199592000.0
2019-08-13,2891C,10216258000.0
2019-08-14,2891C,10216258000.0
2019-08-15,2891C,10232924000.0
2019-08-16,2891C,10249590000.0
2019-08-19,2891C,10266256000.0
2019-08-20,2891C,10332920000.0
2019-08-21,2891C,10366252000.0
2019-08-22,2891C,10416250000.0
2019-08-23,2891C,10432916000.0
2019-08-26,2891C,10466248000.0
2019-08-27,2891C,10482914000.0
2019-08-28,2891C,10499580000.0
2019-08-29,2891C,10499580000.0
2019-08-30,2891C,10499580000.0
2019-09-02,2891C,10449582000.0
2019-09-03,2891C,10482914000.0
2019-09-04,2891C,10482914000.0
2019-09-05,2891C,10499580000.0
2019-09-06,2891C,10499580000.0
2019-09-09,2891C,10466248000.0
2019-09-10,2891C,10482914000.0
2019-09-11,2891C,10482914000.0
2019-09-12,2891C,10499580000.0
2019-09-16,2891C,10516246000.0
2019-09-17,2891C,10516246000.0
2019-09-18,2891C,10499580000.0
2019-09-19,2891C,10499580000.0
2019-09-20,2891C,10499580000.0
2019-09-23,2891C,10516246000.0
2019-09-24,2891C,10516246000.0
2019-09-25,2891C,10532912000.0
2019-09-26,2891C,10532912000.0
2019-09-27,2891C,10516246000.0
2019-10-01,2891C,10516246000.0
2019-10-02,2891C,10516246000.0
2019-10-03,2891C,10532912000.0
2019-10-04,2891C,10516246000.0
2019-10-07,2891C,10516246000.0
2019-10-08,2891C,10516246000.0
2019-10-09,2891C,10466248000.0
2019-10-14,2891C,10516246000.0
2019-10-15,2891C,10516246000.0
2019-10-16,2891C,10532912000.0
2019-10-17,2891C,10516246000.0
2019-10-18,2891C,10532912000.0
2019-10-21,2891C,10549578000.0
2019-10-22,2891C,10566244000.0
2019-10-23,2891C,10582910000.0
2019-10-24,2891C,10582910000.0
2019-10-25,2891C,10582910000.0
2019-10-28,2891C,10599576000.0
2019-10-29,2891C,10599576000.0
2019-10-30,2891C,10599576000.0
2019-10-31,2891C,10599576000.0
2019-11-01,2891C,10599576000.0
2019-11-04,2891C,10599576000.0
2019-11-05,2891C,10599576000.0
2019-11-06,2891C,10599576000.0
2019-11-07,2891C,10599576000.0
2019-11-08,2891C,10599576000.0
2019-11-11,2891C,10582910000.0
2019-11-12,2891C,10582910000.0
2019-11-13,2891C,10582910000.0
2019-11-14,2891C,10582910000.0
2019-11-15,2891C,10549578000.0
2019-11-18,2891C,10616242000.0
2019-11-19,2891C,10599576000.0
2019-11-20,2891C,10582910000.0
2019-11-21,2891C,10582910000.0
2019-11-22,2891C,10566244000.0
2019-11-25,2891C,10532912000.0
2019-11-26,2891C,10532912000.0
2019-11-27,2891C,10532912000.0
2019-11-28,2891C,10532912000.0
2019-11-29,2891C,10516246000.0
2019-12-02,2891C,10516246000.0
2019-12-03,2891C,10516246000.0
2019-12-04,2891C,10516246000.0
2019-12-05,2891C,10499580000.0
2019-12-06,2891C,10499580000.0
2019-12-09,2891C,10499580000.0
2019-12-10,2891C,10499580000.0
2019-12-11,2891C,10516246000.0
2019-12-12,2891C,10516246000.0
2019-12-13,2891C,10499580000.0
2019-12-16,2891C,10516246000.0
2019-12-17,2891C,10516246000.0
2019-12-18,2891C,10516246000.0
2019-12-19,2891C,10532912000.0
2019-12-20,2891C,10532912000.0
2019-12-23,2891C,10532912000.0
2019-12-24,2891C,10516246000.0
2019-12-25,2891C,10516246000.0
2019-12-26,2891C,10516246000.0
2019-12-27,2891C,10549578000.0
2019-12-30,2891C,10549578000.0
2019-12-31,2891C,10566244000.0
