combination,remark,count,mean_return2
201001-201101,loser,88,-0.030263915646474213
201001-201101,winner,87,-0.0071996192023164466
201002-201102,loser,82,-0.044162568542751766
201002-201102,winner,83,0.029525831442619943
201003-201103,loser,88,-0.07142729919772606
201003-201103,winner,88,0.032910687400253706
201004-201104,loser,94,-0.06265774112116201
201004-201104,winner,94,0.0010999173124577068
201005-201105,loser,90,-0.10453397866269842
201005-201105,winner,91,0.034515597381355984
201006-201106,loser,90,-0.25273119608338873
201006-201106,winner,90,-0.12397507433640492
201007-201107,loser,92,-0.26686415067187336
201007-201107,winner,92,-0.1885237056505754
201008-201108,loser,96,-0.19938660775344974
201008-201108,winner,96,-0.19751804087814162
201009-201109,loser,97,-0.19634487903175496
201009-201109,winner,96,-0.17362582905571547
201010-201110,loser,97,-0.09691469050846402
201010-201110,winner,97,-0.055033817447708064
201011-201111,loser,95,-0.010682036689454465
201011-201111,winner,96,-0.03067255698971659
201012-201112,loser,99,0.45028736305569467
201012-201112,winner,100,0.15449965541422978
201101-201201,loser,108,0.3112227932618164
201101-201201,winner,108,0.22443822742031475
201102-201202,loser,107,-0.030308805382770414
201102-201202,winner,106,0.03878574287153655
201103-201203,loser,106,-0.21654219672924457
201103-201203,winner,105,-0.08734031660337734
201104-201204,loser,108,-0.11271602497016299
201104-201204,winner,108,-0.0837834686608385
201105-201205,loser,107,-0.09543008660907291
201105-201205,winner,107,-0.021312583143396537
201106-201206,loser,106,-0.02200773376121707
201106-201206,winner,107,0.08557906882065462
201107-201207,loser,104,-0.0030530563641132163
201107-201207,winner,105,0.09717285324633217
201108-201208,loser,98,-0.11010636129956991
201108-201208,winner,99,-0.001955828512590576
201109-201209,loser,93,-0.07853062705219846
201109-201209,winner,93,-0.020856503280387028
201110-201210,loser,94,-0.06322992214722668
201110-201210,winner,93,0.029684246465612334
201111-201211,loser,92,0.25679984535099265
201111-201211,winner,91,0.13693400946603085
201112-201212,loser,85,0.1130917787608304
201112-201212,winner,86,0.19357297331562565
201201-201301,loser,87,0.11678966590428401
201201-201301,winner,89,0.1383841099996029
201202-201302,loser,99,0.05029816419974007
201202-201302,winner,99,0.07266535544051457
201203-201303,loser,104,0.07403823320941064
201203-201303,winner,104,0.06812330982979367
201204-201304,loser,97,-0.02201846040181648
201204-201304,winner,97,0.06291552430098761
201205-201305,loser,95,-0.007865532213363256
201205-201305,winner,94,0.06774392809300185
201206-201306,loser,91,-0.05375287188417678
201206-201306,winner,92,0.03851949264768568
201207-201307,loser,94,0.04304461046372406
201207-201307,winner,94,0.08579762555299271
201208-201308,loser,96,0.044705775105577106
201208-201308,winner,96,0.04984935351092615
201209-201309,loser,100,0.009509999517541789
201209-201309,winner,100,0.06282693614912474
201210-201310,loser,97,0.024018077217292277
201210-201310,winner,97,0.08596873972202267
201211-201311,loser,93,0.06649952385443895
201211-201311,winner,93,0.025964127235156474
201212-201312,loser,98,0.1852456316056028
201212-201312,winner,98,0.11402440204247127
201301-201401,loser,101,0.17718855564802682
201301-201401,winner,101,0.11732377953012936
201302-201402,loser,103,0.10889113428724277
201302-201402,winner,103,0.06368214977981232
201303-201403,loser,106,0.059275582751352085
201303-201403,winner,105,0.07277613779751975
201304-201404,loser,107,0.04274614842861527
201304-201404,winner,106,0.06312182227046931
201305-201405,loser,109,0.027628749698754687
201305-201405,winner,109,0.08079259535716457
201306-201406,loser,109,-0.037785944245993575
201306-201406,winner,109,-0.027833538455140642
