stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2,avg_monthly_return,annualized_return
1314,2010-01-04,2010-06-30,7.15,9.18,201001-201007,0.28391608,23.573777411039902,winner,6.0,2010-07-01,9.29,2010-12-31,16.28,0.7524219590958022,0.09801038515721672,2.070982722721169
1802,2010-01-04,2010-06-30,17.97,20.45,201001-201007,0.13800779,19.280054216372587,winner,13.0,2010-07-01,19.59,2010-12-31,26.04,0.32924961715160794,0.04857884268921708,0.7669045446976965
2337,2010-01-04,2010-06-30,25.17,29.86,201001-201007,0.18633294,20.702144883330423,winner,10.0,2010-07-01,28.87,2010-12-31,29.59,0.024939383443020397,0.004114018223779103,0.050500739732557864
2362,2010-01-04,2010-06-30,28.41,36.69,201001-201007,0.29144667,23.795384209067144,winner,5.0,2010-07-01,35.19,2010-12-31,37.35,0.06138107416879806,0.00997794438708488,0.126529784603711
2392,2010-01-04,2010-06-30,36.03,25.39,201001-201007,-0.29530946,6.528590081096554,loser,139.0,2010-07-01,25.39,2010-12-31,34.15,0.3450177235131941,0.0506417819800391,0.8090726765646128
2393,2010-01-04,2010-06-30,52.35,36.89,201001-201007,-0.29531996,6.528281091843484,loser,140.0,2010-07-01,36.58,2010-12-31,39.26,0.07326407873154729,0.011853796919003123,0.1518957826954772
2448,2010-01-04,2010-06-30,97.93,70.01,201001-201007,-0.2851016,6.828982370320948,loser,134.0,2010-07-01,68.51,2010-12-31,90.59,0.32228871697562395,0.04766165477794826,0.7484474510410413
2451,2010-01-04,2010-06-30,45.41,32.39,201001-201007,-0.28672099,6.781327693508464,loser,136.0,2010-07-01,32.39,2010-12-31,32.14,-0.007718431614695894,-0.0012905619866649953,-0.015377289042800779
2498,2010-01-04,2010-06-30,264.76,311.48,201001-201007,0.1764617,20.41165849528402,winner,11.0,2010-07-01,317.28,2010-12-31,717.19,1.2604324256177513,0.14559714180883976,4.109554750784149
2609,2010-01-04,2010-06-30,13.05,17.52,201001-201007,0.34252874,25.29860427141329,winner,4.0,2010-07-01,18.69,2010-12-31,30.09,0.609951845906902,0.08260197338132458,1.591944946139038
