,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-05-03,5522,1018929,38636222,38.55,38.6,37.55,37.65,-1.0,647
1,2016-05-04,5522,1460760,56175585,37.4,39.2,37.0,38.8,1.15,1086
2,2016-05-05,5522,611524,23287623,38.5,38.55,37.75,38.15,-0.65,392
3,2016-05-06,5522,460981,17668278,38.45,38.55,38.05,38.05,-0.1,361
4,2016-05-09,5522,911330,34863340,38.4,38.7,37.8,37.8,-0.25,616
5,2016-05-10,5522,647792,24725511,38.15,38.4,37.9,38.15,0.35,556
6,2016-05-11,5522,391675,14759462,38.2,38.25,37.5,37.6,-0.55,315
7,2016-05-12,5522,428329,16020769,37.6,37.6,37.25,37.25,-0.35,259
8,2016-05-13,5522,583506,21375181,37.0,37.1,36.25,36.45,-0.8,425
9,2016-05-16,5522,841600,30084579,36.0,36.3,35.4,35.6,-0.85,462
10,2016-05-17,5522,482612,17534533,35.6,36.95,35.6,36.75,1.15,363
11,2016-05-18,5522,788326,28364833,36.45,36.5,35.4,35.95,-0.8,603
12,2016-05-19,5522,479650,17349466,36.45,36.5,35.75,35.9,-0.05,392
13,2016-05-20,5522,378243,13647880,36.35,36.35,35.9,36.15,0.25,312
14,2016-05-23,5522,362707,13192717,36.1,36.5,36.1,36.45,0.3,252
15,2016-05-24,5522,340000,12298198,36.05,36.35,36.0,36.15,-0.3,214
16,2016-05-25,5522,334000,12166050,36.2,36.55,36.2,36.55,0.4,240
17,2016-05-26,5522,351066,12778498,36.55,36.65,36.2,36.2,-0.35,302
18,2016-05-27,5522,627055,22829616,36.2,36.7,36.2,36.7,0.5,491
19,2016-05-30,5522,584662,21451927,36.7,36.9,36.5,36.8,0.1,472
20,2016-05-31,5522,659080,24170144,37.0,37.0,36.5,36.5,-0.3,423
21,2016-06-01,5522,379587,13932940,36.5,36.9,36.5,36.65,0.15,277
