combination,remark,count,mean_avg_monthly_return
201001-201007,loser,88,-0.0047791471025120805
201001-201007,winner,88,0.007531898139287701
201001-201007,winner - loser,-,0.012311045241799781
201002-201008,loser,82,-0.012875615288798804
201002-201008,winner,82,-0.001821634979347844
201002-201008,winner - loser,-,0.01105398030945096
201003-201009,loser,87,-0.014862823065222401
201003-201009,winner,86,-0.00030329716766894026
201003-201009,winner - loser,-,0.01455952589755346
201004-201010,loser,94,-0.026090860669391713
201004-201010,winner,94,-0.011425418962710987
201004-201010,winner - loser,-,0.014665441706680726
201005-201011,loser,91,-0.02695015212696048
201005-201011,winner,91,0.0006218491834250794
201005-201011,winner - loser,-,0.027572001310385556
201006-201012,loser,90,-0.03781108998676477
201006-201012,winner,90,-0.017728291385870402
201006-201012,winner - loser,-,0.02008279860089437
201007-201101,loser,93,-0.051747446457444266
201007-201101,winner,93,-0.023847211151874072
201007-201101,winner - loser,-,0.027900235305570193
201008-201102,loser,95,-0.04645588976701788
201008-201102,winner,96,-0.02502276832610297
201008-201102,winner - loser,-,0.02143312144091491
201009-201103,loser,96,-0.05217118085467179
201009-201103,winner,97,-0.044151266887737184
201009-201103,winner - loser,-,0.008019913966934605
201010-201104,loser,99,-0.05909094199797364
201010-201104,winner,98,-0.04770877148810513
201010-201104,winner - loser,-,0.011382170509868512
201011-201105,loser,95,-0.04362483655173439
201011-201105,winner,96,-0.03327017224873576
201011-201105,winner - loser,-,0.010354664302998626
201012-201106,loser,101,-0.027918820819010454
201012-201106,winner,101,-0.01755715888610964
201012-201106,winner - loser,-,0.010361661932900813
201101-201107,loser,109,-0.026010142081062577
201101-201107,winner,109,-0.015936927478784762
201101-201107,winner - loser,-,0.010073214602277815
201102-201108,loser,108,-0.026867498408753066
201102-201108,winner,107,-0.02897897890452833
201102-201108,winner - loser,-,-0.0021114804957752635
201103-201109,loser,106,-0.00968892595947579
201103-201109,winner,106,-0.010354105628018617
201103-201109,winner - loser,-,-0.0006651796685428271
201104-201110,loser,107,-0.0014586241264579452
201104-201110,winner,107,0.007702951246525209
201104-201110,winner - loser,-,0.009161575372983153
201105-201111,loser,106,-0.008832883629725796
201105-201111,winner,106,-0.002341657289251998
201105-201111,winner - loser,-,0.006491226340473798
201106-201112,loser,105,0.0019205100181188637
201106-201112,winner,104,0.008691022911390804
201106-201112,winner - loser,-,0.006770512893271941
201107-201201,loser,104,0.01110023706332869
201107-201201,winner,104,0.017004948471773775
201107-201201,winner - loser,-,0.005904711408445085
201108-201202,loser,99,-0.029430103579981912
201108-201202,winner,98,-0.0031426802311388244
201108-201202,winner - loser,-,0.026287423348843087
201109-201203,loser,93,-0.028621771949167894
201109-201203,winner,92,-0.021600034525595276
201109-201203,winner - loser,-,0.007021737423572618
201110-201204,loser,93,-0.017080644334264913
201110-201204,winner,93,-0.008436945391494645
201110-201204,winner - loser,-,0.008643698942770268
201111-201205,loser,92,-0.003931677751616696
201111-201205,winner,92,0.005877865405068665
201111-201205,winner - loser,-,0.00980954315668536
201112-201206,loser,86,-0.0010166843561673685
201112-201206,winner,86,0.01161053712810872
201112-201206,winner - loser,-,0.012627221484276089
201201-201207,loser,89,0.0006519997490433659
201201-201207,winner,89,0.00795201877485688
201201-201207,winner - loser,-,0.007300019025813514
201202-201208,loser,98,0.0030392394975213197
