combination,remark,count,mean_avg_monthly_return
201001-201010,loser,87,-0.016589785129735697
201001-201010,winner,86,-0.0012591056533650074
201001-201010,winner - loser,-,0.01533067947637069
201002-201011,loser,82,0.003159100753535218
201002-201011,winner,81,0.016568994036931805
201002-201011,winner - loser,-,0.013409893283396587
201003-201012,loser,87,-0.009655123390432743
201003-201012,winner,87,-0.0020427509711391243
201003-201012,winner - loser,-,0.007612372419293619
201004-201101,loser,94,-0.024727010141407255
201004-201101,winner,94,-0.00045227930833572917
201004-201101,winner - loser,-,0.024274730833071526
201005-201102,loser,91,-0.0624107924320028
201005-201102,winner,90,-0.017131434205388804
201005-201102,winner - loser,-,0.045279358226614
201006-201103,loser,89,-0.06871579550526283
201006-201103,winner,90,-0.04235712014597843
201006-201103,winner - loser,-,0.0263586753592844
201007-201104,loser,90,-0.06811376345368679
201007-201104,winner,91,-0.05085577222117505
201007-201104,winner - loser,-,0.01725799123251174
201008-201105,loser,94,-0.0581095297747162
201008-201105,winner,96,-0.031152999788774876
201008-201105,winner - loser,-,0.026956529985941325
201009-201106,loser,96,-0.08493670238389507
201009-201106,winner,96,-0.056557759441695395
201009-201106,winner - loser,-,0.028378942942199677
201010-201107,loser,98,-0.07113185108099526
201010-201107,winner,97,-0.05470112654582028
201010-201107,winner - loser,-,0.01643072453517498
201011-201108,loser,96,-0.0006313716109212936
201011-201108,winner,96,-0.0140418060485914
201011-201108,winner - loser,-,-0.013410434437670107
201012-201109,loser,101,0.01703052650971065
201012-201109,winner,100,-0.00131794713177237
201012-201109,winner - loser,-,-0.01834847364148302
201101-201110,loser,106,0.008681177736037056
201101-201110,winner,108,0.015098962342359778
201101-201110,winner - loser,-,0.006417784606322722
201102-201111,loser,106,0.0016168571679693877
201102-201111,winner,106,-0.003191812018225361
201102-201111,winner - loser,-,-0.004808669186194749
201103-201112,loser,104,0.01374053324598155
201103-201112,winner,105,0.006466867836468574
201103-201112,winner - loser,-,-0.007273665409512976
201104-201201,loser,106,0.012406650734619934
201104-201201,winner,107,0.020182495823655475
201104-201201,winner - loser,-,0.007775845089035541
201105-201202,loser,105,-0.04002058034703124
201105-201202,winner,106,-0.00208833469520588
201105-201202,winner - loser,-,0.037932245651825354
201106-201203,loser,107,-0.03893252160894456
201106-201203,winner,106,-0.008725503946690753
201106-201203,winner - loser,-,0.030207017662253807
201107-201204,loser,103,-0.022868380230731077
201107-201204,winner,105,0.001695505141831291
201107-201204,winner - loser,-,0.024563885372562367
201108-201205,loser,98,-0.03808065123032921
201108-201205,winner,99,-0.011144959323802653
201108-201205,winner - loser,-,0.026935691906526553
201109-201206,loser,92,-0.0026786523415995443
201109-201206,winner,90,0.006624957387029371
201109-201206,winner - loser,-,0.009303609728628915
201110-201207,loser,90,-0.0025049979348230745
201110-201207,winner,92,0.01475543770955545
201110-201207,winner - loser,-,0.017260435644378524
201111-201208,loser,89,0.007926164797376975
201111-201208,winner,90,0.017186714307284377
201111-201208,winner - loser,-,0.009260549509907403
201112-201209,loser,84,-0.0032457466295490404
201112-201209,winner,86,0.02154868856439472
201112-201209,winner - loser,-,0.02479443519394376
201201-201210,loser,86,-0.004831607905981188
201201-201210,winner,88,0.013002066041550863
201201-201210,winner - loser,-,0.01783367394753205
201202-201211,loser,101,0.03273593525382429
201202-201211,winner,98,0.02649895265128762
201202-201211,winner - loser,-,-0.006236982602536668
201203-201212,loser,99,0.024502857122068965
201203-201212,winner,102,0.024111556977223655
201203-201212,winner - loser,-,-0.00039130014484531003
201204-201301,loser,95,0.0015235827167400123
201204-201301,winner,98,0.017488785243564783
201204-201301,winner - loser,-,0.01596520252682477
201205-201302,loser,95,0.0020319376289977225
201205-201302,winner,94,0.02348596553273861
201205-201302,winner - loser,-,0.021454027903740888
201206-201303,loser,90,-0.0005433582085937286
201206-201303,winner,92,0.009417852996895697
201206-201303,winner - loser,-,0.009961211205489425
201207-201304,loser,94,0.008798884673831532
201207-201304,winner,94,0.02022848335745511
201207-201304,winner - loser,-,0.011429598683623577
201208-201305,loser,94,9.434505295030766e-05
201208-201305,winner,96,0.00905737447221469
201208-201305,winner - loser,-,0.008963029419264381
201209-201306,loser,99,-0.002074767039454306
201209-201306,winner,99,0.013481260511999946
201209-201306,winner - loser,-,0.015556027551454252
201210-201307,loser,97,0.011217500916193357
201210-201307,winner,97,0.013982214165626386
201210-201307,winner - loser,-,0.0027647132494330283
201211-201308,loser,92,0.012297708315388178
201211-201308,winner,91,0.012928802152088891
201211-201308,winner - loser,-,0.0006310938367007132
201212-201309,loser,97,0.022096983483325155
201212-201309,winner,98,0.02724212084062462
201212-201309,winner - loser,-,0.005145137357299465
201301-201310,loser,101,0.02827752998490907
201301-201310,winner,101,0.02053098633944513
201301-201310,winner - loser,-,-0.007746543645463941
201302-201311,loser,103,0.027103489900949563
201302-201311,winner,103,0.024362906407467792
201302-201311,winner - loser,-,-0.0027405834934817706
201303-201312,loser,105,0.03419621434906293
201303-201312,winner,105,0.012284686675644876
201303-201312,winner - loser,-,-0.02191152767341805
201304-201401,loser,106,0.029392277756699545
201304-201401,winner,105,0.018538304466187063
201304-201401,winner - loser,-,-0.010853973290512482
201305-201402,loser,110,0.014859237240941325
201305-201402,winner,108,0.011617615697821881
201305-201402,winner - loser,-,-0.0032416215431194436
201306-201403,loser,110,-0.0024720274611914556
201306-201403,winner,109,0.0004251288959433464
201306-201403,winner - loser,-,0.002897156357134802
201307-201404,loser,110,-0.012012218438295856
201307-201404,winner,109,-0.01277381716727496
201307-201404,winner - loser,-,-0.0007615987289791033
201308-201405,loser,108,-0.030313372864920037
201308-201405,winner,111,-0.03195680433030882
201308-201405,winner - loser,-,-0.0016434314653887838
201309-201406,loser,111,-0.022786802348663846
201309-201406,winner,111,-0.023703437379768075
201309-201406,winner - loser,-,-0.0009166350311042293
201310-201407,loser,115,-0.01950327359311097
201310-201407,winner,114,-0.025699841901993023
201310-201407,winner - loser,-,-0.006196568308882051
201311-201408,loser,114,-0.007973304778663029
201311-201408,winner,113,-0.006385694856097987
201311-201408,winner - loser,-,0.001587609922565042
201312-201409,loser,117,-0.003727599330219714
201312-201409,winner,115,-0.0032303818296780962
201312-201409,winner - loser,-,0.0004972175005416176
201401-201410,loser,121,-0.0019356125786073942
201401-201410,winner,119,0.004584194447678888
201401-201410,winner - loser,-,0.006519807026286282
201402-201411,loser,124,0.011371446913681523
201402-201411,winner,124,0.017330434166633085
201402-201411,winner - loser,-,0.005958987252951561
201403-201412,loser,126,-0.015752519112068604
201403-201412,winner,127,-0.006333876747933141
201403-201412,winner - loser,-,0.009418642364135463
201404-201501,loser,125,-0.021348503647795614
201404-201501,winner,127,-0.010430134311114662
201404-201501,winner - loser,-,0.010918369336680951
201405-201502,loser,123,-0.05257749414396847
201405-201502,winner,126,-0.03530261368724938
201405-201502,winner - loser,-,0.017274880456719093
201406-201503,loser,126,-0.06535214312628082
201406-201503,winner,125,-0.03479569507059822
201406-201503,winner - loser,-,0.030556448055682597
201407-201504,loser,130,-0.04786908652526081
201407-201504,winner,130,-0.025628345785430905
201407-201504,winner - loser,-,0.022240740739829908
201408-201505,loser,127,-0.030662574505332663
201408-201505,winner,127,-0.0007214068189493018
201408-201505,winner - loser,-,0.02994116768638336
201409-201506,loser,129,-0.008645812667065255
201409-201506,winner,128,-0.006850859450696916
201409-201506,winner - loser,-,0.0017949532163683384
201410-201507,loser,125,-0.017198326121527663
201410-201507,winner,124,-0.021377367618083044
201410-201507,winner - loser,-,-0.0041790414965553815
201411-201508,loser,124,0.018410728104340284
201411-201508,winner,124,0.010887564101222323
