stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank
1101,2012-01-02,2012-03-30,13.93,13.86,201201-201204,-0.00502513,8.092374732020659,loser,139.0
1102,2012-01-02,2012-03-30,15.64,16.83,201201-201204,0.07608696,15.972722942140555,,104.0
1216,2012-01-02,2012-03-30,22.83,21.54,201201-201204,-0.0565046,3.090948319849292,loser,145.0
1227,2012-01-02,2012-03-30,30.73,34.35,201201-201204,0.1178002,20.02532294507849,,84.0
1301,2012-01-02,2012-03-30,44.66,49.0,201201-201204,0.09717868,18.02186380326681,,95.0
1303,2012-01-02,2012-03-30,34.03,37.83,201201-201204,0.11166618,19.42937955947667,,87.0
1304,2012-01-02,2012-03-30,12.65,15.86,201201-201204,0.25375494,33.23384330272574,,36.0
1313,2012-01-02,2012-03-30,7.91,8.86,201201-201204,0.12010114,20.24886802215138,,83.0
1314,2012-01-02,2012-03-30,16.85,21.13,201201-201204,0.25400593,33.25822793635136,,35.0
1319,2012-01-02,2012-03-30,19.22,19.1,201201-201204,-0.0062435,7.974005450095316,loser,140.0
1326,2012-01-02,2012-03-30,45.75,50.17,201201-201204,0.09661202,17.96681062788018,,96.0
1402,2012-01-02,2012-03-30,18.19,17.91,201201-201204,-0.01539307,7.085089906520165,loser,141.0
1434,2012-01-02,2012-03-30,15.56,16.07,201201-201204,0.03277635,11.764932365018197,,128.0
1440,2012-01-02,2012-03-30,7.13,9.36,201201-201204,0.31276297,38.966697968327395,,23.0
1504,2012-01-02,2012-03-30,10.52,12.06,201201-201204,0.14638783,22.80271998788764,,70.0
1507,2012-01-02,2012-03-30,30.75,31.11,201201-201204,0.01170732,9.717995923737217,loser,136.0
1590,2012-01-02,2012-03-30,82.01,104.47,201201-201204,0.27386904,35.18800466058464,,32.0
1605,2012-01-02,2012-03-30,5.65,6.2,201201-201204,0.09734513,18.038035054181126,,93.0
1704,2012-01-02,2012-03-30,32.43,35.13,201201-201204,0.08325624,16.669245776354895,,102.0
1710,2012-01-02,2012-03-30,22.25,22.94,201201-201204,0.03101124,11.593445211510442,,130.0
1717,2012-01-02,2012-03-30,11.75,13.04,201201-201204,0.10978723,19.246832416758426,,88.0
1722,2012-01-02,2012-03-30,40.05,43.77,201201-201204,0.0928839,17.60460958276949,,98.0
1723,2012-01-02,2012-03-30,64.43,79.82,201201-201204,0.23886388,31.78712015679536,,42.0
1789,2012-01-02,2012-03-30,28.2,36.38,201201-201204,0.29007092,36.76207895775263,,25.0
1802,2012-01-02,2012-03-30,24.4,26.51,201201-201204,0.08647541,16.982000392190482,,99.0
1907,2012-01-02,2012-03-30,7.45,8.21,201201-201204,0.10201342,18.49157719254571,,91.0
2002,2012-01-02,2012-03-30,17.77,18.77,201201-201204,0.05627462,14.047878716609114,,117.0
2006,2012-01-02,2012-03-30,19.48,21.85,201201-201204,0.12166324,20.400631981618194,,80.0
2015,2012-01-02,2012-03-30,21.4,23.19,201201-201204,0.08364486,16.70700168822225,,101.0
2049,2012-01-02,2012-03-30,142.94,200.0,201201-201204,0.39918847,47.363264179772784,,17.0
2101,2012-01-02,2012-03-30,29.7,30.87,201201-201204,0.03939394,12.40785641631323,,123.0
2103,2012-01-02,2012-03-30,35.81,37.09,201201-201204,0.03574421,12.05327125801043,,124.0
2105,2012-01-02,2012-03-30,34.83,38.17,201201-201204,0.09589434,17.897085284797054,,97.0
2106,2012-01-02,2012-03-30,13.51,15.57,201201-201204,0.15247964,23.394562511362142,,67.0
2201,2012-01-02,2012-03-30,64.05,70.41,201201-201204,0.09929742,18.227707456989815,,92.0
2204,2012-01-02,2012-03-30,30.88,32.81,201201-201204,0.0625,14.652698073875289,,112.0
2207,2012-01-02,2012-03-30,97.12,164.52,201201-201204,0.69398682,76.00404571762738,winner,2.0
2208,2012-01-02,2012-03-30,39.27,41.15,201201-201204,0.04787369,13.231696397933282,,121.0
2227,2012-01-02,2012-03-30,56.85,94.6,201201-201204,0.66402814,73.09344594987938,winner,5.0
2301,2012-01-02,2012-03-30,14.87,15.66,201201-201204,0.0531271,13.742085170932794,,118.0
2303,2012-01-02,2012-03-30,6.68,7.66,201201-201204,0.14670659,22.83368873490745,,69.0
2308,2012-01-02,2012-03-30,46.67,56.46,201201-201204,0.20977073,28.960609922263743,,50.0
2311,2012-01-02,2012-03-30,17.52,20.41,201201-201204,0.16495434,24.60652708799656,,62.0
2317,2012-01-02,2012-03-30,44.78,62.98,201201-201204,0.40643144,48.06694627790947,winner,14.0
2324,2012-01-02,2012-03-30,13.78,15.25,201201-201204,0.10667634,18.944597614975116,,89.0
2325,2012-01-02,2012-03-30,19.51,26.06,201201-201204,0.33572527,41.19757279482042,,21.0
2327,2012-01-02,2012-03-30,18.34,20.79,201201-201204,0.13358779,21.559147392193672,,74.0
