stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank,start_date2,SD_close2,end_date2,ED_close2,return2
4725,2010/1/4,2010/3/31,69.9,116.86,201001-201004,67%,99.18111293,winner,1,2010/4/1,121.73,2010/6/30,118.89,-0.023330321
6197,2010/1/4,2010/3/31,54.86,80.45,201001-201004,47%,77.81506351,winner,2,2010/4/1,79.58,2010/6/30,59.17,-0.256471475
1234,2010/1/4,2010/3/31,12.27,17.29,201001-201004,41%,71.85002593,winner,3,2010/4/1,17.29,2010/6/30,14.13,-0.182764604
2049,2010/1/4,2010/3/31,23.25,31.86,201001-201004,37%,67.81257732,winner,4,2010/4/1,33.5,2010/6/30,38.08,0.136716418
2403,2010/1/4,2010/3/31,28.65,37.89,201001-201004,32%,62.83830836,winner,5,2010/4/1,38.72,2010/6/30,42.56,0.099173554
1227,2010/1/4,2010/3/31,10.03,13.26,201001-201004,32%,62.78845166,winner,6,2010/4/1,13.37,2010/6/30,17.9,0.33881825
2456,2010/1/4,2010/3/31,24.47,31.91,201001-201004,30%,60.91690307,winner,7,2010/4/1,31.49,2010/6/30,32.18,0.021911718
1802,2010/1/4,2010/3/31,17.97,23.29,201001-201004,30%,60.08488767,winner,8,2010/4/1,23.25,2010/6/30,20.45,-0.120430108
6213,2010/1/4,2010/3/31,12.71,16.44,201001-201004,29%,59.81653215,winner,9,2010/4/1,16.28,2010/6/30,16.4,0.007371007
3060,2010/1/4,2010/3/31,33.37,43.06,201001-201004,29%,59.49512837,winner,10,2010/4/1,43.65,2010/6/30,35.75,-0.180985109
2383,2010/1/4,2010/3/31,11.67,15.05,201001-201004,29%,59.41719482,winner,11,2010/4/1,15.17,2010/6/30,13.44,-0.11404087
2362,2010/1/4,2010/3/31,28.41,36.47,201001-201004,28%,58.80036098,winner,12,2010/4/1,37.88,2010/6/30,36.69,-0.031414995
2915,2010/1/4,2010/3/31,37.16,46.89,201001-201004,26%,56.52573681,winner,13,2010/4/1,50.13,2010/6/30,58.17,0.160383004
3561,2010/1/4,2010/3/31,44.5,55.01,201001-201004,24%,53.85588441,winner,14,2010/4/1,55.72,2010/6/30,48.81,-0.124012922
4532,2010/1/4,2010/3/31,4.94,6.02,201001-201004,22%,52.02926541,winner,15,2010/4/1,6.04,2010/6/30,5.62,-0.069536424
8131,2010/1/4,2010/3/31,19.14,22.92,201001-201004,20%,49.83068811,winner,16,2010/4/1,23.12,2010/6/30,17.43,-0.246107266
2481,2010/1/4,2010/3/31,19.68,23.52,201001-201004,20%,49.58408287,winner,17,2010/4/1,24.38,2010/6/30,21.47,-0.119360131
1477,2010/1/4,2010/3/31,22.93,27.38,201001-201004,19%,49.47452025,winner,18,2010/4/1,27.3,2010/6/30,29.32,0.073992674
1702,2010/1/4,2010/3/31,16.3,19.34,201001-201004,19%,48.68734366,winner,19,2010/4/1,19.95,2010/6/30,20,0.002506266
6166,2010/1/4,2010/3/31,12.56,14.71,201001-201004,17%,47.09290511,winner,20,2010/4/1,14.76,2010/6/30,19.7,0.334688347
1718,2010/1/4,2010/3/31,5.48,6.41,201001-201004,17%,46.93992835,winner,21,2010/4/1,6.35,2010/6/30,7.35,0.157480315
6271,2010/1/4,2010/3/31,71.32,83.31,201001-201004,17%,46.77423967,winner,22,2010/4/1,82.98,2010/6/30,83.16,0.002169197
2337,2010/1/4,2010/3/31,25.17,29.37,201001-201004,17%,46.64416238,winner,23,2010/4/1,30.35,2010/6/30,29.86,-0.016144975
3383,2010/1/4,2010/3/31,173.82,201.83,201001-201004,16%,46.04886642,winner,24,2010/4/1,203.27,2010/6/30,164.76,-0.189452452
3008,2010/1/4,2010/3/31,290.98,334,201001-201004,15%,44.66524344,winner,25,2010/4/1,336.09,2010/6/30,360.93,0.073908774
2231,2010/1/4,2010/3/31,17.05,19.43,201001-201004,14%,43.80628388,winner,26,2010/4/1,19.14,2010/6/30,19.67,0.0276907
3514,2010/1/4,2010/3/31,75.03,85.02,201001-201004,13%,43.13596238,winner,27,2010/4/1,85.02,2010/6/30,70.25,-0.17372383
2633,2010/1/4,2010/3/31,3.16,3.58,201001-201004,13%,43.11147584,winner,28,2010/4/1,3.55,2010/6/30,3.29,-0.073239437
1303,2010/1/4,2010/3/31,29.66,33.37,201001-201004,13%,42.29711622,winner,29,2010/4/1,33.62,2010/6/30,26.62,-0.208209399
9939,2010/1/4,2010/3/31,25.57,28.6,201001-201004,12%,41.6118804,winner,30,2010/4/1,28.64,2010/6/30,28.4,-0.008379888
2404,2010/1/4,2010/3/31,12.06,13.48,201001-201004,12%,41.53347008,winner,31,2010/4/1,13.46,2010/6/30,13.37,-0.006686478
1201,2010/1/4,2010/3/31,34.23,29.53,201001-201004,-14%,14.99705313,loser,289,2010/4/1,29.85,2010/6/30,30.49,0.021440536
3376,2010/1/4,2010/3/31,75.73,65.33,201001-201004,-14%,14.9946048,loser,290,2010/4/1,65.33,2010/6/30,47.33,-0.275524261
