,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-05-03,2106,1573527,88349500,56.2,56.9,55.2,56.0,-0.2,1255
1,2016-05-04,2106,2094055,115381125,55.6,56.0,54.3,55.3,-0.7,1574
2,2016-05-05,2106,2153811,117607727,54.7,56.2,53.8,54.3,-1.0,1441
3,2016-05-06,2106,1189279,64039707,54.8,54.8,53.1,53.8,-0.5,852
4,2016-05-09,2106,1737867,94862470,54.3,55.3,53.7,54.6,0.8,1156
5,2016-05-10,2106,1351757,73297004,54.3,54.6,53.8,54.6,0.0,982
6,2016-05-11,2106,1452635,79630925,54.6,55.5,54.2,55.2,0.6,1081
7,2016-05-12,2106,2468360,136880777,54.8,56.0,54.5,56.0,0.8,1670
8,2016-05-13,2106,6559626,338380552,54.5,55.0,50.5,50.7,-5.3,3909
9,2016-05-16,2106,1988721,102810292,50.8,52.4,50.8,52.0,1.3,1391
10,2016-05-17,2106,852442,44542613,51.6,52.8,51.6,52.3,0.3,635
11,2016-05-18,2106,1861948,96129685,52.6,52.6,51.3,52.1,-0.2,1541
12,2016-05-19,2106,1121784,57543734,52.0,52.2,50.9,51.0,-1.1,842
13,2016-05-20,2106,565517,28979169,51.2,51.6,51.0,51.5,0.5,468
14,2016-05-23,2106,1378676,70835865,51.5,51.7,50.9,51.3,-0.2,1072
15,2016-05-24,2106,865089,44698309,51.3,52.2,51.3,51.9,0.6,642
16,2016-05-25,2106,1336800,69643800,52.1,52.4,51.8,52.1,0.2,621
17,2016-05-26,2106,1268162,65729684,52.1,52.1,51.6,51.8,-0.3,496
18,2016-05-27,2106,1399831,73420522,51.8,52.7,51.8,52.5,0.7,557
19,2016-05-30,2106,571341,29855600,52.5,52.7,51.8,52.5,0.0,394
20,2016-05-31,2106,923219,48006216,52.2,52.5,51.6,52.0,-0.5,476
21,2016-06-01,2106,1186933,61821916,52.0,52.5,51.8,52.0,0.0,466
22,2016-06-02,2106,1418593,74296016,52.0,52.9,52.0,52.2,0.2,767
23,2016-06-03,2106,1197668,62959266,52.2,52.8,52.2,52.5,0.3,460
24,2016-06-04,2106,630200,33189079,52.2,52.7,52.2,52.7,0.2,83
25,2016-06-06,2106,1972380,101131609,52.7,52.7,51.0,51.0,-1.7,1131
26,2016-06-07,2106,2041993,105010529,51.2,51.9,51.0,51.9,0.9,1279
27,2016-06-08,2106,1419533,73028045,52.0,52.3,51.1,51.5,-0.4,872
28,2016-06-13,2106,1317630,67534430,51.7,51.9,50.7,51.1,-0.4,1109
29,2016-06-14,2106,1602525,80722550,50.7,50.8,50.1,50.4,-0.7,989
30,2016-06-15,2106,2345348,121614896,51.6,52.7,51.1,52.1,1.7,1577
31,2016-06-16,2106,1592403,82023727,52.1,52.2,51.0,51.0,-1.1,961
32,2016-06-17,2106,1303056,67062983,51.4,51.8,51.1,51.7,0.7,727
33,2016-06-20,2106,637585,32920520,51.8,51.9,51.5,51.5,-0.2,492
34,2016-06-21,2106,436141,22438228,51.7,51.8,51.3,51.3,-0.2,285
35,2016-06-22,2106,888473,46143396,51.7,52.4,51.4,52.0,0.7,551
36,2016-06-23,2106,436127,22592438,51.9,52.0,51.6,51.8,-0.2,314
37,2016-06-24,2106,1283741,65145012,51.8,51.8,50.3,50.6,-1.2,727
38,2016-06-27,2106,394019,19968559,50.3,51.1,50.2,50.7,0.1,320
39,2016-06-28,2106,674213,34154618,50.7,51.0,50.4,50.8,0.1,481
40,2016-06-29,2106,317027,16190377,51.2,51.3,50.9,51.0,0.2,236
41,2016-06-30,2106,306382,15704311,51.0,51.5,51.0,51.1,0.1,242
42,2016-07-01,2106,469421,24198648,51.5,51.7,51.3,51.7,0.6,380
43,2016-07-04,2106,662755,33876226,51.9,51.9,50.9,51.2,-0.5,526
44,2016-07-05,2106,656612,33415340,51.2,51.3,50.7,50.9,-0.3,454
45,2016-07-06,2106,614963,31080122,50.9,50.9,50.4,50.5,-0.4,479
46,2016-07-07,2106,758823,38351256,50.6,50.9,50.3,50.6,0.1,570
47,2016-07-11,2106,688631,35001719,50.8,51.1,50.6,50.8,0.2,573
