,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-08-01,2201,1264258,36054215,28.35,28.6,28.25,28.6,0.25,822
1,2016-08-02,2201,983467,28006184,28.65,28.7,28.4,28.4,-0.2,592
2,2016-08-03,2201,894462,25329595,28.3,28.4,28.2,28.4,0.0,518
3,2016-08-04,2201,938035,26651482,28.4,28.6,28.25,28.5,0.1,612
4,2016-08-05,2201,2833300,80773744,28.45,28.85,28.35,28.6,0.1,1012
5,2016-08-08,2201,1760482,50374331,28.6,28.75,28.55,28.6,0.0,848
6,2016-08-09,2201,1194126,34204624,28.6,28.8,28.55,28.65,0.05,738
7,2016-08-10,2201,1816420,52099752,28.65,28.75,28.6,28.7,0.05,974
8,2016-08-11,2201,1362405,38822165,28.7,28.7,28.3,28.6,-0.1,726
9,2016-08-12,2201,1669095,47385637,28.1,28.5,28.1,28.45,-0.15,928
10,2016-08-15,2201,952696,26975271,28.45,28.45,28.25,28.25,-0.2,566
11,2016-08-16,2201,1700263,47920760,28.25,28.3,28.05,28.2,-0.05,771
12,2016-08-17,2201,1284136,36040258,28.15,28.2,28.0,28.05,-0.15,694
13,2016-08-18,2201,2740136,76320006,28.05,28.1,27.65,27.8,-0.25,1844
14,2016-08-19,2201,1554483,42948400,27.8,27.9,27.5,27.5,-0.3,875
15,2016-08-22,2201,1245642,34018555,27.5,27.5,27.2,27.3,-0.2,695
16,2016-08-23,2201,1495778,41165377,27.3,27.9,27.2,27.65,0.35,906
17,2016-08-24,2201,831548,22849910,27.65,27.65,27.4,27.45,-0.2,633
18,2016-08-25,2201,1020589,28065340,27.4,27.55,27.35,27.55,0.1,651
19,2016-08-26,2201,994318,27600642,27.5,27.95,27.5,27.85,0.3,625
20,2016-08-29,2201,994146,27314071,27.8,27.8,27.2,27.6,-0.25,650
21,2016-08-30,2201,650708,17890272,27.5,27.7,27.4,27.45,-0.15,508
22,2016-08-31,2201,2050878,56198593,27.4,27.5,27.2,27.45,0.0,746
