combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201010,loser,86,-0.03875110770186534,0.033375090341765265
201001-201010,winner,86,-0.030335045846005725,0.03747831443477008
201002-201011,loser,80,-0.025956151564086892,0.03666111178361788
201002-201011,winner,82,-0.014847707705640855,0.03163719044336027
201003-201012,loser,86,-0.0410380639287627,0.04001514216945936
201003-201012,winner,87,-0.03689949700883101,0.034280800651932654
201004-201101,loser,94,-0.046084204244099446,0.03123404459588018
201004-201101,winner,94,-0.028805862112647632,0.030480148389266628
201005-201102,loser,91,-0.033129043096743443,0.035602487908835155
201005-201102,winner,90,-0.01654150007253278,0.03073851730615469
201006-201103,loser,87,-0.025178215312293098,0.035319514222342495
201006-201103,winner,90,-0.021085420972703696,0.03195535210602956
201007-201104,loser,91,-0.029109579573509785,0.03528966889341046
201007-201104,winner,91,-0.022139730790558573,0.03565805341006279
201008-201105,loser,94,-0.03164427338099989,0.03387185762613326
201008-201105,winner,96,-0.020301281298708295,0.02821068199664627
201009-201106,loser,97,-0.04116713485561235,0.03511134015467523
201009-201106,winner,96,-0.025623995870358834,0.02808218297593195
201010-201107,loser,97,-0.0321351311819715,0.030520720904512806
201010-201107,winner,97,-0.021755859418903505,0.02768315451941352
201011-201108,loser,96,-0.01605357110122557,0.029676919635663608
201011-201108,winner,96,-0.011598773580232305,0.02776835274332375
201012-201109,loser,101,-0.007762863938226849,0.032638529290262966
201012-201109,winner,100,-0.006188127574996482,0.0288565093725516
201101-201110,loser,107,-0.006184783637825842,0.0312824559751077
201101-201110,winner,108,0.005660010446131198,0.03191424617948915
201102-201111,loser,106,-0.024899111700685653,0.03436745152679615
201102-201111,winner,106,-0.007520883786906186,0.032259014456085706
201103-201112,loser,103,-0.0023545732140891323,0.03153868268374136
201103-201112,winner,103,0.008549447866484264,0.02819434309242741
201104-201201,loser,105,-0.0014164134704659677,0.030104904886399077
201104-201201,winner,107,0.011043517331892804,0.032599957468750926
201105-201202,loser,103,-0.015347196550216954,0.03546220423751666
201105-201202,winner,105,0.000793305214498296,0.03401223543241582
201106-201203,loser,104,-0.014866309540164506,0.03050658733977309
201106-201203,winner,106,0.0002940391769857216,0.03598069587779187
201107-201204,loser,101,-0.008600920856462113,0.03028810924488238
201107-201204,winner,104,0.0017019571727092853,0.03431011151741676
201108-201205,loser,99,-0.0009023833324512981,0.03554831738611526
201108-201205,winner,98,0.00665236817068856,0.032371684746170803
201109-201206,loser,92,0.01291890803731004,0.035133232934486905
201109-201206,winner,91,0.012331903815457427,0.03689653481722791
201110-201207,loser,87,0.0015040558624836668,0.03037828179558701
201110-201207,winner,92,0.013883273087487885,0.03863797784876596
