Stock_id,Start_Date,End_Date,Start_Price,End_Price,Return,combination,rank,remark
2492,2017-12-01,2018-05-31,103.0,387.5,2.762135922330097,2017-12-01_2018-05-31,1,Winner
6669,2017-12-01,2018-05-31,136.5,477.49,2.4980952380952384,2017-12-01_2018-05-31,2,Winner
2327,2017-12-01,2018-05-31,310.0,951.0,2.067741935483871,2017-12-01_2018-05-31,3,Winner
3026,2017-12-01,2018-05-31,86.1,209.0,1.4274099883855984,2017-12-01_2018-05-31,4,Winner
4137,2017-12-01,2018-05-31,137.0,272.5,0.9890510948905108,2017-12-01_2018-05-31,5,Winner
2377,2017-12-01,2018-05-31,70.9,125.0,0.7630465444287727,2017-12-01_2018-05-31,6,Winner
2027,2017-12-01,2018-05-31,19.0,32.5,0.7105263157894737,2017-12-01_2018-05-31,7,Winner
3532,2017-12-01,2018-05-31,101.0,167.0,0.6534653465346535,2017-12-01_2018-05-31,8,Winner
2376,2017-12-01,2018-05-31,47.85,79.1,0.6530825496342736,2017-12-01_2018-05-31,9,Winner
2456,2017-12-01,2018-05-31,97.6,160.0,0.639344262295082,2017-12-01_2018-05-31,10,Winner
1605,2017-12-01,2018-05-31,16.15,25.05,0.5510835913312695,2017-12-01_2018-05-31,11,Winner
1476,2017-12-01,2018-05-31,269.0,366.0,0.3605947955390334,2017-12-01_2018-05-31,12,Winner
2903,2017-12-01,2018-05-31,14.85,19.8,0.3333333333333334,2017-12-01_2018-05-31,13,Winner
2408,2017-12-01,2018-05-31,75.6,99.6,0.3174603174603175,2017-12-01_2018-05-31,14,Winner
1101,2017-12-01,2018-05-31,33.7,43.6,0.2937685459940652,2017-12-01_2018-05-31,15,Winner
2049,2017-12-01,2018-05-31,329.5,425.0,0.2898330804248862,2017-12-01_2018-05-31,16,Winner
2371,2017-12-01,2018-05-31,17.55,22.55,0.2849002849002849,2017-12-01_2018-05-31,17,Winner
1723,2017-12-01,2018-05-31,122.5,155.5,0.2693877551020408,2017-12-01_2018-05-31,18,Winner
2915,2017-12-01,2018-05-31,49.1,61.3,0.2484725050916496,2017-12-01_2018-05-31,19,Winner
1909,2017-12-01,2018-05-31,41.95,33.25,-0.2073897497020262,2017-12-01_2018-05-31,176,Loser
2609,2017-12-01,2018-05-31,12.0,9.49,-0.2091666666666666,2017-12-01_2018-05-31,177,Loser
3189,2017-12-01,2018-05-31,72.8,57.5,-0.2101648351648351,2017-12-01_2018-05-31,178,Loser
2727,2017-12-01,2018-05-31,132.5,104.5,-0.2113207547169811,2017-12-01_2018-05-31,179,Loser
2207,2017-12-01,2018-05-31,348.5,273.5,-0.2152080344332855,2017-12-01_2018-05-31,180,Loser
8150,2017-12-01,2018-05-31,28.1,22.0,-0.2170818505338078,2017-12-01_2018-05-31,181,Loser
2448,2017-12-01,2018-05-31,52.5,40.6,-0.2266666666666666,2017-12-01_2018-05-31,182,Loser
3060,2017-12-01,2018-05-31,28.3,21.4,-0.2438162544169612,2017-12-01_2018-05-31,183,Loser
2313,2017-12-01,2018-05-31,44.5,33.6,-0.244943820224719,2017-12-01_2018-05-31,184,Loser
6269,2017-12-01,2018-05-31,115.0,86.8,-0.2452173913043478,2017-12-01_2018-05-31,185,Loser
2344,2017-12-01,2018-05-31,26.9,20.05,-0.2546468401486988,2017-12-01_2018-05-31,186,Loser
2383,2017-12-01,2018-05-31,109.0,80.2,-0.2642201834862385,2017-12-01_2018-05-31,187,Loser
4915,2017-12-01,2018-05-31,80.6,58.3,-0.2766749379652605,2017-12-01_2018-05-31,188,Loser
3673,2017-12-01,2018-05-31,89.9,64.3,-0.2847608453837598,2017-12-01_2018-05-31,189,Loser
2392,2017-12-01,2018-05-31,50.0,35.45,-0.2909999999999999,2017-12-01_2018-05-31,190,Loser
2439,2017-12-01,2018-05-31,212.0,146.5,-0.3089622641509434,2017-12-01_2018-05-31,191,Loser
5264,2017-12-01,2018-05-31,110.0,75.2,-0.3163636363636363,2017-12-01_2018-05-31,192,Loser
1262,2017-12-01,2018-05-31,50.2,33.7,-0.3286852589641434,2017-12-01_2018-05-31,193,Loser
2355,2017-12-01,2018-05-31,60.9,39.7,-0.348111658456486,2017-12-01_2018-05-31,194,Loser
9938,2017-12-01,2018-05-31,115.5,70.8,-0.387012987012987,2017-12-01_2018-05-31,195,Loser
4943,2017-12-01,2018-05-31,594.0,296.0,-0.5016835016835017,2017-12-01_2018-05-31,196,Loser
2492,2018-01-02,2018-06-01,101.5,378.0,2.7241379310344827,2018-01-02_2018-06-01,1,Winner
6669,2018-01-02,2018-06-01,136.0,471.99,2.470514705882353,2018-01-02_2018-06-01,2,Winner
2327,2018-01-02,2018-06-01,354.0,982.0,1.7740112994350283,2018-01-02_2018-06-01,3,Winner
3026,2018-01-02,2018-06-01,112.0,215.5,0.9241071428571428,2018-01-02_2018-06-01,4,Winner
4137,2018-01-02,2018-06-01,149.0,268.5,0.802013422818792,2018-01-02_2018-06-01,5,Winner
3532,2018-01-02,2018-06-01,92.7,163.0,0.7583603020496223,2018-01-02_2018-06-01,6,Winner
3406,2018-01-02,2018-06-01,280.0,468.0,0.6714285714285714,2018-01-02_2018-06-01,7,Winner
2027,2018-01-02,2018-06-01,22.0,35.7,0.6227272727272729,2018-01-02_2018-06-01,8,Winner
2456,2018-01-02,2018-06-01,101.0,163.0,0.6138613861386139,2018-01-02_2018-06-01,9,Winner
2377,2018-01-02,2018-06-01,79.9,126.5,0.5832290362953692,2018-01-02_2018-06-01,10,Winner
2376,2018-01-02,2018-06-01,52.8,79.9,0.5132575757575759,2018-01-02_2018-06-01,11,Winner
2049,2018-01-02,2018-06-01,320.0,443.0,0.384375,2018-01-02_2018-06-01,12,Winner
1605,2018-01-02,2018-06-01,18.0,24.65,0.3694444444444443,2018-01-02_2018-06-01,13,Winner
2903,2018-01-02,2018-06-01,15.05,19.8,0.3156146179401993,2018-01-02_2018-06-01,14,Winner
1476,2018-01-02,2018-06-01,297.0,378.5,0.2744107744107744,2018-01-02_2018-06-01,15,Winner
2231,2018-01-02,2018-06-01,284.0,359.5,0.2658450704225352,2018-01-02_2018-06-01,16,Winner
2408,2018-01-02,2018-06-01,78.0,97.5,0.25,2018-01-02_2018-06-01,17,Winner
5871,2018-01-02,2018-06-01,87.6,109.0,0.2442922374429224,2018-01-02_2018-06-01,18,Winner
2915,2018-01-02,2018-06-01,50.5,62.4,0.2356435643564356,2018-01-02_2018-06-01,19,Winner
2308,2018-01-02,2018-06-01,141.0,114.5,-0.1879432624113475,2018-01-02_2018-06-01,177,Loser
2383,2018-01-02,2018-06-01,104.0,84.4,-0.1884615384615384,2018-01-02_2018-06-01,178,Loser
9921,2018-01-02,2018-06-01,168.0,136.0,-0.1904761904761904,2018-01-02_2018-06-01,179,Loser
2345,2018-01-02,2018-06-01,111.5,90.2,-0.1910313901345291,2018-01-02_2018-06-01,180,Loser
1909,2018-01-02,2018-06-01,41.45,33.15,-0.2002412545235224,2018-01-02_2018-06-01,181,Loser
2498,2018-01-02,2018-06-01,73.9,58.5,-0.2083897158322057,2018-01-02_2018-06-01,182,Loser
6269,2018-01-02,2018-06-01,111.0,87.8,-0.209009009009009,2018-01-02_2018-06-01,183,Loser
8464,2018-01-02,2018-06-01,323.0,252.5,-0.218266253869969,2018-01-02_2018-06-01,184,Loser
8341,2018-01-02,2018-06-01,255.0,199.0,-0.2196078431372549,2018-01-02_2018-06-01,185,Loser
3673,2018-01-02,2018-06-01,83.7,64.8,-0.2258064516129032,2018-01-02_2018-06-01,186,Loser
2727,2018-01-02,2018-06-01,135.0,103.5,-0.2333333333333333,2018-01-02_2018-06-01,187,Loser
2609,2018-01-02,2018-06-01,12.4,9.49,-0.2346774193548387,2018-01-02_2018-06-01,188,Loser
2207,2018-01-02,2018-06-01,359.0,268.0,-0.2534818941504178,2018-01-02_2018-06-01,189,Loser
2439,2018-01-02,2018-06-01,197.0,147.0,-0.2538071065989847,2018-01-02_2018-06-01,190,Loser
5264,2018-01-02,2018-06-01,101.5,75.4,-0.257142857142857,2018-01-02_2018-06-01,191,Loser
2723,2018-01-02,2018-06-01,420.0,311.0,-0.2595238095238095,2018-01-02_2018-06-01,192,Loser
2392,2018-01-02,2018-06-01,49.3,35.45,-0.2809330628803244,2018-01-02_2018-06-01,193,Loser
4915,2018-01-02,2018-06-01,82.6,57.6,-0.3026634382566585,2018-01-02_2018-06-01,194,Loser
2355,2018-01-02,2018-06-01,57.7,40.2,-0.3032928942807625,2018-01-02_2018-06-01,195,Loser
9938,2018-01-02,2018-06-01,121.0,70.6,-0.4165289256198347,2018-01-02_2018-06-01,196,Loser
1262,2018-01-02,2018-06-01,65.2,34.8,-0.4662576687116565,2018-01-02_2018-06-01,197,Loser
