Stock_id,Start_Date,End_Date,Start_Price,End_Price,Return
1101,2016-05-03,2016-05-31,32.65,30.05,-0.07963246554364466
1101,2016-06-01,2016-06-30,29.9,32.05,0.07190635451505012
1101,2016-07-01,2016-07-29,32.65,33.9,0.03828483920367535
1101,2016-08-01,2016-08-31,33.9,36.25,0.06932153392330388
1101,2016-09-01,2016-09-30,35.25,35.65,0.011347517730496413
1101,2016-10-03,2016-10-31,35.75,37.85,0.05874125874125878
1101,2016-11-01,2016-11-30,37.35,36.85,-0.013386880856760375
1101,2016-12-01,2016-12-30,37.1,35.15,-0.05256064690026962
1101,2017-01-03,2017-01-24,35.15,35.4,0.007112375533428165
1101,2017-02-02,2017-02-24,35.3,37.65,0.06657223796034
1101,2017-03-01,2017-03-31,37.7,36.3,-0.037135278514589004
1101,2017-04-05,2017-04-28,37.05,35.1,-0.05263157894736831
1101,2017-05-02,2017-05-31,35.2,34.4,-0.022727272727272846
1101,2017-06-01,2017-06-30,34.35,35.2,0.024745269286754044
1101,2017-07-03,2017-07-31,35.45,35.0,-0.012693935119887244
1101,2017-08-01,2017-08-31,35.0,34.85,-0.004285714285714245
1101,2017-09-01,2017-09-30,34.65,33.8,-0.024531024531024574
1101,2017-10-02,2017-10-31,33.65,33.5,-0.004457652303120315
1101,2017-11-01,2017-11-30,33.6,33.55,-0.0014880952380953649
1101,2017-12-01,2017-12-29,33.7,36.45,0.08160237388724034
1101,2018-01-02,2018-01-31,36.55,37.65,0.03009575923392617
1101,2018-02-01,2018-02-27,37.9,37.0,-0.023746701846965663
1101,2018-03-01,2018-03-31,37.0,36.55,-0.01216216216216224
1101,2018-04-02,2018-04-30,36.65,40.85,0.11459754433833569
1101,2018-05-02,2018-05-31,40.85,43.6,0.06731946144430845
1101,2018-06-01,2018-06-01,43.75,43.75,0.0
1710,2016-05-03,2016-05-31,20.8,19.75,-0.05048076923076927
1710,2016-06-01,2016-06-30,19.85,19.55,-0.015113350125944619
1710,2016-07-01,2016-07-29,19.65,19.6,-0.0025445292620863693
1710,2016-08-01,2016-08-31,19.45,19.8,0.017994858611825267
1710,2016-09-01,2016-09-30,19.95,19.65,-0.015037593984962442
1710,2016-10-03,2016-10-31,19.55,19.75,0.010230179028132955
1710,2016-11-01,2016-11-30,19.95,22.2,0.11278195488721805
1710,2016-12-01,2016-12-30,22.45,23.1,0.028953229398663793
1710,2017-01-03,2017-01-24,24.2,27.7,0.14462809917355374
1710,2017-02-02,2017-02-24,28.8,25.95,-0.09895833333333338
1710,2017-03-01,2017-03-31,25.25,23.6,-0.0653465346534653
1710,2017-04-05,2017-04-28,23.85,22.5,-0.05660377358490572
1710,2017-05-02,2017-05-31,22.3,23.55,0.05605381165919282
1710,2017-06-01,2017-06-30,23.7,24.3,0.025316455696202594
1710,2017-07-03,2017-07-31,24.55,28.1,0.14460285132382894
1710,2017-08-01,2017-08-31,28.55,26.8,-0.06129597197898424
1710,2017-09-01,2017-09-30,26.45,24.6,-0.06994328922495266
1710,2017-10-02,2017-10-31,25.05,25.95,0.035928143712574794
1710,2017-11-01,2017-11-30,25.9,31.25,0.20656370656370662
1710,2017-12-01,2017-12-29,30.2,31.65,0.04801324503311256
1710,2018-01-02,2018-01-31,31.5,29.85,-0.052380952380952334
1710,2018-02-01,2018-02-27,30.1,32.3,0.0730897009966776
1710,2018-03-01,2018-03-31,32.85,30.1,-0.0837138508371385
1710,2018-04-02,2018-04-30,30.95,32.0,0.033925686591276275
1710,2018-05-02,2018-05-31,31.8,32.65,0.026729559748427605
1710,2018-06-01,2018-06-01,32.45,32.45,0.0
2015,2016-05-03,2016-05-31,46.8,43.2,-0.0769230769230768
2015,2016-06-01,2016-06-30,44.65,40.6,-0.0907054871220604
2015,2016-07-01,2016-07-29,41.0,42.05,0.025609756097560905
2015,2016-08-01,2016-08-31,42.1,40.6,-0.035629453681710214
2015,2016-09-01,2016-09-30,40.85,40.85,0.0
2015,2016-10-03,2016-10-31,40.8,41.9,0.026960784313725526
2015,2016-11-01,2016-11-30,41.85,45.3,0.08243727598566297
2015,2016-12-01,2016-12-30,44.35,45.25,0.020293122886133
2015,2017-01-03,2017-01-24,44.9,47.9,0.066815144766147
2015,2017-02-02,2017-02-24,49.15,51.9,0.05595116988809766
2015,2017-03-01,2017-03-31,51.6,51.8,0.003875968992247979
2015,2017-04-05,2017-04-28,52.2,51.0,-0.02298850574712649
2015,2017-05-02,2017-05-31,52.0,50.5,-0.028846153846153848
2015,2017-06-01,2017-06-30,51.0,50.6,-0.007843137254901933
2015,2017-07-03,2017-07-31,50.7,51.7,0.01972386587771203
2015,2017-08-01,2017-08-31,52.7,52.6,-0.0018975332068311465
2015,2017-09-01,2017-09-30,52.7,52.0,-0.01328273244781789
2015,2017-10-02,2017-10-31,52.5,52.1,-0.007619047619047592
2015,2017-11-01,2017-11-30,52.1,52.4,0.005758157389635262
2015,2017-12-01,2017-12-29,52.0,55.7,0.0711538461538462
2015,2018-01-02,2018-01-31,57.8,59.9,0.03633217993079588
2015,2018-02-01,2018-02-27,60.2,61.5,0.02159468438538201
2015,2018-03-01,2018-03-31,62.9,59.5,-0.05405405405405403
2015,2018-04-02,2018-04-30,59.3,59.8,0.008431703204047217
2015,2018-05-02,2018-05-31,59.9,58.8,-0.01836393989983308
2015,2018-06-01,2018-06-01,58.3,58.3,0.0
1907,2016-05-03,2016-05-31,10.0,9.7,-0.030000000000000072
1907,2016-06-01,2016-06-30,9.78,9.71,-0.007157464212678785
1907,2016-07-01,2016-07-29,9.72,9.5,-0.02263374485596714
1907,2016-08-01,2016-08-31,9.47,9.03,-0.04646251319957775
1907,2016-09-01,2016-09-30,9.0,9.21,0.023333333333333428
1907,2016-10-03,2016-10-31,9.56,9.3,-0.02719665271966525
1907,2016-11-01,2016-11-30,9.28,9.61,0.035560344827586216
1907,2016-12-01,2016-12-30,9.55,9.68,0.013612565445026073
1907,2017-01-03,2017-01-24,9.71,10.9,0.12255406797116368
1907,2017-02-02,2017-02-24,10.85,11.5,0.05990783410138252
1907,2017-03-01,2017-03-31,11.5,11.55,0.004347826086956583
1907,2017-04-05,2017-04-28,11.8,10.7,-0.09322033898305096
1907,2017-05-02,2017-05-31,10.6,10.2,-0.03773584905660381
1907,2017-06-01,2017-06-30,10.0,9.5,-0.05
1907,2017-07-03,2017-07-31,9.77,10.25,0.04912998976458551
1907,2017-08-01,2017-08-31,10.35,12.0,0.1594202898550725
1907,2017-09-01,2017-09-30,12.05,12.15,0.008298755186721962
1907,2017-10-02,2017-10-31,12.35,11.8,-0.0445344129554655
1907,2017-11-01,2017-11-30,11.9,12.7,0.06722689075630243
1907,2017-12-01,2017-12-29,12.6,13.95,0.10714285714285712
1907,2018-01-02,2018-01-31,13.95,13.6,-0.025089605734767
1907,2018-02-01,2018-02-27,13.6,14.05,0.033088235294117724
1907,2018-03-01,2018-03-31,14.25,12.9,-0.09473684210526313
1907,2018-04-02,2018-04-30,12.7,12.7,0.0
1907,2018-05-02,2018-05-31,12.9,13.05,0.011627906976744214
1907,2018-06-01,2018-06-01,13.2,13.2,0.0
2006,2016-05-03,2016-05-31,20.35,18.8,-0.0761670761670762
2006,2016-06-01,2016-06-30,18.95,19.05,0.005277044854881342
2006,2016-07-01,2016-07-29,19.15,18.25,-0.04699738903394249
2006,2016-08-01,2016-08-31,18.3,18.5,0.01092896174863384
2006,2016-09-01,2016-09-30,18.3,18.6,0.01639344262295086
2006,2016-10-03,2016-10-31,18.7,20.15,0.07754010695187162
2006,2016-11-01,2016-11-30,20.1,21.8,0.08457711442786066
2006,2016-12-01,2016-12-30,21.5,21.15,-0.016279069767441926
2006,2017-01-03,2017-01-24,21.15,21.25,0.004728132387706923
2006,2017-02-02,2017-02-24,21.7,23.8,0.09677419354838716
2006,2017-03-01,2017-03-31,23.8,23.65,-0.006302521008403451
2006,2017-04-05,2017-04-28,23.7,24.35,0.027426160337552834
2006,2017-05-02,2017-05-31,24.35,24.8,0.018480492813141652
2006,2017-06-01,2017-06-30,24.0,24.2,0.008333333333333304
2006,2017-07-03,2017-07-31,24.4,24.95,0.02254098360655741
2006,2017-08-01,2017-08-31,25.25,24.1,-0.04554455445544549
2006,2017-09-01,2017-09-30,24.1,23.85,-0.01037344398340249
2006,2017-10-02,2017-10-31,23.75,24.25,0.021052631578947368
2006,2017-11-01,2017-11-30,24.4,23.95,-0.018442622950819644
2006,2017-12-01,2017-12-29,23.8,25.8,0.08403361344537814
2006,2018-01-02,2018-01-31,26.0,26.1,0.003846153846153901
2006,2018-02-01,2018-02-27,26.1,25.3,-0.03065134099616861
2006,2018-03-01,2018-03-31,25.35,25.1,-0.009861932938856016
2006,2018-04-02,2018-04-30,25.25,24.65,-0.023762376237623818
2006,2018-05-02,2018-05-31,24.65,24.05,-0.024340770791074967
2006,2018-06-01,2018-06-01,24.1,24.1,0.0
2002,2016-05-03,2016-05-31,22.4,20.25,-0.0959821428571428
2002,2016-06-01,2016-06-30,20.95,20.9,-0.002386634844868769
2002,2016-07-01,2016-07-29,20.65,22.05,0.06779661016949164
2002,2016-08-01,2016-08-31,22.35,22.0,-0.015659955257270756
2002,2016-09-01,2016-09-30,21.75,22.1,0.01609195402298857
2002,2016-10-03,2016-10-31,22.3,22.8,0.02242152466367713
2002,2016-11-01,2016-11-30,22.75,25.0,0.0989010989010989
2002,2016-12-01,2016-12-30,24.9,24.65,-0.010040160642570281
2002,2017-01-03,2017-01-24,24.45,25.3,0.03476482617586918
2002,2017-02-02,2017-02-24,25.4,25.8,0.01574803149606308
2002,2017-03-01,2017-03-31,25.7,25.3,-0.015564202334630295
2002,2017-04-05,2017-04-28,25.95,24.2,-0.0674373795761079
2002,2017-05-02,2017-05-31,24.25,24.75,0.020618556701030927
2002,2017-06-01,2017-06-30,24.4,24.75,0.014344262295082027
2002,2017-07-03,2017-07-31,25.4,24.8,-0.023622047244094405
2002,2017-08-01,2017-08-31,25.15,25.3,0.005964214711729707
2002,2017-09-01,2017-09-30,25.15,24.45,-0.027833001988071544
2002,2017-10-02,2017-10-31,24.5,24.55,0.002040816326530641
2002,2017-11-01,2017-11-30,24.5,24.5,0.0
2002,2017-12-01,2017-12-29,24.45,24.75,0.012269938650306778
2002,2018-01-02,2018-01-31,24.7,24.9,0.008097165991902806
2002,2018-02-01,2018-02-27,24.85,24.1,-0.030181086519114688
2002,2018-03-01,2018-03-31,24.4,23.45,-0.03893442622950817
2002,2018-04-02,2018-04-30,23.5,23.5,0.0
2002,2018-05-02,2018-05-31,23.65,23.6,-0.0021141649048624592
2002,2018-06-01,2018-06-01,23.75,23.75,0.0
2101,2016-05-03,2016-05-31,26.85,26.9,0.0018621973929235439
2101,2016-06-01,2016-06-30,26.9,27.95,0.03903345724907066
2101,2016-07-01,2016-07-29,27.85,28.25,0.014362657091561887
2101,2016-08-01,2016-08-31,28.15,29.3,0.040852575488454786
2101,2016-09-01,2016-09-30,29.15,30.4,0.042881646655231566
2101,2016-10-03,2016-10-31,30.0,29.1,-0.029999999999999954
2101,2016-11-01,2016-11-30,29.1,29.3,0.0068728522336769515
2101,2016-12-01,2016-12-30,29.2,29.4,0.006849315068493127
2101,2017-01-03,2017-01-24,29.25,29.6,0.011965811965812015
2101,2017-02-02,2017-02-24,30.65,31.25,0.01957585644371946
2101,2017-03-01,2017-03-31,30.9,29.65,-0.04045307443365696
2101,2017-04-05,2017-04-28,29.75,28.8,-0.031932773109243674
2101,2017-05-02,2017-05-31,29.15,28.35,-0.0274442538593481
2101,2017-06-01,2017-06-30,28.0,28.65,0.023214285714285663
2101,2017-07-03,2017-07-31,28.5,27.65,-0.029824561403508823
2101,2017-08-01,2017-08-31,27.8,27.25,-0.01978417266187053
2101,2017-09-01,2017-09-30,27.6,26.85,-0.02717391304347826
2101,2017-10-02,2017-10-31,26.8,27.3,0.018656716417910446
2101,2017-11-01,2017-11-30,27.25,27.1,-0.005504587155963251
2101,2017-12-01,2017-12-29,26.85,26.7,-0.005586592178771029
2101,2018-01-02,2018-01-31,26.65,27.1,0.016885553470919433
2101,2018-02-01,2018-02-27,27.3,26.85,-0.016483516483516456
2101,2018-03-01,2018-03-31,26.85,26.0,-0.0316573556797021
2101,2018-04-02,2018-04-30,25.75,25.0,-0.02912621359223301
2101,2018-05-02,2018-05-31,25.15,26.25,0.043737574552683955
2101,2018-06-01,2018-06-01,26.1,26.1,0.0
2206,2016-05-03,2016-05-31,20.45,21.0,0.02689486552567241
2206,2016-06-01,2016-06-30,21.4,20.7,-0.032710280373831745
2206,2016-07-01,2016-07-29,20.85,21.7,0.04076738609112699
2206,2016-08-01,2016-08-31,21.75,21.8,0.002298850574712676
2206,2016-09-01,2016-09-30,21.55,20.8,-0.03480278422273782
2206,2016-10-03,2016-10-31,20.85,20.2,-0.03117505995203847
2206,2016-11-01,2016-11-30,20.25,21.05,0.03950617283950621
2206,2016-12-01,2016-12-30,20.8,20.7,-0.004807692307692376
2206,2017-01-03,2017-01-24,20.6,20.5,-0.004854368932038904
2206,2017-02-02,2017-02-24,20.65,21.2,0.02663438256658599
2206,2017-03-01,2017-03-31,21.0,21.45,0.021428571428571394
2206,2017-04-05,2017-04-28,21.5,21.45,-0.00232558139534887
2206,2017-05-02,2017-05-31,21.45,22.3,0.039627039627039694
2206,2017-06-01,2017-06-30,22.45,21.9,-0.02449888641425393
2206,2017-07-03,2017-07-31,21.8,20.95,-0.03899082568807346
2206,2017-08-01,2017-08-31,20.85,20.65,-0.009592326139088865
2206,2017-09-01,2017-09-30,20.65,21.3,0.0314769975786926
2206,2017-10-02,2017-10-31,21.3,21.8,0.023474178403755867
2206,2017-11-01,2017-11-30,22.0,21.5,-0.022727272727272728
2206,2017-12-01,2017-12-29,21.4,21.4,0.0
2206,2018-01-02,2018-01-31,21.8,21.05,-0.034403669724770644
2206,2018-02-01,2018-02-27,21.05,21.15,0.004750593824227927
2206,2018-03-01,2018-03-31,21.15,21.25,0.004728132387706923
2206,2018-04-02,2018-04-30,21.65,21.2,-0.020785219399538073
2206,2018-06-01,2018-06-01,22.3,22.3,0.0
1909,2016-05-03,2016-05-31,13.5,13.25,-0.018518518518518517
1909,2016-06-01,2016-06-30,13.25,15.95,0.20377358490566033
1909,2016-07-01,2016-07-29,16.15,15.85,-0.01857585139318879
1909,2016-08-01,2016-08-31,15.9,15.6,-0.01886792452830193
1909,2016-09-01,2016-09-30,15.5,15.1,-0.02580645161290325
1909,2016-10-03,2016-10-31,15.45,15.0,-0.029126213592232966
1909,2016-11-01,2016-11-30,14.9,16.2,0.08724832214765094
1909,2016-12-01,2016-12-30,16.15,16.35,0.012383900928792747
1909,2017-01-03,2017-01-24,17.15,24.6,0.43440233236151626
1909,2017-02-02,2017-02-24,24.6,29.85,0.21341463414634146
1909,2017-03-01,2017-03-31,31.35,26.15,-0.16586921850079753
1909,2017-04-05,2017-04-28,25.75,27.2,0.056310679611650455
1909,2017-05-02,2017-05-31,27.25,28.55,0.04770642201834865
1909,2017-06-01,2017-06-30,29.05,34.1,0.17383820998278832
1909,2017-07-03,2017-07-31,34.5,38.0,0.10144927536231885
1909,2017-08-01,2017-08-31,39.95,44.25,0.10763454317897364
1909,2017-09-01,2017-09-30,45.0,45.45,0.010000000000000063
1909,2017-10-02,2017-10-31,47.8,44.4,-0.07112970711297069
1909,2017-11-01,2017-11-30,44.6,41.0,-0.08071748878923769
1909,2017-12-01,2017-12-29,41.95,41.85,-0.0023837902264601052
1909,2018-01-02,2018-01-31,41.45,33.4,-0.1942098914354645
1909,2018-02-01,2018-02-27,34.5,36.55,0.05942028985507238
1909,2018-03-01,2018-03-31,37.35,32.6,-0.12717536813922356
1909,2018-04-02,2018-04-30,32.7,34.75,0.06269113149847086
1909,2018-05-02,2018-05-31,35.4,33.25,-0.06073446327683612
1909,2018-06-01,2018-06-01,33.15,33.15,0.0
2362,2016-05-03,2016-05-31,27.75,27.85,0.003603603603603655
2362,2016-06-01,2016-06-30,27.85,27.15,-0.025134649910233495
2362,2016-07-01,2016-07-29,27.25,28.85,0.05871559633027528
2362,2016-08-01,2016-08-31,29.2,29.2,0.0
2362,2016-09-01,2016-09-30,28.95,29.35,0.013816925734024254
2362,2016-10-03,2016-10-31,29.5,28.9,-0.020338983050847505
2362,2016-11-01,2016-11-30,28.55,27.8,-0.02626970227670753
2362,2016-12-01,2016-12-30,27.75,27.8,0.0018018018018018274
2362,2017-01-03,2017-01-24,27.7,27.55,-0.005415162454873595
2362,2017-02-02,2017-02-24,27.85,29.0,0.04129263913824052
2362,2017-03-01,2017-03-31,28.85,28.2,-0.02253032928942815
2362,2017-04-05,2017-04-28,28.1,27.65,-0.01601423487544494
2362,2017-05-02,2017-05-31,27.75,27.7,-0.0018018018018018274
2362,2017-06-01,2017-06-30,27.95,27.3,-0.023255813953488323
2362,2017-07-03,2017-07-31,27.45,27.0,-0.016393442622950793
2362,2017-08-01,2017-08-31,27.1,30.5,0.12546125461254606
2362,2017-09-01,2017-09-30,31.3,29.45,-0.0591054313099042
2362,2017-10-02,2017-10-31,29.35,31.0,0.05621805792163538
2362,2017-11-01,2017-11-30,30.9,28.6,-0.07443365695792871
2362,2017-12-01,2017-12-29,28.3,29.0,0.02473498233215545
2362,2018-01-02,2018-01-31,28.6,28.3,-0.010489510489510514
2362,2018-02-01,2018-02-27,28.1,29.35,0.04448398576512455
2362,2018-03-01,2018-03-31,29.35,29.4,0.0017035775127767344
2362,2018-04-02,2018-04-30,29.35,29.3,-0.0017035775127768554
2362,2018-05-02,2018-05-31,29.4,32.45,0.10374149659863961
2362,2018-06-01,2018-06-01,35.15,35.15,0.0
1507,2016-05-03,2016-05-31,46.45,47.85,0.030139935414424078
1507,2016-06-01,2016-06-30,47.7,45.5,-0.04612159329140467
1507,2016-07-01,2016-07-29,46.35,44.65,-0.03667745415318237
1507,2016-08-01,2016-08-31,44.35,46.4,0.046223224351747395
1507,2016-09-01,2016-09-30,45.9,46.6,0.01525054466230943
1507,2016-10-03,2016-10-31,47.2,44.55,-0.056144067796610284
1507,2016-11-01,2016-11-30,44.15,44.65,0.011325028312570783
1507,2016-12-01,2016-12-30,44.85,44.85,0.0
1507,2017-01-03,2017-01-24,44.6,44.8,0.0044843049327353305
1507,2017-02-02,2017-02-24,46.1,49.6,0.07592190889370933
1507,2017-03-01,2017-03-31,50.0,52.6,0.052000000000000025
1507,2017-04-05,2017-04-28,53.2,50.0,-0.060150375939849676
1507,2017-05-02,2017-05-31,50.0,50.0,0.0
1507,2017-06-01,2017-06-30,51.2,51.8,0.011718749999999889
1507,2017-07-03,2017-07-31,51.9,50.0,-0.03660886319845855
1507,2017-08-01,2017-08-31,50.0,56.2,0.12400000000000005
1507,2017-09-01,2017-09-30,58.0,56.4,-0.027586206896551748
1507,2017-10-02,2017-10-31,56.9,60.0,0.054481546572935
1507,2017-11-01,2017-11-30,59.7,51.7,-0.13400335008375208
1507,2017-12-01,2017-12-29,54.2,48.05,-0.11346863468634696
1507,2018-01-02,2018-01-31,48.0,55.0,0.14583333333333334
1507,2018-02-01,2018-02-27,54.8,59.7,0.0894160583941607
1507,2018-03-01,2018-03-31,59.5,56.4,-0.05210084033613448
1507,2018-04-02,2018-04-30,56.4,51.8,-0.08156028368794328
1507,2018-05-02,2018-05-31,51.3,50.0,-0.025341130604288446
1507,2018-06-01,2018-06-01,49.9,49.9,0.0
1802,2016-05-03,2016-05-31,13.55,13.55,0.0
1802,2016-06-01,2016-06-30,13.75,13.75,0.0
1802,2016-07-01,2016-07-29,13.9,13.5,-0.028776978417266213
1802,2016-08-01,2016-08-31,13.4,13.0,-0.029850746268656744
1802,2016-09-01,2016-09-30,13.15,14.75,0.12167300380228134
1802,2016-10-03,2016-10-31,14.7,13.2,-0.10204081632653061
1802,2016-11-01,2016-11-30,13.2,13.5,0.022727272727272783
1802,2016-12-01,2016-12-30,13.6,13.3,-0.022058823529411686
1802,2017-01-03,2017-01-24,13.25,13.2,-0.003773584905660431
1802,2017-02-02,2017-02-24,13.3,17.55,0.31954887218045114
1802,2017-03-01,2017-03-31,17.4,17.4,0.0
1802,2017-04-05,2017-04-28,17.4,15.4,-0.11494252873563209
1802,2017-05-02,2017-05-31,15.45,14.0,-0.0938511326860841
1802,2017-06-01,2017-06-30,13.85,14.75,0.06498194945848378
1802,2017-07-03,2017-07-31,14.9,15.45,0.036912751677852275
1802,2017-08-01,2017-08-31,15.95,16.4,0.028213166144200583
1802,2017-09-01,2017-09-30,16.35,15.45,-0.055045871559633155
1802,2017-10-02,2017-10-31,15.35,15.55,0.013029315960912122
1802,2017-11-01,2017-11-30,15.45,16.8,0.08737864077669913
1802,2017-12-01,2017-12-29,17.25,22.35,0.29565217391304355
1802,2018-01-02,2018-01-31,22.15,19.4,-0.12415349887133184
1802,2018-02-01,2018-02-27,19.35,17.95,-0.0723514211886306
1802,2018-03-01,2018-03-31,18.1,18.75,0.03591160220994467
1802,2018-04-02,2018-04-30,18.4,19.9,0.08152173913043478
1802,2018-05-02,2018-05-31,19.65,18.25,-0.07124681933842232
1802,2018-06-01,2018-06-01,18.0,18.0,0.0
2393,2016-05-03,2016-05-31,45.35,46.55,0.02646085997794919
2393,2016-06-01,2016-06-30,46.95,52.3,0.11395101171458986
2393,2016-07-01,2016-07-29,52.5,51.9,-0.011428571428571456
2393,2016-08-01,2016-08-31,52.8,50.7,-0.03977272727272717
2393,2016-09-01,2016-09-30,51.2,50.2,-0.01953125
2393,2016-10-03,2016-10-31,51.2,47.65,-0.06933593750000008
2393,2016-11-01,2016-11-30,47.0,46.5,-0.010638297872340425
2393,2016-12-01,2016-12-30,46.45,46.1,-0.0075349838536060585
2393,2017-01-03,2017-01-24,45.95,48.9,0.06420021762785627
2393,2017-02-02,2017-02-24,48.4,49.4,0.02066115702479339
2393,2017-03-01,2017-03-31,48.7,48.6,-0.002053388090349105
2393,2017-04-05,2017-04-28,48.8,47.5,-0.026639344262295025
2393,2017-05-02,2017-05-31,47.15,48.4,0.026511134676564158
2393,2017-06-01,2017-06-30,48.75,49.0,0.005128205128205128
2393,2017-07-03,2017-07-31,48.7,45.95,-0.05646817248459959
2393,2017-08-01,2017-08-31,46.1,45.3,-0.01735357917570508
2393,2017-09-01,2017-09-30,45.2,47.85,0.05862831858407076
2393,2017-10-02,2017-10-31,47.3,46.05,-0.026427061310782242
2393,2017-11-01,2017-11-30,46.15,45.85,-0.006500541711809256
2393,2017-12-01,2017-12-29,45.2,44.95,-0.0055309734513274336
2393,2018-01-02,2018-01-31,45.25,45.8,0.012154696132596622
2393,2018-02-01,2018-02-27,45.8,46.1,0.006550218340611447
2393,2018-03-01,2018-03-31,47.5,45.0,-0.05263157894736842
2393,2018-04-02,2018-04-30,44.9,41.65,-0.07238307349665925
2393,2018-05-02,2018-05-31,41.75,40.4,-0.0323353293413174
2393,2018-06-01,2018-06-01,40.6,40.6,0.0
1789,2016-05-03,2016-05-31,42.55,47.0,0.10458284371327857
1789,2016-06-01,2016-06-30,46.55,43.65,-0.06229860365198708
1789,2016-07-01,2016-07-29,43.75,44.45,0.016000000000000066
1789,2016-08-01,2016-08-31,44.4,40.6,-0.08558558558558553
1789,2016-09-01,2016-09-30,40.65,43.1,0.06027060270602713
1789,2016-10-03,2016-10-31,42.55,40.2,-0.05522914218566379
1789,2016-11-01,2016-11-30,39.25,39.5,0.006369426751592357
1789,2016-12-01,2016-12-30,39.5,38.65,-0.021518987341772187
1789,2017-01-03,2017-01-24,38.7,38.25,-0.011627906976744259
1789,2017-02-02,2017-02-24,38.6,44.25,0.14637305699481862
1789,2017-03-01,2017-03-31,45.0,43.3,-0.03777777777777784
1789,2017-04-05,2017-04-28,43.25,41.45,-0.04161849710982653
1789,2017-05-02,2017-05-31,41.15,41.05,-0.002430133657351189
1789,2017-06-01,2017-06-30,41.0,41.75,0.018292682926829267
1789,2017-07-03,2017-07-31,41.15,40.95,-0.004860267314702205
1789,2017-08-01,2017-08-31,41.4,34.7,-0.16183574879227045
1789,2017-09-01,2017-09-30,35.0,32.8,-0.06285714285714294
1789,2017-10-02,2017-10-31,33.45,33.3,-0.004484304932735596
1789,2017-11-01,2017-11-30,33.45,35.4,0.05829596412556041
1789,2017-12-01,2017-12-29,35.05,35.45,0.011412268188302589
1789,2018-01-02,2018-01-31,35.75,35.05,-0.01958041958041966
1789,2018-02-01,2018-02-27,35.0,32.15,-0.08142857142857148
1789,2018-03-01,2018-03-31,32.0,34.35,0.07343750000000004
1789,2018-04-02,2018-04-30,33.9,32.4,-0.04424778761061947
1789,2018-05-02,2018-05-31,32.35,34.2,0.05718701700154564
1789,2018-06-01,2018-06-01,33.95,33.95,0.0
2501,2016-05-03,2016-05-31,14.2,13.75,-0.03169014084507037
2501,2016-06-01,2016-06-30,13.85,14.55,0.050541516245487444
2501,2016-07-01,2016-07-29,14.5,14.3,-0.013793103448275813
2501,2016-08-01,2016-08-31,14.25,13.85,-0.028070175438596516
2501,2016-09-01,2016-09-30,13.85,14.7,0.061371841155234634
2501,2016-10-03,2016-10-31,15.25,16.2,0.06229508196721307
2501,2016-11-01,2016-11-30,16.2,18.6,0.14814814814814828
2501,2016-12-01,2016-12-30,18.7,18.2,-0.026737967914438502
2501,2017-01-03,2017-01-24,18.0,18.65,0.03611111111111103
2501,2017-02-02,2017-02-24,18.9,20.95,0.10846560846560852
2501,2017-03-01,2017-03-31,20.65,21.6,0.04600484261501225
2501,2017-04-05,2017-04-28,22.05,20.25,-0.08163265306122452
2501,2017-05-02,2017-05-31,20.45,19.2,-0.06112469437652812
2501,2017-06-01,2017-06-30,19.2,19.7,0.026041666666666668
2501,2017-07-03,2017-07-31,19.7,17.35,-0.11928934010152274
2501,2017-08-01,2017-08-31,17.3,16.55,-0.04335260115606936
2501,2017-09-01,2017-09-30,16.6,16.65,0.0030120481927709128
2501,2017-10-02,2017-10-31,16.9,16.85,-0.002958579881656637
2501,2017-11-01,2017-11-30,16.85,16.9,0.002967359050444935
2501,2017-12-01,2017-12-29,16.8,16.45,-0.020833333333333415
2501,2018-01-02,2018-01-31,16.65,16.55,-0.0060060060060058785
2501,2018-02-01,2018-02-27,16.5,15.9,-0.03636363636363634
2501,2018-03-01,2018-03-31,15.9,15.7,-0.012578616352201324
2501,2018-04-02,2018-04-30,15.8,17.25,0.09177215189873413
2501,2018-05-02,2018-05-31,17.65,17.9,0.0141643059490085
2501,2018-06-01,2018-06-01,17.95,17.95,0.0
2511,2016-05-03,2016-05-31,11.7,11.3,-0.03418803418803407
2511,2016-06-01,2016-06-30,11.5,11.95,0.039130434782608636
2511,2016-07-01,2016-07-29,11.75,10.6,-0.09787234042553195
2511,2016-08-01,2016-08-31,10.55,10.5,-0.004739336492891062
2511,2016-09-01,2016-09-30,10.3,10.25,-0.004854368932038904
2511,2016-10-03,2016-10-31,10.15,10.0,-0.014778325123152743
2511,2016-11-01,2016-11-30,10.1,10.8,0.06930693069306941
2511,2016-12-01,2016-12-30,10.55,10.5,-0.004739336492891062
2511,2017-01-03,2017-01-24,10.4,10.45,0.004807692307692205
2511,2017-02-02,2017-02-24,10.55,11.15,0.056872037914691906
2511,2017-03-01,2017-03-31,11.05,11.9,0.07692307692307689
2511,2017-04-05,2017-04-28,12.1,11.95,-0.012396694214876063
2511,2017-05-02,2017-05-31,12.05,12.0,-0.004149377593361055
2511,2017-06-01,2017-06-30,11.95,12.2,0.020920502092050212
2511,2017-07-03,2017-07-31,12.2,10.9,-0.10655737704918025
2511,2017-08-01,2017-08-31,10.9,11.5,0.055045871559632996
2511,2017-09-01,2017-09-30,11.35,11.2,-0.013215859030837036
2511,2017-10-02,2017-10-31,11.25,11.1,-0.013333333333333365
2511,2017-11-01,2017-11-30,11.15,11.7,0.049327354260089586
