combination,remark,count,mean_return2
201001-201007,loser,14,0.018507531892258827
201001-201007,winner,14,0.3796764564903229
201001-201007,winner - loser,-,0.36116892459806405
201002-201008,loser,14,-0.10742531590057114
201002-201008,winner,14,0.25537942621101045
201002-201008,winner - loser,-,0.3628047421115816
201003-201009,loser,14,-0.17467121295987112
201003-201009,winner,14,0.11482560217194014
201003-201009,winner - loser,-,0.28949681513181125
201004-201010,loser,14,-0.3323989308035325
201004-201010,winner,14,-0.08407705879050775
201004-201010,winner - loser,-,0.24832187201302475
201005-201011,loser,14,-0.33436700612553605
201005-201011,winner,14,-0.12167767132333276
201005-201011,winner - loser,-,0.21268933480220328
201006-201012,loser,14,-0.36984265687734813
201006-201012,winner,14,-0.2840201937361035
201006-201012,winner - loser,-,0.08582246314124464
201007-201101,loser,14,-0.42029609415864727
201007-201101,winner,14,-0.26846915615060646
201007-201101,winner - loser,-,0.1518269380080408
201008-201102,loser,14,-0.2420427836302282
201008-201102,winner,14,-0.15626949504472712
201008-201102,winner - loser,-,0.08577328858550107
201009-201103,loser,14,-0.18514049471666974
201009-201103,winner,14,0.020505766956764874
201009-201103,winner - loser,-,0.2056462616734346
201010-201104,loser,14,-0.08358468414158986
201010-201104,winner,13,-0.17467406133545302
201010-201104,winner - loser,-,-0.09108937719386316
201011-201105,loser,14,-0.22589252796508183
201011-201105,winner,14,-0.25714767988953874
201011-201105,winner - loser,-,-0.03125515192445691
201012-201106,loser,14,-0.32007791351579545
201012-201106,winner,14,-0.21697849558514654
201012-201106,winner - loser,-,0.10309941793064892
201101-201107,loser,14,-0.25184811537660506
201101-201107,winner,14,-0.1283770133959179
201101-201107,winner - loser,-,0.12347110198068717
201102-201108,loser,14,-0.345559545435146
201102-201108,winner,14,-0.16798001142381985
201102-201108,winner - loser,-,0.17757953401132615
201103-201109,loser,14,-0.2907581079570055
201103-201109,winner,14,-0.09255579382441438
201103-201109,winner - loser,-,0.19820231413259115
201104-201110,loser,14,-0.10201910670029628
201104-201110,winner,14,0.2501213775486814
201104-201110,winner - loser,-,0.3521404842489777
201105-201111,loser,14,-0.1879703007155939
201105-201111,winner,14,0.04638747791953208
201105-201111,winner - loser,-,0.23435777863512597
201106-201112,loser,14,-0.03226010804657438
201106-201112,winner,14,0.250621758653146
201106-201112,winner - loser,-,0.2828818666997204
201107-201201,loser,14,0.04203507568540591
201107-201201,winner,14,0.1942388501990351
201107-201201,winner - loser,-,0.1522037745136292
201108-201202,loser,14,0.02780772340340227
201108-201202,winner,14,0.15892413137256023
201108-201202,winner - loser,-,0.13111640796915797
201109-201203,loser,14,-0.1248072298346974
201109-201203,winner,14,-0.08031124113987752
201109-201203,winner - loser,-,0.04449598869481988
201110-201204,loser,14,0.0038708473490256445
201110-201204,winner,14,-0.013848579936936778
201110-201204,winner - loser,-,-0.017719427285962423
201111-201205,loser,14,0.07907032824284674
201111-201205,winner,14,0.23887878268826407
201111-201205,winner - loser,-,0.15980845444541733
201112-201206,loser,14,0.09469152436191165
201112-201206,winner,14,0.29330926042141164
201112-201206,winner - loser,-,0.1986177360595
201201-201207,loser,14,0.054113641499847875
201201-201207,winner,14,0.22955558076638627
201201-201207,winner - loser,-,0.1754419392665384
201202-201208,loser,14,0.11818013799409657
201202-201208,winner,14,0.25232636287157745
201202-201208,winner - loser,-,0.13414622487748087
201203-201209,loser,14,0.047489107272914145
201203-201209,winner,14,0.2586860550456798
201203-201209,winner - loser,-,0.21119694777276568
201204-201210,loser,14,0.2913728201622314
201204-201210,winner,14,0.19533836677755562
201204-201210,winner - loser,-,-0.09603445338467581
201205-201211,loser,14,0.6385941264392727
201205-201211,winner,14,0.2890926776480673
201205-201211,winner - loser,-,-0.3495014487912054
201206-201212,loser,14,0.1358560433777362
201206-201212,winner,14,0.23180248574902879
201206-201212,winner - loser,-,0.09594644237129257
201207-201301,loser,14,0.06031786076087348
201207-201301,winner,14,0.07613366387426833
201207-201301,winner - loser,-,0.015815803113394845
201208-201302,loser,14,0.21233857518605914
201208-201302,winner,14,0.1282693819793028
201208-201302,winner - loser,-,-0.08406919320675635
201209-201303,loser,14,0.027153665638573302
201209-201303,winner,14,0.06203887789578387
201209-201303,winner - loser,-,0.03488521225721057
201210-201304,loser,14,-0.028285717382506435
201210-201304,winner,14,0.30242458342155626
201210-201304,winner - loser,-,0.3307103008040627
201211-201305,loser,14,0.023998254405852376
201211-201305,winner,14,0.016101286209561323
201211-201305,winner - loser,-,-0.007896968196291054
201212-201306,loser,14,0.13076553546777894
201212-201306,winner,13,0.061413980083954614
201212-201306,winner - loser,-,-0.06935155538382433
201301-201307,loser,14,0.2213585903382509
201301-201307,winner,13,0.2142061898360274
201301-201307,winner - loser,-,-0.007152400502223488
201302-201308,loser,14,0.1399414681238724
201302-201308,winner,14,0.2628949837923763
201302-201308,winner - loser,-,0.1229535156685039
201303-201309,loser,14,0.11974340320917419
201303-201309,winner,14,0.3900824671157392
201303-201309,winner - loser,-,0.270339063906565
201304-201310,loser,14,-0.012547412923803708
201304-201310,winner,14,0.25125659136715817
201304-201310,winner - loser,-,0.26380400429096185
201305-201311,loser,14,0.1166652665194308
201305-201311,winner,13,0.06710052850314861
201305-201311,winner - loser,-,-0.04956473801628218
201306-201312,loser,14,0.15342769975678694
201306-201312,winner,12,0.012840852005538824
201306-201312,winner - loser,-,-0.1405868477512481
201307-201401,loser,13,0.28693120643102343
201307-201401,winner,13,0.12744831867674816
201307-201401,winner - loser,-,-0.15948288775427527
201308-201402,loser,14,0.15653702196006614
201308-201402,winner,13,0.06844980912432108
201308-201402,winner - loser,-,-0.08808721283574505
201309-201403,loser,14,0.24231400791593402
201309-201403,winner,13,0.07044127293932699
201309-201403,winner - loser,-,-0.17187273497660704
201310-201404,loser,14,0.20237527356283966
201310-201404,winner,14,0.20971680595141745
201310-201404,winner - loser,-,0.007341532388577793
201311-201405,loser,14,-0.04531670182523401
201311-201405,winner,14,0.07899988460863865
201311-201405,winner - loser,-,0.12431658643387265
201312-201406,loser,14,0.01925941647464957
201312-201406,winner,14,0.030347666600530065
201312-201406,winner - loser,-,0.011088250125880494
201401-201407,loser,14,-0.07075148166271976
201401-201407,winner,14,-0.017525068058117373
201401-201407,winner - loser,-,0.05322641360460238
201402-201408,loser,14,-0.12322019630212168
201402-201408,winner,14,-0.15443131626829312
201402-201408,winner - loser,-,-0.031211119966171444
201403-201409,loser,14,-0.12332585986464215
201403-201409,winner,14,-0.1702235546237483
201403-201409,winner - loser,-,-0.04689769475910616
201404-201410,loser,14,-0.14672274769868912
201404-201410,winner,14,-0.10166385920355121
201404-201410,winner - loser,-,0.04505888849513791
201405-201411,loser,14,-0.10725191481744832
201405-201411,winner,14,-0.1426885005656833
201405-201411,winner - loser,-,-0.03543658574823498
201406-201412,loser,14,-0.13200687181677148
201406-201412,winner,14,-0.13641325905274732
201406-201412,winner - loser,-,-0.004406387235975834
201407-201501,loser,14,-0.1353393526081895
201407-201501,winner,14,-0.16267529007036854
201407-201501,winner - loser,-,-0.02733593746217905
201408-201502,loser,14,-0.1784222162882421
201408-201502,winner,14,-0.16388593718308048
201408-201502,winner - loser,-,0.014536279105161615
201409-201503,loser,14,-0.17721675991510372
201409-201503,winner,14,-0.1300156571669556
201409-201503,winner - loser,-,0.04720110274814812
201410-201504,loser,14,-0.26723212398119683
201410-201504,winner,14,-0.2137258560492263
201410-201504,winner - loser,-,0.053506267931970525
201411-201505,loser,14,-0.26138024783837394
201411-201505,winner,14,-0.2983630761266557
201411-201505,winner - loser,-,-0.036982828288281755
201412-201506,loser,14,-0.14143186503782088
201412-201506,winner,14,-0.2556931188684608
201412-201506,winner - loser,-,-0.11426125383063993
201501-201507,loser,14,-0.12483774937531057
201501-201507,winner,14,-0.20792879066763278
201501-201507,winner - loser,-,-0.08309104129232221
201502-201508,loser,14,0.22587495941666327
201502-201508,winner,13,-0.057121356598662416
201502-201508,winner - loser,-,-0.2829963160153257
201503-201509,loser,14,0.1793390004312419
201503-201509,winner,13,-0.0031355542649189666
201503-201509,winner - loser,-,-0.18247455469616086
201504-201510,loser,14,0.12118566542065863
201504-201510,winner,13,-0.08176658817815127
201504-201510,winner - loser,-,-0.20295225359880992
201505-201511,loser,14,0.05330118193565851
201505-201511,winner,13,0.025819271521099144
201505-201511,winner - loser,-,-0.027481910414559368
201506-201512,loser,14,0.14237570985583156
201506-201512,winner,13,0.06576437373201974
201506-201512,winner - loser,-,-0.07661133612381182
201507-201601,loser,14,0.14365666634029492
201507-201601,winner,12,-0.03655965974103084
201507-201601,winner - loser,-,-0.18021632608132576
201508-201602,loser,14,0.1848826822951492
201508-201602,winner,13,0.1331079997454236
201508-201602,winner - loser,-,-0.051774682549725615
201509-201603,loser,14,0.21974633802021154
201509-201603,winner,13,0.1322854008240329
201509-201603,winner - loser,-,-0.08746093719617865
201510-201604,loser,14,0.13107155616608485
201510-201604,winner,13,0.14729996945281953
201510-201604,winner - loser,-,0.01622841328673469
201511-201605,loser,14,0.32281709888424126
201511-201605,winner,13,0.15564310391609656
201511-201605,winner - loser,-,-0.1671739949681447
201512-201606,loser,14,0.31837437184139566
201512-201606,winner,13,0.23278923490843695
201512-201606,winner - loser,-,-0.08558513693295872
201601-201607,loser,14,0.3511577339021266
201601-201607,winner,14,0.1310663014718822
201601-201607,winner - loser,-,-0.22009143243024443
201602-201608,loser,14,0.126822437233459
201602-201608,winner,14,0.14010344972109093
201602-201608,winner - loser,-,0.013281012487631916
201603-201609,loser,14,0.5663880617230992
201603-201609,winner,14,0.11818449658859376
201603-201609,winner - loser,-,-0.44820356513450543
201604-201610,loser,14,0.40386884717577504
201604-201610,winner,14,0.0604477127796527
201604-201610,winner - loser,-,-0.3434211343961223
201605-201611,loser,14,0.19567663097800808
201605-201611,winner,14,0.12747209579905408
201605-201611,winner - loser,-,-0.068204535178954
201606-201612,loser,14,0.3708807495199026
201606-201612,winner,14,0.1816794771266292
201606-201612,winner - loser,-,-0.18920127239327336
201607-201701,loser,14,0.25810903787209816
201607-201701,winner,14,0.22541259310675477
201607-201701,winner - loser,-,-0.03269644476534339
201608-201702,loser,14,0.2099156423808049
201608-201702,winner,14,0.24704180263874226
201608-201702,winner - loser,-,0.03712616025793736
201609-201703,loser,14,0.11919279330247531
201609-201703,winner,14,0.16851132424726603
201609-201703,winner - loser,-,0.04931853094479072
201610-201704,loser,14,0.18577532834844238
201610-201704,winner,14,0.42002573980016644
201610-201704,winner - loser,-,0.23425041145172407
