combination,remark,count,mean_avg_monthly_return
201001-201004,loser,88,-0.015962041924210742
201001-201004,winner,87,-0.006508193902024864
201001-201004,winner - loser,-,0.009453848022185879
201002-201005,loser,82,-0.011443510374265586
201002-201005,winner,82,-0.00567581474334555
201002-201005,winner - loser,-,0.005767695630920036
201003-201006,loser,88,-0.006399963821023813
201003-201006,winner,86,0.0032553070782749207
201003-201006,winner - loser,-,0.009655270899298733
201004-201007,loser,94,-0.013684600110885623
201004-201007,winner,95,-0.002910724150925736
201004-201007,winner - loser,-,0.010773875959959888
201005-201008,loser,90,-0.024275580739001858
201005-201008,winner,91,-0.008604949240699107
201005-201008,winner - loser,-,0.01567063149830275
201006-201009,loser,90,-0.032393130819887477
201006-201009,winner,91,-0.021298669087059362
201006-201009,winner - loser,-,0.011094461732828114
201007-201010,loser,92,-0.04333176834715097
201007-201010,winner,93,-0.02662905693910214
201007-201010,winner - loser,-,0.016702711408048826
201008-201011,loser,95,-0.034393604932462775
201008-201011,winner,96,-0.016737254236502238
201008-201011,winner - loser,-,0.017656350695960537
201009-201012,loser,97,-0.03984727701907373
201009-201012,winner,97,-0.028084478633956935
201009-201012,winner - loser,-,0.011762798385116794
201010-201101,loser,98,-0.047311532245358785
201010-201101,winner,98,-0.029687765158855742
201010-201101,winner - loser,-,0.017623767086503043
201011-201102,loser,96,-0.0354001988022602
201011-201102,winner,96,-0.031774525277221764
201011-201102,winner - loser,-,0.0036256735250384323
201012-201103,loser,100,-0.01576720146310679
201012-201103,winner,101,-0.02165945384827369
201012-201103,winner - loser,-,-0.005892252385166899
201101-201104,loser,109,-0.01592759633018565
201101-201104,winner,109,-0.02755486775336372
201101-201104,winner - loser,-,-0.01162727142317807
201102-201105,loser,107,-0.030725860900207316
201102-201105,winner,107,-0.0234530063892509
201102-201105,winner - loser,-,0.007272854510956415
201103-201106,loser,105,-0.03846286468173391
201103-201106,winner,107,-0.019321205382206285
201103-201106,winner - loser,-,0.019141659299527627
201104-201107,loser,108,-0.030834088739317485
201104-201107,winner,109,-0.01526064621783711
201104-201107,winner - loser,-,0.015573442521480374
201105-201108,loser,108,-0.027202782424659757
201105-201108,winner,108,-0.02034926364656094
201105-201108,winner - loser,-,0.006853518778098817
201106-201109,loser,106,-0.011639813636917733
201106-201109,winner,106,-0.005369564704785359
201106-201109,winner - loser,-,0.006270248932132374
201107-201110,loser,104,-0.0006791151438610016
201107-201110,winner,102,0.009063404844596758
201107-201110,winner - loser,-,0.00974251998845776
201108-201111,loser,98,-0.01762799362940099
201108-201111,winner,97,-0.010453361376303223
201108-201111,winner - loser,-,0.007174632253097769
201109-201112,loser,94,-0.0034050327965974916
201109-201112,winner,92,-0.0003083545087069025
201109-201112,winner - loser,-,0.0030966782878905892
201110-201201,loser,94,0.002143874520698132
201110-201201,winner,93,0.009060581977483065
201110-201201,winner - loser,-,0.006916707456784933
201111-201202,loser,92,-0.006197709216114183
201111-201202,winner,89,0.003771597545189666
201111-201202,winner - loser,-,0.009969306761303849
201112-201203,loser,83,-0.008246164050577886
201112-201203,winner,87,-0.015930718582687547
201112-201203,winner - loser,-,-0.007684554532109662
201201-201204,loser,86,-0.0033342221462364626
201201-201204,winner,89,-0.003897128074744875
201201-201204,winner - loser,-,-0.0005629059285084123
201202-201205,loser,100,-0.0032403415870804297
201202-201205,winner,101,0.002261403307471631
201202-201205,winner - loser,-,0.00550174489455206
201203-201206,loser,103,0.00680183616474507
201203-201206,winner,103,0.010207526869028084
201203-201206,winner - loser,-,0.0034056907042830133
201204-201207,loser,95,-0.003912280497997647
201204-201207,winner,98,0.008785300861119155
201204-201207,winner - loser,-,0.012697581359116802
201205-201208,loser,91,-0.002036003191510304
201205-201208,winner,95,0.0147584791152479
201205-201208,winner - loser,-,0.0167944823067582
201206-201209,loser,91,-0.008444197860014756
201206-201209,winner,92,0.010799219221589652
201206-201209,winner - loser,-,0.01924341708160441
201207-201210,loser,93,-0.002948751016363419
201207-201210,winner,93,0.013280250065663766
201207-201210,winner - loser,-,0.016229001082027187
201208-201211,loser,95,0.021099076708962734
201208-201211,winner,95,0.01698836936334885
201208-201211,winner - loser,-,-0.004110707345613883
201209-201212,loser,99,0.009094873487286268
201209-201212,winner,99,0.015851407138775607
201209-201212,winner - loser,-,0.0067565336514893385
201210-201301,loser,97,0.009307056554549309
201210-201301,winner,97,0.01492984541838202
201210-201301,winner - loser,-,0.005622788863832712
201211-201302,loser,92,0.005205073114912369
201211-201302,winner,93,0.006316339921682914
201211-201302,winner - loser,-,0.001111266806770545
201212-201303,loser,97,0.006933617146107912
201212-201303,winner,97,0.015282899025161601
201212-201303,winner - loser,-,0.00834928187905369
201301-201304,loser,101,0.01135388950007762
201301-201304,winner,101,0.02023024609230775
201301-201304,winner - loser,-,0.008876356592230128
201302-201305,loser,103,0.009742316251499626
201302-201305,winner,103,0.011494315276902691
201302-201305,winner - loser,-,0.0017519990254030657
201303-201306,loser,106,0.012846468758387249
201303-201306,winner,105,0.011634999814750442
201303-201306,winner - loser,-,-0.0012114689436368061
201304-201307,loser,107,0.010090077315447504
201304-201307,winner,106,0.018953821368507776
201304-201307,winner - loser,-,0.008863744053060271
201305-201308,loser,110,0.01544527306790091
201305-201308,winner,109,0.014955891871065387
201305-201308,winner - loser,-,-0.0004893811968355224
201306-201309,loser,110,0.007916787805743184
201306-201309,winner,109,0.017327223063143948
201306-201309,winner - loser,-,0.009410435257400764
201307-201310,loser,110,0.003893642854418005
201307-201310,winner,109,0.0119087086794753
201307-201310,winner - loser,-,0.008015065825057295
201308-201311,loser,111,-0.0014743222967664666
201308-201311,winner,112,0.0026872250438906703
201308-201311,winner - loser,-,0.004161547340657137
201309-201312,loser,112,0.002774605286330213
201309-201312,winner,113,0.003746902129706507
201309-201312,winner - loser,-,0.0009722968433762942
201310-201401,loser,114,0.005278103340049838
201310-201401,winner,116,3.9537535062771316e-05
201310-201401,winner - loser,-,-0.005238565804987067
201311-201402,loser,114,0.004197173600763748
201311-201402,winner,116,0.0013622501328777038
201311-201402,winner - loser,-,-0.002834923467886044
201312-201403,loser,118,-0.007514802954066847
201312-201403,winner,118,-0.00585504642061631
201312-201403,winner - loser,-,0.0016597565334505373
201401-201404,loser,122,-0.010834523710788
201401-201404,winner,123,-0.005337293310279477
201401-201404,winner - loser,-,0.005497230400508523
201402-201405,loser,123,-0.0035231367556602827
201402-201405,winner,123,0.0019132609498707228
201402-201405,winner - loser,-,0.005436397705531006
201403-201406,loser,127,-0.009258931636444154
201403-201406,winner,126,-0.00821036728301253
201403-201406,winner - loser,-,0.0010485643534316243
201404-201407,loser,127,-0.018672124808348355
201404-201407,winner,127,-0.020783282719071847
201404-201407,winner - loser,-,-0.002111157910723492
201405-201408,loser,125,-0.02763454438248993
201405-201408,winner,124,-0.0317922252764324
201405-201408,winner - loser,-,-0.004157680893942469
201406-201409,loser,129,-0.03233008492604791
201406-201409,winner,129,-0.030654045431865663
201406-201409,winner - loser,-,0.0016760394941822444
201407-201410,loser,130,-0.024329530603312572
201407-201410,winner,130,-0.017909237417930993
201407-201410,winner - loser,-,0.006420293185381579
201408-201411,loser,128,-0.011875058543319258
201408-201411,winner,126,-0.0019669472538159888
201408-201411,winner - loser,-,0.00990811128950327
201409-201412,loser,127,-0.012954627083723183
201409-201412,winner,129,-0.005073487259166009
201409-201412,winner - loser,-,0.007881139824557175
201410-201501,loser,125,-0.017044771627661815
201410-201501,winner,126,-0.014104478873821298
201410-201501,winner - loser,-,0.0029402927538405167
201411-201502,loser,125,-0.016056933991961227
201411-201502,winner,125,-0.011147076039858029
201411-201502,winner - loser,-,0.0049098579521031985
