combination,remark,count,mean_avg_monthly_return
201001-201007,loser,14,0.03205044617195885
201001-201007,winner,14,0.06676349503494813
201002-201008,loser,14,0.007752202142455525
201002-201008,winner,14,0.028633904635777887
201003-201009,loser,14,0.018656981724615797
201003-201009,winner,14,0.054095882077798134
201004-201010,loser,14,-0.002799111499592856
201004-201010,winner,14,0.04226818593844445
201005-201011,loser,14,0.026450136842954813
201005-201011,winner,14,0.019232746524973778
201006-201012,loser,14,-0.006129974798190678
201006-201012,winner,14,-0.010310851852933369
201007-201101,loser,14,-0.026316317596792926
201007-201101,winner,14,-0.019759462759769936
201008-201102,loser,14,-0.028615716380239027
201008-201102,winner,14,0.004861652074314168
201009-201103,loser,14,-0.018385609991434976
201009-201103,winner,14,0.019848881109391925
201010-201104,loser,14,-0.003475380266156022
201010-201104,winner,14,-0.017056543966487685
201011-201105,loser,14,-0.039882943083224556
201011-201105,winner,14,0.014744713014746844
201012-201106,loser,14,-0.11082891129456929
201012-201106,winner,14,-0.031464866056565115
201101-201107,loser,14,-0.09187150383330578
201101-201107,winner,14,-0.05423945443770038
201102-201108,loser,14,-0.09761507843664212
201102-201108,winner,14,-0.06407021370116994
201103-201109,loser,14,-0.08956382357566624
201103-201109,winner,14,-0.07901573793430086
201104-201110,loser,14,-0.017472008917609614
201104-201110,winner,14,0.00521433748385309
201105-201111,loser,14,0.02438153399517451
201105-201111,winner,14,-0.0029745520949925964
201106-201112,loser,14,0.1324587835949455
201106-201112,winner,14,0.0350326022022714
201107-201201,loser,14,0.08882449591036969
201107-201201,winner,14,0.029491812652299942
201108-201202,loser,14,-0.02696760591417746
201108-201202,winner,14,0.02154604316206502
201109-201203,loser,14,-0.06714297104913178
201109-201203,winner,14,-0.0315323055644659
201110-201204,loser,14,-0.01910135057072584
201110-201204,winner,14,-0.03622804831567145
201111-201205,loser,14,-0.011845510218588049
201111-201205,winner,14,0.0023222898897282368
201112-201206,loser,14,-0.0027511647160615876
201112-201206,winner,14,0.007255932478423869
