date,stock_id,market_value
2017-02-10,2887E,25850000000.0
2017-02-13,2887E,25900000000.0
2017-02-14,2887E,25850000000.0
2017-02-15,2887E,25800000000.0
2017-02-16,2887E,25800000000.0
2017-02-17,2887E,25850000000.0
2017-02-20,2887E,25950000000.0
2017-02-21,2887E,26100000000.0
2017-02-22,2887E,26050000000.0
2017-02-23,2887E,26150000000.0
2017-02-24,2887E,26200000000.0
2017-03-01,2887E,26300000000.0
2017-03-02,2887E,26500000000.0
2017-03-03,2887E,26600000000.0
2017-03-06,2887E,26600000000.0
2017-03-07,2887E,26550000000.0
2017-03-08,2887E,26400000000.0
2017-03-09,2887E,26350000000.0
2017-03-10,2887E,26400000000.0
2017-03-13,2887E,26350000000.0
2017-03-14,2887E,26250000000.0
2017-03-15,2887E,26300000000.0
2017-03-16,2887E,26250000000.0
2017-03-17,2887E,26200000000.0
2017-03-20,2887E,26100000000.0
2017-03-21,2887E,26150000000.0
2017-03-22,2887E,26100000000.0
2017-03-23,2887E,26100000000.0
2017-03-24,2887E,26100000000.0
2017-03-27,2887E,26050000000.0
2017-03-28,2887E,26050000000.0
2017-03-29,2887E,26050000000.0
2017-03-30,2887E,26000000000.0
2017-03-31,2887E,25950000000.0
2017-04-05,2887E,25950000000.0
2017-04-06,2887E,26000000000.0
2017-04-07,2887E,26050000000.0
2017-04-10,2887E,26050000000.0
2017-04-11,2887E,26050000000.0
2017-04-12,2887E,26150000000.0
2017-04-13,2887E,26050000000.0
2017-04-14,2887E,26050000000.0
2017-04-17,2887E,26100000000.0
2017-04-18,2887E,26050000000.0
2017-04-19,2887E,26100000000.0
2017-04-20,2887E,26100000000.0
2017-04-21,2887E,26100000000.0
2017-04-24,2887E,26100000000.0
2017-04-25,2887E,26000000000.0
2017-04-26,2887E,26000000000.0
2017-04-27,2887E,26000000000.0
2017-04-28,2887E,25950000000.0
2017-05-02,2887E,25950000000.0
2017-05-03,2887E,26000000000.0
2017-05-04,2887E,25950000000.0
2017-05-05,2887E,25900000000.0
2017-05-08,2887E,25900000000.0
2017-05-09,2887E,25800000000.0
2017-05-10,2887E,25850000000.0
2017-05-11,2887E,25850000000.0
2017-05-12,2887E,25800000000.0
2017-05-15,2887E,25750000000.0
2017-05-16,2887E,25750000000.0
2017-05-17,2887E,25750000000.0
2017-05-18,2887E,25750000000.0
2017-05-19,2887E,25800000000.0
2017-05-22,2887E,25800000000.0
2017-05-23,2887E,25800000000.0
2017-05-24,2887E,25800000000.0
2017-05-25,2887E,25850000000.0
2017-05-26,2887E,25900000000.0
