combination,remark,count,mean_return2
201001-201007,loser,14,0.10248137073469189
201001-201007,winner,14,0.2251377864767771
201001-201007,winner - loser,-,0.1226564157420852
201002-201008,loser,14,0.028982918884871676
201002-201008,winner,14,0.09912751458237304
201002-201008,winner - loser,-,0.07014459569750137
201003-201009,loser,14,0.06589734550592406
201003-201009,winner,14,0.1817518475473909
201003-201009,winner - loser,-,0.11585450204146684
201004-201010,loser,14,-0.0035212452818878656
201004-201010,winner,14,0.13886587735256184
201004-201010,winner - loser,-,0.1423871226344497
201005-201011,loser,14,0.08573682072174196
201005-201011,winner,14,0.06487217876393271
201005-201011,winner - loser,-,-0.020864641957809252
201006-201012,loser,14,-0.013695219389890137
201006-201012,winner,14,-0.020893454442257254
201006-201012,winner - loser,-,-0.007198235052367117
201007-201101,loser,14,-0.06886650743906199
201007-201101,winner,14,-0.04407948452403967
201007-201101,winner - loser,-,0.02478702291502232
201008-201102,loser,14,-0.07535233566371045
201008-201102,winner,14,0.025333271770373318
201008-201102,winner - loser,-,0.10068560743408378
201009-201103,loser,14,-0.04984420781420605
201009-201103,winner,14,0.06666000267896109
201009-201103,winner - loser,-,0.11650421049316714
201010-201104,loser,14,0.013449377349957626
201010-201104,winner,14,-0.046281550148051444
201010-201104,winner - loser,-,-0.05973092749800907
201011-201105,loser,14,-0.10334132860907673
201011-201105,winner,14,0.0525542268083603
201011-201105,winner - loser,-,0.15589555541743702
201012-201106,loser,14,-0.2792312039578157
201012-201106,winner,14,-0.08377665556859415
201012-201106,winner - loser,-,0.19545454838922155
201101-201107,loser,14,-0.23335787484777626
201101-201107,winner,14,-0.15040448951953117
201101-201107,winner - loser,-,0.08295338532824509
201102-201108,loser,14,-0.25259223427968686
201102-201108,winner,14,-0.17610942374148147
201102-201108,winner - loser,-,0.07648281053820538
201103-201109,loser,14,-0.23395565471309934
201103-201109,winner,14,-0.20954666987545364
201103-201109,winner - loser,-,0.024408984837645697
201104-201110,loser,14,-0.043550960607401525
201104-201110,winner,14,0.019304649738893596
201104-201110,winner - loser,-,0.06285561034629512
201105-201111,loser,14,0.08716197585624978
201105-201111,winner,14,-0.006321324440748675
201105-201111,winner - loser,-,-0.09348330029699846
201106-201112,loser,14,0.47123795674416163
201106-201112,winner,14,0.11944597800433968
201106-201112,winner - loser,-,-0.35179197873982193
201107-201201,loser,14,0.3000570126723767
201107-201201,winner,14,0.09560678012682347
201107-201201,winner - loser,-,-0.20445023254555325
201108-201202,loser,14,-0.0741060634442562
201108-201202,winner,14,0.07100432934524277
201108-201202,winner - loser,-,0.14511039278949897
201109-201203,loser,14,-0.17929548397168307
