stock_id,start_date,end_date,SD_close,ED_close,combination,return,RT_%_Rank,remark,RT_rank
1101,2014-12-01,2015-08-31,21.22,17.47,201412-201509,-0.1767200754005655,25.513602240764726,,91.0
1102,2014-12-01,2015-08-31,22.59,20.35,201412-201509,-0.09915891987605129,29.50816302171931,,69.0
1216,2014-12-01,2015-08-31,33.97,42.02,201412-201509,0.23697380041212848,46.81969703096135,winner,8.0
1227,2014-12-01,2015-08-31,40.85,46.97,201412-201509,0.1498164014687882,42.33090976064998,,15.0
1301,2014-12-01,2015-08-31,44.76,47.18,201412-201509,0.05406613047363722,37.39957171267421,,25.0
1303,2014-12-01,2015-08-31,38.79,37.74,201412-201509,-0.027068832173240454,33.220952433968435,,46.0
1314,2014-12-01,2015-08-31,7.3,6.64,201412-201509,-0.0904109589041096,29.95870120124391,,68.0
1326,2014-12-01,2015-08-31,44.93,46.6,201412-201509,0.037168929445804626,36.52933072571068,,31.0
1402,2014-12-01,2015-08-31,19.52,19.98,201412-201509,0.023565573770491847,35.828729623232185,,33.0
1434,2014-12-01,2015-08-31,18.76,18.61,201412-201509,-0.00799573560767602,34.20325656542356,,42.0
1440,2014-12-01,2015-08-31,13.51,10.67,201412-201509,-0.21021465581051071,23.788561705005705,,99.0
1476,2014-12-01,2015-08-31,235.47,367.03,201412-201509,0.5587123625090243,63.38990196385169,winner,2.0
1477,2014-12-01,2015-08-31,81.95,152.38,201412-201509,0.8594264795607076,78.87730426118308,winner,1.0
1504,2014-12-01,2015-08-31,20.86,16.99,201412-201509,-0.1855225311601151,25.06025746636833,,95.0
1507,2014-12-01,2015-08-31,53.15,37.08,201412-201509,-0.30235183443085606,19.043305426966985,,120.0
1590,2014-12-01,2015-08-31,220.61,130.77,201412-201509,-0.40723448619736186,13.641630780480018,loser,135.0
1605,2014-12-01,2015-08-31,6.46,4.81,201412-201509,-0.2554179566563468,21.460497721077598,,110.0
1717,2014-12-01,2015-08-31,17.67,18.06,201412-201509,0.022071307300509168,35.751771793028105,,34.0
1722,2014-12-01,2015-08-31,31.85,27.49,201412-201509,-0.1368916797488227,27.56484743125843,,78.0
