stock_id,year_month,mean_market_value,rank
1101,2019-01,214485583905.31818,27.0
1101B,2019-01,10545291479.820627,337.0
1102,2019-01,143254600773.3058,43.0
1103,2019-01,12928590119.57438,282.0
1104,2019-01,12574954698.466942,291.0
1108,2019-01,2942127846.7396693,691.0
1109,2019-01,5847055628.082644,501.0
1110,2019-01,9476304112.971075,362.0
1201,2019-01,13287392804.603306,275.0
1203,2019-01,6355785123.966942,471.0
1210,2019-01,30302230121.51653,142.0
1213,2019-01,459008585.983871,965.0
1215,2019-01,16760954343.491735,234.0
1216,2019-01,429806899554.6157,12.0
1217,2019-01,3490099389.359504,642.0
1218,2019-01,9979113031.595041,348.0
1219,2019-01,5842338203.595834,502.0
1220,2019-01,1900360981.7768595,812.0
1225,2019-01,12622875323.585903,290.0
1227,2019-01,53552215087.56612,85.0
1229,2019-01,37030143852.51867,114.0
1231,2019-01,7211683073.429752,433.0
1232,2019-01,18369417089.107437,218.0
1233,2019-01,3489923775.268595,643.0
1234,2019-01,12779832914.123966,285.0
1235,2019-01,2437099688.1888413,753.0
1236,2019-01,1459252230.3319502,865.0
1256,2019-01,6146572775.206612,485.0
1262,2019-01,5894825810.439561,496.0
1301,2019-01,649160883735.3347,5.0
1303,2019-01,584740786636.6199,6.0
1304,2019-01,14816070374.070248,260.0
1305,2019-01,11245358684.061983,320.0
1307,2019-01,9537442989.446281,359.0
1308,2019-01,8112314779.433885,400.0
1309,2019-01,3515191263.119835,637.0
1310,2019-01,12276134869.033058,298.0
1312,2019-01,18966770022.487602,214.0
1312A,2019-01,690469483.5680751,941.0
1313,2019-01,14855243741.326447,259.0
1314,2019-01,29332454242.14876,149.0
1315,2019-01,6556459090.909091,461.0
1316,2019-01,2506702884.4545455,743.0
1319,2019-01,25874922016.904957,167.0
1321,2019-01,6756144289.871901,453.0
1323,2019-01,3184256140.0082645,672.0
1324,2019-01,793561679.1470588,929.0
1325,2019-01,1359600785.2024794,873.0
1326,2019-01,575597557510.0248,7.0
1337,2019-01,1735146986.1652892,831.0
1338,2019-01,5806093223.140496,505.0
1339,2019-01,2926601454.880165,696.0
1340,2019-01,2522474553.5867767,741.0
1341,2019-01,2754723636.3636365,713.0
1402,2019-01,163460662329.66943,37.0
1409,2019-01,20334777730.099174,198.0
1410,2019-01,1898257021.2765958,814.0
1413,2019-01,1521334959.0247934,855.0
1414,2019-01,1538509090.909091,852.0
1416,2019-01,2698107122.5082645,717.0
1417,2019-01,2347025608.225532,757.0
1418,2019-01,431988777.40140843,967.0
1419,2019-01,12636498158.307692,289.0
1423,2019-01,1430493211.6182573,867.0
1432,2019-01,1282335748.5743802,883.0
1434,2019-01,60139742971.28925,76.0
1435,2019-01,806998920.5578512,926.0
1436,2019-01,3242190190.909091,663.0
1437,2019-01,4408072580.702479,582.0
1438,2019-01,1159719312.4830508,895.0
1439,2019-01,2813214937.759336,705.0
1440,2019-01,19463478511.859505,211.0
1441,2019-01,1019588450.785124,907.0
1442,2019-01,4934097147.413223,556.0
1443,2019-01,1140770262.493671,897.0
1444,2019-01,9205614968.51653,369.0
1445,2019-01,998964939.6942148,908.0
1446,2019-01,4134073723.1652894,596.0
1447,2019-01,6694764597.326447,455.0
1449,2019-01,691150000.0,940.0
1451,2019-01,4970372727.272727,554.0
1452,2019-01,2517637911.9421487,742.0
1453,2019-01,804122076.9170125,928.0
1454,2019-01,1089642092.4152544,903.0
1455,2019-01,5310409492.128099,534.0
1456,2019-01,853772160.0,920.0
1457,2019-01,4171436399.2116184,595.0
1459,2019-01,2692087902.768595,718.0
1460,2019-01,5453220611.818182,525.0
1463,2019-01,2449349041.235537,750.0
1464,2019-01,8396272496.834711,392.0
1465,2019-01,1496352351.292887,860.0
1466,2019-01,965467828.5897436,913.0
1467,2019-01,2116098863.9338844,785.0
1468,2019-01,1613935258.909091,843.0
1470,2019-01,1817751612.7118645,824.0
1471,2019-01,646018001.1652893,947.0
1472,2019-01,1462031959.086777,864.0
1473,2019-01,3526668218.2933884,636.0
1474,2019-01,1284010068.020661,882.0
1475,2019-01,110030616.52777778,974.0
1476,2019-01,108886896244.4215,52.0
1477,2019-01,39895381979.86364,107.0
1503,2019-01,22941506978.7438,178.0
1504,2019-01,45963157968.983475,95.0
1506,2019-01,2177146504.838843,780.0
1507,2019-01,26188416917.355373,164.0
1512,2019-01,1255312138.4811716,885.0
1513,2019-01,8713177685.950413,379.0
1514,2019-01,3285668876.46281,658.0
1515,2019-01,15103019553.92562,256.0
1516,2019-01,504204712.50840336,958.0
1517,2019-01,2189991415.376033,779.0
1519,2019-01,6362007602.272727,470.0
1521,2019-01,4736151000.0,567.0
1522,2019-01,8793076939.3719,376.0
1524,2019-01,1830687834.0619836,821.0
1525,2019-01,4325694402.466942,590.0
1526,2019-01,1807400826.446281,826.0
1527,2019-01,7331713359.504132,428.0
1528,2019-01,1898752481.3636363,813.0
1529,2019-01,1272281088.3799126,884.0
1530,2019-01,2884912227.2343097,700.0
1531,2019-01,2933295463.4380164,693.0
1532,2019-01,13244633300.876034,277.0
1533,2019-01,3629296226.673554,627.0
1535,2019-01,4104607198.93361,600.0
1536,2019-01,28179437338.326447,155.0
1537,2019-01,12736385334.63223,287.0
1538,2019-01,259129863.19827586,971.0
1539,2019-01,1479820128.0991735,863.0
1540,2019-01,1647733449.1694214,841.0
1541,2019-01,2618276528.9256196,728.0
1558,2019-01,8449723469.400826,388.0
1560,2019-01,8725977272.727272,378.0
1568,2019-01,2073402963.9421487,789.0
1582,2019-01,9880346442.466942,351.0
1583,2019-01,6078568014.593074,490.0
1587,2019-01,1191609703.4356847,892.0
1589,2019-01,6651077970.450413,458.0
1590,2019-01,70669573115.90909,69.0
1592,2019-01,2323024050.619835,763.0
1597,2019-01,6844468766.016736,448.0
1598,2019-01,3715125774.673554,623.0
1603,2019-01,4574378536.0,574.0
1604,2019-01,6763760000.0,452.0
1605,2019-01,52137802804.75207,87.0
1608,2019-01,6158873435.987603,484.0
1609,2019-01,6221288637.293388,478.0
1611,2019-01,3894641745.3177967,610.0
1612,2019-01,3217368512.376033,669.0
1614,2019-01,7449214763.545455,424.0
1615,2019-01,1888129843.7603307,815.0
1616,2019-01,889521105.3512397,919.0
1617,2019-01,1875545018.4979079,816.0
1618,2019-01,2062637754.2644627,791.0
1626,2019-01,3232579351.4421487,666.0
1701,2019-01,5626218798.0,516.0
1702,2019-01,15376469072.582645,251.0
1704,2019-01,45165898040.625,98.0
1707,2019-01,27122883307.2438,160.0
1708,2019-01,5286512279.157024,540.0
1709,2019-01,6800226338.451064,450.0
1710,2019-01,21058504496.971073,195.0
1711,2019-01,9005091864.264463,373.0
1712,2019-01,7847799609.11157,410.0
1713,2019-01,2802754463.4453783,707.0
1714,2019-01,7070335837.471074,438.0
1717,2019-01,31828543386.03719,132.0
1718,2019-01,13994777689.533058,266.0
1720,2019-01,5858351906.198347,500.0
1721,2019-01,2046946187.086777,792.0
1722,2019-01,45881008264.46281,96.0
1723,2019-01,30808350785.454544,138.0
1724,2019-01,1677237902.75,840.0
1725,2019-01,2676056403.4917355,721.0
1726,2019-01,11702948936.170214,313.0
1727,2019-01,1429218130.1652892,868.0
1730,2019-01,4710535155.450413,569.0
1731,2019-01,1747039065.6570249,828.0
1732,2019-01,444626977.15,966.0
1733,2019-01,3052243596.4256196,683.0
1734,2019-01,3291648641.7231407,657.0
1735,2019-01,1607719219.047619,844.0
1736,2019-01,19723651733.710743,207.0
1737,2019-01,6464628099.173553,465.0
1752,2019-01,3387766793.252066,652.0
1760,2019-01,7205412796.809917,434.0
1762,2019-01,2326623727.2727275,760.0
1773,2019-01,13045537190.082645,280.0
1776,2019-01,1093075380.5844157,902.0
1783,2019-01,1974789591.322314,804.0
1786,2019-01,4045056363.6363635,603.0
1789,2019-01,20065334510.03719,202.0
1795,2019-01,24902450414.591667,172.0
1802,2019-01,35649580877.35537,119.0
1805,2019-01,775629018.7553648,933.0
1806,2019-01,2933908386.8884296,692.0
1808,2019-01,18044421879.27686,222.0
1809,2019-01,2010750060.2768595,796.0
1810,2019-01,2912963975.785124,697.0
1817,2019-01,2680020000.0,720.0
1902,2019-01,7797897032.512397,412.0
1903,2019-01,8368472365.108787,394.0
1904,2019-01,21227120813.809917,192.0
1905,2019-01,10614607629.706612,336.0
1906,2019-01,2099336776.8595042,787.0
1907,2019-01,19815024364.347107,204.0
1909,2019-01,17575147416.657024,228.0
2002,2019-01,381177539065.00824,17.0
2002A,2019-01,1979272255.5020747,800.0
2006,2019-01,21621532410.896694,189.0
2007,2019-01,2554670889.326446,737.0
2008,2019-01,2487481742.3809524,746.0
2009,2019-01,3558580206.0867767,634.0
2010,2019-01,6692929678.289256,456.0
2012,2019-01,6164249886.363636,482.0
2013,2019-01,5083677685.950413,548.0
2014,2019-01,15211313685.921488,253.0
2015,2019-01,33381403634.18595,124.0
2017,2019-01,2550924590.1694217,738.0
2020,2019-01,3427546886.1776857,650.0
2022,2019-01,3052649928.6115704,682.0
2023,2019-01,17732923139.561985,226.0
2024,2019-01,1048245867.7685951,905.0
2025,2019-04,518882783.3891892,955.0
2027,2019-01,50127819168.52066,93.0
2028,2019-01,2967719443.8347106,690.0
2029,2019-01,6288823847.107438,473.0
2030,2019-01,3748754986.305785,620.0
2031,2019-01,9364353394.359505,364.0
2032,2019-01,1180006455.5743802,893.0
2033,2019-01,765571070.6322314,936.0
2034,2019-01,10623841208.450413,335.0
2038,2019-01,1367079048.285124,872.0
2049,2019-01,79429619688.11157,63.0
2059,2019-01,32036158458.47934,129.0
