date,stock_id,market_value
2018-01-26,2891B,20233131000.0
2018-01-29,2891B,20266464000.0
2018-01-30,2891B,20333130000.0
2018-01-31,2891B,20333130000.0
2018-02-01,2891B,20333130000.0
2018-02-02,2891B,20299797000.0
2018-02-05,2891B,20333130000.0
2018-02-06,2891B,20199798000.0
2018-02-07,2891B,20266464000.0
2018-02-08,2891B,20266464000.0
2018-02-09,2891B,20266464000.0
2018-02-12,2891B,20233131000.0
2018-02-21,2891B,20233131000.0
2018-02-22,2891B,20266464000.0
2018-02-23,2891B,20266464000.0
2018-02-26,2891B,20266464000.0
2018-02-27,2891B,20266464000.0
2018-03-01,2891B,20299797000.0
2018-03-02,2891B,20299797000.0
2018-03-05,2891B,20299797000.0
2018-03-06,2891B,20299797000.0
2018-03-07,2891B,20266464000.0
2018-03-08,2891B,20266464000.0
2018-03-09,2891B,20266464000.0
2018-03-12,2891B,20266464000.0
2018-03-13,2891B,20266464000.0
2018-03-14,2891B,20266464000.0
2018-03-15,2891B,20266464000.0
2018-03-16,2891B,20266464000.0
2018-03-19,2891B,20299797000.0
2018-03-20,2891B,20266464000.0
2018-03-21,2891B,20266464000.0
2018-03-22,2891B,20266464000.0
2018-03-23,2891B,20233131000.0
2018-03-26,2891B,20266464000.0
2018-03-27,2891B,20266464000.0
2018-03-28,2891B,20266464000.0
2018-03-29,2891B,20299797000.0
2018-03-30,2891B,20333130000.0
2018-04-02,2891B,20299797000.0
2018-04-03,2891B,20299797000.0
2018-04-09,2891B,20299797000.0
2018-04-10,2891B,20333130000.0
2018-04-11,2891B,20333130000.0
2018-04-12,2891B,20333130000.0
2018-04-13,2891B,20333130000.0
2018-04-16,2891B,20399796000.0
2018-04-17,2891B,20333130000.0
2018-04-18,2891B,20366463000.0
2018-04-19,2891B,20366463000.0
2018-04-20,2891B,20366463000.0
2018-04-23,2891B,20399796000.0
2018-04-24,2891B,20399796000.0
2018-04-25,2891B,20399796000.0
2018-04-26,2891B,20399796000.0
2018-04-27,2891B,20433129000.0
2018-04-30,2891B,20499795000.0
2018-05-02,2891B,20466462000.0
2018-05-03,2891B,20466462000.0
2018-05-04,2891B,20499795000.0
2018-05-07,2891B,20499795000.0
2018-05-08,2891B,20499795000.0
2018-05-09,2891B,20533128000.0
2018-05-10,2891B,20499795000.0
2018-05-11,2891B,20499795000.0
2018-05-14,2891B,20533128000.0
2018-05-15,2891B,20533128000.0
2018-05-16,2891B,20533128000.0
2018-05-17,2891B,20533128000.0
2018-05-18,2891B,20533128000.0
2018-05-21,2891B,20533128000.0
2018-05-22,2891B,20499795000.0
2018-05-23,2891B,20499795000.0
2018-05-24,2891B,20499795000.0
2018-05-25,2891B,20499795000.0
2018-05-28,2891B,20533128000.0
2018-05-29,2891B,20499795000.0
2018-05-30,2891B,20499795000.0
2018-05-31,2891B,20499795000.0
2018-06-01,2891B,20499795000.0
2018-06-04,2891B,20499795000.0
2018-06-05,2891B,20533128000.0
2018-06-06,2891B,20499795000.0
2018-06-07,2891B,20499795000.0
2018-06-08,2891B,20499795000.0
2018-06-11,2891B,20533128000.0
2018-06-12,2891B,20533128000.0
2018-06-13,2891B,20633127000.0
2018-06-14,2891B,20566461000.0
2018-06-15,2891B,20599794000.0
2018-06-19,2891B,20599794000.0
2018-06-20,2891B,20599794000.0
2018-06-21,2891B,20599794000.0
2018-06-22,2891B,20599794000.0
2018-06-25,2891B,20599794000.0
2018-06-26,2891B,20633127000.0
2018-06-27,2891B,20666460000.0
2018-06-28,2891B,20633127000.0
2018-06-29,2891B,20666460000.0
2018-07-02,2891B,20666460000.0
2018-07-03,2891B,20599794000.0
2018-07-04,2891B,20599794000.0
2018-07-05,2891B,20566461000.0
2018-07-06,2891B,20633127000.0
2018-07-09,2891B,20566461000.0
2018-07-10,2891B,20566461000.0
2018-07-11,2891B,20566461000.0
2018-07-12,2891B,20599794000.0
2018-07-13,2891B,20599794000.0
2018-07-16,2891B,20599794000.0
2018-07-17,2891B,20599794000.0
2018-07-18,2891B,20599794000.0
2018-07-19,2891B,20599794000.0
2018-07-20,2891B,20566461000.0
2018-07-23,2891B,20599794000.0
2018-07-24,2891B,20599794000.0
2018-07-25,2891B,20599794000.0
2018-07-26,2891B,20599794000.0
