date,stock_id,market_value
2010-01-04,1438,0.0
2010-01-05,1438,0.0
2010-01-06,1438,153617277.0
2010-01-07,1438,143376125.0
2010-01-08,1438,152593162.0
2010-01-11,1438,162834314.0
2010-01-12,1438,174099581.0
2010-01-13,1438,185364848.0
2010-01-14,1438,197654230.0
2010-01-15,1438,210967727.0
2010-01-18,1438,225305340.0
2010-01-19,1438,240667067.0
2010-01-20,1438,225305340.0
2010-01-21,1438,210967727.0
2010-01-22,1438,225305340.0
2010-01-25,1438,238618837.0
2010-01-26,1438,239642952.0
2010-01-27,1438,223257109.0
2010-01-28,1438,238618837.0
2010-01-29,1438,0.0
2010-02-01,1438,238618837.0
2010-02-02,1438,238618837.0
2010-02-03,1438,0.0
2010-02-04,1438,0.0
2010-02-05,1438,0.0
2010-02-08,1438,0.0
2010-02-09,1438,0.0
2010-02-10,1438,0.0
2010-02-22,1438,238618837.0
2010-02-23,1438,0.0
2010-02-24,1438,238618837.0
2010-02-25,1438,0.0
2010-02-26,1438,0.0
2010-03-01,1438,0.0
2010-03-02,1438,0.0
2010-03-03,1438,222232994.0
2010-03-04,1438,0.0
2010-03-05,1438,206871266.0
2010-03-08,1438,192533654.0
2010-03-09,1438,205847151.0
2010-03-10,1438,205847151.0
2010-03-11,1438,204823036.0
2010-03-12,1438,204823036.0
2010-03-15,1438,190485423.0
2010-03-16,1438,190485423.0
2010-03-17,1438,203798921.0
2010-03-18,1438,203798921.0
2010-03-19,1438,203798921.0
2010-03-22,1438,203798921.0
2010-03-23,1438,203798921.0
2010-03-24,1438,217112418.0
2010-03-25,1438,231450031.0
2010-03-26,1438,0.0
2010-03-29,1438,217112418.0
2010-03-30,1438,202774806.0
2010-03-31,1438,190485423.0
2010-04-01,1438,180244272.0
2010-04-02,1438,192533654.0
2010-04-06,1438,194581884.0
2010-04-07,1438,0.0
2010-04-08,1438,181268387.0
2010-04-09,1438,181268387.0
2010-04-12,1438,181268387.0
2010-04-13,1438,193557769.0
2010-04-14,1438,206871266.0
2010-04-15,1438,221208879.0
2010-04-16,1438,235546491.0
2010-04-19,1438,219160649.0
2010-04-20,1438,230425916.0
2010-04-21,1438,0.0
2010-04-22,1438,0.0
2010-04-23,1438,0.0
2010-04-26,1438,215064188.0
2010-04-27,1438,0.0
2010-04-28,1438,0.0
2010-04-29,1438,0.0
2010-04-30,1438,211991842.0
2010-05-03,1438,0.0
2010-05-04,1438,204823036.0
2010-05-05,1438,203798921.0
2010-05-06,1438,190485423.0
2010-05-07,1438,0.0
2010-05-10,1438,0.0
2010-05-11,1438,203798921.0
2010-05-12,1438,204823036.0
2010-05-13,1438,219160649.0
2010-05-14,1438,204823036.0
2010-05-17,1438,204823036.0
2010-05-18,1438,0.0
