date,stock_id,market_value
2016-10-18,4438,18781273502.0
2016-10-19,4438,19092565328.0
2016-10-20,4438,18781273502.0
2016-10-21,4438,18988801386.0
2016-10-24,4438,17847398024.0
2016-10-25,4438,17121050430.0
2016-10-26,4438,17172932401.0
2016-10-27,4438,16654112691.0
2016-10-28,4438,16290938894.0
2016-10-31,4438,16913522546.0
2016-11-01,4438,16913522546.0
2016-11-02,4438,16187174952.0
2016-11-03,4438,15253299474.0
2016-11-04,4438,15045771590.0
2016-11-07,4438,16083411010.0
2016-11-08,4438,16135292981.0
2016-11-09,4438,15045771590.0
2016-11-10,4438,15460827358.0
2016-11-11,4438,14734479764.0
2016-11-14,4438,14475069909.0
2016-11-15,4438,14838243706.0
2016-11-16,4438,14838243706.0
2016-11-17,4438,14993889619.0
2016-11-18,4438,14890125677.0
2016-11-21,4438,14786361735.0
2016-11-22,4438,14630715822.0
2016-11-23,4438,14526951880.0
2016-11-24,4438,14578833851.0
2016-11-25,4438,14578833851.0
2016-11-28,4438,16031529039.0
2016-11-29,4438,15720237213.0
2016-11-30,4438,16083411010.0
2016-12-01,4438,16031529039.0
2016-12-02,4438,15875883126.0
2016-12-05,4438,15564591300.0
2016-12-06,4438,15564591300.0
2016-12-07,4438,15564591300.0
2016-12-08,4438,15512709329.0
2016-12-09,4438,15824001155.0
2016-12-12,4438,15668355242.0
2016-12-13,4438,15564591300.0
2016-12-14,4438,15720237213.0
2016-12-15,4438,15512709329.0
2016-12-16,4438,15512709329.0
2016-12-19,4438,15616473271.0
2016-12-20,4438,15616473271.0
2016-12-21,4438,15668355242.0
2016-12-22,4438,15149535532.0
2016-12-23,4438,14734479764.0
2016-12-26,4438,14734479764.0
2016-12-27,4438,14786361735.0
2016-12-28,4438,14734479764.0
2016-12-29,4438,14942007648.0
2016-12-30,4438,14942007648.0
2017-01-03,4438,15097653561.0
2017-01-04,4438,14890125677.0
2017-01-05,4438,14838243706.0
2017-01-06,4438,14734479764.0
2017-01-09,4438,14526951880.0
2017-01-10,4438,14475069909.0
2017-01-11,4438,14319423996.0
2017-01-12,4438,14163778083.0
2017-01-13,4438,14111896112.0
2017-01-16,4438,14526951880.0
2017-01-17,4438,14423187938.0
2017-01-18,4438,14371305967.0
2017-01-19,4438,14215660054.0
2017-01-20,4438,14371305967.0
2017-01-23,4438,14267542025.0
2017-01-24,4438,14215660054.0
2017-02-02,4438,14163778083.0
2017-02-03,4438,14111896112.0
2017-02-06,4438,14475069909.0
2017-02-07,4438,14475069909.0
2017-02-08,4438,14371305967.0
2017-02-09,4438,14578833851.0
2017-02-10,4438,15668355242.0
2017-02-13,4438,15408945387.0
2017-02-14,4438,15408945387.0
2017-02-15,4438,15720237213.0
2017-02-16,4438,15824001155.0
2017-02-17,4438,15616473271.0
2017-02-20,4438,15408945387.0
2017-02-21,4438,15668355242.0
2017-02-22,4438,15720237213.0
2017-02-23,4438,16602230720.0
2017-02-24,4438,16498466778.0
2017-03-01,4438,16342820865.0
2017-03-02,4438,16602230720.0
