combination,remark,count,mean_avg_monthly_return
201001-201101,loser,14,-0.038147328298258884
201001-201101,winner,14,-0.027614724497658512
201001-201101,winner - loser,-,0.010532603800600372
201002-201102,loser,14,-0.038047466762945084
201002-201102,winner,14,-0.02280379782784701
201002-201102,winner - loser,-,0.015243668935098074
201003-201103,loser,14,-0.022746386746819263
201003-201103,winner,14,-0.006530603873027919
201003-201103,winner - loser,-,0.016215782873791343
201004-201104,loser,14,-0.030636183186536086
201004-201104,winner,14,-0.015223340024401249
201004-201104,winner - loser,-,0.015412843162134838
201005-201105,loser,14,-0.03183399610826947
201005-201105,winner,14,-0.025200590093617217
201005-201105,winner - loser,-,0.0066334060146522565
201006-201106,loser,14,-0.030527348258577496
201006-201106,winner,14,-0.029991661113684516
201006-201106,winner - loser,-,0.0005356871448929795
201007-201107,loser,14,-0.020109275690998796
201007-201107,winner,14,-0.026003469826756283
201007-201107,winner - loser,-,-0.005894194135757487
201008-201108,loser,14,-0.027719510257427575
201008-201108,winner,14,-0.030873845347668294
201008-201108,winner - loser,-,-0.003154335090240719
201009-201109,loser,14,-0.022185862488675084
201009-201109,winner,13,-0.008713646397616634
201009-201109,winner - loser,-,0.01347221609105845
201010-201110,loser,14,-0.01087584682863366
201010-201110,winner,13,0.007090772303556694
201010-201110,winner - loser,-,0.017966619132190352
201011-201111,loser,14,-0.02424263137270642
201011-201111,winner,14,-0.012492048853538868
201011-201111,winner - loser,-,0.01175058251916755
201012-201112,loser,14,-0.01356009691709926
201012-201112,winner,14,0.006245688665555368
201012-201112,winner - loser,-,0.01980578558265463
201101-201201,loser,14,0.00048723118157261477
201101-201201,winner,14,0.01815929863020817
201101-201201,winner - loser,-,0.017672067448635555
201102-201202,loser,14,-0.014630333405702254
201102-201202,winner,14,0.014501883926326247
201102-201202,winner - loser,-,0.0291322173320285
201103-201203,loser,14,-0.024605751351583802
201103-201203,winner,14,0.004146895325760703
201103-201203,winner - loser,-,0.028752646677344507
201104-201204,loser,14,-0.017265930444318584
201104-201204,winner,14,0.002411951404442725
201104-201204,winner - loser,-,0.01967788184876131
201105-201205,loser,14,0.0028433334561166717
201105-201205,winner,14,0.011963843283588491
201105-201205,winner - loser,-,0.009120509827471819
201106-201206,loser,14,0.012225071839028379
201106-201206,winner,14,0.019602099923325695
201106-201206,winner - loser,-,0.007377028084297316
201107-201207,loser,14,0.005191977373277986
201107-201207,winner,14,0.014961464981455777
201107-201207,winner - loser,-,0.00976948760817779
201108-201208,loser,14,0.0010744227142279342
201108-201208,winner,14,0.018819168346067845
201108-201208,winner - loser,-,0.01774474563183991
201109-201209,loser,14,-0.01105381008958567
201109-201209,winner,14,0.00991926413319363
201109-201209,winner - loser,-,0.0209730742227793
201110-201210,loser,14,0.0006163427388224872
201110-201210,winner,14,0.010091519998356169
201110-201210,winner - loser,-,0.009475177259533682
201111-201211,loser,14,0.014575227935797954
201111-201211,winner,14,0.01779437178930631
201111-201211,winner - loser,-,0.0032191438535083567
201112-201212,loser,14,0.014463262823300333
201112-201212,winner,14,0.01079280807270283
201112-201212,winner - loser,-,-0.0036704547505975026
201201-201301,loser,14,0.00898272731029708
201201-201301,winner,14,0.012569554405054306
201201-201301,winner - loser,-,0.0035868270947572254
201202-201302,loser,14,-0.005020005708326217
201202-201302,winner,14,0.005828666052243422
201202-201302,winner - loser,-,0.01084867176056964
201203-201303,loser,14,-0.010356892935377258
201203-201303,winner,14,0.007581141720932986
201203-201303,winner - loser,-,0.017938034656310244
201204-201304,loser,13,-0.006219054726220197
