date,stock_id,market_value
2021-01-04,2754,3364504000.0
2021-01-05,2754,3364504000.0
2021-01-06,2754,3337516000.0
2021-01-07,2754,3342014000.0
2021-01-08,2754,3440970000.0
2021-01-11,2754,3454464000.0
2021-01-12,2754,3346512000.0
2021-01-13,2754,3342014000.0
2021-01-14,2754,3328520000.0
2021-01-15,2754,3315026000.0
2021-01-18,2754,3301532000.0
2021-01-19,2754,3297034000.0
2021-01-20,2754,3153098000.0
2021-01-21,2754,3148600000.0
2021-01-22,2754,3148600000.0
2021-01-25,2754,3103620000.0
2021-01-26,2754,3045146000.0
2021-01-27,2754,3058640000.0
2021-01-28,2754,3018158000.0
2021-01-29,2754,3013660000.0
2021-02-01,2754,2995668000.0
2021-02-02,2754,3018158000.0
2021-02-03,2754,3090126000.0
2021-02-05,2754,3139604000.0
2021-02-17,2754,3216070000.0
2021-02-18,2754,3211572000.0
2021-02-19,2754,3243058000.0
2021-02-22,2754,3386994000.0
2021-02-23,2754,3364504000.0
2021-02-24,2754,3319524000.0
2021-02-25,2754,3373500000.0
2021-02-26,2754,3355508000.0
2021-03-02,2754,3337516000.0
2021-03-03,2754,3369002000.0
2021-03-04,2754,3355508000.0
2021-03-05,2754,3377998000.0
2021-03-08,2754,3360006000.0
2021-03-09,2754,3413982000.0
2021-03-10,2754,3413982000.0
2021-03-11,2754,3472456000.0
2021-03-12,2754,3472456000.0
2021-03-15,2754,3526432000.0
2021-03-16,2754,3526432000.0
2021-03-17,2754,3418480000.0
2021-03-18,2754,3436472000.0
2021-03-19,2754,3472456000.0
2021-03-22,2754,3440970000.0
2021-03-23,2754,3467958000.0
2021-03-24,2754,3485950000.0
2021-03-25,2754,3490448000.0
2021-03-26,2754,3445468000.0
2021-03-29,2754,3449966000.0
2021-03-30,2754,3454464000.0
2021-03-31,2754,3422978000.0
2021-04-01,2754,3422978000.0
2021-04-06,2754,3427476000.0
2021-04-07,2754,3413982000.0
2021-04-08,2754,3413982000.0
2021-04-09,2754,3377998000.0
2021-04-12,2754,3333018000.0
2021-04-13,2754,3310528000.0
2021-04-14,2754,3256552000.0
2021-04-15,2754,3279042000.0
2021-04-16,2754,3301532000.0
2021-04-19,2754,3395990000.0
2021-04-20,2754,3382496000.0
2021-04-21,2754,3355508000.0
2021-04-22,2754,3315026000.0
2021-04-23,2754,3297034000.0
2021-04-26,2754,3306030000.0
2021-04-28,2754,3306030000.0
2021-04-29,2754,3288038000.0
2021-05-03,2754,3157596000.0
2021-05-04,2754,3094624000.0
2021-05-05,2754,3094624000.0
2021-05-06,2754,3108118000.0
2021-05-07,2754,3166592000.0
2021-05-10,2754,3162094000.0
2021-05-11,2754,3022656000.0
2021-05-12,2754,2734784000.0
2021-05-13,2754,2956422000.0
2021-05-14,2754,2965589200.0
2021-05-17,2754,2750160000.0
2021-05-18,2754,2837248400.0
2021-05-19,2754,2823497600.0
2021-05-20,2754,2795996000.0
2021-05-21,2754,2800579600.0
2021-05-24,2754,2786828800.0
2021-05-25,2754,2773078000.0
2021-05-26,2754,2777661600.0
2021-05-27,2754,2818914000.0
2021-05-28,2754,2970172800.0
2021-05-31,2754,2942671200.0
2021-06-01,2754,3025176000.0
2021-06-02,2754,3116848000.0
2021-06-03,2754,3098513600.0
2021-06-04,2754,3016008800.0
2021-06-07,2754,2993090800.0
2021-06-08,2754,3038926800.0
2021-06-09,2754,3034343200.0
2021-06-10,2754,3025176000.0
2021-06-11,2754,3016008800.0
2021-06-15,2754,3043510400.0
2021-06-16,2754,3135182400.0
2021-06-17,2754,3249772400.0
2021-06-18,2754,3226854400.0
2021-06-21,2754,3341444400.0
2021-06-22,2754,3291024800.0
2021-06-23,2754,3245188800.0
2021-06-24,2754,3254356000.0
2021-06-25,2754,3245188800.0
2021-06-28,2754,3162684000.0
2021-06-29,2754,3162684000.0
2021-06-30,2754,3254356000.0
2021-07-01,2754,3405614800.0
2021-07-02,2754,3300192000.0
2021-07-05,2754,3419365600.0
2021-07-06,2754,3423949200.0
2021-07-07,2754,3566040800.0
2021-07-08,2754,3552290000.0
2021-07-09,2754,3469785200.0
2021-07-12,2754,3355195200.0
2021-07-13,2754,3350611600.0
2021-07-14,2754,3391864000.0
2021-07-15,2754,3524788400.0
2021-07-16,2754,3506454000.0
2021-07-19,2754,3515621200.0
2021-07-20,2754,3474368800.0
2021-07-21,2754,3437700000.0
2021-07-22,2754,3478952400.0
