stock_id,start_date,end_date,SD_close,ED_close,combination,return
1303,2010-02-01,2010-04-30,30.38,34.09,201002-201005,0.12211981566820292
1314,2010-02-01,2010-04-30,6.51,8.84,201002-201005,0.3579109062980031
1319,2010-02-01,2010-04-30,25.89,30.03,201002-201005,0.15990730011587487
1326,2010-02-01,2010-04-30,34.7,40.57,201002-201005,0.1691642651296829
1402,2010-02-01,2010-04-30,15.62,15.76,201002-201005,0.008962868117797732
1434,2010-02-01,2010-04-30,11.74,12.9,201002-201005,0.09880749574105623
1503,2010-02-01,2010-04-30,24.43,24.33,201002-201005,-0.004093327875562891
1504,2010-02-01,2010-04-30,6.89,7.66,201002-201005,0.11175616835994202
1605,2010-02-01,2010-04-30,6.9,8.81,201002-201005,0.2768115942028986
1704,2010-02-01,2010-04-30,24.27,25.76,201002-201005,0.061392665842604124
1710,2010-02-01,2010-04-30,13.03,14.52,201002-201005,0.11435149654643133
1717,2010-02-01,2010-04-30,12.72,13.86,201002-201005,0.08962264150943386
1722,2010-02-01,2010-04-30,55.65,55.38,201002-201005,-0.004851752021563271
1723,2010-02-01,2010-04-30,42.55,49.13,201002-201005,0.1546415981198591
1802,2010-02-01,2010-04-30,19.18,20.32,201002-201005,0.05943691345151202
1907,2010-02-01,2010-04-30,6.58,6.9,201002-201005,0.048632218844984844
2002,2010-02-01,2010-04-30,16.73,17.57,201002-201005,0.050209205020920494
2006,2010-02-01,2010-04-30,25.19,23.46,201002-201005,-0.06867804684398572
2014,2010-02-01,2010-04-30,12.11,12.95,201002-201005,0.06936416184971098
2015,2010-02-01,2010-04-30,21.26,21.3,201002-201005,0.001881467544684814
2101,2010-02-01,2010-04-30,27.49,28.12,201002-201005,0.022917424518006643
2103,2010-02-01,2010-04-30,15.38,18.22,201002-201005,0.18465539661898556
2105,2010-02-01,2010-04-30,20.85,23.18,201002-201005,0.1117505995203836
2201,2010-02-01,2010-04-30,38.88,45.16,201002-201005,0.16152263374485581
2204,2010-02-01,2010-04-30,20.2,24.86,201002-201005,0.2306930693069307
2207,2010-02-01,2010-04-30,43.08,54.79,201002-201005,0.2718198700092851
2301,2010-02-01,2010-04-30,15.2,15.74,201002-201005,0.035526315789473746
2303,2010-02-01,2010-04-30,7.32,7.56,201002-201005,0.032786885245901544
2308,2010-02-01,2010-04-30,56.86,62.55,201002-201005,0.1000703482237073
2311,2010-02-01,2010-04-30,13.21,16.84,201002-201005,0.27479182437547306
2315,2010-02-01,2010-04-30,13.67,13.81,201002-201005,0.010241404535479193
2317,2010-02-01,2010-04-30,59.72,67.44,201002-201005,0.1292699263228399
2323,2010-02-01,2010-04-30,8.29,8.81,201002-201005,0.06272617611580233
2324,2010-02-01,2010-04-30,17.65,17.22,201002-201005,-0.024362606232294602
2325,2010-02-01,2010-04-30,26.07,24.98,201002-201005,-0.041810510164940536
2327,2010-02-01,2010-04-30,26.73,35.24,201002-201005,0.31836887392442953
2328,2010-02-01,2010-04-30,31.75,34.03,201002-201005,0.07181102362204728
2330,2010-02-01,2010-04-30,37.07,38.31,201002-201005,0.03345022929592668
2332,2010-02-01,2010-04-30,21.33,20.17,201002-201005,-0.05438349742147195
2337,2010-02-01,2010-04-30,24.4,29.37,201002-201005,0.20368852459016404
2344,2010-02-01,2010-04-30,5.87,6.87,201002-201005,0.17035775127768313
2347,2010-02-01,2010-04-30,24.5,28.34,201002-201005,0.156734693877551
2349,2010-02-01,2010-04-30,30.47,32.01,201002-201005,0.05054151624548734
2350,2010-02-01,2010-04-30,20.75,20.6,201002-201005,-0.007228915662650534
2352,2010-02-01,2010-04-30,9.66,10.89,201002-201005,0.1273291925465839
2353,2010-02-01,2010-04-30,49.53,48.14,201002-201005,-0.028063799717343036
2354,2010-02-01,2010-04-30,57.53,61.52,201002-201005,0.06935511906831222
2356,2010-02-01,2010-04-30,7.21,7.37,201002-201005,0.022191400832177553
2357,2010-02-01,2010-04-30,18.86,19.11,201002-201005,0.013255567338282079
