combination,remark,count,mean_avg_monthly_return
201001-201004,loser,14,0.011935621787279487
201001-201004,winner,14,0.008985145113204045
201001-201004,winner - loser,-,-0.002950476674075442
201006-201009,winner,1,-0.029495661644019955
201011-201102,winner,1,-0.03289084972095002
201101-201104,loser,14,-0.03179388865806944
201101-201104,winner,14,-0.023400079514747183
201101-201104,winner - loser,-,0.008393809143322255
201109-201112,winner,1,0.03168064055348618
201201-201204,loser,14,0.011331559514442535
201201-201204,winner,14,0.001016965277901857
201201-201204,winner - loser,-,-0.010314594236540678
201301-201304,loser,14,0.017105657784874082
201301-201304,winner,13,0.044096599303303
201301-201304,winner - loser,-,0.02699094151842892
201308-201311,winner,1,-0.03328364894811464
201311-201402,winner,1,-0.02039938349367476
201401-201404,loser,14,0.00019986081552379544
201401-201404,winner,14,0.008564939593956291
201401-201404,winner - loser,-,0.008365078778432495
201404-201407,winner,1,-0.0021690255500756983
201408-201411,winner,1,0.041858039542330694
201412-201503,winner,1,-0.0672932918287088
201501-201504,loser,14,-0.04560705681756755
201501-201504,winner,14,-0.010835282878917076
201501-201504,winner - loser,-,0.03477177393865047
201506-201509,winner,1,-0.017480861482699228
201512-201603,winner,1,0.08407173813290125
201601-201604,loser,14,0.0037321348635882623
201601-201604,winner,14,0.02041413246954537
201601-201604,winner - loser,-,0.016681997605957108
201607-201610,winner,1,-0.03558560918615661
201610-201701,winner,1,0.05135452373997573
201701-201704,loser,14,0.012963283768454657
201701-201704,winner,14,0.049293531486207805
201701-201704,winner - loser,-,0.036330247717753145
201801-201804,loser,14,-0.01439274364872659
201801-201804,winner,14,-0.015510916219007322
201801-201804,winner - loser,-,-0.001118172570280733
201804-201807,winner,1,0.003819471680656772
201808-201811,winner,1,0.004567847583014206
201810-201901,winner,1,0.057880103663498605
201901-201904,loser,14,-0.009265090640845797
201901-201904,winner,14,0.01874588045269176
201901-201904,winner - loser,-,0.028010971093537555
201903-201906,winner,1,0.10215606778885622
201912-202003,winner,1,0.01534355096053952
202001-202004,loser,14,0.0666186555289562
202001-202004,winner,14,0.04649522546660423
202001-202004,winner - loser,-,-0.02012343006235197
202101-202104,loser,14,0.03815532292776304
202101-202104,winner,14,0.012078736857852363
202101-202104,winner - loser,-,-0.026076586069910673
202103-202106,winner,1,0.11557215367522655
202112-202203,winner,1,-0.0742682627201584
202201-202204,loser,14,-0.06688924617379619
202201-202204,winner,14,-0.034160492703879004
202201-202204,winner - loser,-,0.03272875346991718
202206-202209,winner,1,-0.1016195306316986
202207-202210,winner,1,-0.005030597699011041
202301-202304,loser,14,0.005686638632803934
202301-202304,winner,14,0.05441586607058685
202301-202304,winner - loser,-,0.048729227437782914
202310-202401,winner,1,0.04951130377701807
202311-202402,winner,1,0.013928936056432084
202401-202404,loser,14,-0.002209704122652621
202401-202404,winner,14,-0.018092271407988098
202401-202404,winner - loser,-,-0.015882567285335478
