stock_id,year_month,mean_market_value,rank
1101,2018-01,180524130996.67212,32.0
1102,2018-01,114627415915.29507,50.0
1103,2018-01,10213925613.618853,339.0
1104,2018-01,13569355422.122952,266.0
1108,2018-01,3174423551.307377,664.0
1109,2018-01,5156489988.92827,524.0
1110,2018-01,8027313242.407408,389.0
1201,2018-01,11468961892.819672,306.0
1203,2018-01,6183358024.691358,465.0
1210,2018-01,26997829591.43033,161.0
1213,2018-01,763676127.8230453,937.0
1215,2018-01,15254344153.602459,243.0
1216,2018-01,414100160753.86884,13.0
1217,2018-01,3695473839.627049,618.0
1218,2018-01,8491603213.663935,367.0
1219,2018-01,5899868957.443983,479.0
1220,2018-01,2050366644.590164,795.0
1225,2018-01,16907952057.35965,228.0
1227,2018-01,54343570457.03689,86.0
1229,2018-01,35394226727.241806,118.0
1231,2018-01,5803749143.930327,486.0
1232,2018-01,15193683115.844263,246.0
1233,2018-01,3394747612.0614753,644.0
1234,2018-01,12329289873.090164,287.0
1235,2018-01,2250132962.970711,771.0
1236,2018-01,1773317210.6090536,826.0
1256,2018-01,4870799704.918033,543.0
1262,2018-01,6478132961.065574,455.0
1301,2018-01,673096211376.1434,5.0
1303,2018-01,645029321449.6885,8.0
1304,2018-01,16424868438.655737,234.0
1305,2018-01,14008746818.397541,262.0
1307,2018-01,11443385130.618853,307.0
1308,2018-01,8861170516.192623,358.0
1309,2018-01,4353096604.192623,570.0
1310,2018-01,11990323715.209017,294.0
1312,2018-01,26100122374.020493,165.0
1312A,2018-01,689758333.3333334,942.0
1313,2018-01,20837404472.245903,192.0
1314,2018-01,34418854306.184425,121.0
1315,2018-01,5222454545.454545,522.0
1316,2018-01,2448383105.639344,744.0
1319,2018-01,27597980620.786884,154.0
1321,2018-01,6203983600.758197,464.0
1323,2018-01,3240415001.25,660.0
1324,2018-01,914362612.0942622,923.0
1325,2018-01,1524348987.3606558,856.0
1326,2018-01,660404361087.6271,6.0
1337,2018-01,2553919113.2663937,739.0
1338,2018-01,7943565114.754098,393.0
1339,2018-01,2928956526.7704916,691.0
1340,2018-01,4533219418.795082,564.0
1341,2018-12,2805920000.0,709.0
1402,2018-01,158717138083.2213,38.0
1409,2018-01,18192313324.12295,217.0
1410,2018-01,1689585185.1851852,835.0
1413,2018-01,1575803781.7704918,850.0
1414,2018-01,1654751639.3442624,839.0
1416,2018-01,2958980116.1188526,685.0
1417,2018-01,1891758450.3770492,811.0
1418,2018-01,498875950.44736844,949.0
1419,2018-01,13476810101.07489,268.0
1423,2018-01,1634546337.5527427,841.0
1432,2018-01,1707262361.8065844,834.0
1434,2018-01,56173899535.40574,83.0
1435,2018-01,767512941.7008197,936.0
1436,2018-01,2986069200.617284,681.0
1437,2018-01,3629631681.0040984,625.0
1438,2018-01,720861818.3896104,939.0
1439,2018-01,2952215637.860082,687.0
1440,2018-01,21998304639.090164,185.0
1441,2018-01,999736288.7613169,909.0
1442,2018-01,5401116323.4262295,511.0
1443,2018-01,860649647.8728814,929.0
1444,2018-01,10378772474.102459,334.0
1445,2018-01,1125885386.918033,897.0
1446,2018-01,3300033520.2622952,654.0
1447,2018-01,7679781404.565574,407.0
1449,2018-01,631701639.3442622,945.0
1451,2018-01,4865647131.147541,544.0
1452,2018-01,2606539413.0737705,731.0
1453,2018-01,851732965.3032787,930.0
1454,2018-01,1150897278.5983605,895.0
1455,2018-01,6334559077.204918,460.0
1456,2018-01,839846052.9411764,931.0
1457,2018-01,4116192212.139344,585.0
1459,2018-01,3157874505.2131147,668.0
1460,2018-01,6484217818.311476,454.0
1463,2018-01,3279210627.942623,657.0
1464,2018-01,7776937445.598361,401.0
1465,2018-01,1511792045.1316872,857.0
1466,2018-01,1180916447.2723405,893.0
1467,2018-01,2317406379.885246,761.0
1468,2018-01,1652049107.5081968,840.0
1469,2018-01,1738105773.1958764,829.0
1470,2018-01,1532964326.4084506,855.0
1471,2018-01,943627930.506329,917.0
1472,2018-01,1280748268.7966805,882.0
1473,2018-01,3075129943.2459016,675.0
1474,2018-01,1485989383.5081968,859.0
1475,2018-01,399752511.0948276,956.0
1476,2018-01,96614330099.4795,56.0
1477,2018-01,30435011563.217213,137.0
1503,2018-01,21613194562.07787,187.0
1504,2018-01,45374536668.241806,97.0
1506,2018-01,2602541352.155738,733.0
1507,2018-01,21488916639.34426,190.0
1512,2018-01,2141159384.1434426,781.0
1513,2018-01,8766553278.688524,362.0
1514,2018-01,2793348199.4590163,711.0
1515,2018-01,8874314460.34836,357.0
1516,2018-01,585661105.2131147,947.0
1517,2018-01,2360192375.827869,753.0
1519,2018-01,5702203432.045082,494.0
1521,2018-01,5498182475.409836,503.0
1522,2018-01,9101417113.618853,352.0
1524,2018-01,1883719557.7950819,814.0
1525,2018-01,5252426422.991803,520.0
1526,2018-01,2408717213.114754,750.0
1527,2018-01,7832149923.540983,396.0
1528,2018-01,2539438758.7704916,740.0
1529,2018-01,1951545512.5590909,803.0
1530,2018-01,3203403165.27459,663.0
1531,2018-01,3718790956.5163937,613.0
1532,2018-01,11730689975.07787,299.0
1533,2018-01,3606737016.8401637,628.0
1535,2018-01,4837111634.530864,546.0
1536,2018-01,33470356657.659836,127.0
1537,2018-01,11893071106.180328,295.0
1538,2018-01,369996146.7253219,959.0
1539,2018-01,1392434581.9672132,869.0
1540,2018-01,1359608428.581967,873.0
1541,2018-01,2873800329.218107,702.0
1558,2018-01,8061794582.877049,388.0
1560,2018-01,9795281557.377048,344.0
1568,2018-01,2706719275.5163937,722.0
1582,2018-01,9687426920.734177,347.0
1583,2018-01,6666204462.158334,445.0
1587,2018-04,1313756187.3055556,878.0
1589,2018-01,7054063524.713115,433.0
1590,2018-01,75476364723.95493,64.0
1592,2018-01,2768461431.307377,714.0
1597,2018-01,8100434750.127049,386.0
1598,2018-01,3290209328.0983605,656.0
1603,2018-01,4830182622.222222,547.0
1604,2018-01,6543795941.422594,451.0
1605,2018-01,64625160710.63115,74.0
1608,2018-01,6690827759.090164,444.0
1609,2018-01,7459596012.4262295,416.0
1611,2018-01,4123502656.1434426,582.0
1612,2018-01,3386033583.114754,647.0
1614,2018-01,6248228737.754098,462.0
1615,2018-01,1889868164.680328,812.0
1616,2018-01,1070402827.1065574,901.0
1617,2018-01,1976387585.7740586,800.0
1618,2018-01,2210496151.389344,775.0
1626,2018-01,2387394609.946721,751.0
1701,2018-01,5898096123.934426,480.0
1702,2018-01,16411112450.934425,235.0
1704,2018-01,41307220488.266396,100.0
1707,2018-01,29937354347.360657,141.0
1708,2018-01,5623574044.581967,497.0
1709,2018-01,8842868650.266394,360.0
1710,2018-01,27254062283.606556,159.0
1711,2018-01,9688479741.770493,346.0
1712,2018-01,6897176917.782787,436.0
1713,2018-01,2724678185.0,719.0
1714,2018-01,8330232358.135246,378.0
1717,2018-01,32520043689.836067,131.0
1718,2018-01,14901255106.72541,248.0
1720,2018-01,5900815832.364754,478.0
1721,2018-01,2442275984.114754,745.0
1722,2018-01,41148553278.68852,101.0
1723,2018-01,33983656380.0,124.0
1724,2018-01,1755389790.8024693,828.0
1725,2018-01,2914794163.7786884,695.0
1726,2018-01,12790458620.689655,280.0
1727,2018-01,1621397950.819672,843.0
1730,2018-01,2905978941.2622952,698.0
1731,2018-01,1805441143.2008197,823.0
1732,2018-01,485370228.3292181,952.0
1733,2018-01,2925936536.594262,692.0
1734,2018-01,3561927703.7295084,633.0
1735,2018-01,1573353451.6666667,851.0
1736,2018-01,9979719243.97541,341.0
1737,2018-01,5882090163.934426,481.0
1752,2018-01,3519593109.7336063,636.0
1760,2018-01,6659136762.283843,447.0
1762,2018-01,1888156877.0491803,813.0
1773,2018-01,13487889344.262295,267.0
1776,2018-01,1377754693.6422415,870.0
1783,2018-01,2091902118.852459,789.0
1786,2018-01,3476027950.819672,639.0
1789,2018-01,24298055183.590164,175.0
1795,2018-01,15391829638.729507,241.0
1802,2018-01,48884025316.72131,95.0
1805,2018-01,951656970.9465021,915.0
1806,2018-01,3434955811.2213116,641.0
1808,2018-01,13381148310.799181,269.0
1809,2018-01,2061256426.6885245,792.0
1810,2018-01,3350676653.491803,649.0
1817,2018-01,2899998073.7704916,699.0
1902,2018-01,7336262906.139344,423.0
1903,2018-01,8435959211.570248,372.0
1904,2018-01,20623898748.389343,196.0
1905,2018-01,11574573028.602459,305.0
1906,2018-01,3301732581.967213,653.0
1907,2018-01,20611742862.258198,198.0
1909,2018-01,30415966447.39754,138.0
2002,2018-01,381712953901.73773,14.0
2002A,2018-01,2034140182.3045268,797.0
2006,2018-01,23293035324.02869,182.0
2007,2018-01,2747079010.0163937,717.0
2008,2018-01,2577162321.3974895,737.0
2009,2018-01,3881929669.2909837,598.0
2010,2018-01,7082748727.963115,432.0
2012,2018-01,5439577270.901639,508.0
2013,2018-01,5396065573.770492,513.0
2014,2018-01,17942246392.418034,222.0
2015,2018-01,34021182699.795082,123.0
2017,2018-01,3237958429.9344263,661.0
2020,2018-01,2581537941.0409837,736.0
2022,2018-01,3404836280.0970464,643.0
2023,2018-01,19312163172.713116,205.0
2024,2018-01,1011358709.0163934,907.0
2025,2018-01,954637289.7573965,914.0
2027,2018-01,38071813899.761314,110.0
2028,2018-01,3170913671.803279,665.0
2029,2018-01,7758932176.229508,402.0
2030,2018-01,4276224809.9016395,573.0
2031,2018-01,11087781997.290983,315.0
2032,2018-01,1297223680.0655737,880.0
2033,2018-01,965400987.1885246,912.0
2034,2018-01,10568880488.684425,332.0
2038,2018-01,1954306415.5286884,802.0
2049,2018-01,93053499758.45082,57.0
2059,2018-01,37682376021.47541,113.0
2062,2018-01,5760956898.0,490.0
2069,2018-01,3386993572.9877048,646.0
2101,2018-01,21571230108.97541,189.0
2102,2018-01,5851532321.561476,485.0
2103,2018-01,25819003476.036884,167.0
2104,2018-01,29862397087.590164,143.0
2105,2018-01,150124035031.5041,41.0
2106,2018-01,28806734532.786884,147.0
2107,2018-01,5563694672.131147,501.0
2108,2018-01,13065541831.393442,273.0
2109,2018-01,4681627903.598361,555.0
2114,2018-01,5948645781.172132,475.0
2115,2018-01,2929910265.868313,690.0
2201,2018-01,33653395020.19672,125.0
2204,2018-01,36441661922.11885,116.0
2206,2018-01,17954236043.847736,219.0
2207,2018-01,151684480061.40985,40.0
2208,2018-01,11721498776.696203,300.0
2227,2018-01,74331147540.98361,66.0
2228,2018-01,6614551646.139344,450.0
2231,2018-01,32142051849.47131,133.0
2233,2018-01,5018456072.213115,533.0
2236,2018-01,1717237348.192623,833.0
2239,2018-01,16871155737.704918,230.0
2243,2018-01,1167449626.5560167,894.0
2301,2018-01,91383211578.31148,58.0
2302,2018-01,1243877392.9754097,887.0
2303,2018-01,188498825897.53497,31.0
2305,2018-01,1730661145.3893442,830.0
2308,2018-01,316800216846.0533,19.0
2311,2018-01,345665968032.0303,17.0
2312,2018-01,14713246261.82787,252.0
2313,2018-01,34626295718.97951,119.0
2314,2018-01,5441209939.745902,507.0
2316,2018-01,3715973877.5409837,614.0
2317,2018-01,1384400180725.1975,2.0
2321,2018-01,1665236670.1398306,838.0
2323,2018-01,12203985920.32787,290.0
2324,2018-01,84565684614.9177,61.0
2325,2018-01,157593438447.39395,39.0
2327,2018-01,220975395135.29752,25.0
2328,2018-01,11030472612.114754,317.0
2329,2018-01,7406145840.13924,420.0
2330,2018-01,6156552461855.967,1.0
2331,2018-01,9008911248.42213,355.0
2332,2018-01,7788628625.987705,398.0
2337,2018-01,65406869759.659836,73.0
2338,2018-01,6001948261.278688,473.0
2340,2018-01,9876253813.631147,343.0
2342,2018-01,3536619442.614754,634.0
2344,2018-01,71080519840.33197,68.0
2345,2018-01,52874304427.209015,90.0
2347,2018-01,67853313110.90574,71.0
2348,2018-01,3514322148.7603307,637.0
2349,2018-01,16137829805.801687,239.0
2351,2018-01,14313984142.155737,257.0
2352,2018-01,40270263619.16803,106.0
2353,2018-01,73430594188.40573,67.0
2354,2018-01,104845816321.76639,54.0
2355,2018-01,16895021521.631147,229.0
2356,2018-01,86115574627.37296,60.0
2357,2018-01,191700644478.93442,30.0
2358,2018-01,1909450960.147541,808.0
2359,2018-01,3673907839.147541,622.0
2360,2018-01,62934178892.733604,76.0
2362,2018-01,20639655988.114754,194.0
2363,2018-01,5495819636.016394,504.0
2364,2018-01,676880418.2172132,943.0
2365,2018-01,2498236655.0819674,743.0
2367,2018-01,11306356945.340164,312.0
2368,2018-01,5969876216.713115,474.0
2369,2018-01,4419188243.852459,568.0
2371,2018-01,70934464641.38934,69.0
