date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-04-17,73107P,9000,9630,1.07,1.07,1.07,1.07,-0.01,1
2020-04-20,73107P,9000,9640,1.08,1.08,1.07,1.07,0.0,9
2020-04-21,73107P,151000,167890,1.09,1.12,1.09,1.12,0.05,3
2020-04-22,73107P,151000,164970,1.1,1.1,1.08,1.08,-0.04,3
2020-04-23,73107P,32000,33960,1.06,1.08,1.06,1.08,0.0,3
2020-04-24,73107P,32000,34280,1.06,1.08,1.06,1.07,-0.01,6
2020-05-06,73107P,2000,1900,0.95,0.95,0.95,0.95,0.01,1
2020-05-11,73107P,520000,515300,0.99,1.0,0.99,0.99,0.04,14
2020-05-12,73107P,793000,784490,0.98,1.03,0.97,1.03,0.04,19
2020-05-13,73107P,332000,331130,1.0,1.0,0.98,0.98,-0.05,9
2020-05-14,73107P,22000,21910,0.98,1.03,0.98,1.03,0.05,3
2020-05-15,73107P,20000,20350,1.04,1.04,1.01,1.01,-0.02,2
2020-05-18,73107P,72000,72480,1.01,1.01,0.97,0.99,-0.02,4
2020-05-19,73107P,20000,19600,0.98,0.98,0.98,0.98,-0.01,1
2020-05-20,73107P,211000,208790,0.98,0.99,0.98,0.99,0.01,4
2020-05-21,73107P,11000,10470,0.97,0.97,0.95,0.95,-0.04,2
2020-05-22,73107P,210000,195200,0.92,0.93,0.92,0.93,-0.02,2
2020-05-25,73107P,40000,39500,0.99,1.0,0.97,0.97,0.04,3
2020-05-27,73107P,20000,17800,0.89,0.89,0.89,0.89,-0.07,1
2020-05-28,73107P,20000,18400,0.92,0.92,0.92,0.92,0.03,1
2020-05-29,73107P,1000,930,0.93,0.93,0.93,0.93,0.01,1
2020-06-01,73107P,40000,35000,0.87,0.88,0.87,0.88,-0.05,2
2020-06-02,73107P,60000,50600,0.86,0.86,0.83,0.84,-0.04,3
2020-06-08,73107P,21000,16790,0.79,0.8,0.79,0.8,-0.02,2
2020-06-11,73107P,10000,8200,0.82,0.82,0.82,0.82,0.01,1
2020-06-12,73107P,120000,102000,0.85,0.85,0.85,0.85,0.03,2
2020-06-15,73107P,8000,6960,0.87,0.87,0.87,0.87,0.02,1
2020-06-16,73107P,120000,99800,0.84,0.84,0.83,0.83,-0.04,2
2020-06-17,73107P,30000,25200,0.84,0.84,0.84,0.84,0.01,1
2020-06-19,73107P,23000,18710,0.81,0.82,0.81,0.82,0.0,2
2020-06-29,73107P,170000,133110,0.78,0.79,0.78,0.79,0.0,4
2020-06-30,73107P,150000,100500,0.67,0.67,0.67,0.67,-0.12,1
2020-07-03,73107P,20000,12600,0.63,0.63,0.63,0.63,0.0,1
2020-07-06,73107P,10000,5100,0.51,0.51,0.51,0.51,-0.12,1
2020-07-07,73107P,20000,8400,0.42,0.42,0.42,0.42,-0.09,1
2020-07-08,73107P,40000,13600,0.34,0.34,0.34,0.34,-0.08,2
2020-07-09,73107P,88000,24520,0.27,0.29,0.27,0.29,-0.05,4
2020-07-10,73107P,50000,16000,0.32,0.32,0.32,0.32,0.03,1
2020-07-14,73107P,30000,9900,0.33,0.33,0.33,0.33,0.04,1
2020-07-15,73107P,40000,12600,0.31,0.33,0.31,0.33,0.0,2
2020-07-16,73107P,170000,52900,0.3,0.32,0.3,0.31,-0.02,4
2020-07-17,73107P,230000,72900,0.3,0.34,0.3,0.33,0.02,3
2020-07-20,73107P,116000,40200,0.34,0.35,0.34,0.35,0.02,3
2020-07-21,73107P,6000,1800,0.3,0.3,0.3,0.3,-0.05,1
2020-08-07,73107P,6000,1500,0.25,0.25,0.25,0.25,0.01,1
2020-08-11,73107P,16000,5120,0.32,0.32,0.32,0.32,0.03,1
2020-08-18,73107P,3000,960,0.32,0.32,0.32,0.32,0.02,1
2020-08-24,73107P,100000,36970,0.37,0.37,0.36,0.36,-0.02,2
2020-08-25,73107P,97000,33950,0.35,0.35,0.35,0.35,-0.01,1
