stock_id,year_month,mean_market_value,rank
1101,2023-01,260301278615.57385,32.0
1101B,2023-01,9641982378.854626,471.0
1102,2023-01,149031597117.61182,60.0
1103,2023-01,15149856683.025316,350.0
1104,2023-01,18069259142.405064,313.0
1108,2023-01,6025985990.312236,610.0
1109,2023-01,6019582684.64557,611.0
1110,2023-01,10678434288.1519,436.0
1201,2023-01,9909224324.911392,462.0
1203,2023-01,10048697872.340425,459.0
1210,2023-01,47274289973.540085,148.0
1213,2023-01,387342522.50454545,1026.0
1215,2023-01,26754129345.569622,223.0
1216,2023-01,407839243585.3502,17.0
1217,2023-01,5895037141.489451,624.0
1218,2023-01,13239426004.130802,373.0
1219,2023-01,6604887707.915612,587.0
1220,2023-01,2656131801.7383966,859.0
1225,2023-01,12486328354.745535,389.0
1227,2023-01,36425971314.32912,174.0
1229,2023-01,93323722904.35443,91.0
1231,2023-01,20627568096.91561,278.0
1232,2023-01,23322250108.36709,248.0
1233,2023-01,3178420406.814346,812.0
1234,2023-01,15154016344.021097,349.0
1235,2023-01,10750696162.08867,433.0
1236,2023-01,2407544862.482609,886.0
1256,2023-01,9794522742.4,467.0
1301,2023-01,545852871087.789,12.0
1303,2023-01,569155244017.7089,11.0
1304,2023-01,26827934413.92405,222.0
1305,2023-01,14302423066.945148,359.0
1307,2023-01,9419141447.91983,478.0
1308,2023-01,15560975912.57384,344.0
1309,2023-01,7733819105.371308,535.0
1310,2023-01,8199577000.776371,518.0
1312,2023-01,16530394547.320675,332.0
1312A,2023-01,547164179.1044776,1023.0
1313,2023-01,20431194167.485233,280.0
1314,2023-01,37186551773.12658,171.0
1315,2023-01,7059570239.240506,565.0
1316,2023-01,2845370155.9324894,837.0
1319,2023-01,35316172327.223625,180.0
1321,2023-01,8068185482.987342,521.0
1323,2023-01,2938963613.924051,828.0
1324,2023-01,1002195639.329114,1010.0
1325,2023-01,2132407778.101266,908.0
1326,2023-01,389026966036.22363,18.0
1337,2023-01,2017103725.9915612,922.0
1338,2023-01,3498657350.2109704,788.0
1339,2023-01,3745570104.025316,761.0
1340,2023-01,1800856964.7805908,935.0
1341,2023-01,3453654682.8050847,792.0
1342,2023-01,8790012703.468355,491.0
1402,2023-01,165520162267.1519,57.0
1409,2023-01,27076943377.16456,220.0
1410,2023-01,2415502754.237288,885.0
1413,2023-01,1172257315.8644068,994.0
1414,2023-01,3882535864.978903,754.0
1416,2023-01,2031803741.2742617,921.0
1417,2023-01,2516368730.936709,872.0
1418,2023-01,1079017494.9829788,1005.0
1419,2023-01,12850375563.341772,381.0
1423,2023-01,3084448591.304348,820.0
1432,2023-01,1515892405.063291,962.0
1434,2023-01,44961353426.01688,152.0
1435,2023-03,5446960262.0240965,657.0
1436,2023-01,6164923806.489451,600.0
1437,2023-01,5826844718.632912,628.0
1438,2023-01,2821105727.936709,840.0
1439,2023-01,2091962553.1914895,913.0
1440,2023-01,26518840809.92827,226.0
1441,2023-01,892608719.9784483,1013.0
1442,2023-01,12517320543.8481,387.0
1443,2023-01,3887871362.8177967,752.0
1444,2023-01,10260768776.540085,449.0
1445,2023-01,2510166186.5274262,875.0
