date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2016-01-04,TAIEX,3828317506,77036676791,8315.79,8326.33,8109.09,8114.26,-223.8,823702
2016-01-05,TAIEX,4174711678,80349248930,8105.0,8142.64,8055.96,8075.11,-39.15,835646
2016-01-06,TAIEX,4862380750,99143623931,8064.25,8076.54,7948.43,7990.39,-84.72,944604
2016-01-07,TAIEX,5920713736,117577039714,7963.24,7980.5,7770.16,7852.06,-138.33,1151598
2016-01-08,TAIEX,4534181205,92853774729,7811.2,7906.55,7788.71,7893.97,41.91,859799
2016-01-11,TAIEX,4324346686,85321943005,7855.8,7855.8,7726.22,7788.42,-105.55,864273
2016-01-12,TAIEX,4774778088,86552474918,7807.93,7851.81,7732.11,7768.45,-19.97,878969
2016-01-13,TAIEX,4191855350,76588652185,7799.56,7865.98,7786.33,7824.61,56.16,785161
2016-01-14,TAIEX,4276900082,81779081768,7752.09,7752.09,7662.34,7742.88,-81.73,843642
2016-01-15,TAIEX,4228452132,90430983043,7809.0,7842.34,7708.66,7762.01,19.13,834866
2016-01-18,TAIEX,4556531786,81693572616,7678.67,7834.25,7627.89,7811.18,49.17,899532
2016-01-19,TAIEX,4401843015,74328444326,7816.45,7854.88,7786.77,7854.88,43.7,777581
2016-01-20,TAIEX,4995793415,89909264962,7835.17,7835.17,7687.6,7699.12,-155.76,934145
2016-01-21,TAIEX,4228018052,73757813283,7713.17,7748.37,7664.01,7664.01,-35.11,766878
2016-01-22,TAIEX,3770515717,69411719214,7729.01,7774.12,7706.14,7756.18,92.17,735234
2016-01-25,TAIEX,3916387295,69661237574,7813.73,7899.66,7813.73,7894.15,137.97,721242
2016-01-26,TAIEX,3725690246,62349440613,7832.1,7848.63,7799.58,7828.67,-65.48,663929
2016-01-27,TAIEX,3921538073,70341506723,7863.66,7888.63,7830.33,7849.83,21.16,704137
2016-01-28,TAIEX,4225736859,79651114076,7825.22,7921.06,7821.12,7905.1,55.27,757225
2016-01-29,TAIEX,5887199015,113463518980,7880.78,8080.6,7876.82,8080.6,175.5,991000
2016-01-30,TAIEX,4060926553,62496769696,8107.23,8149.5,8106.63,8145.21,64.61,667653
