combination,remark,count,mean_avg_monthly_return,std_avg_monthly_return
201001-201010,loser,87,-0.019051362323006683,0.05221585282231256
201001-201010,winner,86,-0.002778019619952607,0.08069221704936397
201002-201011,loser,82,0.03107017575999385,0.06715127807969054
201002-201011,winner,82,0.016443447800914265,0.07007895715727804
201003-201012,loser,87,0.013029320113469738,0.05847088594183374
201003-201012,winner,87,-0.005872923105523785,0.05333382161714149
201004-201101,loser,93,-0.010975360182533053,0.060484841149643066
201004-201101,winner,94,-0.006422430175601363,0.053376405188255954
201005-201102,loser,90,-0.021626648160949332,0.058842787549856806
201005-201102,winner,91,0.015775054825236983,0.07375636022240711
201006-201103,loser,89,-0.026837191659838586,0.06410142426192285
201006-201103,winner,90,0.002844843819420567,0.07931457766476391
201007-201104,loser,92,-0.03359001678919702,0.0652964097644126
201007-201104,winner,92,-0.0022469141897947394,0.07247924435536109
201008-201105,loser,95,-0.09300150069909009,0.06974415418915848
201008-201105,winner,96,-0.037539301731759636,0.07063093511023211
201009-201106,loser,97,-0.10967239966103876,0.06664856632436285
201009-201106,winner,97,-0.05931090318940404,0.07146687146109962
201010-201107,loser,97,-0.09893969907665935,0.06053740959262813
201010-201107,winner,97,-0.08798231937665107,0.058928931446105316
201011-201108,loser,96,-0.007785647535030267,0.06154709316747818
201011-201108,winner,96,-0.01982747750597216,0.06686961633466404
201012-201109,loser,99,-0.0657494161604642,0.06406503602473332
201012-201109,winner,100,-0.06228214853135121,0.06874662155549016
201101-201110,loser,107,-0.029856380672779053,0.05719304485281546
201101-201110,winner,109,-0.01477956210574779,0.06557810336018201
201102-201111,loser,106,0.03305026123533755,0.06317775546410383
201102-201111,winner,107,-0.003625946943816881,0.04242806612357371
201103-201112,loser,104,0.13271969050113963,0.0804201536151399
201103-201112,winner,105,0.04034783036204374,0.05651484260572508
201104-201201,loser,107,0.05979979959586253,0.07414619632969784
201104-201201,winner,107,0.0482604075746493,0.06763775024936593
201105-201202,loser,107,-0.03439434646452337,0.07383856875562653
201105-201202,winner,106,0.004633340383978263,0.06419127359552289
201106-201203,loser,106,-0.07692059682758493,0.0646994713292235
201106-201203,winner,106,-0.040137409972019616,0.0628024891192627
201107-201204,loser,103,-0.02146349591999572,0.055222950625133854
201107-201204,winner,105,-0.015539374254643655,0.05554077616027632
201108-201205,loser,98,-0.041319957515140344,0.057724865350807474
201108-201205,winner,99,-0.012353142906133445,0.06171619963072819
201109-201206,loser,93,0.010515021848847604,0.07070246018939025
201109-201206,winner,92,0.027947363118287875,0.0714304938318432
201110-201207,loser,89,0.002975995255928508,0.06421971077809147
201110-201207,winner,92,0.02697329586166824,0.06819880262819683
201111-201208,loser,92,-0.020139063649876002,0.08567609345582276
201111-201208,winner,91,-0.0007658095260140081,0.07690541856884484
201112-201209,loser,85,-0.02652064067385858,0.059509486681329445
201112-201209,winner,86,0.006077057746114168,0.07965092692152932
201201-201210,loser,84,-0.007081248641312483,0.06831621973052399
201201-201210,winner,88,0.007683240525646276,0.060444683878697635
201202-201211,loser,99,0.05781861398720302,0.07021824365700584
201202-201211,winner,97,0.0338595443289801,0.0726328228985448
201203-201212,loser,99,0.03353698794130321,0.06228506213465284
201203-201212,winner,102,0.03968569656522326,0.08704374230231474
201204-201301,loser,97,0.007866108089883412,0.061981276628110434
201204-201301,winner,98,0.03357609283093561,0.08887252711963882
201205-201302,loser,95,0.010396755147418696,0.06116306554382742
201205-201302,winner,94,0.03235963818222378,0.08546582107906686
201206-201303,loser,90,0.012410594410194835,0.07148325860794628
201206-201303,winner,92,0.018778108195800117,0.09594114135486448
201207-201304,loser,94,-0.0037718897601772164,0.06842005608376252
201207-201304,winner,94,0.024598820388343733,0.10661993250380548
