,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2016-08-01,2317,35252603,3128322065,87.8,89.0,87.8,88.8,0.9,13651
1,2016-08-02,2317,17857759,1583878744,88.8,89.0,88.5,88.5,-0.3,8373
2,2016-08-03,2317,28265281,2479145408,87.5,88.3,87.4,87.5,-1.0,11605
3,2016-08-04,2317,16706468,1468395434,88.0,88.0,87.5,88.0,0.5,6655
4,2016-08-05,2317,21977674,1942409709,88.0,88.8,87.8,88.4,0.4,9045
5,2016-08-08,2317,38003972,3398142135,89.2,90.0,89.0,90.0,1.6,15429
6,2016-08-09,2317,27157080,2440513140,90.0,90.1,89.2,89.9,-0.1,9809
7,2016-08-10,2317,21467637,1929664637,89.9,90.0,89.6,90.0,0.1,9229
8,2016-08-11,2317,32700410,2915685044,89.4,89.7,88.4,89.5,-0.5,12261
9,2016-08-12,2317,120062589,10419755060,86.5,87.8,86.0,86.2,-3.3,50090
10,2016-08-15,2317,42295410,3663700908,85.8,87.2,85.5,87.2,1.0,21857
11,2016-08-16,2317,35385178,3060588710,87.0,87.2,86.1,86.2,-1.0,15154
12,2016-08-17,2317,71503379,6092327884,86.0,86.1,84.8,85.0,-1.2,30115
13,2016-08-18,2317,41301784,3521344024,84.9,86.0,84.5,85.7,0.7,17091
14,2016-08-19,2317,37607364,3228421209,86.0,86.7,85.2,85.3,-0.4,15901
15,2016-08-22,2317,25392740,2165468489,85.2,85.6,85.0,85.4,0.1,10857
16,2016-08-23,2317,32195237,2757636782,85.2,85.9,85.2,85.8,0.4,12372
17,2016-08-24,2317,43804037,3795051619,86.2,87.1,86.1,86.7,0.9,19155
18,2016-08-25,2317,57438373,5048818953,86.9,88.5,86.9,88.5,1.8,23994
19,2016-08-26,2317,38907883,3443302053,88.9,89.0,88.1,88.5,0.0,15528
20,2016-08-29,2317,63998105,5701970107,89.0,89.7,88.4,89.3,0.8,23805
21,2016-08-30,2317,45965196,4092761544,89.3,89.5,88.7,89.0,-0.3,18053
22,2016-08-31,2317,68836583,6074873604,88.7,88.9,88.0,88.0,-1.0,25682
23,2016-09-01,2317,103889999,9071572991,87.2,87.8,86.8,87.4,-0.6,37318
24,2016-09-02,2317,158664535,12233653270,76.6,77.9,76.3,77.2,0.0,68979
25,2016-09-05,2317,44625629,3483109591,77.9,78.4,77.6,78.2,1.0,20575
26,2016-09-06,2317,51022095,4058307905,78.8,79.9,78.6,79.8,1.6,23722
27,2016-09-07,2317,59399913,4754313420,80.4,80.8,79.5,79.5,-0.3,29494
28,2016-09-08,2317,50257398,3960139262,79.6,79.7,78.5,78.5,-1.0,21185
29,2016-09-09,2317,36760350,2856282829,77.8,77.9,77.5,77.7,-0.8,18781
30,2016-09-10,2317,23404331,1811772316,76.8,78.3,76.7,78.0,0.3,12853
31,2016-09-12,2317,31237702,2426634856,78.0,78.2,77.5,77.5,-0.5,14641
32,2016-09-13,2317,37723869,2925547673,78.3,78.5,76.8,77.2,-0.3,16394
33,2016-09-14,2317,43959603,3411367947,77.2,78.2,77.2,77.4,0.2,14616
34,2016-09-19,2317,76667029,6125553679,79.9,80.5,79.2,80.4,3.0,31744
35,2016-09-20,2317,41417392,3325929443,80.5,80.7,80.0,80.2,-0.2,18417
36,2016-09-21,2317,29174757,2326573473,79.9,80.1,79.3,80.0,-0.2,15644
37,2016-09-22,2317,31624566,2527103680,80.3,80.8,79.3,79.6,-0.4,16863
38,2016-09-23,2317,30788582,2454548205,79.9,80.0,79.4,79.8,0.2,12143
39,2016-09-26,2317,32605029,2574486308,79.1,79.4,78.6,78.9,-0.9,13903
40,2016-09-29,2317,49890235,3980268990,79.8,80.0,79.3,79.8,0.9,16087
41,2016-09-30,2317,33180637,2625777041,79.2,79.5,79.0,79.0,-0.8,12634
42,2016-10-03,2317,23921302,1900379841,79.8,79.8,79.2,79.2,0.2,9019
43,2016-10-04,2317,19839984,1570944601,79.0,79.5,78.9,79.5,0.3,8624
44,2016-10-05,2317,14224693,1131510290,79.1,79.8,79.1,79.6,0.1,6729
45,2016-10-06,2317,24815554,1988141329,80.2,80.3,80.0,80.2,0.6,12328
46,2016-10-07,2317,15318995,1228163082,80.5,80.5,80.0,80.0,-0.2,7541
47,2016-10-11,2317,51744756,4199103543,81.0,81.9,80.5,81.1,1.1,22212
48,2016-10-12,2317,38592633,3142515068,81.5,81.7,80.9,81.6,0.5,17857
49,2016-10-13,2317,34881026,2857168832,82.1,82.4,81.6,81.8,0.2,16735
50,2016-10-14,2317,22420059,1820447522,81.6,81.7,80.7,81.2,-0.6,10756
51,2016-10-17,2317,29655889,2410790322,80.8,82.0,80.4,81.9,0.7,12836
52,2016-10-18,2317,32868087,2694088835,81.9,82.2,81.6,82.1,0.2,13865
53,2016-10-19,2317,38455388,3168757404,82.2,82.5,82.2,82.4,0.3,17142
54,2016-10-20,2317,40042546,3332081435,82.8,83.5,82.7,83.5,1.1,19648
55,2016-10-21,2317,65473533,5528330463,84.0,85.0,83.9,84.3,0.8,21452
56,2016-10-24,2317,31339246,2648240473,84.9,85.0,84.1,84.2,-0.1,12936
57,2016-10-25,2317,49322603,4202923535,84.6,85.9,84.5,85.7,1.5,22538
58,2016-10-26,2317,36417398,3116188534,85.2,85.9,85.0,85.6,-0.1,15532
59,2016-10-27,2317,36899987,3157529739,85.9,86.4,85.0,85.4,-0.2,14334
60,2016-10-28,2317,30165885,2559426125,85.9,85.9,84.6,84.8,-0.6,11413
61,2016-10-31,2317,31249715,2638377555,84.7,85.3,83.6,85.3,0.5,13187
62,2016-11-01,2317,23258245,1974411594,85.3,85.4,84.4,84.6,-0.7,10155
63,2016-11-02,2317,51613717,4303489411,84.0,84.4,82.6,82.6,-2.0,22829
64,2016-11-03,2317,43612683,3578842816,82.1,83.0,81.6,81.7,-0.9,19671
65,2016-11-04,2317,25604798,2099932861,81.6,82.5,81.6,82.0,0.3,12048
66,2016-11-07,2317,30230200,2514764931,82.5,83.6,82.3,83.5,1.5,12691
67,2016-11-08,2317,20390319,1697624018,83.9,84.0,82.6,83.0,-0.5,9084
68,2016-11-09,2317,70378679,5729678499,84.0,84.2,80.1,80.4,-2.6,34308
69,2016-11-10,2317,48546840,3970888660,82.4,82.4,81.5,81.5,1.1,20087
70,2016-11-11,2317,73170894,5806685536,79.5,80.3,79.0,79.0,-2.5,36477
71,2016-11-14,2317,46012334,3636058959,79.5,79.6,78.6,79.0,0.0,20965
72,2016-11-15,2317,34163146,2708207615,78.7,79.8,78.7,79.0,0.0,13178
73,2016-11-16,2317,39144563,3107911377,79.4,79.9,79.0,79.0,0.0,15934
74,2016-11-17,2317,31889994,2551904153,79.8,80.6,79.3,80.6,1.6,14937
75,2016-11-18,2317,32171846,2594525626,80.6,81.3,79.8,80.9,0.3,12755
76,2016-11-21,2317,14358799,1160314919,80.9,81.1,80.5,80.9,0.0,7583
77,2016-11-22,2317,29078713,2367240599,81.3,81.7,81.0,81.2,0.3,16017
78,2016-11-23,2317,27268505,2235549262,81.8,82.3,81.7,82.0,0.8,15020
79,2016-11-24,2317,17929340,1458340357,81.5,81.7,81.1,81.1,-0.9,11030
80,2016-11-25,2317,16543949,1334411106,80.9,81.0,80.4,80.5,-0.6,10332
81,2016-11-28,2317,15494271,1258144173,81.4,81.4,80.7,81.3,0.8,8312
82,2016-11-29,2317,41901230,3446134717,82.0,82.8,81.6,82.0,0.7,17338
83,2016-11-30,2317,51345862,4215743681,82.2,82.9,81.3,82.0,0.0,16890
84,2016-12-01,2317,26194944,2155266808,82.7,82.7,81.7,82.4,0.4,14033
85,2016-12-02,2317,29231971,2385451959,81.5,81.9,81.3,81.7,-0.7,13189
86,2016-12-05,2317,16511600,1345802825,81.6,81.9,81.1,81.3,-0.4,7658
87,2016-12-06,2317,29762724,2446504411,82.1,82.4,81.9,82.3,1.0,12312
