stock_id,year_month,mean_market_value,rank
1101,2024-01,248488484964.9132,43.0
1101B,2024-01,9542422907.488987,526.0
1102,2024-01,152760470184.11618,70.0
1103,2024-01,14171879947.599174,404.0
1104,2024-01,21245775156.586777,304.0
1108,2024-01,6342763693.96281,662.0
1109,2024-01,6365150433.504132,660.0
1110,2024-01,11807089178.731405,451.0
1201,2024-01,9352962765.144629,533.0
1203,2024-01,12036927038.62661,444.0
1210,2024-01,49426275813.91322,166.0
1213,2024-01,548318483.1784233,1055.0
1215,2024-01,29682804772.70248,249.0
1216,2024-01,460299599667.2603,14.0
1217,2024-01,5964913857.206612,686.0
1218,2024-01,10559793732.541323,495.0
1219,2024-01,6032405905.607438,681.0
1220,2024-01,2790806935.5950413,898.0
1225,2024-01,20931570741.49367,307.0
1227,2024-01,35523626668.20248,207.0
1229,2024-01,103678372023.85124,101.0
1231,2024-01,26977300205.152893,268.0
1232,2024-01,23286265933.227272,290.0
1233,2024-01,3007596288.560166,879.0
1234,2024-01,16792648637.6281,363.0
1235,2024-01,16110935067.298319,377.0
1236,2024-01,2063812427.012448,964.0
1256,2024-01,6374964231.037344,659.0
1301,2024-01,371889469944.6116,24.0
1303,2024-01,393047585312.0868,20.0
1304,2024-01,18469798850.51653,341.0
1305,2024-01,10080625812.214876,512.0
1307,2024-01,13137614835.896694,423.0
1308,2024-01,10989660173.52066,476.0
1309,2024-01,6679705484.545455,648.0
1310,2024-01,6879277290.512397,641.0
1312,2024-01,14737713450.904959,397.0
1312A,2024-01,481162500.0,1056.0
1313,2024-01,17015268255.743801,360.0
1314,2024-01,35653757421.016525,205.0
1315,2024-01,7074752558.823529,626.0
1316,2024-01,5140595785.400826,727.0
1319,2024-01,62536723752.45042,133.0
1321,2024-01,8307540594.867768,567.0
1323,2024-01,2658937136.6652894,909.0
1324,2024-01,1064030061.7066115,1040.0
1325,2024-01,2585412285.96281,918.0
1326,2024-01,279349709178.0372,36.0
1337,2024-01,1960268762.623967,974.0
1338,2024-01,2803633851.2396693,896.0
1339,2024-01,4701995940.359504,758.0
1340,2024-01,1574081708.1157024,1005.0
1341,2024-01,3466826598.878661,840.0
1342,2024-01,8118740182.057851,572.0
1402,2024-01,183510719145.81818,56.0
1409,2024-01,26015594890.413223,275.0
1410,2024-01,2332588016.5289254,940.0
1413,2024-01,1304381197.2272727,1024.0
1414,2024-01,4689000000.0,760.0
1416,2024-01,2342089325.826446,938.0
1417,2024-01,2100223029.5371902,957.0
1418,2024-01,1777469134.0504203,988.0
1419,2024-01,14117686128.0,405.0
1423,2024-01,3729962229.288703,816.0
1432,2024-01,1871308264.4628098,981.0
1434,2024-01,36826629736.3719,199.0
1435,2024-01,6656988734.709678,649.0
1436,2024-01,13742222675.541323,411.0
1437,2024-01,6962062949.342976,631.0
1438,2024-01,5327765351.690083,715.0
1439,2024-01,2667656431.5352697,908.0
1440,2024-01,26783934524.661156,271.0
1441,2024-01,1000003318.7809918,1045.0
1442,2024-01,21422607807.987602,301.0
1443,2024-01,4224807902.925311,788.0
1444,2024-01,9520562883.01653,528.0
1445,2024-01,2609919043.603306,916.0
1446,2024-01,6119679876.801653,675.0
1447,2024-01,7786449206.545455,587.0
1449,2024-01,1851835957.4586778,982.0
1451,2024-01,4111830212.8099174,797.0
1452,2024-01,2216646073.8842974,950.0
1453,2024-01,2104384060.8884296,956.0
1454,2024-01,2192770296.929752,952.0
1455,2024-01,6439976635.070248,656.0
1456,2024-01,1792027090.909091,986.0
1457,2024-01,6203966445.033058,670.0
1459,2024-01,3646500196.049587,821.0
1460,2024-01,5251676964.719008,718.0
1463,2024-01,3745138776.4958677,815.0
