date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-06-08,73107P,2000,3540,1.77,1.77,1.77,1.77,0.1,1
2023-06-09,73107P,4000,6280,1.59,1.59,1.52,1.52,-0.25,3
2023-06-13,73107P,3000,3950,1.33,1.33,1.29,1.29,-0.26,2
2023-06-14,73107P,1000,1360,1.36,1.36,1.36,1.36,0.07,1
2023-06-15,73107P,18000,25920,1.44,1.44,1.44,1.44,0.08,1
2023-06-16,73107P,100000,140420,1.4,1.43,1.4,1.43,-0.01,3
2023-06-19,73107P,80000,116690,1.45,1.48,1.45,1.48,0.05,3
2023-06-20,73107P,78000,120880,1.55,1.55,1.54,1.54,0.06,2
2023-06-21,73107P,149000,231160,1.55,1.56,1.55,1.55,0.01,3
2023-06-26,73107P,151000,292020,2.03,2.03,1.86,1.86,0.31,11
2023-06-27,73107P,78000,139330,1.81,1.81,1.77,1.77,-0.09,4
2023-06-28,73107P,2000,3460,1.73,1.73,1.73,1.73,-0.04,1
2023-06-29,73107P,87000,147300,1.7,1.7,1.64,1.64,-0.09,2
2023-06-30,73107P,170000,267270,1.61,1.61,1.48,1.48,-0.16,6
2023-07-03,73107P,82000,119820,1.46,1.48,1.46,1.46,-0.02,3
2023-07-04,73107P,10000,14700,1.47,1.47,1.47,1.47,0.01,1
2023-07-06,73107P,85000,130060,1.52,1.62,1.52,1.62,0.14,4
2023-07-07,73107P,153000,265270,1.72,1.75,1.67,1.75,0.13,4
2023-07-10,73107P,76000,130000,1.71,1.73,1.71,1.73,-0.02,2
2023-07-11,73107P,6000,9340,1.59,1.59,1.51,1.51,-0.22,3
2023-07-12,73107P,29000,43540,1.48,1.52,1.46,1.51,0.0,8
2023-07-13,73107P,19000,27180,1.4,1.48,1.4,1.48,-0.03,4
2023-07-14,73107P,14000,20980,1.45,1.53,1.45,1.5,0.02,6
2023-07-17,73107P,105000,161960,1.5,1.55,1.5,1.55,0.05,4
2023-07-18,73107P,302000,448620,1.46,1.53,1.42,1.46,-0.09,8
2023-07-19,73107P,282000,398500,1.38,1.5,1.38,1.5,0.04,6
2023-07-20,73107P,253000,384890,1.46,1.62,1.46,1.62,0.12,6
2023-07-21,73107P,78000,123060,1.62,1.62,1.57,1.59,-0.03,6
2023-07-24,73107P,77000,124740,1.62,1.62,1.62,1.62,0.03,1
2023-07-25,73107P,177000,284580,1.66,1.66,1.58,1.58,-0.04,3
2023-07-27,73107P,82000,123300,1.62,1.62,1.5,1.51,-0.07,3
2023-07-28,73107P,182000,244430,1.42,1.43,1.26,1.28,-0.23,8
2023-07-31,73107P,60000,70800,1.18,1.18,1.18,1.18,-0.1,1
2023-08-01,73107P,56000,64760,1.15,1.21,1.15,1.21,0.03,2
2023-08-02,73107P,10000,12720,1.26,1.29,1.26,1.29,0.08,3
2023-08-04,73107P,210000,275150,1.31,1.32,1.31,1.31,0.02,5
2023-08-07,73107P,57000,64170,1.26,1.26,1.11,1.11,-0.2,3
2023-08-08,73107P,128000,147200,1.15,1.15,1.15,1.15,0.04,2
2023-08-09,73107P,99000,115740,1.15,1.24,1.15,1.24,0.09,2
2023-08-10,73107P,120000,172240,1.43,1.48,1.38,1.48,0.24,6
2023-08-11,73107P,164000,253630,1.51,1.6,1.51,1.6,0.12,5
2023-08-14,73107P,105000,168540,1.57,1.76,1.57,1.68,0.08,4
2023-08-15,73107P,109000,163030,1.52,1.68,1.45,1.64,-0.04,7
2023-08-16,73107P,96000,179160,1.66,1.96,1.66,1.96,0.32,4
2023-08-17,73107P,105000,247140,2.14,2.45,2.14,2.45,0.49,8
2023-08-18,73107P,112000,253280,2.29,2.3,2.25,2.25,-0.2,4
2023-08-23,73107P,60000,137400,2.29,2.29,2.29,2.29,0.01,1
2023-08-24,73107P,85000,179540,2.13,2.13,2.08,2.08,-0.21,3
2023-08-30,73107P,73000,151710,2.07,2.12,2.07,2.12,-0.01,2
2023-08-31,73107P,73000,157480,2.14,2.16,2.14,2.16,0.04,3
2023-09-04,73107P,101000,206820,2.02,2.09,2.02,2.09,0.12,3
2023-09-05,73107P,101000,201820,2.0,2.02,1.99,2.02,-0.07,3
2023-09-06,73107P,61000,122000,2.0,2.0,2.0,2.0,-0.02,1
2023-09-07,73107P,61000,125660,2.06,2.06,2.06,2.06,0.06,1
2023-09-08,73107P,62000,138360,2.19,2.27,2.19,2.23,0.17,7
2023-09-11,73107P,70000,156030,2.28,2.3,2.19,2.26,0.03,8
2023-09-12,73107P,116000,275580,2.35,2.5,2.35,2.5,0.24,9
2023-09-13,73107P,339000,811680,2.4,2.4,2.37,2.37,-0.13,5
2023-09-14,73107P,375000,791300,2.09,2.13,2.07,2.07,-0.3,5
2023-09-15,73107P,22000,47080,2.14,2.14,2.14,2.14,0.07,1
2023-09-18,73107P,26000,56060,2.09,2.22,2.09,2.22,0.08,7
2023-09-21,73107P,24000,51820,2.13,2.17,2.13,2.17,0.07,3
2023-09-22,73107P,23000,51330,2.27,2.27,2.23,2.23,0.06,2
2023-09-25,73107P,23000,48070,2.09,2.09,2.09,2.09,-0.14,1
2023-09-26,73107P,24000,51620,2.15,2.17,2.15,2.17,0.08,2
2023-10-04,73107P,1000,2100,2.1,2.1,2.1,2.1,0.06,1
2023-10-06,73107P,636000,1134160,1.8,1.8,1.76,1.76,-0.19,2
2023-10-25,73107P,66000,150360,2.29,2.29,2.26,2.26,-0.19,2
