date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-01-03,2838A,50100,2590750,44.77,44.86,44.77,44.86,0.09,21
2023-01-04,2838A,6000,310200,44.77,44.77,44.77,44.77,-0.09,3
2023-01-05,2838A,41021,2120887,44.77,44.86,44.77,44.77,0.0,17
2023-01-06,2838A,17404,898584,44.77,44.77,44.69,44.77,0.0,12
2023-01-09,2838A,3130,161569,44.69,44.77,44.69,44.77,0.0,3
2023-01-11,2838A,7000,362000,44.77,44.86,44.77,44.86,0.09,7
2023-01-12,2838A,24122,1247207,44.77,44.86,44.77,44.86,0.0,8
2023-01-13,2838A,11005,569057,44.77,44.86,44.77,44.86,0.0,8
2023-01-16,2838A,25000,1291300,44.77,44.86,44.69,44.86,0.0,18
2023-01-17,2838A,8023,414889,44.77,44.86,44.77,44.86,0.0,9
2023-01-30,2838A,37000,1916100,44.86,44.95,44.77,44.95,0.09,17
2023-01-31,2838A,27122,1403519,44.86,44.95,44.77,44.95,0.0,25
2023-02-01,2838A,23000,1191700,44.95,44.95,44.86,44.86,-0.09,9
2023-02-02,2838A,8007,414257,44.77,44.86,44.77,44.86,0.0,15
2023-02-03,2838A,16022,829422,44.77,44.86,44.77,44.86,0.0,32
2023-02-06,2838A,23427,1211036,44.77,44.77,44.77,44.77,-0.09,119
2023-02-07,2838A,4000,206900,44.77,44.86,44.77,44.86,0.09,3
2023-02-08,2838A,41120,2125812,44.77,44.77,44.69,44.77,-0.09,19
2023-02-09,2838A,43001,2219851,44.77,44.77,44.69,44.77,0.0,25
2023-02-10,2838A,57230,2956845,44.77,44.86,44.69,44.86,0.09,23
2023-02-13,2838A,19100,987700,44.77,44.86,44.77,44.86,0.0,112
2023-02-14,2838A,20200,1044800,44.86,44.86,44.77,44.86,0.0,212
2023-02-15,2838A,75000,3877600,44.77,44.86,44.77,44.86,0.0,34
2023-02-16,2838A,122102,6311802,44.77,44.86,44.69,44.86,0.0,152
2023-02-17,2838A,54000,2791400,44.77,44.86,44.69,44.86,0.0,34
2023-02-20,2838A,69000,3573900,44.77,44.95,44.77,44.95,0.09,29
2023-02-21,2838A,62077,3221527,44.86,44.95,44.86,44.95,0.0,98
2023-02-22,2838A,90000,4663700,44.86,45.03,44.86,45.03,0.08,22
2023-02-23,2838A,40000,2077100,44.95,45.03,44.95,45.03,0.0,13
2023-02-24,2838A,53000,2752400,44.95,45.12,44.95,45.12,0.09,17
2023-03-01,2838A,37000,1926100,45.12,45.21,45.03,45.21,0.09,19
2023-03-02,2838A,16000,833700,45.12,45.21,45.12,45.21,0.0,8
2023-03-03,2838A,10000,520800,45.03,45.21,45.03,45.21,0.0,7
2023-03-06,2838A,91454,4756508,45.12,45.21,45.03,45.21,0.0,30
2023-03-07,2838A,4004,208022,45.03,45.21,45.03,45.21,0.0,130
2023-03-08,2838A,80002,4168704,45.12,45.21,45.03,45.21,0.0,41
2023-03-09,2838A,81024,4211543,45.12,45.21,44.86,45.12,-0.09,42
2023-03-10,2838A,30003,1560255,45.03,45.12,45.03,45.12,0.0,9
2023-03-13,2838A,14000,728200,44.95,45.12,44.95,45.12,0.0,8
2023-03-14,2838A,27325,1423732,45.12,45.21,45.12,45.21,0.09,12
2023-03-15,2838A,21140,1102687,45.21,45.21,45.12,45.21,0.0,12
2023-03-16,2838A,28072,1460544,45.12,45.12,45.03,45.12,-0.09,18
2023-03-17,2838A,24002,1250704,45.21,45.21,45.12,45.21,0.09,9
2023-03-20,2838A,67080,3488360,45.03,45.21,45.03,45.21,0.0,27
2023-03-21,2838A,33092,1722875,45.03,45.21,45.03,45.21,0.0,17
2023-03-22,2838A,60000,3121500,45.12,45.21,45.03,45.21,0.0,23
2023-03-23,2838A,26286,1370925,45.21,45.29,45.12,45.29,0.08,19
2023-03-24,2838A,87746,4574417,45.12,45.29,45.03,45.12,-0.17,32
2023-03-27,2838A,2443,127190,45.12,45.12,45.12,45.12,0.0,6
2023-03-28,2838A,105000,5459600,45.03,45.12,44.95,45.12,0.0,14
2023-03-29,2838A,34000,1768300,45.03,45.12,45.03,45.12,0.0,10
2023-03-30,2838A,154000,8035200,45.12,45.29,45.03,45.29,0.17,127
2023-03-31,2838A,1000,52200,45.21,45.21,45.21,45.21,-0.08,1
2023-04-06,2838A,81192,4222822,45.21,45.21,45.03,45.12,-0.09,31
2023-04-07,2838A,47000,2441000,45.03,45.03,44.95,45.03,-0.09,31
2023-04-10,2838A,34000,1766000,45.03,45.03,44.86,45.03,0.0,17
2023-04-11,2838A,105000,5435100,44.95,44.95,44.77,44.95,-0.08,89
2023-04-12,2838A,63000,3264400,44.86,44.95,44.86,44.95,0.0,23
2023-04-13,2838A,95001,4925352,44.86,44.95,44.86,44.86,-0.09,30
2023-04-14,2838A,95000,4916800,44.86,44.86,44.77,44.86,0.0,39
2023-04-17,2838A,55169,2852819,44.86,44.86,44.77,44.77,-0.09,192
2023-04-18,2838A,56501,2921656,44.77,44.86,44.77,44.86,0.09,23
2023-04-19,2838A,60000,3110100,44.77,45.21,44.77,45.21,0.35,25
