,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
0,2017-03-01,1314,25740541,309830769,12.1,12.15,11.9,11.95,-0.2,4023
1,2017-03-02,1314,36498715,429507072,12.05,12.1,11.6,11.7,-0.25,6208
2,2017-03-03,1314,16622271,196339160,11.7,11.9,11.65,11.9,0.2,3261
3,2017-03-06,1314,14956691,179527656,12.0,12.1,11.9,11.95,0.05,2769
4,2017-03-07,1314,118193862,1494091558,12.0,12.85,12.0,12.65,0.7,16677
5,2017-03-08,1314,53337795,678507632,12.7,12.9,12.55,12.75,0.1,8152
6,2017-03-09,1314,48029739,601973605,12.85,12.85,12.35,12.4,-0.35,6788
7,2017-03-10,1314,37209683,450044333,12.3,12.3,11.95,12.1,-0.3,5945
8,2017-03-13,1314,28641022,343105616,12.2,12.25,11.85,11.9,-0.2,5257
9,2017-03-14,1314,19341773,230750303,12.0,12.1,11.8,12.05,0.15,3740
10,2017-03-15,1314,14369325,171961941,12.0,12.1,11.85,11.9,-0.15,2559
11,2017-03-16,1314,22123371,266060189,12.1,12.15,11.85,11.95,0.05,3676
12,2017-03-17,1314,12953154,155006763,11.95,12.05,11.9,12.0,0.05,2846
13,2017-03-20,1314,29464509,359633261,12.05,12.35,12.0,12.15,0.15,5325
14,2017-03-21,1314,12580105,151709910,12.15,12.2,11.95,12.05,-0.1,2986
15,2017-03-22,1314,17865918,213017055,11.95,12.0,11.8,11.9,-0.15,3082
16,2017-03-23,1314,26572146,317843876,11.9,12.15,11.8,11.95,0.05,4428
17,2017-03-24,1314,13008337,155790671,12.0,12.1,11.9,11.9,-0.05,2797
18,2017-03-27,1314,13152148,155520968,11.9,11.95,11.75,11.75,-0.15,2858
19,2017-03-28,1314,46369436,531320458,11.8,11.85,11.2,11.35,-0.4,7694
20,2017-03-29,1314,13234936,151246165,11.45,11.5,11.35,11.45,0.1,2739
21,2017-03-30,1314,13956147,162115898,11.5,11.7,11.5,11.6,0.15,2853
22,2017-03-31,1314,13638064,157831906,11.6,11.75,11.45,11.6,0.0,3103
23,2017-04-05,1314,15774822,183638995,11.7,11.8,11.55,11.6,0.0,4125
24,2017-04-06,1314,7730530,89814836,11.65,11.7,11.55,11.65,0.05,2195
25,2017-04-07,1314,13865041,161424095,11.65,11.75,11.5,11.65,0.0,2769
26,2017-04-10,1314,28748856,341105473,11.8,12.05,11.7,11.8,0.15,4246
27,2017-04-11,1314,58337055,704761077,11.9,12.2,11.75,12.15,0.35,9560
28,2017-04-12,1314,29712867,354858555,12.1,12.15,11.85,11.9,-0.25,4749
29,2017-04-13,1314,33144848,397659049,11.9,12.15,11.85,11.9,0.0,4650
30,2017-04-14,1314,29007928,338135383,11.9,11.9,11.55,11.6,-0.3,4173
31,2017-04-17,1314,25057739,297844519,12.05,12.05,11.7,11.75,0.15,3985
32,2017-04-18,1314,12150390,143240355,11.85,11.9,11.7,11.75,0.0,2378
