combination,remark,count,mean_avg_monthly_return
201001-201004,loser,87,-0.0181616500014987
201001-201004,winner,87,-0.008123522323064673
201001-201004,winner - loser,-,0.010038127678434025
201002-201005,loser,80,0.0008335580202044071
201002-201005,winner,82,0.0024882518780429633
201002-201005,winner - loser,-,0.0016546938578385563
201003-201006,loser,88,0.0025540746671842227
201003-201006,winner,86,0.01144511234105189
201003-201006,winner - loser,-,0.008891037673867667
201004-201007,loser,93,-0.010760054755180104
201004-201007,winner,95,0.0003933864468837133
201004-201007,winner - loser,-,0.011153441202063817
201005-201008,loser,90,-0.018962023049513704
201005-201008,winner,91,-0.0005283394493466677
201005-201008,winner - loser,-,0.018433683600167037
201006-201009,loser,89,-0.013758798550104543
201006-201009,winner,91,-0.009054461892886266
201006-201009,winner - loser,-,0.004704336657218276
201007-201010,loser,92,-0.024836775227333976
201007-201010,winner,92,-0.0074579311036902275
201007-201010,winner - loser,-,0.01737884412364375
201008-201011,loser,95,-0.03350740352259151
201008-201011,winner,95,-0.01088428841401021
201008-201011,winner - loser,-,0.0226231151085813
201009-201012,loser,96,-0.04137414017018965
201009-201012,winner,97,-0.025317723365838814
201009-201012,winner - loser,-,0.016056416804350836
201010-201101,loser,98,-0.05074305933856358
201010-201101,winner,98,-0.027800310729055085
201010-201101,winner - loser,-,0.022942748609508495
201011-201102,loser,96,-0.037769017861521266
201011-201102,winner,96,-0.03443534882211923
201011-201102,winner - loser,-,0.0033336690394020346
201012-201103,loser,100,-0.04716523781544962
201012-201103,winner,100,-0.05944867222319194
201012-201103,winner - loser,-,-0.012283434407742315
201101-201104,loser,109,-0.0422893488572662
201101-201104,winner,108,-0.057006708431597636
201101-201104,winner - loser,-,-0.014717359574331436
201102-201105,loser,106,-0.03088043256292923
201102-201105,winner,108,-0.028896422288870786
201102-201105,winner - loser,-,0.001984010274058444
201103-201106,loser,106,-0.03055255593996462
201103-201106,winner,107,-0.016925440751108092
201103-201106,winner - loser,-,0.013627115188856526
201104-201107,loser,107,-0.029461416529226188
201104-201107,winner,108,-0.016515132955060567
201104-201107,winner - loser,-,0.01294628357416562
201105-201108,loser,108,-0.005096926638559503
201105-201108,winner,108,-0.006966138531231876
201105-201108,winner - loser,-,-0.0018692118926723735
201106-201109,loser,106,-0.01066747136231805
201106-201109,winner,106,-0.01173976803089952
201106-201109,winner - loser,-,-0.00107229666858147
201107-201110,loser,103,0.0012050585551758816
201107-201110,winner,99,0.004312290202720516
201107-201110,winner - loser,-,0.003107231647544634
201108-201111,loser,98,-0.011949943178877476
201108-201111,winner,98,-0.010905077645087774
201108-201111,winner - loser,-,0.0010448655337897024
201109-201112,loser,94,0.00814517796777517
201109-201112,winner,93,0.01023631368281284
201109-201112,winner - loser,-,0.002091135715037669
201110-201201,loser,93,0.005221210606284015
201110-201201,winner,92,0.012183698094199322
201110-201201,winner - loser,-,0.006962487487915307
201111-201202,loser,92,-0.031856513873866094
201111-201202,winner,90,-0.009201606829664958
201111-201202,winner - loser,-,0.022654907044201138
201112-201203,loser,84,-0.013341079588838874
201112-201203,winner,87,-0.025832064926976595
201112-201203,winner - loser,-,-0.01249098533813772
201201-201204,loser,84,-0.0036931530786309397
201201-201204,winner,89,-0.008127772229785226
201201-201204,winner - loser,-,-0.004434619151154286
201202-201205,loser,99,-0.00892824611055918
201202-201205,winner,97,5.975736590345178e-05
201202-201205,winner - loser,-,0.008988003476462633
201203-201206,loser,102,0.007884264743890894
201203-201206,winner,101,0.012507054433526676
201203-201206,winner - loser,-,0.004622789689635783
201204-201207,loser,95,-0.0024047615110196134
201204-201207,winner,97,0.010710158296323323
201204-201207,winner - loser,-,0.013114919807342936
201205-201208,loser,93,0.003539564836866221
201205-201208,winner,95,0.01659526052512299
201205-201208,winner - loser,-,0.01305569568825677
201206-201209,loser,92,0.00026707128249472
201206-201209,winner,92,0.015191793619806247
201206-201209,winner - loser,-,0.014924722337311527
201207-201210,loser,92,-0.0053284653794054525
201207-201210,winner,92,0.011343077445548343
201207-201210,winner - loser,-,0.016671542824953797
201208-201211,loser,94,0.020050063204150363
201208-201211,winner,94,0.020627610923970596
201208-201211,winner - loser,-,0.0005775477198202324
201209-201212,loser,97,0.012126649681142342
201209-201212,winner,98,0.017934064733823963
201209-201212,winner - loser,-,0.005807415052681621
201210-201301,loser,94,0.006938592840769009
201210-201301,winner,97,0.012858335276187464
201210-201301,winner - loser,-,0.005919742435418455
201211-201302,loser,91,-0.0019297201750873322
201211-201302,winner,92,0.0010916850916218904
201211-201302,winner - loser,-,0.003021405266709223
201212-201303,loser,97,-0.0030951197738348845
201212-201303,winner,96,0.006603555908786779
201212-201303,winner - loser,-,0.009698675682621664
201301-201304,loser,101,0.0038879987723402453
201301-201304,winner,101,0.02185056245581808
201301-201304,winner - loser,-,0.017962563683477838
201302-201305,loser,103,0.00885238383461177
201302-201305,winner,103,0.014871523671860443
201302-201305,winner - loser,-,0.006019139837248673
201303-201306,loser,106,0.01654680618776397
201303-201306,winner,105,0.018923840945677492
201303-201306,winner - loser,-,0.0023770347579135237
201304-201307,loser,107,0.014058562411915937
201304-201307,winner,105,0.02310923781144455
201304-201307,winner - loser,-,0.009050675399528614
201305-201308,loser,110,0.016892783540192937
201305-201308,winner,108,0.02143143049391256
201305-201308,winner - loser,-,0.0045386469537196245
201306-201309,loser,110,0.01533684302583799
201306-201309,winner,110,0.027064244884247333
201306-201309,winner - loser,-,0.011727401858409342
201307-201310,loser,109,0.017614307949990554
201307-201310,winner,109,0.023971208258222
201307-201310,winner - loser,-,0.006356900308231446
201308-201311,loser,112,0.017580273876225464
201308-201311,winner,112,0.01760396219660773
201308-201311,winner - loser,-,2.368832038226673e-05
201309-201312,loser,112,0.018582077541405482
201309-201312,winner,113,0.014840029738214463
201309-201312,winner - loser,-,-0.003742047803191019
201310-201401,loser,115,0.008180703218912242
201310-201401,winner,116,0.0037303636779699224
201310-201401,winner - loser,-,-0.00445033954094232
201311-201402,loser,113,-0.006960092628224972
201311-201402,winner,116,-0.009416263133079552
201311-201402,winner - loser,-,-0.0024561705048545797
201312-201403,loser,117,-0.010621047986913462
201312-201403,winner,119,-0.012675949284883168
201312-201403,winner - loser,-,-0.002054901297969706
201401-201404,loser,121,-0.014725629678610358
201401-201404,winner,123,-0.009946388707847562
201401-201404,winner - loser,-,0.004779240970762795
201402-201405,loser,122,-0.008347342048125312
201402-201405,winner,123,-0.002218529330086795
201402-201405,winner - loser,-,0.006128812718038517
201403-201406,loser,125,-0.00821430761004004
201403-201406,winner,125,-0.006470740458467724
201403-201406,winner - loser,-,0.001743567151572316
201404-201407,loser,126,-0.010912553310216802
201404-201407,winner,127,-0.010935134713811306
201404-201407,winner - loser,-,-2.2581403594503988e-05
201405-201408,loser,125,-0.008422364666438979
201405-201408,winner,124,-0.00944682396848718
201405-201408,winner - loser,-,-0.0010244593020482008
201406-201409,loser,128,-0.017913530547985577
201406-201409,winner,129,-0.008718421670325795
201406-201409,winner - loser,-,0.009195108877659782
201407-201410,loser,129,-0.014711670926134799
201407-201410,winner,130,-0.00863961948977848
201407-201410,winner - loser,-,0.006072051436356319
201408-201411,loser,128,-0.0234530661954577
201408-201411,winner,125,-0.012016663326374652
201408-201411,winner - loser,-,0.011436402869083049
201409-201412,loser,127,-0.038480595563672566
201409-201412,winner,129,-0.01942988969206025
201409-201412,winner - loser,-,0.019050705871612315
201410-201501,loser,124,-0.02437420107227227
201410-201501,winner,126,-0.01970066216329607
201410-201501,winner - loser,-,0.004673538908976201
